family_key,source_path,canonical_path,relationship,source_sha256,canonical_sha256,source_byte_length,canonical_byte_length
ITEM_01_IDENTITY_FOUNDER_FINAL_DISPOSITION_EXECUTED,governance/pia/items/01_identity_account_actor_onboarding/founder_disposition/ITEM_01_IDENTITY_FOUNDER_FINAL_DISPOSITION_EXECUTED.md,governance/pia/items/01_identity_account_actor_onboarding/source_package/ITEM_01_IDENTITY_FOUNDER_FINAL_DISPOSITION_EXECUTED.md,related_historical_duplicate_draft_or_predecessor,bc6b4cdb8be2349be4103c5326f903b33a10e7fdddd562df4c75b945cce42e6d,bc6b4cdb8be2349be4103c5326f903b33a10e7fdddd562df4c75b945cce42e6d,3760,3760
ITEM_01_IDENTITY_FOUNDER_FINAL_DISPOSITION_EXECUTED,governance/pia/items/01_identity_account_actor_onboarding/source_package/ITEM_01_IDENTITY_FOUNDER_FINAL_DISPOSITION_EXECUTED.md,governance/pia/items/01_identity_account_actor_onboarding/source_package/ITEM_01_IDENTITY_FOUNDER_FINAL_DISPOSITION_EXECUTED.md,canonical,bc6b4cdb8be2349be4103c5326f903b33a10e7fdddd562df4c75b945cce42e6d,bc6b4cdb8be2349be4103c5326f903b33a10e7fdddd562df4c75b945cce42e6d,3760,3760
ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT,governance/pia/items/07_care_operations/reports/ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT.md,governance/pia/items_07_10_integration/reports/ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT.md,related_historical_duplicate_draft_or_predecessor,ec3a64d1cb3bbb6984de0a58822a3d08a01e542dcb614a5f48e8fa88fe5f5195,ec3a64d1cb3bbb6984de0a58822a3d08a01e542dcb614a5f48e8fa88fe5f5195,16984,16984
ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT,governance/pia/items_07_10_integration/reports/ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT.md,governance/pia/items_07_10_integration/reports/ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT.md,canonical,ec3a64d1cb3bbb6984de0a58822a3d08a01e542dcb614a5f48e8fa88fe5f5195,ec3a64d1cb3bbb6984de0a58822a3d08a01e542dcb614a5f48e8fa88fe5f5195,16984,16984
ITEM_07_CARE_FOUNDER_DISPOSITION_RECORD_EXECUTED,governance/pia/items/07_care_operations/founder_disposition/ITEM_07_CARE_FOUNDER_DISPOSITION_RECORD_EXECUTED.md,governance/pia/items/07_care_operations/founder_disposition/ITEM_07_CARE_FOUNDER_DISPOSITION_RECORD_EXECUTED.md,canonical,5ef2d41314c643497352a8f6fce8c51c5ef0f2697b8afcd3a56644ca421b148a,5ef2d41314c643497352a8f6fce8c51c5ef0f2697b8afcd3a56644ca421b148a,3636,3636
ITEM_07_CARE_FOUNDER_DISPOSITION_RECORD_EXECUTED,governance/pia/items_07_10_integration/founder_disposition_batch/EquineSync_PIA_Items_07_10_Founder_Disposition_Batch_EXECUTED_2026-07-24/ITEM_07_CARE_FOUNDER_DISPOSITION_RECORD_EXECUTED.md,governance/pia/items/07_care_operations/founder_disposition/ITEM_07_CARE_FOUNDER_DISPOSITION_RECORD_EXECUTED.md,related_historical_duplicate_draft_or_predecessor,5ef2d41314c643497352a8f6fce8c51c5ef0f2697b8afcd3a56644ca421b148a,5ef2d41314c643497352a8f6fce8c51c5ef0f2697b8afcd3a56644ca421b148a,3636,3636
ITEM_08_LTRG_FOUNDER_DISPOSITION_RECORD_EXECUTED,governance/pia/items/08_lessons_training_rider_guardian/founder_disposition/ITEM_08_LTRG_FOUNDER_DISPOSITION_RECORD_EXECUTED.md,governance/pia/items/08_lessons_training_rider_guardian/founder_disposition/ITEM_08_LTRG_FOUNDER_DISPOSITION_RECORD_EXECUTED.md,canonical,cf379cfd05888e83ae3c61ab1241c729baa857674d50642549d694f11f49276b,cf379cfd05888e83ae3c61ab1241c729baa857674d50642549d694f11f49276b,3686,3686
ITEM_08_LTRG_FOUNDER_DISPOSITION_RECORD_EXECUTED,governance/pia/items_07_10_integration/founder_disposition_batch/EquineSync_PIA_Items_07_10_Founder_Disposition_Batch_EXECUTED_2026-07-24/ITEM_08_LTRG_FOUNDER_DISPOSITION_RECORD_EXECUTED.md,governance/pia/items/08_lessons_training_rider_guardian/founder_disposition/ITEM_08_LTRG_FOUNDER_DISPOSITION_RECORD_EXECUTED.md,related_historical_duplicate_draft_or_predecessor,cf379cfd05888e83ae3c61ab1241c729baa857674d50642549d694f11f49276b,cf379cfd05888e83ae3c61ab1241c729baa857674d50642549d694f11f49276b,3686,3686
ITEM_09_BPF_FOUNDER_DISPOSITION_RECORD_EXECUTED,governance/pia/items/09_billing_payments_financial_operations/founder_disposition/ITEM_09_BPF_FOUNDER_DISPOSITION_RECORD_EXECUTED.md,governance/pia/items/09_billing_payments_financial_operations/founder_disposition/ITEM_09_BPF_FOUNDER_DISPOSITION_RECORD_EXECUTED.md,canonical,bd6e5eadc6bb122be8cb021aebfe9f4aec5ea68f6df1545649cc12653570834b,bd6e5eadc6bb122be8cb021aebfe9f4aec5ea68f6df1545649cc12653570834b,5249,5249
ITEM_09_BPF_FOUNDER_DISPOSITION_RECORD_EXECUTED,governance/pia/items_07_10_integration/founder_disposition_batch/EquineSync_PIA_Items_07_10_Founder_Disposition_Batch_EXECUTED_2026-07-24/ITEM_09_BPF_FOUNDER_DISPOSITION_RECORD_EXECUTED.md,governance/pia/items/09_billing_payments_financial_operations/founder_disposition/ITEM_09_BPF_FOUNDER_DISPOSITION_RECORD_EXECUTED.md,related_historical_duplicate_draft_or_predecessor,bd6e5eadc6bb122be8cb021aebfe9f4aec5ea68f6df1545649cc12653570834b,bd6e5eadc6bb122be8cb021aebfe9f4aec5ea68f6df1545649cc12653570834b,5249,5249
ITEM_10_OPC_FOUNDER_DISPOSITION_RECORD_EXECUTED,governance/pia/items/10_owner_portal_communications_archival_only/founder_disposition/ITEM_10_OPC_FOUNDER_DISPOSITION_RECORD_EXECUTED.md,governance/pia/items/10_owner_portal_communications_archival_only/founder_disposition/ITEM_10_OPC_FOUNDER_DISPOSITION_RECORD_EXECUTED.md,canonical,99406f0aabd0f7896e94b0c0664e453ae4fc178bc5aa8a6575b081bdafed55a0,99406f0aabd0f7896e94b0c0664e453ae4fc178bc5aa8a6575b081bdafed55a0,5958,5958
ITEM_10_OPC_FOUNDER_DISPOSITION_RECORD_EXECUTED,governance/pia/items_07_10_integration/founder_disposition_batch/EquineSync_PIA_Items_07_10_Founder_Disposition_Batch_EXECUTED_2026-07-24/ITEM_10_OPC_FOUNDER_DISPOSITION_RECORD_EXECUTED.md,governance/pia/items/10_owner_portal_communications_archival_only/founder_disposition/ITEM_10_OPC_FOUNDER_DISPOSITION_RECORD_EXECUTED.md,related_historical_duplicate_draft_or_predecessor,99406f0aabd0f7896e94b0c0664e453ae4fc178bc5aa8a6575b081bdafed55a0,99406f0aabd0f7896e94b0c0664e453ae4fc178bc5aa8a6575b081bdafed55a0,5958,5958
MANDATORY_QUESTION_RESPONSES,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_V1_1_GUIDE_COMPLETION_AND_ADOPTION_CANDIDATE_PREPARATION/guides/ES-CG-00/MANDATORY_QUESTION_RESPONSES.csv,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_V1_1_GUIDE_COMPLETION_AND_ADOPTION_CANDIDATE_PREPARATION/guides/ES-CG-01/MANDATORY_QUESTION_RESPONSES.csv,related_historical_duplicate_draft_or_predecessor,9b80bb69128d0ba26a61c2e31a62dcbaa8a2985d26a8c21b93f524efede848cb,7d20198c4ad10338852c46fd4463a800a637d603da5b1b33743d8c51222d0af9,11322,11919
MANDATORY_QUESTION_RESPONSES,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_V1_1_GUIDE_COMPLETION_AND_ADOPTION_CANDIDATE_PREPARATION/guides/ES-CG-01/MANDATORY_QUESTION_RESPONSES.csv,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_V1_1_GUIDE_COMPLETION_AND_ADOPTION_CANDIDATE_PREPARATION/guides/ES-CG-01/MANDATORY_QUESTION_RESPONSES.csv,canonical,7d20198c4ad10338852c46fd4463a800a637d603da5b1b33743d8c51222d0af9,7d20198c4ad10338852c46fd4463a800a637d603da5b1b33743d8c51222d0af9,11919,11919
MANDATORY_QUESTION_RESPONSES,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_V1_1_GUIDE_COMPLETION_AND_ADOPTION_CANDIDATE_PREPARATION/guides/ES-CG-10/MANDATORY_QUESTION_RESPONSES.csv,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_V1_1_GUIDE_COMPLETION_AND_ADOPTION_CANDIDATE_PREPARATION/guides/ES-CG-01/MANDATORY_QUESTION_RESPONSES.csv,related_historical_duplicate_draft_or_predecessor,6430af7642eb890241db55410ec530243b9b84efbddf51dad6008c0e38a6d7ad,7d20198c4ad10338852c46fd4463a800a637d603da5b1b33743d8c51222d0af9,11326,11919
MANDATORY_QUESTION_RESPONSES,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_V1_1_GUIDE_COMPLETION_AND_ADOPTION_CANDIDATE_PREPARATION/guides/ES-CG-13/MANDATORY_QUESTION_RESPONSES.csv,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_V1_1_GUIDE_COMPLETION_AND_ADOPTION_CANDIDATE_PREPARATION/guides/ES-CG-01/MANDATORY_QUESTION_RESPONSES.csv,related_historical_duplicate_draft_or_predecessor,947b44a19333915568798756088a83951f1109bdcc319c524ac817f02d8dcd69,7d20198c4ad10338852c46fd4463a800a637d603da5b1b33743d8c51222d0af9,13040,11919
MANIFEST,docs/canon/adoptions/safeguarding_v1_2/MANIFEST.json,docs/canon/adoptions/safeguarding_v1_2/MANIFEST.json,canonical,d17677305441d715528a2e6e040cd8837b4911ffe2523b344054cece3500b201,d17677305441d715528a2e6e040cd8837b4911ffe2523b344054cece3500b201,5376,5376
MANIFEST,docs/canon/reviews/parallel_safeguarding_companion_reconciliation_v1_0/MANIFEST.json,docs/canon/adoptions/safeguarding_v1_2/MANIFEST.json,related_historical_duplicate_draft_or_predecessor,cd76cbdb70898346981a148f71895492cef886092bdfb77dbf638b13ba931a4c,d17677305441d715528a2e6e040cd8837b4911ffe2523b344054cece3500b201,25398,5376
MANIFEST,docs/canon/reviews/parallel_safeguarding_companion_reconciliation_v1_0/history/pre_founder_confirmation/MANIFEST.json,docs/canon/adoptions/safeguarding_v1_2/MANIFEST.json,related_historical_duplicate_draft_or_predecessor,7569249c5970bc5cdbea70a14f134aac5acb0579da306a6c6733bc254b6808df,d17677305441d715528a2e6e040cd8837b4911ffe2523b344054cece3500b201,19281,5376
MANIFEST,docs/canon/reviews/specialized_canon_controlled_review_v1_0/MANIFEST.json,docs/canon/adoptions/safeguarding_v1_2/MANIFEST.json,related_historical_duplicate_draft_or_predecessor,53b00c1dcd7302ad050f0ec0d50edfd6f4e99cabf75a264a040d7c31f6ff1044,d17677305441d715528a2e6e040cd8837b4911ffe2523b344054cece3500b201,10855,5376
MANIFEST,docs/canon/reviews/stage0_c0_classification_correction/MANIFEST.json,docs/canon/adoptions/safeguarding_v1_2/MANIFEST.json,related_historical_duplicate_draft_or_predecessor,c591bee8643f58d6c2d1ccf8338d1c3f5864ff1e057ad583cf7162a1ce4fe316,d17677305441d715528a2e6e040cd8837b4911ffe2523b344054cece3500b201,6503,5376
MANIFEST,docs/canon/reviews/stage0_companion_reconciliation_v1_2/MANIFEST.json,docs/canon/adoptions/safeguarding_v1_2/MANIFEST.json,related_historical_duplicate_draft_or_predecessor,a29f9467e69d07811ed0e0f6bf1ac43fad86ae71816ce6a98fb2d1ef36320e7a,d17677305441d715528a2e6e040cd8837b4911ffe2523b344054cece3500b201,3641,5376
MANIFEST,docs/equine_sync_build_packet/MANIFEST.txt,docs/canon/adoptions/safeguarding_v1_2/MANIFEST.json,related_historical_duplicate_draft_or_predecessor,4341542abceacc93461f3e1dba56c90bb93eda0fc0256bd2b528ff647986e365,d17677305441d715528a2e6e040cd8837b4911ffe2523b344054cece3500b201,808,5376
MASTER_AGREEMENT_CONSENT_AND_AUTHORIZATION_MODEL_V2_0,docs/canon/candidates/MASTER_AGREEMENT_CONSENT_AND_AUTHORIZATION_MODEL_V2_0.md,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/track_c/C0_019/current_repository_source/MASTER_AGREEMENT_CONSENT_AND_AUTHORIZATION_MODEL_V2_0.md,related_historical_duplicate_draft_or_predecessor,630b6128e37734be01a40d64b80d9fb4d74fce48198c60f9fcbd1a2ef83c232b,630b6128e37734be01a40d64b80d9fb4d74fce48198c60f9fcbd1a2ef83c232b,84199,84199
MASTER_AGREEMENT_CONSENT_AND_AUTHORIZATION_MODEL_V2_0,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/track_c/C0_019/current_repository_source/MASTER_AGREEMENT_CONSENT_AND_AUTHORIZATION_MODEL_V2_0.md,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/track_c/C0_019/current_repository_source/MASTER_AGREEMENT_CONSENT_AND_AUTHORIZATION_MODEL_V2_0.md,canonical,630b6128e37734be01a40d64b80d9fb4d74fce48198c60f9fcbd1a2ef83c232b,630b6128e37734be01a40d64b80d9fb4d74fce48198c60f9fcbd1a2ef83c232b,84199,84199
MASTER_AGREEMENT_CONSENT_AND_AUTHORIZATION_MODEL_V2_1_ADOPTED_PRE_LOCK,docs/canon/adoptions/c0_019_agreement_consent_authorization_v2_1/MASTER_AGREEMENT_CONSENT_AND_AUTHORIZATION_MODEL_V2_1_ADOPTED_PRE_LOCK.docx,docs/canon/adoptions/c0_019_agreement_consent_authorization_v2_1/MASTER_AGREEMENT_CONSENT_AND_AUTHORIZATION_MODEL_V2_1_ADOPTED_PRE_LOCK.md,related_historical_duplicate_draft_or_predecessor,ab33923507e0d3ef9a4cc9670a25786c1b752b126d319d532c495d3efc9aff9c,a96effd167554d84dbdf18f0804468abcf67a9a9e326c6ea8907e59779097bc0,72940,86071
MASTER_AGREEMENT_CONSENT_AND_AUTHORIZATION_MODEL_V2_1_ADOPTED_PRE_LOCK,docs/canon/adoptions/c0_019_agreement_consent_authorization_v2_1/MASTER_AGREEMENT_CONSENT_AND_AUTHORIZATION_MODEL_V2_1_ADOPTED_PRE_LOCK.md,docs/canon/adoptions/c0_019_agreement_consent_authorization_v2_1/MASTER_AGREEMENT_CONSENT_AND_AUTHORIZATION_MODEL_V2_1_ADOPTED_PRE_LOCK.md,canonical,a96effd167554d84dbdf18f0804468abcf67a9a9e326c6ea8907e59779097bc0,a96effd167554d84dbdf18f0804468abcf67a9a9e326c6ea8907e59779097bc0,86071,86071
MASTER_AGREEMENT_CONSENT_AND_AUTHORIZATION_MODEL_V2_1_FOUNDER_APPROVED,docs/canon/founder_approved_sources/MASTER_AGREEMENT_CONSENT_AND_AUTHORIZATION_MODEL_V2_1_FOUNDER_APPROVED.docx,docs/canon/founder_approved_sources/MASTER_AGREEMENT_CONSENT_AND_AUTHORIZATION_MODEL_V2_1_FOUNDER_APPROVED.md,related_historical_duplicate_draft_or_predecessor,bf99826c36cceddc5aaa027614f0ff593192c52a66d71aa4e0d0bfc48ca137d0,1855d7f4419c236e4d8638f9587cf2e96ad58b079d69d34a9b2188ad1ba80cc9,72932,86063
MASTER_AGREEMENT_CONSENT_AND_AUTHORIZATION_MODEL_V2_1_FOUNDER_APPROVED,docs/canon/founder_approved_sources/MASTER_AGREEMENT_CONSENT_AND_AUTHORIZATION_MODEL_V2_1_FOUNDER_APPROVED.md,docs/canon/founder_approved_sources/MASTER_AGREEMENT_CONSENT_AND_AUTHORIZATION_MODEL_V2_1_FOUNDER_APPROVED.md,canonical,1855d7f4419c236e4d8638f9587cf2e96ad58b079d69d34a9b2188ad1ba80cc9,1855d7f4419c236e4d8638f9587cf2e96ad58b079d69d34a9b2188ad1ba80cc9,86063,86063
MASTER_AGREEMENT_CONSENT_AND_AUTHORIZATION_MODEL_V2_1_FOUNDER_APPROVED,docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/final_locked_v2/MASTER_AGREEMENT_CONSENT_AND_AUTHORIZATION_MODEL_V2_1_FOUNDER_APPROVED.pdf,docs/canon/founder_approved_sources/MASTER_AGREEMENT_CONSENT_AND_AUTHORIZATION_MODEL_V2_1_FOUNDER_APPROVED.md,related_historical_duplicate_draft_or_predecessor,90b85a51970ecef935a4f28af39a45fd3768a156d1fa5660ca295a6d3729b3ca,1855d7f4419c236e4d8638f9587cf2e96ad58b079d69d34a9b2188ad1ba80cc9,1496189,86063
MASTER_AGREEMENT_CONSENT_AND_AUTHORIZATION_MODEL_V2_1_FOUNDER_APPROVED,docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/phase_a_v1/MASTER_AGREEMENT_CONSENT_AND_AUTHORIZATION_MODEL_V2_1_FOUNDER_APPROVED.pdf,docs/canon/founder_approved_sources/MASTER_AGREEMENT_CONSENT_AND_AUTHORIZATION_MODEL_V2_1_FOUNDER_APPROVED.md,related_historical_duplicate_draft_or_predecessor,c0101cd8d2f0750280b2636ffed7d577209c47fb456714830753de8c3bc14186,1855d7f4419c236e4d8638f9587cf2e96ad58b079d69d34a9b2188ad1ba80cc9,1496273,86063
MASTER_AGREEMENT_CONSENT_AND_AUTHORIZATION_MODEL_V2_1_PRE_ADOPTION_FOUNDER_APPROVED,docs/canon/adoptions/c0_019_agreement_consent_authorization_v2_1/history/MASTER_AGREEMENT_CONSENT_AND_AUTHORIZATION_MODEL_V2_1_PRE_ADOPTION_FOUNDER_APPROVED.docx,docs/canon/adoptions/c0_019_agreement_consent_authorization_v2_1/history/MASTER_AGREEMENT_CONSENT_AND_AUTHORIZATION_MODEL_V2_1_PRE_ADOPTION_FOUNDER_APPROVED.md,related_historical_duplicate_draft_or_predecessor,735f6a8395019d3d48496cf4041d2c839202caf11cfab52cb3f499501689c55b,fca7f430a405cd169d44d1be6e5eb3c269f3dd8872aea95ac743dc056240815b,72940,86079
MASTER_AGREEMENT_CONSENT_AND_AUTHORIZATION_MODEL_V2_1_PRE_ADOPTION_FOUNDER_APPROVED,docs/canon/adoptions/c0_019_agreement_consent_authorization_v2_1/history/MASTER_AGREEMENT_CONSENT_AND_AUTHORIZATION_MODEL_V2_1_PRE_ADOPTION_FOUNDER_APPROVED.md,docs/canon/adoptions/c0_019_agreement_consent_authorization_v2_1/history/MASTER_AGREEMENT_CONSENT_AND_AUTHORIZATION_MODEL_V2_1_PRE_ADOPTION_FOUNDER_APPROVED.md,canonical,fca7f430a405cd169d44d1be6e5eb3c269f3dd8872aea95ac743dc056240815b,fca7f430a405cd169d44d1be6e5eb3c269f3dd8872aea95ac743dc056240815b,86079,86079
MASTER_AI_FOUNDER_DECISION_REGISTER_V2_0,docs/canon/MASTER_AI_FOUNDER_DECISION_REGISTER_V2_0.json,docs/canon/MASTER_AI_FOUNDER_DECISION_REGISTER_V2_0.md,related_historical_duplicate_draft_or_predecessor,6ad000d6da464bb6c50b4b88dc467c8418203910c8150ff921e821dcd679f6ef,d414acd661b2cf1eb22662331b12c795f89b2ff012b42423589ad953907c4e7d,20777,11477
MASTER_AI_FOUNDER_DECISION_REGISTER_V2_0,docs/canon/MASTER_AI_FOUNDER_DECISION_REGISTER_V2_0.md,docs/canon/MASTER_AI_FOUNDER_DECISION_REGISTER_V2_0.md,canonical,d414acd661b2cf1eb22662331b12c795f89b2ff012b42423589ad953907c4e7d,d414acd661b2cf1eb22662331b12c795f89b2ff012b42423589ad953907c4e7d,11477,11477
MASTER_ANALYTICS_FRAMEWORK_V2_0_REVIEWED_CANDIDATE,docs/canon/reviews/foundational_canon_source_certification_v1_0/source_event/six_reviewed_candidates/MASTER_ANALYTICS_FRAMEWORK_V2_0_REVIEWED_CANDIDATE.docx,docs/canon/reviews/foundational_canon_source_certification_v1_0/source_event/six_reviewed_candidates/MASTER_ANALYTICS_FRAMEWORK_V2_0_REVIEWED_CANDIDATE.docx,canonical,5e2fbefd22e2ed2d4bef2f81cf55e42cd82eee7ed4052b0b0a37c96497d4c05a,5e2fbefd22e2ed2d4bef2f81cf55e42cd82eee7ed4052b0b0a37c96497d4c05a,42545,42545
MASTER_ANALYTICS_FRAMEWORK_V2_0_REVIEWED_CANDIDATE,docs/canon/reviews/foundational_canon_source_certification_v1_0/source_event/six_reviewed_candidates/MASTER_ANALYTICS_FRAMEWORK_V2_0_REVIEWED_CANDIDATE.md,docs/canon/reviews/foundational_canon_source_certification_v1_0/source_event/six_reviewed_candidates/MASTER_ANALYTICS_FRAMEWORK_V2_0_REVIEWED_CANDIDATE.docx,related_historical_duplicate_draft_or_predecessor,c95ceb2c0c2fa798884606b86dcc9a6afef45a3bb254a874f98c6c61f936c6f3,5e2fbefd22e2ed2d4bef2f81cf55e42cd82eee7ed4052b0b0a37c96497d4c05a,11221,42545
MASTER_BARN_LIFECYCLE,docs/canon/MASTER_BARN_LIFECYCLE.md,docs/canon/MASTER_BARN_LIFECYCLE.md,canonical,3e7428771d3d8868e801e80551912a8f6284f5a4d53698d170d4b67b3be13553,3e7428771d3d8868e801e80551912a8f6284f5a4d53698d170d4b67b3be13553,42487,42487
MASTER_BARN_LIFECYCLE,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/track_c/C0_015/current_repository_source/MASTER_BARN_LIFECYCLE.md,docs/canon/MASTER_BARN_LIFECYCLE.md,related_historical_duplicate_draft_or_predecessor,3e7428771d3d8868e801e80551912a8f6284f5a4d53698d170d4b67b3be13553,3e7428771d3d8868e801e80551912a8f6284f5a4d53698d170d4b67b3be13553,42487,42487
MASTER_BARN_LIFECYCLE_V3_1_ADOPTED_SOURCE,docs/canon/adopted_sources/MASTER_BARN_LIFECYCLE_V3_1_ADOPTED_SOURCE.docx,docs/canon/adopted_sources/MASTER_BARN_LIFECYCLE_V3_1_ADOPTED_SOURCE.md,related_historical_duplicate_draft_or_predecessor,68e36eeed2cb1134641d352cf31fe32cb34d49dfdb8ef8e2f81759ead37c0349,c2a698ca1bbb8dc723ea7ac0270a9f66e8b06d0cbcb01535efefc517b6076d4a,42699,11741
MASTER_BARN_LIFECYCLE_V3_1_ADOPTED_SOURCE,docs/canon/adopted_sources/MASTER_BARN_LIFECYCLE_V3_1_ADOPTED_SOURCE.md,docs/canon/adopted_sources/MASTER_BARN_LIFECYCLE_V3_1_ADOPTED_SOURCE.md,canonical,c2a698ca1bbb8dc723ea7ac0270a9f66e8b06d0cbcb01535efefc517b6076d4a,c2a698ca1bbb8dc723ea7ac0270a9f66e8b06d0cbcb01535efefc517b6076d4a,11741,11741
MASTER_BARN_LIFECYCLE_V3_1_REVIEWED_CANDIDATE,docs/canon/reviews/foundational_canon_source_certification_v1_0/source_event/six_reviewed_candidates/MASTER_BARN_LIFECYCLE_V3_1_REVIEWED_CANDIDATE.docx,docs/canon/reviews/foundational_canon_source_certification_v1_0/source_event/six_reviewed_candidates/MASTER_BARN_LIFECYCLE_V3_1_REVIEWED_CANDIDATE.md,related_historical_duplicate_draft_or_predecessor,68e36eeed2cb1134641d352cf31fe32cb34d49dfdb8ef8e2f81759ead37c0349,c2a698ca1bbb8dc723ea7ac0270a9f66e8b06d0cbcb01535efefc517b6076d4a,42699,11741
MASTER_BARN_LIFECYCLE_V3_1_REVIEWED_CANDIDATE,docs/canon/reviews/foundational_canon_source_certification_v1_0/source_event/six_reviewed_candidates/MASTER_BARN_LIFECYCLE_V3_1_REVIEWED_CANDIDATE.md,docs/canon/reviews/foundational_canon_source_certification_v1_0/source_event/six_reviewed_candidates/MASTER_BARN_LIFECYCLE_V3_1_REVIEWED_CANDIDATE.md,canonical,c2a698ca1bbb8dc723ea7ac0270a9f66e8b06d0cbcb01535efefc517b6076d4a,c2a698ca1bbb8dc723ea7ac0270a9f66e8b06d0cbcb01535efefc517b6076d4a,11741,11741
MASTER_BUSINESS_LIFECYCLE,docs/canon/MASTER_BUSINESS_LIFECYCLE.md,docs/canon/MASTER_BUSINESS_LIFECYCLE.md,canonical,063339ec8b8aab20908742675013692de2dbb56f018939bac71371b8366d2466,063339ec8b8aab20908742675013692de2dbb56f018939bac71371b8366d2466,47312,47312
MASTER_BUSINESS_LIFECYCLE,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/track_c/C0_016/current_repository_source/MASTER_BUSINESS_LIFECYCLE.md,docs/canon/MASTER_BUSINESS_LIFECYCLE.md,related_historical_duplicate_draft_or_predecessor,063339ec8b8aab20908742675013692de2dbb56f018939bac71371b8366d2466,063339ec8b8aab20908742675013692de2dbb56f018939bac71371b8366d2466,47312,47312
MASTER_BUSINESS_LIFECYCLE_V2_1_ADOPTED_SOURCE,docs/canon/adopted_sources/MASTER_BUSINESS_LIFECYCLE_V2_1_ADOPTED_SOURCE.docx,docs/canon/adopted_sources/MASTER_BUSINESS_LIFECYCLE_V2_1_ADOPTED_SOURCE.md,related_historical_duplicate_draft_or_predecessor,9ba9ac3a021979badcba1c4d2c75c03e02b5fbcf33687e40dc9668da40c42d91,a07b0ba2fc6c3c0ce5b9db3f56c5f26fcda8d87e5f4f115a02e19b6b5fb4b37d,42145,10587
MASTER_BUSINESS_LIFECYCLE_V2_1_ADOPTED_SOURCE,docs/canon/adopted_sources/MASTER_BUSINESS_LIFECYCLE_V2_1_ADOPTED_SOURCE.md,docs/canon/adopted_sources/MASTER_BUSINESS_LIFECYCLE_V2_1_ADOPTED_SOURCE.md,canonical,a07b0ba2fc6c3c0ce5b9db3f56c5f26fcda8d87e5f4f115a02e19b6b5fb4b37d,a07b0ba2fc6c3c0ce5b9db3f56c5f26fcda8d87e5f4f115a02e19b6b5fb4b37d,10587,10587
MASTER_BUSINESS_LIFECYCLE_V2_1_REVIEWED_CANDIDATE,docs/canon/reviews/foundational_canon_source_certification_v1_0/source_event/six_reviewed_candidates/MASTER_BUSINESS_LIFECYCLE_V2_1_REVIEWED_CANDIDATE.docx,docs/canon/reviews/foundational_canon_source_certification_v1_0/source_event/six_reviewed_candidates/MASTER_BUSINESS_LIFECYCLE_V2_1_REVIEWED_CANDIDATE.md,related_historical_duplicate_draft_or_predecessor,9ba9ac3a021979badcba1c4d2c75c03e02b5fbcf33687e40dc9668da40c42d91,a07b0ba2fc6c3c0ce5b9db3f56c5f26fcda8d87e5f4f115a02e19b6b5fb4b37d,42145,10587
MASTER_BUSINESS_LIFECYCLE_V2_1_REVIEWED_CANDIDATE,docs/canon/reviews/foundational_canon_source_certification_v1_0/source_event/six_reviewed_candidates/MASTER_BUSINESS_LIFECYCLE_V2_1_REVIEWED_CANDIDATE.md,docs/canon/reviews/foundational_canon_source_certification_v1_0/source_event/six_reviewed_candidates/MASTER_BUSINESS_LIFECYCLE_V2_1_REVIEWED_CANDIDATE.md,canonical,a07b0ba2fc6c3c0ce5b9db3f56c5f26fcda8d87e5f4f115a02e19b6b5fb4b37d,a07b0ba2fc6c3c0ce5b9db3f56c5f26fcda8d87e5f4f115a02e19b6b5fb4b37d,10587,10587
MASTER_CLAIMS_DISPUTES_AND_AUTHORITY_MODEL_V2_0,docs/canon/MASTER_CLAIMS_DISPUTES_AND_AUTHORITY_MODEL_V2_0.md,docs/canon/MASTER_CLAIMS_DISPUTES_AND_AUTHORITY_MODEL_V2_0.md,canonical,def33679b38b25ab5bbe0fc5c9c78a4fe8d505533d9c1d91a37035735f283ab4,def33679b38b25ab5bbe0fc5c9c78a4fe8d505533d9c1d91a37035735f283ab4,62194,62194
