row_id,governance_source_path,artifact_id,feature_scope,gap_type,implementation_evidence_paths,recommended_action,authority_boundary
GAP-01269,governance/implementation/code-guides/schemas/SOURCE_RECORD_SCHEMA.json,SOURCE_RECORD_SCHEMA,records_audit_evidence,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/OwnerCareLedger.jsx|frontend/src/pages/admin/AdminAuditLogDrawer.jsx|frontend/src/pages/admin/AdminAuditLogs.jsx|frontend/src/pages/AuditLog.jsx|frontend/src/pages/CareLedgerTab.jsx|frontend/src/components/onboarding/RecordsStep.jsx|backend/routes/admin_portal/audit_logs.py|backend/routes/audit.py|backend/routes/horse_ledger.py|backend/core/founder_acceptance_ledger.py|backend/core/rf19_staging_uat_evidence_capture.py|backend/scripts/build_next_19_founder_acceptance_ledger.py|backend/scripts/build_rf19_staging_uat_evidence_capture.py|backend/core/subscription_records.py|backend/core/audit.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01270,governance/implementation/code-guides/source-accession/MASTER_CODE_GUIDE_SOURCE_CUSTODY_REPORT.md,MASTER_CODE_GUIDE_SOURCE_CUSTODY_REPORT,records_audit_evidence,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/OwnerCareLedger.jsx|frontend/src/pages/admin/AdminAuditLogDrawer.jsx|frontend/src/pages/admin/AdminAuditLogs.jsx|frontend/src/pages/AuditLog.jsx|frontend/src/pages/CareLedgerTab.jsx|frontend/src/components/onboarding/RecordsStep.jsx|backend/routes/admin_portal/audit_logs.py|backend/routes/audit.py|backend/routes/horse_ledger.py|backend/core/founder_acceptance_ledger.py|backend/core/rf19_staging_uat_evidence_capture.py|backend/scripts/build_next_19_founder_acceptance_ledger.py|backend/scripts/build_rf19_staging_uat_evidence_capture.py|backend/core/subscription_records.py|backend/core/audit.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01271,governance/implementation/code-guides/source-freeze/WAVE_1_REFERENCE_CORPUS_MANIFEST.json,WAVE_1_REFERENCE_CORPUS_MANIFEST,records_audit_evidence,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/OwnerCareLedger.jsx|frontend/src/pages/admin/AdminAuditLogDrawer.jsx|frontend/src/pages/admin/AdminAuditLogs.jsx|frontend/src/pages/AuditLog.jsx|frontend/src/pages/CareLedgerTab.jsx|frontend/src/components/onboarding/RecordsStep.jsx|backend/routes/admin_portal/audit_logs.py|backend/routes/audit.py|backend/routes/horse_ledger.py|backend/core/founder_acceptance_ledger.py|backend/core/rf19_staging_uat_evidence_capture.py|backend/scripts/build_next_19_founder_acceptance_ledger.py|backend/scripts/build_rf19_staging_uat_evidence_capture.py|backend/core/subscription_records.py|backend/core/audit.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01272,governance/implementation/code-guides/source-freeze/WAVE_1_REPOSITORY_EVIDENCE_BASELINE.csv,WAVE_1_REPOSITORY_EVIDENCE_BASELINE,records_audit_evidence,UNASSESSED_BLOCKED_GOVERNANCE_SCOPE,frontend/src/pages/OwnerCareLedger.jsx|frontend/src/pages/admin/AdminAuditLogDrawer.jsx|frontend/src/pages/admin/AdminAuditLogs.jsx|frontend/src/pages/AuditLog.jsx|frontend/src/pages/CareLedgerTab.jsx|frontend/src/components/onboarding/RecordsStep.jsx|backend/routes/admin_portal/audit_logs.py|backend/routes/audit.py|backend/routes/horse_ledger.py|backend/core/founder_acceptance_ledger.py|backend/core/rf19_staging_uat_evidence_capture.py|backend/scripts/build_next_19_founder_acceptance_ledger.py|backend/scripts/build_rf19_staging_uat_evidence_capture.py|backend/core/subscription_records.py|backend/core/audit.py,Keep unassessed until triage blocker is resolved or scoped out,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01273,governance/implementation/code-guides/templates/GUIDE_ACTIVATION_RECORD_TEMPLATE.md,GUIDE_ACTIVATION_RECORD_TEMPLATE,records_audit_evidence,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/OwnerCareLedger.jsx|frontend/src/pages/admin/AdminAuditLogDrawer.jsx|frontend/src/pages/admin/AdminAuditLogs.jsx|frontend/src/pages/AuditLog.jsx|frontend/src/pages/CareLedgerTab.jsx|frontend/src/components/onboarding/RecordsStep.jsx|backend/routes/admin_portal/audit_logs.py|backend/routes/audit.py|backend/routes/horse_ledger.py|backend/core/founder_acceptance_ledger.py|backend/core/rf19_staging_uat_evidence_capture.py|backend/scripts/build_next_19_founder_acceptance_ledger.py|backend/scripts/build_rf19_staging_uat_evidence_capture.py|backend/core/subscription_records.py|backend/core/audit.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01274,governance/implementation/code-guides/templates/GUIDE_DEACTIVATION_RECORD_TEMPLATE.md,GUIDE_DEACTIVATION_RECORD_TEMPLATE,records_audit_evidence,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/OwnerCareLedger.jsx|frontend/src/pages/admin/AdminAuditLogDrawer.jsx|frontend/src/pages/admin/AdminAuditLogs.jsx|frontend/src/pages/AuditLog.jsx|frontend/src/pages/CareLedgerTab.jsx|frontend/src/components/onboarding/RecordsStep.jsx|backend/routes/admin_portal/audit_logs.py|backend/routes/audit.py|backend/routes/horse_ledger.py|backend/core/founder_acceptance_ledger.py|backend/core/rf19_staging_uat_evidence_capture.py|backend/scripts/build_next_19_founder_acceptance_ledger.py|backend/scripts/build_rf19_staging_uat_evidence_capture.py|backend/core/subscription_records.py|backend/core/audit.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01275,governance/implementation/code-guides/templates/PULL_REQUEST_EVIDENCE_TEMPLATE.md,PULL_REQUEST_EVIDENCE_TEMPLATE,records_audit_evidence,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/OwnerCareLedger.jsx|frontend/src/pages/admin/AdminAuditLogDrawer.jsx|frontend/src/pages/admin/AdminAuditLogs.jsx|frontend/src/pages/AuditLog.jsx|frontend/src/pages/CareLedgerTab.jsx|frontend/src/components/onboarding/RecordsStep.jsx|backend/routes/admin_portal/audit_logs.py|backend/routes/audit.py|backend/routes/horse_ledger.py|backend/core/founder_acceptance_ledger.py|backend/core/rf19_staging_uat_evidence_capture.py|backend/scripts/build_next_19_founder_acceptance_ledger.py|backend/scripts/build_rf19_staging_uat_evidence_capture.py|backend/core/subscription_records.py|backend/core/audit.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01276,governance/implementation/code-guides/templates/TASK_COMPLETION_RECORD_TEMPLATE.md,TASK_COMPLETION_RECORD_TEMPLATE,records_audit_evidence,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/OwnerCareLedger.jsx|frontend/src/pages/admin/AdminAuditLogDrawer.jsx|frontend/src/pages/admin/AdminAuditLogs.jsx|frontend/src/pages/AuditLog.jsx|frontend/src/pages/CareLedgerTab.jsx|frontend/src/components/onboarding/RecordsStep.jsx|backend/routes/admin_portal/audit_logs.py|backend/routes/audit.py|backend/routes/horse_ledger.py|backend/core/founder_acceptance_ledger.py|backend/core/rf19_staging_uat_evidence_capture.py|backend/scripts/build_next_19_founder_acceptance_ledger.py|backend/scripts/build_rf19_staging_uat_evidence_capture.py|backend/core/subscription_records.py|backend/core/audit.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01277,governance/implementation/code-guides/validation/tests/fixtures/negative/checksum_mismatch_package/file.txt,FILE,records_audit_evidence,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/OwnerCareLedger.jsx|frontend/src/pages/admin/AdminAuditLogDrawer.jsx|frontend/src/pages/admin/AdminAuditLogs.jsx|frontend/src/pages/AuditLog.jsx|frontend/src/pages/CareLedgerTab.jsx|frontend/src/components/onboarding/RecordsStep.jsx|backend/routes/admin_portal/audit_logs.py|backend/routes/audit.py|backend/routes/horse_ledger.py|backend/core/founder_acceptance_ledger.py|backend/core/rf19_staging_uat_evidence_capture.py|backend/scripts/build_next_19_founder_acceptance_ledger.py|backend/scripts/build_rf19_staging_uat_evidence_capture.py|backend/core/subscription_records.py|backend/core/audit.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01278,governance/implementation/code-guides/validation/tests/fixtures/negative/checksum_mismatch_package/packages/CGP_002_CREATED_ARTIFACT_MANIFEST.json,CGP_002,records_audit_evidence,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/OwnerCareLedger.jsx|frontend/src/pages/admin/AdminAuditLogDrawer.jsx|frontend/src/pages/admin/AdminAuditLogs.jsx|frontend/src/pages/AuditLog.jsx|frontend/src/pages/CareLedgerTab.jsx|frontend/src/components/onboarding/RecordsStep.jsx|backend/routes/admin_portal/audit_logs.py|backend/routes/audit.py|backend/routes/horse_ledger.py|backend/core/founder_acceptance_ledger.py|backend/core/rf19_staging_uat_evidence_capture.py|backend/scripts/build_next_19_founder_acceptance_ledger.py|backend/scripts/build_rf19_staging_uat_evidence_capture.py|backend/core/subscription_records.py|backend/core/audit.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01279,governance/implementation/code-guides/validation/tests/fixtures/negative/checksum_mismatch_package/packages/CGP_002_SHA256SUMS.txt,CGP_002,records_audit_evidence,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/OwnerCareLedger.jsx|frontend/src/pages/admin/AdminAuditLogDrawer.jsx|frontend/src/pages/admin/AdminAuditLogs.jsx|frontend/src/pages/AuditLog.jsx|frontend/src/pages/CareLedgerTab.jsx|frontend/src/components/onboarding/RecordsStep.jsx|backend/routes/admin_portal/audit_logs.py|backend/routes/audit.py|backend/routes/horse_ledger.py|backend/core/founder_acceptance_ledger.py|backend/core/rf19_staging_uat_evidence_capture.py|backend/scripts/build_next_19_founder_acceptance_ledger.py|backend/scripts/build_rf19_staging_uat_evidence_capture.py|backend/core/subscription_records.py|backend/core/audit.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01280,governance/implementation/code-guides/validation/tests/fixtures/negative/evidence_missing_artifact.csv,EVIDENCE_MISSING_ARTIFACT,records_audit_evidence,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/OwnerCareLedger.jsx|frontend/src/pages/admin/AdminAuditLogDrawer.jsx|frontend/src/pages/admin/AdminAuditLogs.jsx|frontend/src/pages/AuditLog.jsx|frontend/src/pages/CareLedgerTab.jsx|frontend/src/components/onboarding/RecordsStep.jsx|backend/routes/admin_portal/audit_logs.py|backend/routes/audit.py|backend/routes/horse_ledger.py|backend/core/founder_acceptance_ledger.py|backend/core/rf19_staging_uat_evidence_capture.py|backend/scripts/build_next_19_founder_acceptance_ledger.py|backend/scripts/build_rf19_staging_uat_evidence_capture.py|backend/core/subscription_records.py|backend/core/audit.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01281,governance/implementation/code-guides/validation/tests/fixtures/negative/invalid_evidence_grade.csv,INVALID_EVIDENCE_GRADE,records_audit_evidence,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/OwnerCareLedger.jsx|frontend/src/pages/admin/AdminAuditLogDrawer.jsx|frontend/src/pages/admin/AdminAuditLogs.jsx|frontend/src/pages/AuditLog.jsx|frontend/src/pages/CareLedgerTab.jsx|frontend/src/components/onboarding/RecordsStep.jsx|backend/routes/admin_portal/audit_logs.py|backend/routes/audit.py|backend/routes/horse_ledger.py|backend/core/founder_acceptance_ledger.py|backend/core/rf19_staging_uat_evidence_capture.py|backend/scripts/build_next_19_founder_acceptance_ledger.py|backend/scripts/build_rf19_staging_uat_evidence_capture.py|backend/core/subscription_records.py|backend/core/audit.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01282,governance/implementation/code-guides/validation/tests/fixtures/negative/manifest_omission_package/packages/CGP_002_CREATED_ARTIFACT_MANIFEST.json,CGP_002,records_audit_evidence,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/OwnerCareLedger.jsx|frontend/src/pages/admin/AdminAuditLogDrawer.jsx|frontend/src/pages/admin/AdminAuditLogs.jsx|frontend/src/pages/AuditLog.jsx|frontend/src/pages/CareLedgerTab.jsx|frontend/src/components/onboarding/RecordsStep.jsx|backend/routes/admin_portal/audit_logs.py|backend/routes/audit.py|backend/routes/horse_ledger.py|backend/core/founder_acceptance_ledger.py|backend/core/rf19_staging_uat_evidence_capture.py|backend/scripts/build_next_19_founder_acceptance_ledger.py|backend/scripts/build_rf19_staging_uat_evidence_capture.py|backend/core/subscription_records.py|backend/core/audit.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01283,governance/implementation/code-guides/validation/tests/fixtures/negative/manifest_omission_package/packages/CGP_002_SHA256SUMS.txt,CGP_002,records_audit_evidence,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/OwnerCareLedger.jsx|frontend/src/pages/admin/AdminAuditLogDrawer.jsx|frontend/src/pages/admin/AdminAuditLogs.jsx|frontend/src/pages/AuditLog.jsx|frontend/src/pages/CareLedgerTab.jsx|frontend/src/components/onboarding/RecordsStep.jsx|backend/routes/admin_portal/audit_logs.py|backend/routes/audit.py|backend/routes/horse_ledger.py|backend/core/founder_acceptance_ledger.py|backend/core/rf19_staging_uat_evidence_capture.py|backend/scripts/build_next_19_founder_acceptance_ledger.py|backend/scripts/build_rf19_staging_uat_evidence_capture.py|backend/core/subscription_records.py|backend/core/audit.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01284,governance/implementation/code-guides/validation/tests/fixtures/positive/evidence_artifact.txt,EVIDENCE_ARTIFACT,records_audit_evidence,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/OwnerCareLedger.jsx|frontend/src/pages/admin/AdminAuditLogDrawer.jsx|frontend/src/pages/admin/AdminAuditLogs.jsx|frontend/src/pages/AuditLog.jsx|frontend/src/pages/CareLedgerTab.jsx|frontend/src/components/onboarding/RecordsStep.jsx|backend/routes/admin_portal/audit_logs.py|backend/routes/audit.py|backend/routes/horse_ledger.py|backend/core/founder_acceptance_ledger.py|backend/core/rf19_staging_uat_evidence_capture.py|backend/scripts/build_next_19_founder_acceptance_ledger.py|backend/scripts/build_rf19_staging_uat_evidence_capture.py|backend/core/subscription_records.py|backend/core/audit.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01285,governance/implementation/code-guides/validation/tests/fixtures/positive/evidence_valid.csv,EVIDENCE_VALID,records_audit_evidence,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/OwnerCareLedger.jsx|frontend/src/pages/admin/AdminAuditLogDrawer.jsx|frontend/src/pages/admin/AdminAuditLogs.jsx|frontend/src/pages/AuditLog.jsx|frontend/src/pages/CareLedgerTab.jsx|frontend/src/components/onboarding/RecordsStep.jsx|backend/routes/admin_portal/audit_logs.py|backend/routes/audit.py|backend/routes/horse_ledger.py|backend/core/founder_acceptance_ledger.py|backend/core/rf19_staging_uat_evidence_capture.py|backend/scripts/build_next_19_founder_acceptance_ledger.py|backend/scripts/build_rf19_staging_uat_evidence_capture.py|backend/core/subscription_records.py|backend/core/audit.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01286,governance/implementation/code-guides/validation/tests/test_validate_activation_records.py,TEST_VALIDATE_ACTIVATION_RECORDS,records_audit_evidence,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/OwnerCareLedger.jsx|frontend/src/pages/admin/AdminAuditLogDrawer.jsx|frontend/src/pages/admin/AdminAuditLogs.jsx|frontend/src/pages/AuditLog.jsx|frontend/src/pages/CareLedgerTab.jsx|frontend/src/components/onboarding/RecordsStep.jsx|backend/routes/admin_portal/audit_logs.py|backend/routes/audit.py|backend/routes/horse_ledger.py|backend/core/founder_acceptance_ledger.py|backend/core/rf19_staging_uat_evidence_capture.py|backend/scripts/build_next_19_founder_acceptance_ledger.py|backend/scripts/build_rf19_staging_uat_evidence_capture.py|backend/core/subscription_records.py|backend/core/audit.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01287,governance/implementation/code-guides/validation/tests/test_wave1_current_status_custody_table.py,TEST_WAVE1_CURRENT_STATUS_CUSTODY_TABLE,records_audit_evidence,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/OwnerCareLedger.jsx|frontend/src/pages/admin/AdminAuditLogDrawer.jsx|frontend/src/pages/admin/AdminAuditLogs.jsx|frontend/src/pages/AuditLog.jsx|frontend/src/pages/CareLedgerTab.jsx|frontend/src/components/onboarding/RecordsStep.jsx|backend/routes/admin_portal/audit_logs.py|backend/routes/audit.py|backend/routes/horse_ledger.py|backend/core/founder_acceptance_ledger.py|backend/core/rf19_staging_uat_evidence_capture.py|backend/scripts/build_next_19_founder_acceptance_ledger.py|backend/scripts/build_rf19_staging_uat_evidence_capture.py|backend/core/subscription_records.py|backend/core/audit.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01288,governance/implementation/code-guides/validation/validate_activation_records.py,VALIDATE_ACTIVATION_RECORDS,records_audit_evidence,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/OwnerCareLedger.jsx|frontend/src/pages/admin/AdminAuditLogDrawer.jsx|frontend/src/pages/admin/AdminAuditLogs.jsx|frontend/src/pages/AuditLog.jsx|frontend/src/pages/CareLedgerTab.jsx|frontend/src/components/onboarding/RecordsStep.jsx|backend/routes/admin_portal/audit_logs.py|backend/routes/audit.py|backend/routes/horse_ledger.py|backend/core/founder_acceptance_ledger.py|backend/core/rf19_staging_uat_evidence_capture.py|backend/scripts/build_next_19_founder_acceptance_ledger.py|backend/scripts/build_rf19_staging_uat_evidence_capture.py|backend/core/subscription_records.py|backend/core/audit.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01289,governance/implementation/code-guides/validation/validate_evidence_records.py,VALIDATE_EVIDENCE_RECORDS,records_audit_evidence,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/OwnerCareLedger.jsx|frontend/src/pages/admin/AdminAuditLogDrawer.jsx|frontend/src/pages/admin/AdminAuditLogs.jsx|frontend/src/pages/AuditLog.jsx|frontend/src/pages/CareLedgerTab.jsx|frontend/src/components/onboarding/RecordsStep.jsx|backend/routes/admin_portal/audit_logs.py|backend/routes/audit.py|backend/routes/horse_ledger.py|backend/core/founder_acceptance_ledger.py|backend/core/rf19_staging_uat_evidence_capture.py|backend/scripts/build_next_19_founder_acceptance_ledger.py|backend/scripts/build_rf19_staging_uat_evidence_capture.py|backend/core/subscription_records.py|backend/core/audit.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01290,governance/implementation/deployment-control/2026-07-26-release-branch-separation/AUTOMATIC_PRODUCTION_PROMOTION_CLOSURE_RECORD.md,AUTOMATIC_PRODUCTION_PROMOTION_CLOSURE_RECORD,records_audit_evidence,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/OwnerCareLedger.jsx|frontend/src/pages/admin/AdminAuditLogDrawer.jsx|frontend/src/pages/admin/AdminAuditLogs.jsx|frontend/src/pages/AuditLog.jsx|frontend/src/pages/CareLedgerTab.jsx|frontend/src/components/onboarding/RecordsStep.jsx|backend/routes/admin_portal/audit_logs.py|backend/routes/audit.py|backend/routes/horse_ledger.py|backend/core/founder_acceptance_ledger.py|backend/core/rf19_staging_uat_evidence_capture.py|backend/scripts/build_next_19_founder_acceptance_ledger.py|backend/scripts/build_rf19_staging_uat_evidence_capture.py|backend/core/subscription_records.py|backend/core/audit.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01291,governance/implementation/technical-audit/founder-decisions/ES-TA-FD-001-008-V1.1.0/DECISION_TO_FINDING_CROSSWALK_V1_1_0.csv,ES_TA_FD_001_008_V1,records_audit_evidence,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/OwnerCareLedger.jsx|frontend/src/pages/admin/AdminAuditLogDrawer.jsx|frontend/src/pages/admin/AdminAuditLogs.jsx|frontend/src/pages/AuditLog.jsx|frontend/src/pages/CareLedgerTab.jsx|frontend/src/components/onboarding/RecordsStep.jsx|backend/routes/admin_portal/audit_logs.py|backend/routes/audit.py|backend/routes/horse_ledger.py|backend/core/founder_acceptance_ledger.py|backend/core/rf19_staging_uat_evidence_capture.py|backend/scripts/build_next_19_founder_acceptance_ledger.py|backend/scripts/build_rf19_staging_uat_evidence_capture.py|backend/core/subscription_records.py|backend/core/audit.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01292,governance/implementation/technical-audit/founder-decisions/ES-TA-FD-001-008-V1.1.0/FOUNDER_APPROVAL_RECORD_ES_TA_FD_001_008.md,ES_TA_FD_001_008_V1,records_audit_evidence,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/OwnerCareLedger.jsx|frontend/src/pages/admin/AdminAuditLogDrawer.jsx|frontend/src/pages/admin/AdminAuditLogs.jsx|frontend/src/pages/AuditLog.jsx|frontend/src/pages/CareLedgerTab.jsx|frontend/src/components/onboarding/RecordsStep.jsx|backend/routes/admin_portal/audit_logs.py|backend/routes/audit.py|backend/routes/horse_ledger.py|backend/core/founder_acceptance_ledger.py|backend/core/rf19_staging_uat_evidence_capture.py|backend/scripts/build_next_19_founder_acceptance_ledger.py|backend/scripts/build_rf19_staging_uat_evidence_capture.py|backend/core/subscription_records.py|backend/core/audit.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01293,governance/implementation/technical-audit/founder-decisions/ES-TA-FD-001-008-V1.1.0/FOUNDER_DECISION_CHANGE_LOG_V1_1_0.md,ES_TA_FD_001_008_V1,records_audit_evidence,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/OwnerCareLedger.jsx|frontend/src/pages/admin/AdminAuditLogDrawer.jsx|frontend/src/pages/admin/AdminAuditLogs.jsx|frontend/src/pages/AuditLog.jsx|frontend/src/pages/CareLedgerTab.jsx|frontend/src/components/onboarding/RecordsStep.jsx|backend/routes/admin_portal/audit_logs.py|backend/routes/audit.py|backend/routes/horse_ledger.py|backend/core/founder_acceptance_ledger.py|backend/core/rf19_staging_uat_evidence_capture.py|backend/scripts/build_next_19_founder_acceptance_ledger.py|backend/scripts/build_rf19_staging_uat_evidence_capture.py|backend/core/subscription_records.py|backend/core/audit.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01294,governance/implementation/technical-audit/founder-decisions/ES-TA-FD-001-008-V1.1.0/FOUNDER_DECISION_PACKAGE_MANIFEST.json,ES_TA_FD_001_008_V1,records_audit_evidence,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/OwnerCareLedger.jsx|frontend/src/pages/admin/AdminAuditLogDrawer.jsx|frontend/src/pages/admin/AdminAuditLogs.jsx|frontend/src/pages/AuditLog.jsx|frontend/src/pages/CareLedgerTab.jsx|frontend/src/components/onboarding/RecordsStep.jsx|backend/routes/admin_portal/audit_logs.py|backend/routes/audit.py|backend/routes/horse_ledger.py|backend/core/founder_acceptance_ledger.py|backend/core/rf19_staging_uat_evidence_capture.py|backend/scripts/build_next_19_founder_acceptance_ledger.py|backend/scripts/build_rf19_staging_uat_evidence_capture.py|backend/core/subscription_records.py|backend/core/audit.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01295,governance/implementation/technical-audit/founder-decisions/ES-TA-FD-001-008-V1.1.0/FOUNDER_DECISION_PACKAGE_SHA256SUMS.txt,ES_TA_FD_001_008_V1,records_audit_evidence,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/OwnerCareLedger.jsx|frontend/src/pages/admin/AdminAuditLogDrawer.jsx|frontend/src/pages/admin/AdminAuditLogs.jsx|frontend/src/pages/AuditLog.jsx|frontend/src/pages/CareLedgerTab.jsx|frontend/src/components/onboarding/RecordsStep.jsx|backend/routes/admin_portal/audit_logs.py|backend/routes/audit.py|backend/routes/horse_ledger.py|backend/core/founder_acceptance_ledger.py|backend/core/rf19_staging_uat_evidence_capture.py|backend/scripts/build_next_19_founder_acceptance_ledger.py|backend/scripts/build_rf19_staging_uat_evidence_capture.py|backend/core/subscription_records.py|backend/core/audit.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
