conflict_type,severity,paths,evidence,accession_disposition
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/drafting/CGP-006/SOLO_FOUNDER_COMPENSATING_ASSURANCE_PROFILE_AND_STAGE_24_READINESS_REBASE_V1/FOUNDER_TECHNICAL_GOVERNANCE_REVIEW_RECORD.md,# Founder Technical Governance Review Record | **Review result:** `FOUNDER_TECHNICAL_GOVERNANCE_REVIEW_COMPLETE_WITH_DISCLOSED_SELF_REVIEW` | This review is a disclosed Founder technical governance self-review assisted by repository evidence and machine analys,CANONICAL_OR_CURRENT_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/drafting/CGP-006/SOLO_FOUNDER_COMPENSATING_ASSURANCE_PROFILE_AND_STAGE_24_READINESS_REBASE_V1/MULTI_AGENT_AND_ASSURANCE_TOOLING_INTENT_V1_0_0.md,**Document Type:** Founder-Approved Tooling Intent | **Document Status:** `FOUNDER_APPROVED` | **Founder Approval Date:** `2026-07-30` | **Approval Method:** `EXPLICIT_WRITTEN_FOUNDER_INSTRUCTION_IN_CHATGPT_CONVERSATION` | PATH_CLASSIFICATION: candidate_or_dra,CANONICAL_OR_CURRENT_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/drafting/CGP-006/SOLO_FOUNDER_COMPENSATING_ASSURANCE_PROFILE_AND_STAGE_24_READINESS_REBASE_V1/MULTI_AGENT_REVIEW_AND_FINDING_VALIDATION_POLICY_V1_0_0.md,**Document Status:** `FOUNDER_APPROVED` | **Founder Approval Date:** `2026-07-30` | **Approval Method:** `EXPLICIT_WRITTEN_FOUNDER_INSTRUCTION_IN_CHATGPT_CONVERSATION` | **Policy Effect:** `FOUNDER_APPROVED_PENDING_PROTECTED_REPOSITORY_INTEGRATION` | PATH_CLAS,CANONICAL_OR_CURRENT_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/drafting/CGP-006/SOLO_FOUNDER_COMPENSATING_ASSURANCE_PROFILE_AND_STAGE_24_READINESS_REBASE_V1/MULTI_AGENT_TOOL_ROLE_AND_ACCESS_MATRIX_V1_0_0.md,**Document Status:** `FOUNDER_APPROVED` | **Founder Approval Date:** `2026-07-30` | **Approval Method:** `EXPLICIT_WRITTEN_FOUNDER_INSTRUCTION_IN_CHATGPT_CONVERSATION` | | OpenAI Codex | `PRIMARY_IMPLEMENTATION_AGENT` | Existing documentary agent; implementati,CANONICAL_OR_CURRENT_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/drafting/CGP-006/SOLO_FOUNDER_COMPENSATING_ASSURANCE_PROFILE_AND_STAGE_24_READINESS_REBASE_V1/MULTI_PASS_REVIEW_RECONCILIATION_REPORT.md,**Reconciliation result:** `NO_OPEN_P0_OR_P1_IDENTIFIED_FOR_LIMITED_STAGE_24_RECOMMENDATION` | **Unresolved uncertainty result:** `FOUNDER_DECISION_REQUIRED_FOR_RESIDUAL_RISK_ACCEPTANCE` | | Reconciliation ID | Originating pass | Affected guide | Affected cont,CANONICAL_OR_CURRENT_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/drafting/CGP-006/SOLO_FOUNDER_COMPENSATING_ASSURANCE_PROFILE_AND_STAGE_24_READINESS_REBASE_V1/PACKAGE_MANIFEST.json,"""PROGRAM_PLAN_V1_1_CONTROLLING"", | ""SOLO_FOUNDER_COMPENSATING_ASSURANCE_DETERMINATION_CONTROLLING"", | ""FOUNDER_STAGE_24_DISPOSITION_CONTROLLING"", | ""FOUNDER_SOLO_COMPENSATING_ASSURANCE_MODEL_APPLIES"", | PATH_CLASSIFICATION: candidate_or_draft",HISTORICAL_DUPLICATE_DRAFT_OR_PREDECESSOR_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/drafting/CGP-006/SOLO_FOUNDER_COMPENSATING_ASSURANCE_PROFILE_AND_STAGE_24_READINESS_REBASE_V1/PASS_A_AUTHORITY_AND_SOURCE_FIDELITY_REVIEW.md,"| `ES-CG-00` | `PASS_A_AUTHORITY_SOURCE_FIDELITY_COMPLETE` | Authority, source fidelity, supersession, missing authority, invented policy, conflicts, and activation boundaries. | No substituted guide bytes detected.; PR  | | `ES-CG-01` | `PASS_A_AUTHORITY_SOUR",CANONICAL_OR_CURRENT_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/drafting/CGP-006/SOLO_FOUNDER_COMPENSATING_ASSURANCE_PROFILE_AND_STAGE_24_READINESS_REBASE_V1/PASS_B_ARCHITECTURE_AND_IMPLEMENTABILITY_REVIEW.md,`PROGRAM_PLAN_V1_1_CONTROLLING` | `SOLO_FOUNDER_COMPENSATING_ASSURANCE_DETERMINATION_CONTROLLING` | `FOUNDER_SOLO_COMPENSATING_ASSURANCE_MODEL_APPLIES` | `EQUINESYNC_IS_A_SOLO_FOUNDER_PROJECT` | PATH_CLASSIFICATION: candidate_or_draft,CANONICAL_OR_CURRENT_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/drafting/CGP-006/SOLO_FOUNDER_COMPENSATING_ASSURANCE_PROFILE_AND_STAGE_24_READINESS_REBASE_V1/PASS_C_SECURITY_TENANCY_PRIVACY_AND_SAFEGUARDING_REVIEW.md,`PROGRAM_PLAN_V1_1_CONTROLLING` | `SOLO_FOUNDER_COMPENSATING_ASSURANCE_DETERMINATION_CONTROLLING` | `FOUNDER_SOLO_COMPENSATING_ASSURANCE_MODEL_APPLIES` | `EQUINESYNC_IS_A_SOLO_FOUNDER_PROJECT` | PATH_CLASSIFICATION: candidate_or_draft,CANONICAL_OR_CURRENT_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/drafting/CGP-006/SOLO_FOUNDER_COMPENSATING_ASSURANCE_PROFILE_AND_STAGE_24_READINESS_REBASE_V1/PASS_D_TESTABILITY_VERIFICATION_AND_EVIDENCE_REVIEW.md,`PROGRAM_PLAN_V1_1_CONTROLLING` | `SOLO_FOUNDER_COMPENSATING_ASSURANCE_DETERMINATION_CONTROLLING` | `FOUNDER_SOLO_COMPENSATING_ASSURANCE_MODEL_APPLIES` | `EQUINESYNC_IS_A_SOLO_FOUNDER_PROJECT` | PATH_CLASSIFICATION: candidate_or_draft,CANONICAL_OR_CURRENT_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/drafting/CGP-006/SOLO_FOUNDER_COMPENSATING_ASSURANCE_PROFILE_AND_STAGE_24_READINESS_REBASE_V1/PASS_E_FAILURE_RECOVERY_AND_OPERATIONAL_RELIABILITY_REVIEW.md,`PROGRAM_PLAN_V1_1_CONTROLLING` | `SOLO_FOUNDER_COMPENSATING_ASSURANCE_DETERMINATION_CONTROLLING` | `FOUNDER_SOLO_COMPENSATING_ASSURANCE_MODEL_APPLIES` | `EQUINESYNC_IS_A_SOLO_FOUNDER_PROJECT` | PATH_CLASSIFICATION: candidate_or_draft,CANONICAL_OR_CURRENT_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/drafting/CGP-006/SOLO_FOUNDER_COMPENSATING_ASSURANCE_PROFILE_AND_STAGE_24_READINESS_REBASE_V1/PASS_F_CLEAN_ROOM_IMPLEMENTER_USABILITY_REVIEW.md,"| `ES-CG-00` | `PASS_F_CLEAN_ROOM_IMPLEMENTER_USABILITY_COMPLETE` | Clean-room component list, work sequence, test plan, evidence plan, completion checklist, and material guesses. | Candidate component list is documentar | | `ES-CG-01` | `PASS_F_CLEAN_ROOM_IMP",CANONICAL_OR_CURRENT_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/drafting/CGP-006/SOLO_FOUNDER_COMPENSATING_ASSURANCE_PROFILE_AND_STAGE_24_READINESS_REBASE_V1/PASS_G_CROSS_GUIDE_RECONCILIATION_REVIEW.md,`PROGRAM_PLAN_V1_1_CONTROLLING` | `SOLO_FOUNDER_COMPENSATING_ASSURANCE_DETERMINATION_CONTROLLING` | `FOUNDER_SOLO_COMPENSATING_ASSURANCE_MODEL_APPLIES` | `EQUINESYNC_IS_A_SOLO_FOUNDER_PROJECT` | PATH_CLASSIFICATION: candidate_or_draft,CANONICAL_OR_CURRENT_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/drafting/CGP-006/SOLO_FOUNDER_COMPENSATING_ASSURANCE_PROFILE_AND_STAGE_24_READINESS_REBASE_V1/PASS_H_ADVERSARIAL_AND_RED_TEAM_REVIEW.md,"| `ES-CG-00` | `PASS_H_ADVERSARIAL_RED_TEAM_COMPLETE` | Attempts to bypass controls, claim completion without evidence, misuse planned-state rows, confuse documentary activation with implementation authority, silently cl | | `ES-CG-01` | `PASS_H_ADVERSARIAL_RE",CANONICAL_OR_CURRENT_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/drafting/CGP-006/SOLO_FOUNDER_COMPENSATING_ASSURANCE_PROFILE_AND_STAGE_24_READINESS_REBASE_V1/PROPOSED_STAGE_24_ACTIVATION_SCOPE_MATRIX.csv,"guide_id,exact_guide_version,exact_checksum,scope,recommended_posture,applicable_work_types,repositories,agents,effective_date_recommendation,grace_period,exceptions,required_validators,monitoring,suspension_triggers,rol | ES-CG-00,1.1.0,2275ca1b9674b4e05390f1",SUPERSEDED_OR_SUPERSESSION_TEXT_PRESENT
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/drafting/CGP-006/SOLO_FOUNDER_COMPENSATING_ASSURANCE_PROFILE_AND_STAGE_24_READINESS_REBASE_V1/README.md,# Solo-Founder Compensating Assurance Profile And Stage 24 Readiness Rebase | **Directive ID:** `CGP_006_SOLO_FOUNDER_COMPENSATING_ASSURANCE_PROFILE_AND_STAGE_24_READINESS_REBASE_DIRECTIVE_V1_0_0` | **Package status:** `STAGE_24_FOUNDER_DISPOSITION_INTEGRATED_,HISTORICAL_DUPLICATE_DRAFT_OR_PREDECESSOR_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/drafting/CGP-006/SOLO_FOUNDER_COMPENSATING_ASSURANCE_PROFILE_AND_STAGE_24_READINESS_REBASE_V1/RETAINED_CONDITION_WARNING_GAP_AND_BLOCKER_MATRIX.csv,"CGP006-AR-COND-0001,RETAINED_CONDITION,ONGOING_GOVERNANCE_COVENANT,PORTFOLIO,GOVERNANCE,CGP_006_WAVE_1_ADOPTION_CONDITION_REGISTER.csv,POST_STAGE_23_CUSTODY_OPEN_OR_RETAINED,STAGE_24_FOUNDER_DECISION_INPUT,NON_BLOCKING_C | CGP006-AR-COND-0002,RETAINED_CONDITIO",CANONICAL_OR_CURRENT_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/drafting/CGP-006/SOLO_FOUNDER_COMPENSATING_ASSURANCE_PROFILE_AND_STAGE_24_READINESS_REBASE_V1/SOLO_FOUNDER_ASSURANCE_RESIDUAL_RISK_DECISION_REGISTER_STAGE24.csv,"risk_id,affected_guide,founder_decision,disposition_id,decision_date,decision_scope_limit,risk_closure_status,source_record,continuing_statements | SFCA-RISK-0001,PORTFOLIO,ACCEPTED_FOR_LIMITED_STAGE_24_ACTIVATION_ONLY,ES-FD-CGP-006-STAGE-24-LIMITED-ACTIVATION",CANONICAL_OR_CURRENT_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/drafting/CGP-006/SOLO_FOUNDER_COMPENSATING_ASSURANCE_PROFILE_AND_STAGE_24_READINESS_REBASE_V1/SOLO_FOUNDER_ASSURANCE_RESIDUAL_RISK_REGISTER.csv,"risk_id,affected_guide,risk_description,source,probability,impact,current_control,compensating_control,unavailable_assurance,stage_at_which_further_proof_is_required,suspension_trigger,founder_acceptance_status,continuin | SFCA-RISK-0001,PORTFOLIO,Non-independ",CANONICAL_OR_CURRENT_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/drafting/CGP-006/SOLO_FOUNDER_COMPENSATING_ASSURANCE_PROFILE_AND_STAGE_24_READINESS_REBASE_V1/SOURCE_AUTHORITY_MATRIX.csv,"SFCA-SRC-0001,governance/implementation/code-guides/program-plan/ES-CODE-GUIDE-CREATION-REVIEW-ASSURANCE-PLAN-V1.1/ES-CODE-GUIDE-CREATION-REVIEW-ASSURANCE-PLAN-V1.1.md,ES-CODE-GUIDE-CREATION-REVIEW-ASSURANCE-PLAN-V1.1,CO | SFCA-SRC-0002,governance/implementati",CANONICAL_OR_CURRENT_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/drafting/CGP-006/SOLO_FOUNDER_COMPENSATING_ASSURANCE_PROFILE_AND_STAGE_24_READINESS_REBASE_V1/SOURCE_FREEZE_MANIFEST.json,"""adopted_profile"": { | ""candidate_byte_length"": 9245, | ""candidate_repository_path"": ""governance/implementation/code-guides/drafting/CGP-006/SOLO_FOUNDER_COMPENSATING_ASSURANCE_PROFILE_AND_STAGE_24_READINESS_REBASE_V1/ES-CODE-GUIDE-SOLO-FOUNDER-COMPENSATING-AS",HISTORICAL_DUPLICATE_DRAFT_OR_PREDECESSOR_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/drafting/CGP-006/SOLO_FOUNDER_COMPENSATING_ASSURANCE_PROFILE_AND_STAGE_24_READINESS_REBASE_V1/SOURCE_REGISTER.md,**Directive ID:** `CGP_006_SOLO_FOUNDER_COMPENSATING_ASSURANCE_PROFILE_AND_STAGE_24_READINESS_REBASE_DIRECTIVE_V1_0_0` | **Work branch:** `codex/cgp-006-solo-founder-assurance-profile-stage24-readiness-v1` | This register freezes the repository sources used fo,HISTORICAL_DUPLICATE_DRAFT_OR_PREDECESSOR_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/drafting/CGP-006/SOLO_FOUNDER_COMPENSATING_ASSURANCE_PROFILE_AND_STAGE_24_READINESS_REBASE_V1/SOURCE_SHA256SUMS.txt,e777598974887456f22bfc77d8db6c9a235502fc552fb28ce6ff52a77ca3fb61 governance/implementation/code-guides/founder-determinations/ES-FD-SOLO-FOUNDER-COMPENSATING-ASSURANCE-2026-07-29/FOUNDER_DETERMINATION_SOLO_FOUNDER_COMPEN | 2f236be86899553f6c0e03df085134120c053,HISTORICAL_DUPLICATE_DRAFT_OR_PREDECESSOR_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/drafting/CGP-006/SOLO_FOUNDER_COMPENSATING_ASSURANCE_PROFILE_AND_STAGE_24_READINESS_REBASE_V1/STAGE_24_FOUNDER_DISPOSITION_PRE_CUSTODY_RECORD.md,# Stage 24 Founder Disposition Pre-Custody Record | **Record ID:** `CGP006-STAGE24-FOUNDER-DISPOSITION-PRE-CUSTODY-2026-07-30` | **Founder disposition:** `ES-FD-CGP-006-STAGE-24-LIMITED-ACTIVATION-2026-07-30` | **Record state:** `LIMITED_STAGE_24_ACTIVATION_AP,CANONICAL_OR_CURRENT_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/drafting/CGP-006/SOLO_FOUNDER_COMPENSATING_ASSURANCE_PROFILE_AND_STAGE_24_READINESS_REBASE_V1/tests/test_solo_founder_assurance_stage24_readiness.py,"PKG = ROOT / ""governance/implementation/code-guides/drafting/CGP-006/SOLO_FOUNDER_COMPENSATING_ASSURANCE_PROFILE_AND_STAGE_24_READINESS_REBASE_V1"" | VALIDATOR_PATH = PKG / ""validators/validate_solo_founder_assurance_stage24_readiness.py"" | class SoloFounderSta",CANONICAL_OR_CURRENT_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/drafting/CGP-006/SOLO_FOUNDER_COMPENSATING_ASSURANCE_PROFILE_AND_STAGE_24_READINESS_REBASE_V1/VALIDATION_REPORT.md,**Founder disposition:** `ES-FD-CGP-006-STAGE-24-LIMITED-ACTIVATION-2026-07-30` | **Profile state:** `PROFILE_ADOPTED_PENDING_EFFECTIVE_EVENT` | **Activation state before custody:** `LIMITED_STAGE_24_ACTIVATION_APPROVED_PENDING_CUSTODY` | - Exact approved-sour,HISTORICAL_DUPLICATE_DRAFT_OR_PREDECESSOR_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/drafting/CGP-006/SOLO_FOUNDER_COMPENSATING_ASSURANCE_PROFILE_AND_STAGE_24_READINESS_REBASE_V1/validators/validate_solo_founder_assurance_stage24_readiness.py,"PACKAGE_REL = Path(""governance/implementation/code-guides/drafting/CGP-006/SOLO_FOUNDER_COMPENSATING_ASSURANCE_PROFILE_AND_STAGE_24_READINESS_REBASE_V1"") | DETERMINATION_PATH = Path(""governance/implementation/code-guides/founder-determinations/ES-FD-SOLO-FOUND",CANONICAL_OR_CURRENT_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/drafting/CGP-006/SOLO_FOUNDER_COMPENSATING_ASSURANCE_PROFILE_AND_STAGE_24_READINESS_REBASE_V1/WAVE_1_FINDING_TREATMENT_MATRIX.csv,"finding_id,current_canonical_status,current_severity,controlling_founder_direction,evidence_reviewed,proposed_lifecycle_stage,proposed_blocker_effect,proposed_disposition,closure_eligibility,required_future_evidence,reop | W1-V11-FIND-0001,OPEN,P2,RECLASSIFIED",CANONICAL_OR_CURRENT_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/drafting/CGP-006/SOLO_FOUNDER_COMPENSATING_ASSURANCE_PROFILE_AND_STAGE_24_READINESS_REBASE_V1/WAVE_1_STAGE_24_READINESS_MATRIX.csv,"guide_id,guide_title,version,sha256,byte_length,adoption,protected_accession,custody,exact_byte_verification,profile_applicability,founder_domain_owner_review,founder_technical_governance_review,multi_pass_review_result, | ES-CG-00,Code Guide Charter,1.1.0,227",CANONICAL_OR_CURRENT_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/drafting/CGP-006/SOLO_FOUNDER_COMPENSATING_ASSURANCE_PROFILE_AND_STAGE_24_READINESS_REBASE_V1/WAVE_1_STAGE_24_READINESS_REPORT.md,**Open P0 count:** `0` | **Open P1 count:** `0` | **Stage 24 execution state:** `STAGE_24_LIMITED_ACTIVATION_DISPOSITION_READY_FOR_FOUNDER_REVIEW` | | `ES-CG-00` | `READY_FOR_LIMITED_STAGE_24_ACTIVATION_WITH_NON_BLOCKING_CONDITIONS` | `NOT_ACTIVE` | Retained P,CANONICAL_OR_CURRENT_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/drafting/CGP-006/SOLO_FOUNDER_COMPENSATING_ASSURANCE_PROFILE_AND_STAGE_24_READINESS_REBASE_V1/WORKSTREAM_CHARTER.md,**Directive ID:** `CGP_006_SOLO_FOUNDER_COMPENSATING_ASSURANCE_PROFILE_AND_STAGE_24_READINESS_REBASE_DIRECTIVE_V1_0_0` | **Authorized work classification:** `SOLO_FOUNDER_ASSURANCE_PROFILE_CANDIDATE_REVIEW_EXECUTION_FINDING_TREATMENT_AND_STAGE_24_DECISION_PREP,CANONICAL_OR_CURRENT_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_ACTIVATION_AND_EVIDENCE_PLANNING_V1_1_SUCCESSOR/CHECKSUM_MANIFEST.sha256,7457a8fd40b7a43a12add2cb63d8aee484cae98f2e0b163b97da61c91f180b94 FOUNDER_DISPOSITION_OF_PR_49.md | be63d9e8e295f80a800968d37678cf088e88cfa6b1caebd1b3dc6a054f8ac6a8 FOUNDER_REVIEW_SUMMARY.md | a18ea69c0b0b1ca5aceb35455cb141919540d6efe21973880c6b83537609dc8d PRO,HISTORICAL_DUPLICATE_DRAFT_OR_PREDECESSOR_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_ACTIVATION_AND_EVIDENCE_PLANNING_V1_1_SUCCESSOR/FOUNDER_DISPOSITION_OF_PR_49.md,"# Founder Disposition Of PR #49 | **Controlling Base:** `c2759173279a8c7a986f0a6e980419b88621df31` | The Founder approves the V1.1 successor package to PR #44 for protected documentary integration as an activation-readiness and evidence-planning package, with ",SUPERSEDED_OR_SUPERSESSION_TEXT_PRESENT
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_ACTIVATION_AND_EVIDENCE_PLANNING_V1_1_SUCCESSOR/FOUNDER_REVIEW_SUMMARY.md,# Founder Review Summary | `CGP_006_WAVE_1_V1_1_SUCCESSOR_READY_FOR_FOUNDER_REVIEW_WITH_CONDITIONS` | Founder disposition of PR #49 approves the successor for protected documentary integration with conditions. It does not activate guides and does not authorize,CANONICAL_OR_CURRENT_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_ACTIVATION_AND_EVIDENCE_PLANNING_V1_1_SUCCESSOR/GAP_0004_STATUS_REPORT.md,`GAP_0004_REMAINS_OPEN` | PATH_CLASSIFICATION: candidate_or_draft,CANONICAL_OR_CURRENT_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_ACTIVATION_AND_EVIDENCE_PLANNING_V1_1_SUCCESSOR/IMPLEMENTATION_MAPPING_BOUNDARY_REPORT.md,PATH_CLASSIFICATION: candidate_or_draft,CANONICAL_OR_CURRENT_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_ACTIVATION_AND_EVIDENCE_PLANNING_V1_1_SUCCESSOR/PACKAGE_MANIFEST.json,"""path"": ""FOUNDER_DISPOSITION_OF_PR_49.md"", | ""path"": ""FOUNDER_REVIEW_SUMMARY.md"", | ""path"": ""PROPOSED_FOUNDER_DECISION_REGISTER.md"", | PATH_CLASSIFICATION: candidate_or_draft",HISTORICAL_DUPLICATE_DRAFT_OR_PREDECESSOR_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_ACTIVATION_AND_EVIDENCE_PLANNING_V1_1_SUCCESSOR/PR_44_SOURCE_AND_LINEAGE_REGISTER.md,| Historical package path | `governance/implementation/code-guides/drafting/CGP-006/WAVE_1_ACTIVATION_AND_EVIDENCE_PLANNING` | | | Successor package path | `governance/implementation/code-guides/drafting/CGP-006/WAVE_1_ACTIVATION_AND_EVIDENCE_PLANNING_V1_1_SUC,CANONICAL_OR_CURRENT_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_ACTIVATION_AND_EVIDENCE_PLANNING_V1_1_SUCCESSOR/PR_44_TO_V1_1_SUCCESSOR_CROSSWALK.csv,"governance/implementation/code-guides/drafting/CGP-006/WAVE_1_ACTIVATION_AND_EVIDENCE_PLANNING/ACTIVATION_BLOCKER_REGISTER.csv,REVALIDATED_CONCEPTUAL_INPUT,SUMMARY_ONLY,REQUIRED_AND_RECORDED,No conclusion copied merely b | governance/implementation/code-guides",CANONICAL_OR_CURRENT_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_ACTIVATION_AND_EVIDENCE_PLANNING_V1_1_SUCCESSOR/PROPOSED_FOUNDER_DECISION_REGISTER.md,# Proposed Founder Decision Register | | W1-V11-DEC-0002 | Authorize closure of PR #44 as superseded after lineage verification | PR_44_SUPERSESSION_CLOSURE_CONDITIONALLY_AUTHORIZED_AFTER_CUSTODY | | | W1-V11-DEC-0006 | Authorize retained warning closure if fu,SUPERSEDED_OR_SUPERSESSION_TEXT_PRESENT
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_ACTIVATION_AND_EVIDENCE_PLANNING_V1_1_SUCCESSOR/README.md,**Historical PR:** `#44` | **Historical PR head:** `f94c26188e8d35c413b366135df12057b58c2d7d` | **Successor determination:** `CGP_006_WAVE_1_V1_1_SUCCESSOR_READY_FOR_FOUNDER_REVIEW_WITH_CONDITIONS` | Founder disposition of PR #49 is recorded in `FOUNDER_DISPOS,HISTORICAL_DUPLICATE_DRAFT_OR_PREDECESSOR_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_ACTIVATION_AND_EVIDENCE_PLANNING_V1_1_SUCCESSOR/REPRESENTATIVE_SCENARIO_CLASSIFICATION.md,PATH_CLASSIFICATION: candidate_or_draft,CANONICAL_OR_CURRENT_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/drafting/CGP-006/WAVE_1_ACTIVATION_AND_EVIDENCE_PLANNING_V1_1_SUCCESSOR/SOURCE_REGISTER.md,| W1-V11-SRC-0001 | PR #44 historical draft | `https://github.com/rianray2012-coder/EquineSync-V4/pull/44` `f94c26188e8d35c413b366135df12057b58c2d7d` | PRESERVED_HISTORICAL_DRAFT | | | W1-V11-SRC-0002 | V1.1 program plan | `governance/implementation/code-guide,HISTORICAL_DUPLICATE_DRAFT_OR_PREDECESSOR_INFERRED
