artifact_id,title,artifact_family,tier,current_status,authority_status,founder_decision_status,merge_status,adoption_status,implementation_authority_status,lock_status,production_authority_status,source_path,canonical_path,commit_sha,sha256,byte_length,predecessor_successor,supersession_status,retained_open_findings,linked_prs,linked_founder_directives,linked_review_packages
UNMAPPED_REPOSITORY_COMPONENT_REGISTER,UNMAPPED REPOSITORY COMPONENT REGISTER,implementation code guide governance,Implementation governance,"unmapped_id,component_id,component_name,repository_path,reason_unmapped,current_treatment,applicable_guides,required_next_action,blocks_drafting,blocks_adoption,blocks_activation,confidence,notes | CGP004-UNMAPPED-0001,CGP004-COMP-0017,Local draft and offline-readiness surfaces,frontend/src/lib/horseOpsDrafts.js;frontend/src/pages/AiAutomation.jsx,""Offline stale-auth, revocation, conflict, and device-loss semantics",CONTROLLING_OR_AUTHORITY_TEXT_PRESENT,NOT_EXPLICITLY_ESTABLISHED,REPOSITORY_CURRENT_AT_HEAD,ADOPTED_OR_ADOPTION_RECORDED,NOT_ESTABLISHED_BY_ACCESSION,NOT_EXPLICITLY_ESTABLISHED,NOT_ESTABLISHED_BY_ACCESSION,governance/implementation/code-guides/assessment/UNMAPPED_REPOSITORY_COMPONENT_REGISTER.csv,governance/implementation/code-guides/assessment/UNMAPPED_REPOSITORY_COMPONENT_REGISTER.csv,f5b2973c9a796d6864607dcae42aa6c89f894250,2053179563742634d961476b65b6eebe8fadea70a04e15c48f255910cd986e20,2259,,CANONICAL_OR_CURRENT_INFERRED,,,,"CGP004-UNMAPPED-0002,CGP004-COMP-0018,AI automation review-first surface,frontend/src/pages/AiAutomation.jsx;backend/routes/backlog.py,AI activation and model-provider boundaries r"
CGP_005,CGP-005 Technical Audit Appendix Founder Disposition,implementation code guide governance,Implementation governance,# CGP-005 Technical Audit Appendix Founder Disposition | ## Founder Disposition | `CGP_005_TECHNICAL_AUDIT_APPENDIX_FOUNDER_APPROVED_FOR_PROTECTED_REPOSITORY_INTEGRATION` | - The appendix records post-CGP-005 Founder-approved governance constraints.,CONTROLLING_OR_AUTHORITY_TEXT_PRESENT,FOUNDER_APPROVED_OR_ACCEPTED,REPOSITORY_CURRENT_AT_HEAD,ADOPTED_OR_ADOPTION_RECORDED,FALSE_OR_NOT_AUTHORIZED,LOCKED_OR_LOCK_RECORDED,NOT_ESTABLISHED_BY_ACCESSION,governance/implementation/code-guides/cgp-005/appendices/CGP_005_APPENDIX_FOUNDER_DISPOSITION.md,governance/implementation/code-guides/cgp-005/appendices/CGP_005_APPENDIX_FOUNDER_DISPOSITION.md,f5b2973c9a796d6864607dcae42aa6c89f894250,922d1a049bc89ab15c255b16f8bf70a5259f1aea887ce5cecedc0a109f04a22e,8870,,CANONICAL_OR_CURRENT_INFERRED,,,# CGP-005 Technical Audit Appendix Founder Disposition | ## Founder Disposition | `CGP_005_TECHNICAL_AUDIT_APPENDIX_FOUNDER_APPROVED_FOR_PROTECTED_REPOSITORY_INTEGRATION`,Package ID: `ES-CGP-005-TECHNICAL-AUDIT-APPENDIX-V1.0.0` | Reviewed base head: `4afe3ccd84d9f8be1bc5c79bb27068676d993a70` | Originally reviewed appendix head: `4006c5ac3f5a8a488e61f93e9cd9024467d3a2d4`
CGP_005,CGP 005 APPENDIX MANIFEST,implementation code guide governance,Implementation governance,"""cgp006"": ""READY_AFTER_REFRESH_FOR_AFFECTED_WAVE_1_DRAFTING_AFTER_PROTECTED_ACCEPTANCE"", | ""validation_status"": ""CGP_005_APPENDIX_VALIDATED_WITH_RETAINED_GAPS"", | ""final_status"": ""CGP_005_TECHNICAL_AUDIT_APPENDIX_FOUNDER_APPROVED_FOR_PROTECTED_REPOSITORY_INTEGRATION"", | ""founder_disposition"": ""CGP_005_TECHNICAL_AUDIT_APPENDIX_FOUNDER_APPROVED_FOR_PROTECTED_REPOSITORY_INTEGRATION""",AUTHORITY_NOT_EXPLICITLY_ESTABLISHED,FOUNDER_APPROVED_OR_ACCEPTED,REPOSITORY_CURRENT_AT_HEAD,NOT_EXPLICITLY_ESTABLISHED,POSSIBLE_AUTHORITY_REQUIRES_REVIEW,LOCKED_OR_LOCK_RECORDED,NOT_ESTABLISHED_BY_ACCESSION,governance/implementation/code-guides/cgp-005/appendices/CGP_005_APPENDIX_MANIFEST.json,governance/implementation/code-guides/cgp-005/appendices/CGP_005_APPENDIX_MANIFEST.json,f5b2973c9a796d6864607dcae42aa6c89f894250,dc0a68a90bafb550ec8d41209c05cf79c604fecc88ebf074eb3526145b457aae,3976,,CANONICAL_OR_CURRENT_INFERRED,,,"""final_status"": ""CGP_005_TECHNICAL_AUDIT_APPENDIX_FOUNDER_APPROVED_FOR_PROTECTED_REPOSITORY_INTEGRATION"", | ""founder_disposition"": ""CGP_005_TECHNICAL_AUDIT_APPENDIX_FOUNDER_APPROVED_FOR_PROTECTED_REPOSITORY_INTEGRATION"" | ""technical_audit_founder_decision_checksum_ledger_verified"": true,","""package_id"": ""ES-CGP-005-TECHNICAL-AUDIT-APPENDIX-V1.0.0"", | ""reviewed_repository_head"": ""4afe3ccd84d9f8be1bc5c79bb27068676d993a70"", | ""reviewed_decisions"": ["
CGP_005,CGP-005 Appendix Repository Integration Receipt,implementation code guide governance,Implementation governance,`CGP_005_TECHNICAL_AUDIT_APPENDIX_FOUNDER_APPROVED_FOR_PROTECTED_REPOSITORY_INTEGRATION` | This branch prepares an additive documentary appendix package under `governance/implementation/code-guides/cgp-005/appendices/` and records Founder approval for protected repository integration. It does not alter CGP-005 | ## Founder Disposition | Founder disposition: `CGP_005_TECHNICAL_AUDIT_APPENDIX_FOUNDER_APPROVED_FOR_PROTECTED_REPOSITORY_INTEGRATION`,CONTROLLING_OR_AUTHORITY_TEXT_PRESENT,FOUNDER_APPROVED_OR_ACCEPTED,REPOSITORY_CURRENT_AT_HEAD,ADOPTED_OR_ADOPTION_RECORDED,FALSE_OR_NOT_AUTHORIZED,NOT_EXPLICITLY_ESTABLISHED,FALSE_OR_NOT_AUTHORIZED,governance/implementation/code-guides/cgp-005/appendices/CGP_005_APPENDIX_REPOSITORY_INTEGRATION_RECEIPT.md,governance/implementation/code-guides/cgp-005/appendices/CGP_005_APPENDIX_REPOSITORY_INTEGRATION_RECEIPT.md,f5b2973c9a796d6864607dcae42aa6c89f894250,1c5ad1d23214e52c6d8bc086ea679b0469f2ded7d0aeb67f20732a0b93eb8154,3462,,CANONICAL_OR_CURRENT_INFERRED,,,`CGP_005_TECHNICAL_AUDIT_APPENDIX_FOUNDER_APPROVED_FOR_PROTECTED_REPOSITORY_INTEGRATION` | This branch prepares an additive documentary appendix package under `governance/implementation/code-guides/cgp-005/appendices/` and records Founder approval for protected repositor | ## Founder Disposition,Package ID: `ES-CGP-005-TECHNICAL-AUDIT-APPENDIX-V1.0.0` | Reviewed repository head: `4afe3ccd84d9f8be1bc5c79bb27068676d993a70` | This branch prepares an additive documentary appendix package under `governance/implementation/code-guides/cgp-005/appendices/` and records Founder approval for protected repositor
CGP_005,CGP 005 APPENDIX SHA256SUMS,implementation code guide governance,Implementation governance,922d1a049bc89ab15c255b16f8bf70a5259f1aea887ce5cecedc0a109f04a22e governance/implementation/code-guides/cgp-005/appendices/CGP_005_APPENDIX_FOUNDER_DISPOSITION.md,AUTHORITY_NOT_EXPLICITLY_ESTABLISHED,FOUNDER_REFERENCE_PRESENT,REPOSITORY_CURRENT_AT_HEAD,NOT_EXPLICITLY_ESTABLISHED,NOT_ESTABLISHED_BY_ACCESSION,NOT_EXPLICITLY_ESTABLISHED,NOT_ESTABLISHED_BY_ACCESSION,governance/implementation/code-guides/cgp-005/appendices/CGP_005_APPENDIX_SHA256SUMS.txt,governance/implementation/code-guides/cgp-005/appendices/CGP_005_APPENDIX_SHA256SUMS.txt,f5b2973c9a796d6864607dcae42aa6c89f894250,063e924c804e503045c93e61a629120897c449796bf7b074e07803d5e07f51a7,1300,,CANONICAL_OR_CURRENT_INFERRED,,,922d1a049bc89ab15c255b16f8bf70a5259f1aea887ce5cecedc0a109f04a22e governance/implementation/code-guides/cgp-005/appendices/CGP_005_APPENDIX_FOUNDER_DISPOSITION.md,
CGP_005,CGP-005 Appendix Source Register,implementation code guide governance,Implementation governance,"The Technical Audit Founder decisions are recorded as governing constraints for CGP-006 input refresh. They are not inserted into the original CGP-005 selected source set, and they do not replace any CGP-005 source-freez | | `governance/implementation/technical-audit/founder-decisions/ES-TA-FD-001-008-V1.1.0/TECHNICAL_AUDIT_FOUNDER_DECISION_PACKET_V1_1_0.md` | Controlling decision language for ES-TA-FD-001 through ES-TA-FD-008 | `e39e2ab71 | | `governance/implementation/technical-audit/founder-decisions/ES-TA-FD-001-008-V1.1.0/FOUNDER_APPROVAL_RECORD_ES_TA_FD_001_008.md` | Founder approval record and exact approval language | `6dbe5b61f6412cb5762e98b505fa0ae | | `governance/implementation/technical-audit/founder-decisions/ES-TA-FD-001-008-V1.1.0/TECHNICAL_AUDIT_FOUNDER_DECISION_REGISTER_V1_1_0.csv` | Machine-readable decision effects and pilot-gate effects | `237ec73b165d16d8d",CONTROLLING_OR_AUTHORITY_TEXT_PRESENT,FOUNDER_REFERENCE_PRESENT,REPOSITORY_CURRENT_AT_HEAD,NOT_EXPLICITLY_ESTABLISHED,NOT_ESTABLISHED_BY_ACCESSION,NOT_EXPLICITLY_ESTABLISHED,NOT_ESTABLISHED_BY_ACCESSION,governance/implementation/code-guides/cgp-005/appendices/CGP_005_APPENDIX_SOURCE_REGISTER.md,governance/implementation/code-guides/cgp-005/appendices/CGP_005_APPENDIX_SOURCE_REGISTER.md,f5b2973c9a796d6864607dcae42aa6c89f894250,bfb3915e75d60e6d7e070bf5a76010020311595c9ee23a18e22b61d74661e50d,4311,,CANONICAL_OR_CURRENT_INFERRED,,,"The Technical Audit Founder decisions are recorded as governing constraints for CGP-006 input refresh. They are not inserted into the original CGP-005 selected source set, and they | | `governance/implementation/technical-audit/founder-decisions/ES-TA-FD-001-008-V1.1.0/TECHNICAL_AUDIT_FOUNDER_DECISION_PACKET_V1_1_0.md` | Controlling decision language for ES-TA- | | `governance/implementation/technical-audit/founder-decisions/ES-TA-FD-001-008-V1.1.0/FOUNDER_APPROVAL_RECORD_ES_TA_FD_001_008.md` | Founder approval record and exact approval lan",Package ID: `ES-CGP-005-TECHNICAL-AUDIT-APPENDIX-V1.0.0` | Reviewed head: `4afe3ccd84d9f8be1bc5c79bb27068676d993a70` | | `governance/implementation/technical-audit/founder-decisions/ES-TA-FD-001-008-V1.1.0/FOUNDER_DECISION_PACKAGE_SHA256SUMS.txt` | Technical Audit Founder decision package checksum 
CGP_005,CGP-005 Appendix Validation Report,implementation code guide governance,Implementation governance,"`CGP_005_APPENDIX_VALIDATED_WITH_RETAINED_GAPS` | The appendix package is complete and validates as an additive documentary package. Retained gaps are not package defects: the package still requires protected review, CGP-006 input incorporation, and separate implementat | ## Founder Disposition Result | `CGP_005_TECHNICAL_AUDIT_APPENDIX_FOUNDER_APPROVED_FOR_PROTECTED_REPOSITORY_INTEGRATION`",CONTROLLING_OR_AUTHORITY_TEXT_PRESENT,FOUNDER_APPROVED_OR_ACCEPTED,REPOSITORY_CURRENT_AT_HEAD,ADOPTED_OR_ADOPTION_RECORDED,FALSE_OR_NOT_AUTHORIZED,LOCKED_OR_LOCK_RECORDED,NOT_ESTABLISHED_BY_ACCESSION,governance/implementation/code-guides/cgp-005/appendices/CGP_005_APPENDIX_VALIDATION_REPORT.md,governance/implementation/code-guides/cgp-005/appendices/CGP_005_APPENDIX_VALIDATION_REPORT.md,f5b2973c9a796d6864607dcae42aa6c89f894250,ac9aba5f1f601f7502231f9226c3eb7c148697fa941ab79137367ff67dffac56,8997,,CANONICAL_OR_CURRENT_INFERRED,"| `CGP005-TA-APP-GAP-0001` | Appendix package and PR `#31` | `ES-CG-00`; `ES-CG-01`; `ES-CG-10`; `ES-CG-13` | Founder disposition and protected accession required before repository use. | Use only after accession and rec | | `CGP005-TA-APP-GAP-0002` | Input refresh matrix, crosswalk, and PR `#30` | `ES-CG-00`; `ES-CG-01`; `ES-CG-10`; `ES-CG-13` | All four Wave 1 inputs require refresh. | Classify appendix artifacts, allocate affected guide | | `CGP005-TA-APP-GAP-0004` | Appendix, crosswalk, and Technical Audit Founder Decision Packet V1.1.0 | `ES-CG-00`; `ES-CG-01`; `ES-CG-10`; `ES-CG-13` | Implementation, provider, pilot, release, enrollment, production, fi",,"## Founder Disposition Result | `CGP_005_TECHNICAL_AUDIT_APPENDIX_FOUNDER_APPROVED_FOR_PROTECTED_REPOSITORY_INTEGRATION` | Founder disposition is recorded in `CGP_005_APPENDIX_FOUNDER_DISPOSITION.md`. The disposition approves protected repository integration, confirms the appendix is required, confirms","Package ID: `ES-CGP-005-TECHNICAL-AUDIT-APPENDIX-V1.0.0` | Reviewed head: `4afe3ccd84d9f8be1bc5c79bb27068676d993a70` | The appendix package is complete and validates as an additive documentary package. Retained gaps are not package defects: the package still requires protected review, CGP-006 input"
CGP_005,CGP-005 Technical Audit Appendix V1.0.0,implementation code guide governance,Implementation governance,"The CGP-005 source freeze remains valid as originally accepted and verified. The Technical Audit Founder decisions `ES-TA-FD-001` through `ES-TA-FD-008` add binding governance constraints that affect later Code Guide dra | This appendix records the governing constraints created by the Technical Audit Founder Decision Packet V1.1.0 so that CGP-006 Wave 1 drafting can refresh its inputs without silently promoting PR `#23` into the original C | This appendix exists to make later drafting traceable. It does not draft Code Guide controls, activate any Code Guide, change runtime behavior, or authorize implementation. | CGP-005 remains the controlling source-freeze package for Wave 1 curated normative source rows. This appendix supplements that freeze with later Founder-approved Technical Audit constraints. It does not replace, supersed",CONTROLLING_OR_AUTHORITY_TEXT_PRESENT,FOUNDER_APPROVED_OR_ACCEPTED,REPOSITORY_CURRENT_AT_HEAD,ADOPTED_OR_ADOPTION_RECORDED,FALSE_OR_NOT_AUTHORIZED,LOCKED_OR_LOCK_RECORDED,FALSE_OR_NOT_AUTHORIZED,governance/implementation/code-guides/cgp-005/appendices/CGP_005_TECHNICAL_AUDIT_APPENDIX_V1_0_0.md,governance/implementation/code-guides/cgp-005/appendices/CGP_005_TECHNICAL_AUDIT_APPENDIX_V1_0_0.md,f5b2973c9a796d6864607dcae42aa6c89f894250,448a91462201a6a46ee55a5a4eb27504a2f50e0839187348f7eb09dbd8a529cc,23330,,CANONICAL_OR_CURRENT_INFERRED,"Approval reference: `APPROVED_AS_RECOMMENDED` as `ZERO_UNRESOLVED_P0_AND_NODE_LEVEL_RETAINED_BASELINE_CONTROL` | Implementation constraint: before pilot enrollment, unresolved P0 findings must be zero; pilot-relevant P1 findings must be repaired or individually accepted by written node-level Founder risk disposition; retained failu",,The CGP-005 source freeze remains valid as originally accepted and verified. The Technical Audit Founder decisions `ES-TA-FD-001` through `ES-TA-FD-008` add binding governance cons | This appendix records the governing constraints created by the Technical Audit Founder Decision Packet V1.1.0 so that CGP-006 Wave 1 drafting can refresh its inputs without silentl | CGP-005 remains the controlling source-freeze package for Wave 1 curated normative source rows. This appendix supplements that freeze with later Founder-approved Technical Audit co,Package ID: `ES-CGP-005-TECHNICAL-AUDIT-APPENDIX-V1.0.0` | Reviewed repository head: `4afe3ccd84d9f8be1bc5c79bb27068676d993a70` | The CGP-005 source freeze remains valid as originally accepted and verified. The Technical Audit Founder decisions `ES-TA-FD-001` through `ES-TA-FD-008` add binding governance cons
CGP_005,CGP 006 INPUT REFRESH MATRIX,implementation code guide governance,Implementation governance,"code_guide,existing_sources,new_constraints,constraint_source,refresh_required,appendix_reference,implementation_effect,drafting_may_resume,notes | ES-CG-00,""CGP-005 curated Wave 1 source freeze; CGP-006 initiation input register; CGP-005 repository receipt"",""Pilot-gate scope; online-first limitation; controlled web/PWA/private native beta channel; public-store and  | ES-CG-01,""CGP-005 curated Wave 1 source freeze; CGP-006 initiation input register; CGP-006 authority boundary"",""Authority and precedence constraints for ES-TA-FD-001 through ES-TA-FD-008, with direct emphasis on fail-clo | ES-CG-10,""CGP-005 curated Wave 1 source freeze; CGP-006 initiation input register; CGP-005 validation and testing evidence"",""Testing and assurance constraints for retained failure gates, cross-barn regression, durable no",CONTROLLING_OR_AUTHORITY_TEXT_PRESENT,NOT_EXPLICITLY_ESTABLISHED,REPOSITORY_CURRENT_AT_HEAD,NOT_EXPLICITLY_ESTABLISHED,FALSE_OR_NOT_AUTHORIZED,LOCKED_OR_LOCK_RECORDED,NOT_ESTABLISHED_BY_ACCESSION,governance/implementation/code-guides/cgp-005/appendices/CGP_006_INPUT_REFRESH_MATRIX.csv,governance/implementation/code-guides/cgp-005/appendices/CGP_006_INPUT_REFRESH_MATRIX.csv,f5b2973c9a796d6864607dcae42aa6c89f894250,a3b82e249d66fcfb28f80f6bd756a441e4d3305ae7df2d37036155bf8d28dd83,3172,,CANONICAL_OR_CURRENT_INFERRED,,,,"ES-CG-13,""CGP-005 curated Wave 1 source freeze; CGP-006 initiation input register; CGP-005 evidence and traceability sources"",""Evidence and traceability constraints for node-level "
CGP_005,TECHNICAL AUDIT TO CODE GUIDE CROSSWALK,implementation code guide governance,Implementation governance,"ES-TA-FD-001,Retained test-failure and pilot-gate policy,""Retained failures; P0/P1 gates; non-regression interpretation; pilot technical readiness"",ZERO_UNRESOLVED_P0_AND_NODE_LEVEL_RETAINED_BASELINE_CONTROL,GOVERNANCE_W | ES-TA-FD-002,Cross-barn task mutation and authorization model,""Tenant; barn; actor; context; relationship; membership; capability authorization"",FAIL_CLOSED_AUTHORITATIVE_TENANT_BARN_ACTOR_CONTEXT_CAPABILITY_MODEL,GOVERN | ES-TA-FD-006,Offline product posture and controlled native pilot distribution,""Online-first posture; limited field recovery; actor/context/barn-bound replay; native beta boundary"",ONLINE_FIRST_LIMITED_ACTOR_BOUND_FIELD_R | ES-TA-FD-007,Production-ready legal electronic-signature capability,""DocuSign readiness; provider-neutral legal e-signature adapter; signed-document custody; pilot gate"",PRODUCTION_READY_DOCUSIGN_REQUIRED_BEFORE_PILOT_WI",CONTROLLING_OR_AUTHORITY_TEXT_PRESENT,FOUNDER_REFERENCE_PRESENT,REPOSITORY_CURRENT_AT_HEAD,NOT_EXPLICITLY_ESTABLISHED,NOT_ESTABLISHED_BY_ACCESSION,NOT_EXPLICITLY_ESTABLISHED,NOT_ESTABLISHED_BY_ACCESSION,governance/implementation/code-guides/cgp-005/appendices/TECHNICAL_AUDIT_TO_CODE_GUIDE_CROSSWALK.csv,governance/implementation/code-guides/cgp-005/appendices/TECHNICAL_AUDIT_TO_CODE_GUIDE_CROSSWALK.csv,f5b2973c9a796d6864607dcae42aa6c89f894250,f6f37fd3f29e14489f7c4f43d7e235ac840913b21847d0ec0f44d36a146456df,6142,,CANONICAL_OR_CURRENT_INFERRED,"ES-TA-FD-001,Retained test-failure and pilot-gate policy,""Retained failures; P0/P1 gates; non-regression interpretation; pilot technical readiness"",ZERO_UNRESOLVED_P0_AND_NODE_LEVEL_RETAINED_BASELINE_CONTROL,GOVERNANCE_W | ES-TA-FD-002,Cross-barn task mutation and authorization model,""Tenant; barn; actor; context; relationship; membership; capability authorization"",FAIL_CLOSED_AUTHORITATIVE_TENANT_BARN_ACTOR_CONTEXT_CAPABILITY_MODEL,GOVERN | ES-TA-FD-003,Notification delivery and failure policy,""Durable notification delivery; observable failure states; provider delivery boundary"",DURABLE_NOTIFICATION_DELIVERY_WITH_OBSERVABLE_FAILURES,GOVERNANCE_WITH_NORMATIV | ES-TA-FD-006,Offline product posture and controlled native pilot distribution,""Online-first posture; limited field recovery; actor/context/barn-bound replay; native beta boundary"",ONLINE_FIRST_LIMITED_ACTOR_BOUND_FIELD_R | ES-TA-FD-007,Production-ready legal electronic-signature capability,""DocuSign readiness; provider-neutral legal e-signature adapter; signed-document custody; pilot gate"",PRODUCTION_READY_DOCUSIGN_REQUIRED_BEFORE_PILOT_WI",,"ES-TA-FD-001,Retained test-failure and pilot-gate policy,""Retained failures; P0/P1 gates; non-regression interpretation; pilot technical readiness"",ZERO_UNRESOLVED_P0_AND_NODE_LEVE | ES-TA-FD-007,Production-ready legal electronic-signature capability,""DocuSign readiness; provider-neutral legal e-signature adapter; signed-document custody; pilot gate"",PRODUCTION","ES-TA-FD-007,Production-ready legal electronic-signature capability,""DocuSign readiness; provider-neutral legal e-signature adapter; signed-document custody; pilot gate"",PRODUCTION"
CGP_006,CGP 006 CLASSIFICATION FINDING REGISTER,implementation code guide governance,Implementation governance,"finding_id,severity,title,status,affected_sources,affected_guides,finding_summary,blocks_drafting,blocks_adoption_or_activation,required_later_action,notes | CGP006-CLF-0001,P3,External standard remains supporting and non-binding,RETAINED_NON_BLOCKING_WARNING,CGSRC-EXT-0002,ES-CG-10,The external-standard source appears only as a supporting frozen source and is not silently ad | CGP006-CLF-0002,P3,Retained source conflicts remain visible,RETAINED_NON_BLOCKING_WARNING,CGSRC-ARCH-0021;CGSRC-ATLAS-0006;CGSRC-GOV-0005;CGSRC-GOV-0010;CGSRC-GOV-0018;CGSRC-HIST-0038;CGSRC-PIA-0010;CGSRC-REPO-0621,ES-CG | CGP006-CLF-0003,P3,PR #23 technical-audit materials remain contextual,RETAINED_NON_BLOCKING_WARNING,PR23-FOUNDER-CONTEXT-0001..PR23-FOUNDER-CONTEXT-0010,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,PR #23 Founder-decision materia",CONTROLLING_OR_AUTHORITY_TEXT_PRESENT,FOUNDER_APPROVED_OR_ACCEPTED,REPOSITORY_CURRENT_AT_HEAD,ADOPTED_OR_ADOPTION_RECORDED,NOT_ESTABLISHED_BY_ACCESSION,LOCKED_OR_LOCK_RECORDED,NOT_ESTABLISHED_BY_ACCESSION,governance/implementation/code-guides/classification/CGP-006/CGP_006_CLASSIFICATION_FINDING_REGISTER.csv,governance/implementation/code-guides/classification/CGP-006/CGP_006_CLASSIFICATION_FINDING_REGISTER.csv,f5b2973c9a796d6864607dcae42aa6c89f894250,29a6524f84ef11ebb1b6067b61ab213c2dc86ba1fe53cf1cda037fedfa22f1aa,2916,,CANONICAL_OR_CURRENT_INFERRED,"CGP006-CLF-0001,P3,External standard remains supporting and non-binding,RETAINED_NON_BLOCKING_WARNING,CGSRC-EXT-0002,ES-CG-10,The external-standard source appears only as a supporting frozen source and is not silently ad | CGP006-CLF-0002,P3,Retained source conflicts remain visible,RETAINED_NON_BLOCKING_WARNING,CGSRC-ARCH-0021;CGSRC-ATLAS-0006;CGSRC-GOV-0005;CGSRC-GOV-0010;CGSRC-GOV-0018;CGSRC-HIST-0038;CGSRC-PIA-0010;CGSRC-REPO-0621,ES-CG | CGP006-CLF-0003,P3,PR #23 technical-audit materials remain contextual,RETAINED_NON_BLOCKING_WARNING,PR23-FOUNDER-CONTEXT-0001..PR23-FOUNDER-CONTEXT-0010,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,PR #23 Founder-decision materia | CGP006-CLF-0004,P3,Proposed and blocked reference-corpus records excluded from drafting,RETAINED_NON_BLOCKING_WARNING,70 proposed records; 4 blocked records,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,Proposed and blocked refere | CGP006-CLF-0005,P3,CGP-005 Technical Audit appendix remains non-normative context,RETAINED_NON_BLOCKING_WARNING,CGP005-TA-APP-0001..CGP005-TA-APP-0009;CGP005-TA-APP-RECEIPT-0001,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,""The a",PR #23,"CGP006-CLF-0001,P3,External standard remains supporting and non-binding,RETAINED_NON_BLOCKING_WARNING,CGSRC-EXT-0002,ES-CG-10,The external-standard source appears only as a support | CGP006-CLF-0002,P3,Retained source conflicts remain visible,RETAINED_NON_BLOCKING_WARNING,CGSRC-ARCH-0021;CGSRC-ATLAS-0006;CGSRC-GOV-0005;CGSRC-GOV-0010;CGSRC-GOV-0018;CGSRC-HIST-0 | CGP006-CLF-0003,P3,PR #23 technical-audit materials remain contextual,RETAINED_NON_BLOCKING_WARNING,PR23-FOUNDER-CONTEXT-0001..PR23-FOUNDER-CONTEXT-0010,ES-CG-00;ES-CG-01;ES-CG-13;",
CGP_006,CGP 006 CONFLICT REGISTER,implementation code guide governance,Implementation governance,"conflict_record_id,source_ids,affected_guides,conflict_type,status,freeze_treatment,blocks_drafting,classification_effect,required_later_action,notes | CGCON-0001,CGSRC-ARCH-0021;CGSRC-GOV-0018,ES-CG-01;ES-CG-13,CANDIDATE_VERSUS_ADOPTED,NON_BLOCKING_RETAINED_FOR_DRAFTING,Treat candidates/history as non-controlling unless an adoption or lock record makes them controlling | CGCON-0002,CGSRC-PIA-0010;CGSRC-HIST-0038,ES-CG-13,CANONICAL_VERSUS_ARCHIVAL,NON_BLOCKING_RETAINED_FOR_DRAFTING,Use canonical directory for current PIA treatment and preserve archival-only material as historical evidence | CGCON-0003,CGSRC-REPO-0621;CGSRC-ATLAS-0006,ES-CG-01;ES-CG-10;ES-CG-13,IMPLEMENTATION_EVIDENCE_VERSUS_GOVERNANCE,NON_BLOCKING_RETAINED_FOR_DRAFTING,Treat code as evidence only until CGP-004 assessment maps behavior to au",CONTROLLING_OR_AUTHORITY_TEXT_PRESENT,NOT_EXPLICITLY_ESTABLISHED,REPOSITORY_CURRENT_AT_HEAD,ADOPTED_OR_ADOPTION_RECORDED,NOT_ESTABLISHED_BY_ACCESSION,NOT_EXPLICITLY_ESTABLISHED,NOT_ESTABLISHED_BY_ACCESSION,governance/implementation/code-guides/classification/CGP-006/CGP_006_CONFLICT_REGISTER.csv,governance/implementation/code-guides/classification/CGP-006/CGP_006_CONFLICT_REGISTER.csv,f5b2973c9a796d6864607dcae42aa6c89f894250,2a5d8847ea535c1a75375157ca94ce77713a23f11ecf2620eddf0870d5f9b60c,1830,,CANONICAL_OR_CURRENT_INFERRED,"CGCON-0001,CGSRC-ARCH-0021;CGSRC-GOV-0018,ES-CG-01;ES-CG-13,CANDIDATE_VERSUS_ADOPTED,NON_BLOCKING_RETAINED_FOR_DRAFTING,Treat candidates/history as non-controlling unless an adoption or lock record makes them controlling | CGCON-0002,CGSRC-PIA-0010;CGSRC-HIST-0038,ES-CG-13,CANONICAL_VERSUS_ARCHIVAL,NON_BLOCKING_RETAINED_FOR_DRAFTING,Use canonical directory for current PIA treatment and preserve archival-only material as historical evidence | CGCON-0003,CGSRC-REPO-0621;CGSRC-ATLAS-0006,ES-CG-01;ES-CG-10;ES-CG-13,IMPLEMENTATION_EVIDENCE_VERSUS_GOVERNANCE,NON_BLOCKING_RETAINED_FOR_DRAFTING,Treat code as evidence only until CGP-004 assessment maps behavior to au | CGCON-0004,CGSRC-GOV-0010;CGSRC-GOV-0005,ES-CG-01;ES-CG-13,LOCK_SCOPE_VERSUS_ARTIFACT_LIFECYCLE,NON_BLOCKING_RETAINED_FOR_DRAFTING,Use lock certificate plus artifact-specific lifecycle status.,NO,VISIBLE_RETAINED_CONFLIC",,,
