normative_row_id,guide_family,freeze_record_id,source_or_document_id,source_id,repository_path,title,inclusion_category,source_class,authority_status,controlling_language_summary,expected_control_or_invariant_subject,provenance,immutable_commit_or_checksum,conflict_status,ambiguity_status,traceability_status,classification_status,notes
CGP006-NR-0058,ES-CG-01,CGP005-NF-ES-CG-01-0029,CGP005-NF-ES-CG-01-0029,CGSRC-CGP005-0006,governance/implementation/code-guides/source-accession/MASTER_CODE_GUIDE_SOURCE_SUPERSESSION_REGISTER.csv,CGP-003 Source Supersession Register,IMPLEMENTATION_EVIDENCE_FROZEN,REPOSITORY_EVIDENCE,SUPPORTING,ES-CG-01 needs this exact evidence to identify a material current-state or program-evidence pattern within authority_precedence;founder_disposition;conflict;supersession;exceptions.,authority_precedence;founder_disposition;conflict;supersession;exceptions,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,c1858cb642eff2031296edd3b24ffb1555d589bfe01e11bd7266db78eba86115,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0059,ES-CG-01,CGP005-NF-ES-CG-01-0030,CGP005-NF-ES-CG-01-0030,CGSRC-CGP005-0010,governance/implementation/code-guides/receipts/CGP_004_FOUNDER_DECISION_RECONCILIATION.md,CGP-004 Founder Decision Reconciliation,IMPLEMENTATION_EVIDENCE_FROZEN,REPOSITORY_EVIDENCE,SUPPORTING,ES-CG-01 needs this exact evidence to identify a material current-state or program-evidence pattern within authority_precedence;founder_disposition;conflict;supersession;exceptions.,authority_precedence;founder_disposition;conflict;supersession;exceptions,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,1cd2b713b18b1a4118514ef14b571733aedfcc0f8e747708ca987eeff2d46d20,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0060,ES-CG-01,CGP005-NF-ES-CG-01-0031,CGP005-NF-ES-CG-01-0031,CGSRC-CGP005-0011,governance/implementation/code-guides/receipts/CGP_003_FOUNDER_DECISION_RECONCILIATION.md,CGP-003 Founder Decision Reconciliation,IMPLEMENTATION_EVIDENCE_FROZEN,REPOSITORY_EVIDENCE,SUPPORTING,ES-CG-01 needs this exact evidence to identify a material current-state or program-evidence pattern within authority_precedence;founder_disposition;conflict;supersession;exceptions.,authority_precedence;founder_disposition;conflict;supersession;exceptions,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,51d3dcca4c4e03d7608c1f97fc8835c915c1156e0d9f8ea700dd24ccc6e069ca,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0061,ES-CG-01,CGP005-NF-ES-CG-01-0032,CGP005-NF-ES-CG-01-0032,CGSRC-CGP005-0202,backend/core/auth.py,Representative Backend Authentication Logic,IMPLEMENTATION_EVIDENCE_FROZEN,REPOSITORY_EVIDENCE,SUPPORTING,ES-CG-01 needs this exact evidence to identify a material current-state or program-evidence pattern within authority_precedence;founder_disposition;conflict;supersession;exceptions.,authority_precedence;founder_disposition;conflict;supersession;exceptions,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,1cb3027810567bc2e760196fdb062d38e1b05fc1782bea79252dd694da4eed1a,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0062,ES-CG-01,CGP005-NF-ES-CG-01-0033,CGP005-NF-ES-CG-01-0033,CGSRC-CGP005-0203,backend/core/tenancy.py,Representative Backend Tenancy Logic,IMPLEMENTATION_EVIDENCE_FROZEN,REPOSITORY_EVIDENCE,SUPPORTING,ES-CG-01 needs this exact evidence to identify a material current-state or program-evidence pattern within authority_precedence;founder_disposition;conflict;supersession;exceptions.,authority_precedence;founder_disposition;conflict;supersession;exceptions,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,9ab6555d5461509d206187d16f28cd1912247c1b61fcc73fa8e5e86914828421,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0063,ES-CG-01,CGP005-NF-ES-CG-01-0034,CGP005-NF-ES-CG-01-0034,CGSRC-CGP005-0204,backend/core/permissions.py,Representative Backend Permission Logic,IMPLEMENTATION_EVIDENCE_FROZEN,REPOSITORY_EVIDENCE,SUPPORTING,ES-CG-01 needs this exact evidence to identify a material current-state or program-evidence pattern within authority_precedence;founder_disposition;conflict;supersession;exceptions.,authority_precedence;founder_disposition;conflict;supersession;exceptions,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,a75361cfeff1e0fc5eb1aa4753c7105fd71ff9ca62524b4e0a86d01bdd0f7079,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0064,ES-CG-13,CGP005-NF-ES-CG-13-0001,CGP005-NF-ES-CG-13-0001,CGSRC-GOV-0002,docs/canon/registries/CANON_ARTIFACT_INVENTORY.md,Canon Artifact Inventory,CONTROLLING_FROZEN,ADOPTED_GOVERNANCE,CONTROLLING,ES-CG-13 requires this approved authority to establish completion;evidence_grade;traceability;custody;closure;activation_boundary before any drafting begins.,completion;evidence_grade;traceability;custody;closure;activation_boundary,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,5cedea86f1dfcbcf6bb69aef000f25175ed72d497fda18826f69b51c770382d1,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0065,ES-CG-13,CGP005-NF-ES-CG-13-0002,CGP005-NF-ES-CG-13-0002,CGSRC-GOV-0003,docs/canon/registries/CANON_DEPENDENCY_REGISTRY.md,Canon Dependency Registry,CONTROLLING_FROZEN,ADOPTED_GOVERNANCE,CONTROLLING,ES-CG-13 requires this approved authority to establish completion;evidence_grade;traceability;custody;closure;activation_boundary before any drafting begins.,completion;evidence_grade;traceability;custody;closure;activation_boundary,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,dffc4f152f65f5ebcf65c27b533b45a217f3c60f1737a87cffd38c165c5cb562,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0066,ES-CG-13,CGP005-NF-ES-CG-13-0003,CGP005-NF-ES-CG-13-0003,CGSRC-GOV-0004,docs/canon/registries/CANON_LOCK_LEDGER.md,Canon Lock Ledger,CONTROLLING_FROZEN,ADOPTED_GOVERNANCE,CONTROLLING,ES-CG-13 requires this approved authority to establish completion;evidence_grade;traceability;custody;closure;activation_boundary before any drafting begins.,completion;evidence_grade;traceability;custody;closure;activation_boundary,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,ccbcda1f1f1e2d858adf8bc38973a29634d6e487de8d7990171092cdd5aded4e,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0067,ES-CG-13,CGP005-NF-ES-CG-13-0004,CGP005-NF-ES-CG-13-0004,CGSRC-GOV-0005,docs/canon/registries/CANON_STATE_AND_LOCK_REGISTRY.md,Canon State and Lock Registry,CONTROLLING_FROZEN,ADOPTED_GOVERNANCE,CONTROLLING,ES-CG-13 requires this approved authority to establish completion;evidence_grade;traceability;custody;closure;activation_boundary before any drafting begins.,completion;evidence_grade;traceability;custody;closure;activation_boundary,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,272f35833dad117c08bd4e673dfd673becbc3cbc3eb0b240ce436f49292424ec,RETAINED_CONFLICT_VISIBLE,RETAINED_NON_BLOCKING_CONFLICT_VISIBLE,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0068,ES-CG-13,CGP005-NF-ES-CG-13-0005,CGP005-NF-ES-CG-13-0005,CGSRC-GOV-0007,docs/canon/registries/GOVERNANCE_FINDING_REGISTRY.md,Governance Finding Registry,SUPPORTING_FROZEN,ADOPTED_GOVERNANCE,SUPPORTING,ES-CG-13 needs this interpretive or provenance source to apply controlling authority within completion;evidence_grade;traceability;custody;closure;activation_boundary.,completion;evidence_grade;traceability;custody;closure;activation_boundary,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,6573f1a831ea1c7f84c5241acef3d24069265eb1d13972273f066d099d8b706f,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0069,ES-CG-13,CGP005-NF-ES-CG-13-0006,CGP005-NF-ES-CG-13-0006,CGSRC-GOV-0008,docs/canon/registries/IMPLEMENTATION_AUTHORIZATION_REGISTRY.md,Implementation Authorization Registry,CONTROLLING_FROZEN,ADOPTED_GOVERNANCE,CONTROLLING,ES-CG-13 requires this approved authority to establish completion;evidence_grade;traceability;custody;closure;activation_boundary before any drafting begins.,completion;evidence_grade;traceability;custody;closure;activation_boundary,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,3d2d90ecbe3cc519b21628145dab8f57d3d492b6126db582bd2da86df29efe45,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0070,ES-CG-13,CGP005-NF-ES-CG-13-0007,CGP005-NF-ES-CG-13-0007,CGSRC-GOV-0009,docs/governance_v1_0/GLOBAL_GOVERNANCE_V1_0_BASELINE_MANIFEST.json,Global Governance V1 0 Baseline Manifest.Json,CONTROLLING_FROZEN,ADOPTED_GOVERNANCE,CONTROLLING,ES-CG-13 requires this approved authority to establish completion;evidence_grade;traceability;custody;closure;activation_boundary before any drafting begins.,completion;evidence_grade;traceability;custody;closure;activation_boundary,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,f5666ebffbfe527f6d01eb7fe7fbe9f21de541b7b3afe5c4a1fe2d1b3379bfe9,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0071,ES-CG-13,CGP005-NF-ES-CG-13-0008,CGP005-NF-ES-CG-13-0008,CGSRC-GOV-0010,docs/governance_v1_0/GLOBAL_GOVERNANCE_V1_0_HISTORICAL_MANIFEST_CLASSIFICATION.md,Global Governance V1.0 Historical Manifest Classification,SUPPORTING_FROZEN,ADOPTED_GOVERNANCE,SUPPORTING,ES-CG-13 needs this interpretive or provenance source to apply controlling authority within completion;evidence_grade;traceability;custody;closure;activation_boundary.,completion;evidence_grade;traceability;custody;closure;activation_boundary,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,db6cfdacd31a6f57b082f7393568f80173e8004d8339579ea7bac7301b691815,RETAINED_CONFLICT_VISIBLE,RETAINED_NON_BLOCKING_CONFLICT_VISIBLE,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0072,ES-CG-13,CGP005-NF-ES-CG-13-0009,CGP005-NF-ES-CG-13-0009,CGSRC-GOV-0011,docs/governance_v1_0/GLOBAL_GOVERNANCE_V1_0_LOCK_CERTIFICATE.json,Global Governance V1 0 Lock Certificate.Json,CONTROLLING_FROZEN,ADOPTED_GOVERNANCE,CONTROLLING,ES-CG-13 requires this approved authority to establish completion;evidence_grade;traceability;custody;closure;activation_boundary before any drafting begins.,completion;evidence_grade;traceability;custody;closure;activation_boundary,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,3dc9ae1d4cdd331c75fdc5883ea59d5d70243704ce13911ffe2da1d60f201f2f,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0073,ES-CG-13,CGP005-NF-ES-CG-13-0010,CGP005-NF-ES-CG-13-0010,CGSRC-GOV-0012,docs/governance_v1_0/GLOBAL_GOVERNANCE_V1_0_LOCK_RECORD.md,EquineSync Global Governance V1.0 Lock Record,CONTROLLING_FROZEN,ADOPTED_GOVERNANCE,CONTROLLING,ES-CG-13 requires this approved authority to establish completion;evidence_grade;traceability;custody;closure;activation_boundary before any drafting begins.,completion;evidence_grade;traceability;custody;closure;activation_boundary,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,16c9b4c4f16f078c036c0768da38ae0d70cc643b10f9b5d76a50205a426ba551,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0074,ES-CG-13,CGP005-NF-ES-CG-13-0011,CGP005-NF-ES-CG-13-0011,CGSRC-GOV-0013,docs/governance_v1_0/GLOBAL_GOVERNANCE_V1_0_POST_LOCK_CHANGE_CONTROL.md,Global Governance V1.0 Post-Lock Change Control,SUPPORTING_FROZEN,ADOPTED_GOVERNANCE,SUPPORTING,ES-CG-13 needs this interpretive or provenance source to apply controlling authority within completion;evidence_grade;traceability;custody;closure;activation_boundary.,completion;evidence_grade;traceability;custody;closure;activation_boundary,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,b8c6e329240530ea711af2b594bb8f9f02fbd2e911a364f13d5410b3902777ac,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0075,ES-CG-13,CGP005-NF-ES-CG-13-0012,CGP005-NF-ES-CG-13-0012,CGSRC-GOV-0014,docs/governance_v1_0/GLOBAL_GOVERNANCE_V1_0_SCOPE.md,EquineSync Global Governance V1.0 Baseline Scope,CONTROLLING_FROZEN,ADOPTED_GOVERNANCE,CONTROLLING,ES-CG-13 requires this approved authority to establish completion;evidence_grade;traceability;custody;closure;activation_boundary before any drafting begins.,completion;evidence_grade;traceability;custody;closure;activation_boundary,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,6f46803d8074ba530a042f34f4c1f9f4dc31bd61dc83bbec811e758605182b52,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0076,ES-CG-13,CGP005-NF-ES-CG-13-0013,CGP005-NF-ES-CG-13-0013,CGSRC-GOV-0016,docs/governance_v1_0/GLOBAL_GOVERNANCE_V1_0_VALIDATION_REPORT.json,Global Governance V1 0 Validation Report.Json,SUPPORTING_FROZEN,ADOPTED_GOVERNANCE,SUPPORTING,ES-CG-13 needs this interpretive or provenance source to apply controlling authority within completion;evidence_grade;traceability;custody;closure;activation_boundary.,completion;evidence_grade;traceability;custody;closure;activation_boundary,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,5471359fa5dfac762f7ec7078ccf60f67bbec8bf1ceabee40ff28fa45ddea687,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0077,ES-CG-13,CGP005-NF-ES-CG-13-0014,CGP005-NF-ES-CG-13-0014,CGSRC-GOV-0017,docs/governance_v1_0/GLOBAL_GOVERNANCE_V1_0_VALIDATION_REPORT.md,Global Governance V1.0 Validation Report,SUPPORTING_FROZEN,ADOPTED_GOVERNANCE,SUPPORTING,ES-CG-13 needs this interpretive or provenance source to apply controlling authority within completion;evidence_grade;traceability;custody;closure;activation_boundary.,completion;evidence_grade;traceability;custody;closure;activation_boundary,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,061d41bb71faa45b214af0cd8f746ddd5cd7771aff2188df75b3406f8e13a5dc,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0078,ES-CG-13,CGP005-NF-ES-CG-13-0015,CGP005-NF-ES-CG-13-0015,CGSRC-GOV-0018,docs/canon/adopted_sources/MASTER_AUDIT_EVENT_AND_EVIDENCE_MODEL_V2_0_ADOPTED_SOURCE.md,MASTER AUDIT EVENT AND EVIDENCE MODEL,CONTROLLING_FROZEN,ADOPTED_GOVERNANCE,CONTROLLING,ES-CG-13 requires this approved authority to establish completion;evidence_grade;traceability;custody;closure;activation_boundary before any drafting begins.,completion;evidence_grade;traceability;custody;closure;activation_boundary,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,321aefaeee9f04ad927c01d96e4b05549713c118f9868b7fccf7a8e9b53d8ea2,RETAINED_CONFLICT_VISIBLE,RETAINED_NON_BLOCKING_CONFLICT_VISIBLE,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0079,ES-CG-13,CGP005-NF-ES-CG-13-0016,CGP005-NF-ES-CG-13-0016,CGSRC-GOV-0134,docs/canon/companions/EQUINESYNC_CANON_DEPENDENCY_MAP_V1_2.md,"Constitutional Prerequisite, Co-Review, Change-Impact, and Sequencing Map",SUPPORTING_FROZEN,ADOPTED_GOVERNANCE,SUPPORTING,ES-CG-13 needs this interpretive or provenance source to apply controlling authority within completion;evidence_grade;traceability;custody;closure;activation_boundary.,completion;evidence_grade;traceability;custody;closure;activation_boundary,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,d6dda4547faaa041eb9bc900b4a929099aeeca14af0e82dd04e5c476355541b1,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0080,ES-CG-13,CGP005-NF-ES-CG-13-0017,CGP005-NF-ES-CG-13-0017,CGSRC-GOV-0140,docs/canon/companions/GLOBAL_GOVERNANCE_P2_REGISTER.json,Global Governance P2 Register.Json,SUPPORTING_FROZEN,ADOPTED_GOVERNANCE,SUPPORTING,ES-CG-13 needs this interpretive or provenance source to apply controlling authority within completion;evidence_grade;traceability;custody;closure;activation_boundary.,completion;evidence_grade;traceability;custody;closure;activation_boundary,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,ea23091ddb8d9f562e829961bfed7dac9776ff7345f667df33c18f9c8c8bad4c,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0081,ES-CG-13,CGP005-NF-ES-CG-13-0018,CGP005-NF-ES-CG-13-0018,CGSRC-GOV-0141,docs/canon/companions/GLOBAL_GOVERNANCE_P2_REGISTER.md,Global Governance P2 Register,SUPPORTING_FROZEN,ADOPTED_GOVERNANCE,SUPPORTING,ES-CG-13 needs this interpretive or provenance source to apply controlling authority within completion;evidence_grade;traceability;custody;closure;activation_boundary.,completion;evidence_grade;traceability;custody;closure;activation_boundary,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,bbfcb84571ee5e92e29556f708363d262c9a2299fa8af03f0f28b2bf1d71cbec,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0082,ES-CG-13,CGP005-NF-ES-CG-13-0019,CGP005-NF-ES-CG-13-0019,CGSRC-GOV-0152,docs/canon/companions/MASTER_EQUINESYNC_GOVERNANCE_REQUIREMENT_INDEX_V1_0.json,Master Equinesync Governance Requirement Index V1 0.Json,CONTROLLING_FROZEN,ADOPTED_GOVERNANCE,CONTROLLING,ES-CG-13 requires this approved authority to establish completion;evidence_grade;traceability;custody;closure;activation_boundary before any drafting begins.,completion;evidence_grade;traceability;custody;closure;activation_boundary,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,321be5cd10d6e47e1e4b85bc27f0732775b34683d6b74af84cdcf7bdf80702af,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0083,ES-CG-13,CGP005-NF-ES-CG-13-0020,CGP005-NF-ES-CG-13-0020,CGSRC-GOV-0153,docs/canon/companions/MASTER_EQUINESYNC_GOVERNANCE_REQUIREMENT_INDEX_V1_0.md,Master EquineSync Governance Requirement Index V1.0,CONTROLLING_FROZEN,ADOPTED_GOVERNANCE,CONTROLLING,ES-CG-13 requires this approved authority to establish completion;evidence_grade;traceability;custody;closure;activation_boundary before any drafting begins.,completion;evidence_grade;traceability;custody;closure;activation_boundary,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,0407592090ea0c63127626675565e8d14053a2ec3b64e8843b977471c55d00ca,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0084,ES-CG-13,CGP005-NF-ES-CG-13-0021,CGP005-NF-ES-CG-13-0021,CGSRC-PIA-0010,governance/pia/items/10_owner_portal_communications,PIA source family: 10_owner_portal_communications,CONTROLLING_FROZEN,APPROVED_PIA,CONTROLLING,ES-CG-13 requires this approved authority to establish completion;evidence_grade;traceability;custody;closure;activation_boundary before any drafting begins.,completion;evidence_grade;traceability;custody;closure;activation_boundary,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,37b30f013bdd7fafcbdb109c971b98c37b99eeb36babefb49d5ae9363e9f5c3a,RETAINED_CONFLICT_VISIBLE,RETAINED_NON_BLOCKING_CONFLICT_VISIBLE,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0085,ES-CG-13,CGP005-NF-ES-CG-13-0022,CGP005-NF-ES-CG-13-0022,CGSRC-HIST-0038,governance/pia/items/10_owner_portal_communications_archival_only,PIA source family: 10_owner_portal_communications_archival_only,HISTORICAL_FROZEN,HISTORICAL_PREDECESSOR,HISTORICAL,"ES-CG-13 retains this historical row only to preserve a known conflict, supersession, or lifecycle boundary.",completion;evidence_grade;traceability;custody;closure;activation_boundary,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,ee4453d9968c0c9595daeafea2d1683c7ae977b55a1c730ca9d472dad09516fd,RETAINED_CONFLICT_VISIBLE,RETAINED_NON_BLOCKING_CONFLICT_VISIBLE,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0086,ES-CG-13,CGP005-NF-ES-CG-13-0023,CGP005-NF-ES-CG-13-0023,CGSRC-ATLAS-0006,docs/implementation/MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS_ADOPTION_READINESS_REPORT.md,Master EquineSync Implementation Atlas V1.0 Adoption Readiness Report,CONTROLLING_FROZEN,IMPLEMENTATION_ATLAS,CONTROLLING,ES-CG-13 requires this approved authority to establish completion;evidence_grade;traceability;custody;closure;activation_boundary before any drafting begins.,completion;evidence_grade;traceability;custody;closure;activation_boundary,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,2cdf4b833a00a608feecfacb9de004f188899ea42a62449bafd089a20a8a9ab0,RETAINED_CONFLICT_VISIBLE,RETAINED_NON_BLOCKING_CONFLICT_VISIBLE,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
