requirement_id,requirement_statement,source_pia_id,source_document,source_document_sha256,source_location,founder_decision_ids,external_source_ids,external_source_resolution,external_source_hashes_known,actor,action,resource,workflow_ids,entity_or_field_ids,state_ids,permission_ids,interface_or_ui_ids,acceptance_criteria_ids,test_ids,evidence_ids,work_package_ids,dependency_ids,risk_ids,finding_ids,deviation_ids,release_classification,gate,mapping_method,mapping_status
OPC-REQ-047,"Relationship-effective termination SHALL end current portal and community access and trigger revocation of active sessions, tokens, caches, and queued sends as applicable.",ES-PIA-OWNER-PORTAL-COMMUNICATIONS-V0.2.0,EquineSync_Item_10_Owner_Portal_Communications_PIA_V0_2_Strengthened_Draft.md,c68746f3eb2e1463fca17f81bebce416d420a2f2da7d8b6ba24d9987aff9c09a,Section 10 / OPC-REQ-047,OPC-FD-022,OPC-SRC-006;OPC-SRC-007;OPC-SRC-008;OPC-SRC-009;OPC-SRC-016;OPC-SRC-020,OPC-SRC-006:CONTRACT_FREEZE_PENDING;OPC-SRC-007:CONTRACT_FREEZE_PENDING;OPC-SRC-008:SOURCE_FREEZE_PENDING;OPC-SRC-009:CROSS_PIA_CONTRACT_PENDING;OPC-SRC-016:SOURCE_FREEZE_PENDING;OPC-SRC-020:OPERATIONS_PACKAGE_PENDING,NONE_REGISTERED_FOR_REFERENCED_SET,EQUINESYNC_SYSTEM,ENFORCE_NORMATIVE_REQUIREMENT,OWNER_COMMUNITY,"OPC-WF-004,010 to OPC-WF-012","OPC-ENT-012,021",OPC-SM-001 to OPC-SM-008,"OPC-PERM-003,015,016",OPC-UI-001 to OPC-UI-018,"OPC-AC-019 to OPC-AC-021,029,032","OPC-TEST-031 to OPC-TEST-035,047,049","OPC-EVID-014,015,021","OPC-WP-006,010,012",OPC-DEP-001 to OPC-DEP-010,"OPC-RISK-006,007",OPC-FIND-P1-006,NONE,Initial,Implementation / operations,ROW_EXPANSION_FROM_V0_2_SECTIONS_10_28_29_30_33_36_37_40_WITH_PACKAGE_LOCAL_DEPENDENCY_IDS,COMPLETE_DOCUMENTARY_ROW_PENDING_FOUNDER_CLOSURE_DISPOSITION
OPC-REQ-048,"Former parties may retain only historically authorized communications, agreements, invoices, receipts, shared records, and claims evidence permitted by governing retention and access rules.",ES-PIA-OWNER-PORTAL-COMMUNICATIONS-V0.2.0,EquineSync_Item_10_Owner_Portal_Communications_PIA_V0_2_Strengthened_Draft.md,c68746f3eb2e1463fca17f81bebce416d420a2f2da7d8b6ba24d9987aff9c09a,Section 10 / OPC-REQ-048,OPC-FD-022,OPC-SRC-007;OPC-SRC-010;OPC-SRC-014;OPC-SRC-015;OPC-SRC-016,OPC-SRC-007:CONTRACT_FREEZE_PENDING;OPC-SRC-010:CROSS_PIA_CONTRACT_PENDING;OPC-SRC-014:CROSS_PIA_CONTRACT_PENDING;OPC-SRC-015:SOURCE_FREEZE_PENDING;OPC-SRC-016:SOURCE_FREEZE_PENDING,NONE_REGISTERED_FOR_REFERENCED_SET,EQUINESYNC_SYSTEM,ENFORCE_NORMATIVE_REQUIREMENT,COMMUNICATION_RECORD,"OPC-WF-004,010 to OPC-WF-012","OPC-ENT-012,021",OPC-SM-001 to OPC-SM-008,"OPC-PERM-003,015,016",OPC-UI-001 to OPC-UI-018,"OPC-AC-019 to OPC-AC-021,029,032","OPC-TEST-031 to OPC-TEST-035,047,049","OPC-EVID-014,015,021","OPC-WP-006,010,012",OPC-DEP-001 to OPC-DEP-010,"OPC-RISK-006,007",OPC-FIND-P1-006,NONE,Initial,Implementation / operations,ROW_EXPANSION_FROM_V0_2_SECTIONS_10_28_29_30_33_36_37_40_WITH_PACKAGE_LOCAL_DEPENDENCY_IDS,COMPLETE_DOCUMENTARY_ROW_PENDING_FOUNDER_CLOSURE_DISPOSITION
OPC-REQ-049,"Historical retention SHALL NOT create access to new updates, current location, successor-facility information, current staff conversations, or new community discovery.",ES-PIA-OWNER-PORTAL-COMMUNICATIONS-V0.2.0,EquineSync_Item_10_Owner_Portal_Communications_PIA_V0_2_Strengthened_Draft.md,c68746f3eb2e1463fca17f81bebce416d420a2f2da7d8b6ba24d9987aff9c09a,Section 10 / OPC-REQ-049,OPC-FD-022,OPC-SRC-007;OPC-SRC-008;OPC-SRC-009;OPC-SRC-010;OPC-SRC-016,OPC-SRC-007:CONTRACT_FREEZE_PENDING;OPC-SRC-008:SOURCE_FREEZE_PENDING;OPC-SRC-009:CROSS_PIA_CONTRACT_PENDING;OPC-SRC-010:CROSS_PIA_CONTRACT_PENDING;OPC-SRC-016:SOURCE_FREEZE_PENDING,NONE_REGISTERED_FOR_REFERENCED_SET,EQUINESYNC_SYSTEM,DENY_OR_PREVENT_PROHIBITED_BEHAVIOR,OWNER_COMMUNITY,"OPC-WF-004,010 to OPC-WF-012","OPC-ENT-012,021",OPC-SM-001 to OPC-SM-008,"OPC-PERM-003,015,016",OPC-UI-001 to OPC-UI-018,"OPC-AC-019 to OPC-AC-021,029,032","OPC-TEST-031 to OPC-TEST-035,047,049","OPC-EVID-014,015,021","OPC-WP-006,010,012",OPC-DEP-001 to OPC-DEP-010,"OPC-RISK-006,007",OPC-FIND-P1-006,NONE,Initial,Implementation / operations,ROW_EXPANSION_FROM_V0_2_SECTIONS_10_28_29_30_33_36_37_40_WITH_PACKAGE_LOCAL_DEPENDENCY_IDS,COMPLETE_DOCUMENTARY_ROW_PENDING_FOUNDER_CLOSURE_DISPOSITION
OPC-REQ-050,"Support access SHALL be purpose-limited, role-controlled, time-bounded where feasible, attributable, auditable, and visibly identified as support mode.",ES-PIA-OWNER-PORTAL-COMMUNICATIONS-V0.2.0,EquineSync_Item_10_Owner_Portal_Communications_PIA_V0_2_Strengthened_Draft.md,c68746f3eb2e1463fca17f81bebce416d420a2f2da7d8b6ba24d9987aff9c09a,Section 10 / OPC-REQ-050,OPC-FD-023,OPC-SRC-006;OPC-SRC-008;OPC-SRC-016;OPC-SRC-020,OPC-SRC-006:CONTRACT_FREEZE_PENDING;OPC-SRC-008:SOURCE_FREEZE_PENDING;OPC-SRC-016:SOURCE_FREEZE_PENDING;OPC-SRC-020:OPERATIONS_PACKAGE_PENDING,NONE_REGISTERED_FOR_REFERENCED_SET,SUPPORT_OPERATOR,ENFORCE_NORMATIVE_REQUIREMENT,SUPPORT_SESSION,"OPC-WF-004,010 to OPC-WF-012","OPC-ENT-012,021",OPC-SM-001 to OPC-SM-008,"OPC-PERM-003,015,016",OPC-UI-001 to OPC-UI-018,"OPC-AC-019 to OPC-AC-021,029,032","OPC-TEST-031 to OPC-TEST-035,047,049","OPC-EVID-014,015,021","OPC-WP-006,010,012",OPC-DEP-001 to OPC-DEP-010,"OPC-RISK-006,007",OPC-FIND-P1-006,NONE,Operational prerequisite,Implementation / operations,ROW_EXPANSION_FROM_V0_2_SECTIONS_10_28_29_30_33_36_37_40_WITH_PACKAGE_LOCAL_DEPENDENCY_IDS,COMPLETE_DOCUMENTARY_ROW_PENDING_FOUNDER_CLOSURE_DISPOSITION
OPC-REQ-051,"Support SHALL NOT sign, consent, acknowledge, author, or communicate as the customer, nor conceal the real operator in a customer-attributed record.",ES-PIA-OWNER-PORTAL-COMMUNICATIONS-V0.2.0,EquineSync_Item_10_Owner_Portal_Communications_PIA_V0_2_Strengthened_Draft.md,c68746f3eb2e1463fca17f81bebce416d420a2f2da7d8b6ba24d9987aff9c09a,Section 10 / OPC-REQ-051,OPC-FD-023,OPC-SRC-006;OPC-SRC-016,OPC-SRC-006:CONTRACT_FREEZE_PENDING;OPC-SRC-016:SOURCE_FREEZE_PENDING,NONE_REGISTERED_FOR_REFERENCED_SET,SUPPORT_OPERATOR,DENY_OR_PREVENT_PROHIBITED_BEHAVIOR,SUPPORT_SESSION,"OPC-WF-004,010 to OPC-WF-012","OPC-ENT-012,021",OPC-SM-001 to OPC-SM-008,"OPC-PERM-003,015,016",OPC-UI-001 to OPC-UI-018,"OPC-AC-019 to OPC-AC-021,029,032","OPC-TEST-031 to OPC-TEST-035,047,049","OPC-EVID-014,015,021","OPC-WP-006,010,012",OPC-DEP-001 to OPC-DEP-010,"OPC-RISK-006,007",OPC-FIND-P1-006,NONE,Initial prohibition,Implementation / operations,ROW_EXPANSION_FROM_V0_2_SECTIONS_10_28_29_30_33_36_37_40_WITH_PACKAGE_LOCAL_DEPENDENCY_IDS,COMPLETE_DOCUMENTARY_ROW_PENDING_FOUNDER_CLOSURE_DISPOSITION
OPC-REQ-052,"Support and moderation tools SHALL enforce the same tenant, facility, horse, record, purpose, safeguarding, and sensitivity boundaries as customer channels, plus any stricter platform controls.",ES-PIA-OWNER-PORTAL-COMMUNICATIONS-V0.2.0,EquineSync_Item_10_Owner_Portal_Communications_PIA_V0_2_Strengthened_Draft.md,c68746f3eb2e1463fca17f81bebce416d420a2f2da7d8b6ba24d9987aff9c09a,Section 10 / OPC-REQ-052,OPC-FD-023;OPC-FD-024,OPC-SRC-008;OPC-SRC-009;OPC-SRC-016;OPC-SRC-020,OPC-SRC-008:SOURCE_FREEZE_PENDING;OPC-SRC-009:CROSS_PIA_CONTRACT_PENDING;OPC-SRC-016:SOURCE_FREEZE_PENDING;OPC-SRC-020:OPERATIONS_PACKAGE_PENDING,NONE_REGISTERED_FOR_REFERENCED_SET,SUPPORT_OPERATOR,ENFORCE_NORMATIVE_REQUIREMENT,SUPPORT_SESSION,"OPC-WF-004,010 to OPC-WF-012","OPC-ENT-012,021",OPC-SM-001 to OPC-SM-008,"OPC-PERM-003,015,016",OPC-UI-001 to OPC-UI-018,"OPC-AC-019 to OPC-AC-021,029,032","OPC-TEST-031 to OPC-TEST-035,047,049","OPC-EVID-014,015,021","OPC-WP-006,010,012",OPC-DEP-001 to OPC-DEP-010,"OPC-RISK-006,007",OPC-FIND-P1-006,NONE,Operational prerequisite,Implementation / operations,ROW_EXPANSION_FROM_V0_2_SECTIONS_10_28_29_30_33_36_37_40_WITH_PACKAGE_LOCAL_DEPENDENCY_IDS,COMPLETE_DOCUMENTARY_ROW_PENDING_FOUNDER_CLOSURE_DISPOSITION
OPC-REQ-053,Owner community messaging SHALL remain disabled unless the facility affirmatively enables it and an authorized operational owner and moderation route are assigned.,ES-PIA-OWNER-PORTAL-COMMUNICATIONS-V0.2.0,EquineSync_Item_10_Owner_Portal_Communications_PIA_V0_2_Strengthened_Draft.md,c68746f3eb2e1463fca17f81bebce416d420a2f2da7d8b6ba24d9987aff9c09a,Section 10 / OPC-REQ-053,OPC-FD-024,OPC-SRC-004;OPC-SRC-009;OPC-SRC-016;OPC-SRC-020,OPC-SRC-004:ARTIFACT_ACCESSION_PENDING;OPC-SRC-009:CROSS_PIA_CONTRACT_PENDING;OPC-SRC-016:SOURCE_FREEZE_PENDING;OPC-SRC-020:OPERATIONS_PACKAGE_PENDING,NONE_REGISTERED_FOR_REFERENCED_SET,EQUINESYNC_SYSTEM,KEEP_FEATURE_DISABLED_UNTIL_GATE,OWNER_COMMUNITY,OPC-WF-013 to OPC-WF-016,OPC-ENT-014 to OPC-ENT-019,"OPC-SM-009,010","OPC-PERM-010 to OPC-PERM-014,018",OPC-UI-007 to OPC-UI-012,"OPC-AC-022 to OPC-AC-028,031","OPC-TEST-036 to OPC-TEST-045,048",OPC-EVID-016 to OPC-EVID-018,"OPC-WP-009,010,012,013",OPC-DEP-001 to OPC-DEP-010,"OPC-RISK-001,005,013 to OPC-RISK-016",OPC-FIND-P1-006,NONE,Initial conditional,Community activation,ROW_EXPANSION_FROM_V0_2_SECTIONS_10_28_29_30_33_36_37_40_WITH_PACKAGE_LOCAL_DEPENDENCY_IDS,COMPLETE_DOCUMENTARY_ROW_PENDING_FOUNDER_CLOSURE_DISPOSITION
OPC-REQ-054,Community discovery SHALL be limited to verified current owners within the same active barn or facility and SHALL reveal only a minimum community profile.,ES-PIA-OWNER-PORTAL-COMMUNICATIONS-V0.2.0,EquineSync_Item_10_Owner_Portal_Communications_PIA_V0_2_Strengthened_Draft.md,c68746f3eb2e1463fca17f81bebce416d420a2f2da7d8b6ba24d9987aff9c09a,Section 10 / OPC-REQ-054,OPC-FD-024,OPC-SRC-004;OPC-SRC-007;OPC-SRC-008;OPC-SRC-009;OPC-SRC-016,OPC-SRC-004:ARTIFACT_ACCESSION_PENDING;OPC-SRC-007:CONTRACT_FREEZE_PENDING;OPC-SRC-008:SOURCE_FREEZE_PENDING;OPC-SRC-009:CROSS_PIA_CONTRACT_PENDING;OPC-SRC-016:SOURCE_FREEZE_PENDING,NONE_REGISTERED_FOR_REFERENCED_SET,EQUINESYNC_SYSTEM,ENFORCE_NORMATIVE_REQUIREMENT,OWNER_COMMUNITY,OPC-WF-013 to OPC-WF-016,OPC-ENT-014 to OPC-ENT-019,"OPC-SM-009,010","OPC-PERM-010 to OPC-PERM-014,018",OPC-UI-007 to OPC-UI-012,"OPC-AC-022 to OPC-AC-028,031","OPC-TEST-036 to OPC-TEST-045,048",OPC-EVID-016 to OPC-EVID-018,"OPC-WP-009,010,012,013",OPC-DEP-001 to OPC-DEP-010,"OPC-RISK-001,005,013 to OPC-RISK-016",OPC-FIND-P1-006,NONE,Initial conditional,Community activation,ROW_EXPANSION_FROM_V0_2_SECTIONS_10_28_29_30_33_36_37_40_WITH_PACKAGE_LOCAL_DEPENDENCY_IDS,COMPLETE_DOCUMENTARY_ROW_PENDING_FOUNDER_CLOSURE_DISPOSITION
OPC-REQ-055,"The system SHALL revalidate both participants current same-facility eligibility, account state, facility enablement, blocks, restrictions, and safeguarding controls before each owner-to-owner send.",ES-PIA-OWNER-PORTAL-COMMUNICATIONS-V0.2.0,EquineSync_Item_10_Owner_Portal_Communications_PIA_V0_2_Strengthened_Draft.md,c68746f3eb2e1463fca17f81bebce416d420a2f2da7d8b6ba24d9987aff9c09a,Section 10 / OPC-REQ-055,OPC-FD-024,OPC-SRC-004;OPC-SRC-006;OPC-SRC-007;OPC-SRC-008;OPC-SRC-009;OPC-SRC-016,OPC-SRC-004:ARTIFACT_ACCESSION_PENDING;OPC-SRC-006:CONTRACT_FREEZE_PENDING;OPC-SRC-007:CONTRACT_FREEZE_PENDING;OPC-SRC-008:SOURCE_FREEZE_PENDING;OPC-SRC-009:CROSS_PIA_CONTRACT_PENDING;OPC-SRC-016:SOURCE_FREEZE_PENDING,NONE_REGISTERED_FOR_REFERENCED_SET,EQUINESYNC_SYSTEM,ENFORCE_NORMATIVE_REQUIREMENT,OWNER_PORTAL_AND_COMMUNICATIONS_CAPABILITY,OPC-WF-013 to OPC-WF-016,OPC-ENT-014 to OPC-ENT-019,"OPC-SM-009,010","OPC-PERM-010 to OPC-PERM-014,018",OPC-UI-007 to OPC-UI-012,"OPC-AC-022 to OPC-AC-028,031","OPC-TEST-036 to OPC-TEST-045,048",OPC-EVID-016 to OPC-EVID-018,"OPC-WP-009,010,012,013",OPC-DEP-001 to OPC-DEP-010,"OPC-RISK-001,005,013 to OPC-RISK-016",OPC-FIND-P1-006,NONE,Initial conditional,Community activation,ROW_EXPANSION_FROM_V0_2_SECTIONS_10_28_29_30_33_36_37_40_WITH_PACKAGE_LOCAL_DEPENDENCY_IDS,COMPLETE_DOCUMENTARY_ROW_PENDING_FOUNDER_CLOSURE_DISPOSITION
OPC-REQ-056,"Community messaging SHALL use in-app identities and SHALL NOT expose private phone numbers, email addresses, home addresses, billing data, horse medical data, or other sensitive details by default.",ES-PIA-OWNER-PORTAL-COMMUNICATIONS-V0.2.0,EquineSync_Item_10_Owner_Portal_Communications_PIA_V0_2_Strengthened_Draft.md,c68746f3eb2e1463fca17f81bebce416d420a2f2da7d8b6ba24d9987aff9c09a,Section 10 / OPC-REQ-056,OPC-FD-024,OPC-SRC-004;OPC-SRC-016,OPC-SRC-004:ARTIFACT_ACCESSION_PENDING;OPC-SRC-016:SOURCE_FREEZE_PENDING,NONE_REGISTERED_FOR_REFERENCED_SET,EQUINESYNC_SYSTEM,DENY_OR_PREVENT_PROHIBITED_BEHAVIOR,OWNER_COMMUNITY,OPC-WF-013 to OPC-WF-016,OPC-ENT-014 to OPC-ENT-019,"OPC-SM-009,010","OPC-PERM-010 to OPC-PERM-014,018",OPC-UI-007 to OPC-UI-012,"OPC-AC-022 to OPC-AC-028,031","OPC-TEST-036 to OPC-TEST-045,048",OPC-EVID-016 to OPC-EVID-018,"OPC-WP-009,010,012,013",OPC-DEP-001 to OPC-DEP-010,"OPC-RISK-001,005,013 to OPC-RISK-016",OPC-FIND-P1-006,NONE,Initial conditional,Community activation,ROW_EXPANSION_FROM_V0_2_SECTIONS_10_28_29_30_33_36_37_40_WITH_PACKAGE_LOCAL_DEPENDENCY_IDS,COMPLETE_DOCUMENTARY_ROW_PENDING_FOUNDER_CLOSURE_DISPOSITION
OPC-REQ-057,A block SHALL promptly prevent new peer contact through the bounded community feature while preserving the blocked users ability to report safety concerns and preserving required evidence.,ES-PIA-OWNER-PORTAL-COMMUNICATIONS-V0.2.0,EquineSync_Item_10_Owner_Portal_Communications_PIA_V0_2_Strengthened_Draft.md,c68746f3eb2e1463fca17f81bebce416d420a2f2da7d8b6ba24d9987aff9c09a,Section 10 / OPC-REQ-057,OPC-FD-024,OPC-SRC-004;OPC-SRC-016,OPC-SRC-004:ARTIFACT_ACCESSION_PENDING;OPC-SRC-016:SOURCE_FREEZE_PENDING,NONE_REGISTERED_FOR_REFERENCED_SET,EQUINESYNC_SYSTEM,ENFORCE_NORMATIVE_REQUIREMENT,OWNER_COMMUNITY,OPC-WF-013 to OPC-WF-016,OPC-ENT-014 to OPC-ENT-019,"OPC-SM-009,010","OPC-PERM-010 to OPC-PERM-014,018",OPC-UI-007 to OPC-UI-012,"OPC-AC-022 to OPC-AC-028,031","OPC-TEST-036 to OPC-TEST-045,048",OPC-EVID-016 to OPC-EVID-018,"OPC-WP-009,010,012,013",OPC-DEP-001 to OPC-DEP-010,"OPC-RISK-001,005,013 to OPC-RISK-016",OPC-FIND-P1-006,NONE,Initial conditional,Community activation,ROW_EXPANSION_FROM_V0_2_SECTIONS_10_28_29_30_33_36_37_40_WITH_PACKAGE_LOCAL_DEPENDENCY_IDS,COMPLETE_DOCUMENTARY_ROW_PENDING_FOUNDER_CLOSURE_DISPOSITION
OPC-REQ-058,"A report SHALL open a reason-coded moderation or safeguarding route without automatically determining guilt, liability, discipline, or legal status.",ES-PIA-OWNER-PORTAL-COMMUNICATIONS-V0.2.0,EquineSync_Item_10_Owner_Portal_Communications_PIA_V0_2_Strengthened_Draft.md,c68746f3eb2e1463fca17f81bebce416d420a2f2da7d8b6ba24d9987aff9c09a,Section 10 / OPC-REQ-058,OPC-FD-024,OPC-SRC-004;OPC-SRC-016,OPC-SRC-004:ARTIFACT_ACCESSION_PENDING;OPC-SRC-016:SOURCE_FREEZE_PENDING,NONE_REGISTERED_FOR_REFERENCED_SET,EQUINESYNC_SYSTEM,ENFORCE_NORMATIVE_REQUIREMENT,OWNER_PORTAL_AND_COMMUNICATIONS_CAPABILITY,OPC-WF-013 to OPC-WF-016,OPC-ENT-014 to OPC-ENT-019,"OPC-SM-009,010","OPC-PERM-010 to OPC-PERM-014,018",OPC-UI-007 to OPC-UI-012,"OPC-AC-022 to OPC-AC-028,031","OPC-TEST-036 to OPC-TEST-045,048",OPC-EVID-016 to OPC-EVID-018,"OPC-WP-009,010,012,013",OPC-DEP-001 to OPC-DEP-010,"OPC-RISK-001,005,013 to OPC-RISK-016",OPC-FIND-P1-006,NONE,Initial conditional,Community activation,ROW_EXPANSION_FROM_V0_2_SECTIONS_10_28_29_30_33_36_37_40_WITH_PACKAGE_LOCAL_DEPENDENCY_IDS,COMPLETE_DOCUMENTARY_ROW_PENDING_FOUNDER_CLOSURE_DISPOSITION
OPC-REQ-059,"Authorized moderators may apply temporary protective restrictions before final review when necessary, but every action SHALL be attributable, explainable, reviewable, and appealable where appropriate.",ES-PIA-OWNER-PORTAL-COMMUNICATIONS-V0.2.0,EquineSync_Item_10_Owner_Portal_Communications_PIA_V0_2_Strengthened_Draft.md,c68746f3eb2e1463fca17f81bebce416d420a2f2da7d8b6ba24d9987aff9c09a,Section 10 / OPC-REQ-059,OPC-FD-024,OPC-SRC-004;OPC-SRC-016;OPC-SRC-020,OPC-SRC-004:ARTIFACT_ACCESSION_PENDING;OPC-SRC-016:SOURCE_FREEZE_PENDING;OPC-SRC-020:OPERATIONS_PACKAGE_PENDING,NONE_REGISTERED_FOR_REFERENCED_SET,AUTHORIZED_MODERATOR_OR_PLATFORM_SUPPORT,ENFORCE_NORMATIVE_REQUIREMENT,OWNER_PORTAL_AND_COMMUNICATIONS_CAPABILITY,OPC-WF-013 to OPC-WF-016,OPC-ENT-014 to OPC-ENT-019,"OPC-SM-009,010","OPC-PERM-010 to OPC-PERM-014,018",OPC-UI-007 to OPC-UI-012,"OPC-AC-022 to OPC-AC-028,031","OPC-TEST-036 to OPC-TEST-045,048",OPC-EVID-016 to OPC-EVID-018,"OPC-WP-009,010,012,013",OPC-DEP-001 to OPC-DEP-010,"OPC-RISK-001,005,013 to OPC-RISK-016",OPC-FIND-P1-006,NONE,Operational prerequisite,Community activation,ROW_EXPANSION_FROM_V0_2_SECTIONS_10_28_29_30_33_36_37_40_WITH_PACKAGE_LOCAL_DEPENDENCY_IDS,COMPLETE_DOCUMENTARY_ROW_PENDING_FOUNDER_CLOSURE_DISPOSITION
OPC-REQ-060,"Facility and EquineSync kill switches SHALL stop new discovery and sending without deleting historical evidence, reports, or retained communications.",ES-PIA-OWNER-PORTAL-COMMUNICATIONS-V0.2.0,EquineSync_Item_10_Owner_Portal_Communications_PIA_V0_2_Strengthened_Draft.md,c68746f3eb2e1463fca17f81bebce416d420a2f2da7d8b6ba24d9987aff9c09a,Section 10 / OPC-REQ-060,OPC-FD-024,OPC-SRC-004;OPC-SRC-020,OPC-SRC-004:ARTIFACT_ACCESSION_PENDING;OPC-SRC-020:OPERATIONS_PACKAGE_PENDING,NONE_REGISTERED_FOR_REFERENCED_SET,EQUINESYNC_SYSTEM,ENFORCE_NORMATIVE_REQUIREMENT,COMMUNICATION_RECORD,OPC-WF-013 to OPC-WF-016,OPC-ENT-014 to OPC-ENT-019,"OPC-SM-009,010","OPC-PERM-010 to OPC-PERM-014,018",OPC-UI-007 to OPC-UI-012,"OPC-AC-022 to OPC-AC-028,031","OPC-TEST-036 to OPC-TEST-045,048",OPC-EVID-016 to OPC-EVID-018,"OPC-WP-009,010,012,013",OPC-DEP-001 to OPC-DEP-010,"OPC-RISK-001,005,013 to OPC-RISK-016",OPC-FIND-P1-006,NONE,Operational prerequisite,Community activation,ROW_EXPANSION_FROM_V0_2_SECTIONS_10_28_29_30_33_36_37_40_WITH_PACKAGE_LOCAL_DEPENDENCY_IDS,COMPLETE_DOCUMENTARY_ROW_PENDING_FOUNDER_CLOSURE_DISPOSITION
OPC-REQ-061,"A shared facility, email domain, horse professional, billing relationship, prior membership, or geographic proximity SHALL NOT establish community eligibility.",ES-PIA-OWNER-PORTAL-COMMUNICATIONS-V0.2.0,EquineSync_Item_10_Owner_Portal_Communications_PIA_V0_2_Strengthened_Draft.md,c68746f3eb2e1463fca17f81bebce416d420a2f2da7d8b6ba24d9987aff9c09a,Section 10 / OPC-REQ-061,OPC-FD-024,OPC-SRC-004;OPC-SRC-007;OPC-SRC-008;OPC-SRC-009;OPC-SRC-016,OPC-SRC-004:ARTIFACT_ACCESSION_PENDING;OPC-SRC-007:CONTRACT_FREEZE_PENDING;OPC-SRC-008:SOURCE_FREEZE_PENDING;OPC-SRC-009:CROSS_PIA_CONTRACT_PENDING;OPC-SRC-016:SOURCE_FREEZE_PENDING,NONE_REGISTERED_FOR_REFERENCED_SET,EQUINESYNC_SYSTEM,DENY_OR_PREVENT_PROHIBITED_BEHAVIOR,OWNER_COMMUNITY,OPC-WF-013 to OPC-WF-016,OPC-ENT-014 to OPC-ENT-019,"OPC-SM-009,010","OPC-PERM-010 to OPC-PERM-014,018",OPC-UI-007 to OPC-UI-012,"OPC-AC-022 to OPC-AC-028,031","OPC-TEST-036 to OPC-TEST-045,048",OPC-EVID-016 to OPC-EVID-018,"OPC-WP-009,010,012,013",OPC-DEP-001 to OPC-DEP-010,"OPC-RISK-001,005,013 to OPC-RISK-016",OPC-FIND-P1-006,NONE,Initial prohibition,Community activation,ROW_EXPANSION_FROM_V0_2_SECTIONS_10_28_29_30_33_36_37_40_WITH_PACKAGE_LOCAL_DEPENDENCY_IDS,COMPLETE_DOCUMENTARY_ROW_PENDING_FOUNDER_CLOSURE_DISPOSITION
OPC-REQ-062,"Cross-facility, public, anonymous, unrestricted, former-owner, or unverified owner messaging SHALL fail closed without disclosing hidden membership or relationship information.",ES-PIA-OWNER-PORTAL-COMMUNICATIONS-V0.2.0,EquineSync_Item_10_Owner_Portal_Communications_PIA_V0_2_Strengthened_Draft.md,c68746f3eb2e1463fca17f81bebce416d420a2f2da7d8b6ba24d9987aff9c09a,Section 10 / OPC-REQ-062,OPC-FD-024,OPC-SRC-004;OPC-SRC-007;OPC-SRC-008;OPC-SRC-009;OPC-SRC-016,OPC-SRC-004:ARTIFACT_ACCESSION_PENDING;OPC-SRC-007:CONTRACT_FREEZE_PENDING;OPC-SRC-008:SOURCE_FREEZE_PENDING;OPC-SRC-009:CROSS_PIA_CONTRACT_PENDING;OPC-SRC-016:SOURCE_FREEZE_PENDING,NONE_REGISTERED_FOR_REFERENCED_SET,EQUINESYNC_SYSTEM,DENY_OR_PREVENT_PROHIBITED_BEHAVIOR,OWNER_PORTAL_AND_COMMUNICATIONS_CAPABILITY,OPC-WF-013 to OPC-WF-016,OPC-ENT-014 to OPC-ENT-019,"OPC-SM-009,010","OPC-PERM-010 to OPC-PERM-014,018",OPC-UI-007 to OPC-UI-012,"OPC-AC-022 to OPC-AC-028,031","OPC-TEST-036 to OPC-TEST-045,048",OPC-EVID-016 to OPC-EVID-018,"OPC-WP-009,010,012,013",OPC-DEP-001 to OPC-DEP-010,"OPC-RISK-001,005,013 to OPC-RISK-016",OPC-FIND-P1-006,NONE,Initial prohibition,Community activation,ROW_EXPANSION_FROM_V0_2_SECTIONS_10_28_29_30_33_36_37_40_WITH_PACKAGE_LOCAL_DEPENDENCY_IDS,COMPLETE_DOCUMENTARY_ROW_PENDING_FOUNDER_CLOSURE_DISPOSITION
OPC-REQ-063,"Offline clients may cache only approved bounded content and SHALL visibly distinguish current, stale, unavailable, and revoked states.",ES-PIA-OWNER-PORTAL-COMMUNICATIONS-V0.2.0,EquineSync_Item_10_Owner_Portal_Communications_PIA_V0_2_Strengthened_Draft.md,c68746f3eb2e1463fca17f81bebce416d420a2f2da7d8b6ba24d9987aff9c09a,Section 10 / OPC-REQ-063,OPC-FD-003;OPC-FD-022;OPC-FD-024,OPC-SRC-016;OPC-SRC-020,OPC-SRC-016:SOURCE_FREEZE_PENDING;OPC-SRC-020:OPERATIONS_PACKAGE_PENDING,NONE_REGISTERED_FOR_REFERENCED_SET,OFFLINE_CLIENT,ENFORCE_NORMATIVE_REQUIREMENT,OFFLINE_STATE,OPC-WF-018,"OPC-ENT-003,004,014 to OPC-ENT-019",OPC-SM-001 to OPC-SM-010,OPC-PERM parity,PIA Section 20,OPC-AC-029 to OPC-AC-031,OPC-TEST-046 to OPC-TEST-049,"OPC-EVID-019,020","OPC-WP-011,012",OPC-DEP-001 to OPC-DEP-010,"OPC-RISK-006,012",OPC-FIND-P1-006,NONE,Initial,Verification,ROW_EXPANSION_FROM_V0_2_SECTIONS_10_28_29_30_33_36_37_40_WITH_PACKAGE_LOCAL_DEPENDENCY_IDS,COMPLETE_DOCUMENTARY_ROW_PENDING_FOUNDER_CLOSURE_DISPOSITION
