guide_id,guide_title,wave,stage,stage_name,coverage_status,evidence_location_class,current_tracker_maturity,adoption_state,accession_state,activation_state,status_preservation
ES-CG-08,Domain Engineering Standards,4,20,Assurance review,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-08,Domain Engineering Standards,4,21,Adoption-candidate packaging,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-08,Domain Engineering Standards,4,22,Adoption disposition,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-08,Domain Engineering Standards,4,23,Repository accession,NOT_COMPLETE,ABSENT,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-08,Domain Engineering Standards,4,24,Guide activation,NOT_AUTHORIZED,ABSENT,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-09,"Safeguarding, Privacy, Security, and AI",4,0,Program intake,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-09,"Safeguarding, Privacy, Security, and AI",4,1,Drafting charter,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-09,"Safeguarding, Privacy, Security, and AI",4,2,Source accession and freeze,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-09,"Safeguarding, Privacy, Security, and AI",4,3,Current-state assessment,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-09,"Safeguarding, Privacy, Security, and AI",4,4,Mandatory-question matrix,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-09,"Safeguarding, Privacy, Security, and AI",4,5,Product outcomes and invariants,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-09,"Safeguarding, Privacy, Security, and AI",4,6,Risk misuse abuse and failure analysis,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-09,"Safeguarding, Privacy, Security, and AI",4,7,Draft controls and patterns,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-09,"Safeguarding, Privacy, Security, and AI",4,8,Quality and usability requirements,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-09,"Safeguarding, Privacy, Security, and AI",4,9,Verification design,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-09,"Safeguarding, Privacy, Security, and AI",4,10,Atlas traceability,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-09,"Safeguarding, Privacy, Security, and AI",4,11,Repository traceability,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-09,"Safeguarding, Privacy, Security, and AI",4,12,Machine validation,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-09,"Safeguarding, Privacy, Security, and AI",4,13,Author self-review,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-09,"Safeguarding, Privacy, Security, and AI",4,14,Technical peer review,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-09,"Safeguarding, Privacy, Security, and AI",4,15,Domain and user-workflow review,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-09,"Safeguarding, Privacy, Security, and AI",4,16,Cross-guide reconciliation,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-09,"Safeguarding, Privacy, Security, and AI",4,17,Adversarial and red-team review,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-09,"Safeguarding, Privacy, Security, and AI",4,18,Implementer usability review,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-09,"Safeguarding, Privacy, Security, and AI",4,19,Representative scenario validation,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-09,"Safeguarding, Privacy, Security, and AI",4,20,Assurance review,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-09,"Safeguarding, Privacy, Security, and AI",4,21,Adoption-candidate packaging,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-09,"Safeguarding, Privacy, Security, and AI",4,22,Adoption disposition,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-09,"Safeguarding, Privacy, Security, and AI",4,23,Repository accession,NOT_COMPLETE,ABSENT,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-09,"Safeguarding, Privacy, Security, and AI",4,24,Guide activation,NOT_AUTHORIZED,ABSENT,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-10,"Testing, Verification, and Assurance",1,0,Program intake,PARTIAL,PROTECTED_CANONICAL_EVIDENCE_LOCATED,SOURCE_FROZEN,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-10,"Testing, Verification, and Assurance",1,1,Drafting charter,PARTIAL,PROTECTED_CANONICAL_EVIDENCE_LOCATED,SOURCE_FROZEN,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-10,"Testing, Verification, and Assurance",1,2,Source accession and freeze,PARTIAL,PROTECTED_CANONICAL_EVIDENCE_LOCATED,SOURCE_FROZEN,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-10,"Testing, Verification, and Assurance",1,3,Current-state assessment,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,SOURCE_FROZEN,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-10,"Testing, Verification, and Assurance",1,4,Mandatory-question matrix,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,SOURCE_FROZEN,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-10,"Testing, Verification, and Assurance",1,5,Product outcomes and invariants,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,SOURCE_FROZEN,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-10,"Testing, Verification, and Assurance",1,6,Risk misuse abuse and failure analysis,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,SOURCE_FROZEN,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-10,"Testing, Verification, and Assurance",1,7,Draft controls and patterns,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,SOURCE_FROZEN,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-10,"Testing, Verification, and Assurance",1,8,Quality and usability requirements,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,SOURCE_FROZEN,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-10,"Testing, Verification, and Assurance",1,9,Verification design,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,SOURCE_FROZEN,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-10,"Testing, Verification, and Assurance",1,10,Atlas traceability,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,SOURCE_FROZEN,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-10,"Testing, Verification, and Assurance",1,11,Repository traceability,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,SOURCE_FROZEN,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-10,"Testing, Verification, and Assurance",1,12,Machine validation,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,SOURCE_FROZEN,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-10,"Testing, Verification, and Assurance",1,13,Author self-review,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,SOURCE_FROZEN,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-10,"Testing, Verification, and Assurance",1,14,Technical peer review,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,SOURCE_FROZEN,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-10,"Testing, Verification, and Assurance",1,15,Domain and user-workflow review,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,SOURCE_FROZEN,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-10,"Testing, Verification, and Assurance",1,16,Cross-guide reconciliation,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,SOURCE_FROZEN,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-10,"Testing, Verification, and Assurance",1,17,Adversarial and red-team review,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,SOURCE_FROZEN,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-10,"Testing, Verification, and Assurance",1,18,Implementer usability review,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,SOURCE_FROZEN,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-10,"Testing, Verification, and Assurance",1,19,Representative scenario validation,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,SOURCE_FROZEN,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-10,"Testing, Verification, and Assurance",1,20,Assurance review,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,SOURCE_FROZEN,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-10,"Testing, Verification, and Assurance",1,21,Adoption-candidate packaging,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,SOURCE_FROZEN,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-10,"Testing, Verification, and Assurance",1,22,Adoption disposition,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,SOURCE_FROZEN,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-10,"Testing, Verification, and Assurance",1,23,Repository accession,NOT_COMPLETE,ABSENT,SOURCE_FROZEN,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-10,"Testing, Verification, and Assurance",1,24,Guide activation,NOT_AUTHORIZED,ABSENT,SOURCE_FROZEN,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-11,"Observability, Reliability, Support, and Operations",5,0,Program intake,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-11,"Observability, Reliability, Support, and Operations",5,1,Drafting charter,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-11,"Observability, Reliability, Support, and Operations",5,2,Source accession and freeze,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-11,"Observability, Reliability, Support, and Operations",5,3,Current-state assessment,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-11,"Observability, Reliability, Support, and Operations",5,4,Mandatory-question matrix,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-11,"Observability, Reliability, Support, and Operations",5,5,Product outcomes and invariants,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-11,"Observability, Reliability, Support, and Operations",5,6,Risk misuse abuse and failure analysis,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-11,"Observability, Reliability, Support, and Operations",5,7,Draft controls and patterns,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-11,"Observability, Reliability, Support, and Operations",5,8,Quality and usability requirements,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-11,"Observability, Reliability, Support, and Operations",5,9,Verification design,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-11,"Observability, Reliability, Support, and Operations",5,10,Atlas traceability,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-11,"Observability, Reliability, Support, and Operations",5,11,Repository traceability,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-11,"Observability, Reliability, Support, and Operations",5,12,Machine validation,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-11,"Observability, Reliability, Support, and Operations",5,13,Author self-review,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-11,"Observability, Reliability, Support, and Operations",5,14,Technical peer review,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-11,"Observability, Reliability, Support, and Operations",5,15,Domain and user-workflow review,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-11,"Observability, Reliability, Support, and Operations",5,16,Cross-guide reconciliation,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-11,"Observability, Reliability, Support, and Operations",5,17,Adversarial and red-team review,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-11,"Observability, Reliability, Support, and Operations",5,18,Implementer usability review,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-11,"Observability, Reliability, Support, and Operations",5,19,Representative scenario validation,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-11,"Observability, Reliability, Support, and Operations",5,20,Assurance review,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-11,"Observability, Reliability, Support, and Operations",5,21,Adoption-candidate packaging,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-11,"Observability, Reliability, Support, and Operations",5,22,Adoption disposition,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-11,"Observability, Reliability, Support, and Operations",5,23,Repository accession,NOT_COMPLETE,ABSENT,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-11,"Observability, Reliability, Support, and Operations",5,24,Guide activation,NOT_AUTHORIZED,ABSENT,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-12,"Delivery, Release, Deployment, and Activation",5,0,Program intake,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-12,"Delivery, Release, Deployment, and Activation",5,1,Drafting charter,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-12,"Delivery, Release, Deployment, and Activation",5,2,Source accession and freeze,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-12,"Delivery, Release, Deployment, and Activation",5,3,Current-state assessment,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-12,"Delivery, Release, Deployment, and Activation",5,4,Mandatory-question matrix,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-12,"Delivery, Release, Deployment, and Activation",5,5,Product outcomes and invariants,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-12,"Delivery, Release, Deployment, and Activation",5,6,Risk misuse abuse and failure analysis,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-12,"Delivery, Release, Deployment, and Activation",5,7,Draft controls and patterns,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-12,"Delivery, Release, Deployment, and Activation",5,8,Quality and usability requirements,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-12,"Delivery, Release, Deployment, and Activation",5,9,Verification design,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-12,"Delivery, Release, Deployment, and Activation",5,10,Atlas traceability,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-12,"Delivery, Release, Deployment, and Activation",5,11,Repository traceability,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-12,"Delivery, Release, Deployment, and Activation",5,12,Machine validation,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-12,"Delivery, Release, Deployment, and Activation",5,13,Author self-review,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-12,"Delivery, Release, Deployment, and Activation",5,14,Technical peer review,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-12,"Delivery, Release, Deployment, and Activation",5,15,Domain and user-workflow review,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-12,"Delivery, Release, Deployment, and Activation",5,16,Cross-guide reconciliation,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-12,"Delivery, Release, Deployment, and Activation",5,17,Adversarial and red-team review,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-12,"Delivery, Release, Deployment, and Activation",5,18,Implementer usability review,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-12,"Delivery, Release, Deployment, and Activation",5,19,Representative scenario validation,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-12,"Delivery, Release, Deployment, and Activation",5,20,Assurance review,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-12,"Delivery, Release, Deployment, and Activation",5,21,Adoption-candidate packaging,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-12,"Delivery, Release, Deployment, and Activation",5,22,Adoption disposition,NOT_COMPLETE,PLANNED_FUTURE_EVIDENCE,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-12,"Delivery, Release, Deployment, and Activation",5,23,Repository accession,NOT_COMPLETE,ABSENT,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-12,"Delivery, Release, Deployment, and Activation",5,24,Guide activation,NOT_AUTHORIZED,ABSENT,PLANNED,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-13,"Completion, Evidence, and Traceability",1,0,Program intake,PARTIAL,PROTECTED_CANONICAL_EVIDENCE_LOCATED,SOURCE_FROZEN,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-13,"Completion, Evidence, and Traceability",1,1,Drafting charter,PARTIAL,PROTECTED_CANONICAL_EVIDENCE_LOCATED,SOURCE_FROZEN,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
ES-CG-13,"Completion, Evidence, and Traceability",1,2,Source accession and freeze,PARTIAL,PROTECTED_CANONICAL_EVIDENCE_LOCATED,SOURCE_FROZEN,NOT_ADOPTED,NOT_ACCESSIONED,NOT_ACTIVE,NO_STATUS_ADVANCEMENT
