artifact_id,program_or_guide_id,artifact_type,title,expected_path,required_stage,required,version,status,source_prompt,checksum,commit_sha,remote_verified,supersedes,superseded_by,notes
CGP-ART-0127,CGP-002,VALIDATOR_TEST,test_cgp002_validators.py,governance/implementation/code-guides/validation/tests/test_cgp002_validators.py,CGP-002,YES,0.2.0,CREATED,CGP-002,52d12f2bbcb1f660b66b7c7c7aa70f9be09941f684525a47f1fd3c55b18a7174,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. NEW."
CGP-ART-0128,CGP-002,VALIDATOR_TEST,test_validator_placeholders.py,governance/implementation/code-guides/validation/tests/test_validator_placeholders.py,CGP-002,YES,0.2.0,CREATED,CGP-002,3d2f59588b9c0c2292c38d226132e874e8392d07e8e410e3242dec4e00c89870,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. STRENGTHENED."
CGP-ART-0129,CGP-002,VALIDATOR,validate_atlas_traceability.py,governance/implementation/code-guides/validation/validate_atlas_traceability.py,CGP-002,YES,0.2.0,CREATED,CGP-002,a3765da35a5e3388578f6c355567344f87d13dd72b47a0abc32014566ee847b2,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. STRENGTHENED."
CGP-ART-0130,CGP-002,VALIDATOR,validate_code_guide_structure.py,governance/implementation/code-guides/validation/validate_code_guide_structure.py,CGP-002,YES,0.2.0,CREATED,CGP-002,bb037fccc161f674e9fcf6417c0a060fe1c231e59c9243fde4ebf7945560d1fe,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. STRENGTHENED."
CGP-ART-0131,CGP-002,VALIDATOR,validate_control_registry.py,governance/implementation/code-guides/validation/validate_control_registry.py,CGP-002,YES,0.2.0,CREATED,CGP-002,46ca5e18f17ab9f2695ada2573f59116f596367b19f22035e125aeaab7b1e6ef,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. STRENGTHENED."
CGP-ART-0132,CGP-002,VALIDATOR,validate_control_verification.py,governance/implementation/code-guides/validation/validate_control_verification.py,CGP-002,YES,0.2.0,CREATED,CGP-002,a62c935068faf4fd44cf69b458822d602ce70e59f93c571dd9c1cb1a1753278d,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. STRENGTHENED."
CGP-ART-0133,CGP-002,VALIDATOR,validate_evidence_records.py,governance/implementation/code-guides/validation/validate_evidence_records.py,CGP-002,YES,0.2.0,CREATED,CGP-002,ea3a558fd10cd494d44fb2d4abc96b75c510dd16ce34b1456dce683edc4c77bf,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. STRENGTHENED."
CGP-ART-0134,CGP-002,VALIDATOR,validate_exceptions.py,governance/implementation/code-guides/validation/validate_exceptions.py,CGP-002,YES,0.2.0,CREATED,CGP-002,19d9bbc11813ac287f8adb70b53821f4dbf695f0d17d66bd46981db2dc7785b2,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. STRENGTHENED."
CGP-ART-0135,CGP-002,VALIDATOR,validate_guide_dependencies.py,governance/implementation/code-guides/validation/validate_guide_dependencies.py,CGP-002,YES,0.2.0,CREATED,CGP-002,97a41ac17764bd91750d6af4bb54ee620b9fbab7250c93b0fe9364eeeaae12f7,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. STRENGTHENED."
CGP-ART-0136,CGP-002,VALIDATOR,validate_guide_questions.py,governance/implementation/code-guides/validation/validate_guide_questions.py,CGP-002,YES,0.2.0,CREATED,CGP-002,08e8a1df7b129358d9e68c39257ff1069b1338ab2fd7f7a962871142d006b72d,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. STRENGTHENED."
CGP-ART-0137,CGP-002,VALIDATOR,validate_implementation_profiles.py,governance/implementation/code-guides/validation/validate_implementation_profiles.py,CGP-002,YES,0.2.0,CREATED,CGP-002,39c9a410da9234cc73ec0e43e45dac5b5a2c8d336d38aa4b6b27231672ab4904,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. STRENGTHENED."
CGP-ART-0138,CGP-002,VALIDATOR,validate_invariant_registry.py,governance/implementation/code-guides/validation/validate_invariant_registry.py,CGP-002,YES,0.2.0,CREATED,CGP-002,88e3879f28a8336c94294c9c4157477972eb527a1637dab00acaf1f807108e48,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. STRENGTHENED."
CGP-ART-0139,CGP-002,VALIDATOR,validate_package_integrity.py,governance/implementation/code-guides/validation/validate_package_integrity.py,CGP-002,YES,0.2.0,CREATED,CGP-002,f46c09a5206e6806747b992d7ae7d165bc0e9980f75c3bb596538cfc05f974c1,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. STRENGTHENED."
CGP-ART-0140,CGP-002,VALIDATOR,validate_portfolio_consistency.py,governance/implementation/code-guides/validation/validate_portfolio_consistency.py,CGP-002,YES,0.2.0,CREATED,CGP-002,68ceb330a85ece59ada5cecf6e6d89ead0f11aafcdef4a7c2c18e4896571f76f,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. STRENGTHENED."
CGP-ART-0141,CGP-002,VALIDATOR,validate_repository_mapping.py,governance/implementation/code-guides/validation/validate_repository_mapping.py,CGP-002,YES,0.2.0,CREATED,CGP-002,c747769942bd35a964ee27a28588d70a262785b2d5688e0390a154b9b75638e5,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. STRENGTHENED."
CGP-ART-0142,CGP-002,VALIDATOR,validate_supersession.py,governance/implementation/code-guides/validation/validate_supersession.py,CGP-002,YES,0.2.0,CREATED,CGP-002,cc5b6007c49d6af0c5d589def7c26ccd8c7646bbc31b91bfb4078ce08acf7d0a,e4f56f9a9e347cc7087bddb79b01ba1e2e870510,NO,,,"CGP-002 shared foundation, validation, documentation, or custody artifact. STRENGTHENED."
