freeze_record_id,source_id,guide_id,title,filename,repository_path,source_class,authority_status,inclusion_category,version,effective_date,approval_authority,approval_record_path,repository_commit,git_object_sha,git_object_type,sha256_checksum,checksum_verification_result,package_checksum,package_manifest_path,repository_integration_receipt,custody_status,predecessor,successor,supersession_status,conflict_status,reason_for_inclusion,authority_rationale,retained_limitations
CGP005-SF-ES-CG-01-1014,CGSRC-GOV-0482,ES-CG-01,Package Manifest.Json,PACKAGE_MANIFEST.json,docs/canon/reviews/governance_v1_0_c0_lifecycle_completion_batch_1/PACKAGE_MANIFEST.json,ADOPTED_GOVERNANCE,SUPPORTING,SUPPORTING_FROZEN,1.0,,Founder,,ff2748796bf858f49a3f85bad0578850e1deb846,d94bf89cb27af531f7e780915bc5c760503773db,BLOB,bd623e5edf47259fc388a44f327d7fc34e6950323d9b97f7c8a7d67cb18e9619,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,Frozen as supporting context only; not elevated to controlling authority.,Supporting or historical context retained without creating binding Code Guide requirements.,CGP-003 did not redraft or re-adjudicate canonical text; lifecycle status follows source records and registries.
CGP005-SF-ES-CG-01-1015,CGSRC-GOV-0483,ES-CG-01,C0 Batch 1 Post Lifecycle Formal Scan Findings.Json,C0_BATCH_1_POST_LIFECYCLE_FORMAL_SCAN_FINDINGS.json,docs/canon/reviews/governance_v1_0_c0_lifecycle_completion_batch_1/formal_scans/C0_BATCH_1_POST_LIFECYCLE_FORMAL_SCAN_FINDINGS.json,ADOPTED_GOVERNANCE,SUPPORTING,SUPPORTING_FROZEN,1.0,,Founder,,ff2748796bf858f49a3f85bad0578850e1deb846,8f58574723974c0a667173a5653877a2b3643881,BLOB,9f1c4ee023071f5371d45047dc9bde2a331ce684143490cf6c6c7806c9fb4d73,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,Frozen as supporting context only; not elevated to controlling authority.,Supporting or historical context retained without creating binding Code Guide requirements.,CGP-003 did not redraft or re-adjudicate canonical text; lifecycle status follows source records and registries.
CGP005-SF-ES-CG-01-1016,CGSRC-GOV-0484,ES-CG-01,C0 Batch 1 Post-Lifecycle Formal Scan Master Report,C0_BATCH_1_POST_LIFECYCLE_FORMAL_SCAN_MASTER_REPORT.md,docs/canon/reviews/governance_v1_0_c0_lifecycle_completion_batch_1/formal_scans/C0_BATCH_1_POST_LIFECYCLE_FORMAL_SCAN_MASTER_REPORT.md,ADOPTED_GOVERNANCE,CONTROLLING,CONTROLLING_FROZEN,1.0,,Founder,docs/canon/registries/CANON_ARTIFACT_INVENTORY.md,ff2748796bf858f49a3f85bad0578850e1deb846,b760a2e89fe13f4a0280321755514c160b44b02d,BLOB,861abc7b8a08b550b843356764915784422fde9c23fc58be7258331b71aad9e0,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,Frozen as controlling documentary authority identified by CGP-003 for Wave 1; no guide controls drafted by CGP-005.,Controlled by recorded approval basis and CGP-003/CGP-004 authority treatment; source is frozen for later drafting reference only.,CGP-003 did not redraft or re-adjudicate canonical text; lifecycle status follows source records and registries.
CGP005-SF-ES-CG-01-1017,CGSRC-GOV-0485,ES-CG-01,C0 Batch 1 Post-Lifecycle Remediation Ledger,C0_BATCH_1_POST_LIFECYCLE_REMEDIATION_LEDGER.md,docs/canon/reviews/governance_v1_0_c0_lifecycle_completion_batch_1/formal_scans/C0_BATCH_1_POST_LIFECYCLE_REMEDIATION_LEDGER.md,ADOPTED_GOVERNANCE,SUPPORTING,SUPPORTING_FROZEN,1.0,,Founder,,ff2748796bf858f49a3f85bad0578850e1deb846,be9e5e268edbe51200324707f3b5ab609cd860ff,BLOB,7ecd4b552346390729e81bc6a9fe6d515e1b443b7eb8461d2de6db437e62a4a7,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,Frozen as supporting context only; not elevated to controlling authority.,Supporting or historical context retained without creating binding Code Guide requirements.,CGP-003 did not redraft or re-adjudicate canonical text; lifecycle status follows source records and registries.
CGP005-SF-ES-CG-01-1018,CGSRC-GOV-0486,ES-CG-01,C0 Batch 1 Track B Post Lock Findings.Json,C0_BATCH_1_TRACK_B_POST_LOCK_FINDINGS.json,docs/canon/reviews/governance_v1_0_c0_lifecycle_completion_batch_1/formal_scans/C0_BATCH_1_TRACK_B_POST_LOCK_FINDINGS.json,ADOPTED_GOVERNANCE,CONTROLLING,CONTROLLING_FROZEN,1.0,,Founder,docs/canon/registries/CANON_ARTIFACT_INVENTORY.md,ff2748796bf858f49a3f85bad0578850e1deb846,708ed2779d53b69ca2c2d741363dc94e73dfa5bb,BLOB,931d650b55ef34dbfde045838b56e32c29df27a441d38008b4c7a1a35659733e,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,Frozen as controlling documentary authority identified by CGP-003 for Wave 1; no guide controls drafted by CGP-005.,Controlled by recorded approval basis and CGP-003/CGP-004 authority treatment; source is frozen for later drafting reference only.,CGP-003 did not redraft or re-adjudicate canonical text; lifecycle status follows source records and registries.
CGP005-SF-ES-CG-01-1019,CGSRC-GOV-0487,ES-CG-01,C0 Batch 1 Track B Post-Lock Formal Scan Master Report,C0_BATCH_1_TRACK_B_POST_LOCK_FORMAL_SCAN_MASTER_REPORT.md,docs/canon/reviews/governance_v1_0_c0_lifecycle_completion_batch_1/formal_scans/C0_BATCH_1_TRACK_B_POST_LOCK_FORMAL_SCAN_MASTER_REPORT.md,ADOPTED_GOVERNANCE,CONTROLLING,CONTROLLING_FROZEN,1.0,,Founder,docs/canon/registries/CANON_ARTIFACT_INVENTORY.md,ff2748796bf858f49a3f85bad0578850e1deb846,d84d40c6b5334a42f405cd4bcc7f48ff153642fd,BLOB,12e272d173a3d1739dd746f1e3d64f4100712e1fa896656112744af25d0a2856,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,Frozen as controlling documentary authority identified by CGP-003 for Wave 1; no guide controls drafted by CGP-005.,Controlled by recorded approval basis and CGP-003/CGP-004 authority treatment; source is frozen for later drafting reference only.,CGP-003 did not redraft or re-adjudicate canonical text; lifecycle status follows source records and registries.
CGP005-SF-ES-CG-01-1020,CGSRC-GOV-0488,ES-CG-01,C0 Batch 1 Track B Post-Lock Remediation Ledger,C0_BATCH_1_TRACK_B_POST_LOCK_REMEDIATION_LEDGER.md,docs/canon/reviews/governance_v1_0_c0_lifecycle_completion_batch_1/formal_scans/C0_BATCH_1_TRACK_B_POST_LOCK_REMEDIATION_LEDGER.md,ADOPTED_GOVERNANCE,CONTROLLING,CONTROLLING_FROZEN,1.0,,Founder,docs/canon/registries/CANON_ARTIFACT_INVENTORY.md,ff2748796bf858f49a3f85bad0578850e1deb846,85edfe3de744cc9881269c78839ec41940d1c7b7,BLOB,08701fd155a3bb4234129c44b392b9ffb841feb5aad48708846b989897631a83,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,Frozen as controlling documentary authority identified by CGP-003 for Wave 1; no guide controls drafted by CGP-005.,Controlled by recorded approval basis and CGP-003/CGP-004 authority treatment; source is frozen for later drafting reference only.,CGP-003 did not redraft or re-adjudicate canonical text; lifecycle status follows source records and registries.
CGP005-SF-ES-CG-01-1021,CGSRC-GOV-0489,ES-CG-01,C0 Batch 1 Chain of Custody,C0_BATCH_1_CHAIN_OF_CUSTODY.md,docs/canon/reviews/governance_v1_0_c0_lifecycle_completion_batch_1/phase_b0/C0_BATCH_1_CHAIN_OF_CUSTODY.md,ADOPTED_GOVERNANCE,SUPPORTING,SUPPORTING_FROZEN,1.0,,Founder,,ff2748796bf858f49a3f85bad0578850e1deb846,aebf5f1e6796c2f1f1cab3cb53745adc97ab3300,BLOB,eb13e9a5e74fb9145f9f71d0f653a172894fadec10e417bd4758aa96e29e061b,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,Frozen as supporting context only; not elevated to controlling authority.,Supporting or historical context retained without creating binding Code Guide requirements.,CGP-003 did not redraft or re-adjudicate canonical text; lifecycle status follows source records and registries.
CGP005-SF-ES-CG-01-1022,CGSRC-GOV-0490,ES-CG-01,C0 Batch 1 Initial Evidence Inventory.Json,C0_BATCH_1_INITIAL_EVIDENCE_INVENTORY.json,docs/canon/reviews/governance_v1_0_c0_lifecycle_completion_batch_1/phase_b0/C0_BATCH_1_INITIAL_EVIDENCE_INVENTORY.json,ADOPTED_GOVERNANCE,SUPPORTING,SUPPORTING_FROZEN,1.0,,Founder,,ff2748796bf858f49a3f85bad0578850e1deb846,f92070087b819a82c7628fbe40b2c53b34d738d9,BLOB,46e0968831e9ee8f591837835094c1d1c786ced150494f8e563978efaf338569,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,Frozen as supporting context only; not elevated to controlling authority.,Supporting or historical context retained without creating binding Code Guide requirements.,CGP-003 did not redraft or re-adjudicate canonical text; lifecycle status follows source records and registries.
CGP005-SF-ES-CG-01-1023,CGSRC-GOV-0491,ES-CG-01,C0 Batch 1 Phase B0 Initialization Report,C0_BATCH_1_PHASE_B0_INITIALIZATION_REPORT.md,docs/canon/reviews/governance_v1_0_c0_lifecycle_completion_batch_1/phase_b0/C0_BATCH_1_PHASE_B0_INITIALIZATION_REPORT.md,ADOPTED_GOVERNANCE,SUPPORTING,SUPPORTING_FROZEN,1.0,,Founder,,ff2748796bf858f49a3f85bad0578850e1deb846,4bbc03075f5d04c8a5b551c237f7c23d4848e6b6,BLOB,9149fac4f510c6dd260de3b2a9d7c4f3c354fb7237c831f1b16bd27a6e302595,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,Frozen as supporting context only; not elevated to controlling authority.,Supporting or historical context retained without creating binding Code Guide requirements.,CGP-003 did not redraft or re-adjudicate canonical text; lifecycle status follows source records and registries.
CGP005-SF-ES-CG-01-1024,CGSRC-GOV-0492,ES-CG-01,CODEX FOUNDER DIRECTIVE,C0_LIFECYCLE_COMPLETION_BATCH_1_FOUNDER_DIRECTIVE.md,docs/canon/reviews/governance_v1_0_c0_lifecycle_completion_batch_1/source/C0_LIFECYCLE_COMPLETION_BATCH_1_FOUNDER_DIRECTIVE.md,ADOPTED_GOVERNANCE,SUPPORTING,SUPPORTING_FROZEN,1.0,,Founder,,ff2748796bf858f49a3f85bad0578850e1deb846,17a340d0077ade771106068235743be49766666a,BLOB,17f5f518eec7dbae600674a2b278cce1cc4f6c9c385462496c189a1c91c4af63,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,Frozen as supporting context only; not elevated to controlling authority.,Supporting or historical context retained without creating binding Code Guide requirements.,CGP-003 did not redraft or re-adjudicate canonical text; lifecycle status follows source records and registries.
CGP005-SF-ES-CG-01-1025,CGSRC-GOV-0493,ES-CG-01,C0 020 Safeguarding Lock Certificate.Json,C0_020_SAFEGUARDING_LOCK_CERTIFICATE.json,docs/canon/reviews/governance_v1_0_c0_lifecycle_completion_batch_1/track_a/C0_020_SAFEGUARDING_LOCK_CERTIFICATE.json,ADOPTED_GOVERNANCE,CONTROLLING,CONTROLLING_FROZEN,1.0,,Founder,docs/canon/registries/CANON_ARTIFACT_INVENTORY.md,ff2748796bf858f49a3f85bad0578850e1deb846,ecd804b046d233074341b9b26daa5ca2643e508d,BLOB,59df8121290b943f304960bfacb117620613aa95446b08c7224d8d5ec2fcfa59,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,Frozen as controlling documentary authority identified by CGP-003 for Wave 1; no guide controls drafted by CGP-005.,Controlled by recorded approval basis and CGP-003/CGP-004 authority treatment; source is frozen for later drafting reference only.,CGP-003 did not redraft or re-adjudicate canonical text; lifecycle status follows source records and registries.
CGP005-SF-ES-CG-01-1026,CGSRC-GOV-0494,ES-CG-01,C0 020 Safeguarding Lock Hash Manifest.Json,C0_020_SAFEGUARDING_LOCK_HASH_MANIFEST.json,docs/canon/reviews/governance_v1_0_c0_lifecycle_completion_batch_1/track_a/C0_020_SAFEGUARDING_LOCK_HASH_MANIFEST.json,ADOPTED_GOVERNANCE,CONTROLLING,CONTROLLING_FROZEN,1.0,,Founder,docs/canon/registries/CANON_ARTIFACT_INVENTORY.md,ff2748796bf858f49a3f85bad0578850e1deb846,357f4c6512a68e2433d78be61421c729607b0753,BLOB,4d2735e55ee6425d79ddddf83e9de3e9bea7627df7ddef8ade011b795c6ea6f6,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,Frozen as controlling documentary authority identified by CGP-003 for Wave 1; no guide controls drafted by CGP-005.,Controlled by recorded approval basis and CGP-003/CGP-004 authority treatment; source is frozen for later drafting reference only.,CGP-003 did not redraft or re-adjudicate canonical text; lifecycle status follows source records and registries.
CGP005-SF-ES-CG-01-1027,CGSRC-GOV-0495,ES-CG-01,"C0-020 Master Minor, Guardianship, Safeguarding, and Protected Participant Model Lock Readiness",C0_020_SAFEGUARDING_LOCK_READINESS_REPORT.md,docs/canon/reviews/governance_v1_0_c0_lifecycle_completion_batch_1/track_a/C0_020_SAFEGUARDING_LOCK_READINESS_REPORT.md,ADOPTED_GOVERNANCE,CONTROLLING,CONTROLLING_FROZEN,1.0,,Founder,docs/canon/registries/CANON_ARTIFACT_INVENTORY.md,ff2748796bf858f49a3f85bad0578850e1deb846,4e21f5acde7e279a0dee96328081c3f587385e03,BLOB,c84e9444a2e1e56a71997814cc9a9419c27fa3e056ebfdbd213db4873ff6a7d4,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,Frozen as controlling documentary authority identified by CGP-003 for Wave 1; no guide controls drafted by CGP-005.,Controlled by recorded approval basis and CGP-003/CGP-004 authority treatment; source is frozen for later drafting reference only.,CGP-003 did not redraft or re-adjudicate canonical text; lifecycle status follows source records and registries.
CGP005-SF-ES-CG-01-1028,CGSRC-GOV-0496,ES-CG-01,C0 037 Equine Health Lock Certificate.Json,C0_037_EQUINE_HEALTH_LOCK_CERTIFICATE.json,docs/canon/reviews/governance_v1_0_c0_lifecycle_completion_batch_1/track_a/C0_037_EQUINE_HEALTH_LOCK_CERTIFICATE.json,ADOPTED_GOVERNANCE,CONTROLLING,CONTROLLING_FROZEN,1.0,,Founder,docs/canon/registries/CANON_ARTIFACT_INVENTORY.md,ff2748796bf858f49a3f85bad0578850e1deb846,90e3aa0bea9e6a5bf7df5a0a20e0038a72d3ef05,BLOB,ad5608d60833200dce1a5347e807b662242a9ab1498fa03d994a5f470b401c9d,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,Frozen as controlling documentary authority identified by CGP-003 for Wave 1; no guide controls drafted by CGP-005.,Controlled by recorded approval basis and CGP-003/CGP-004 authority treatment; source is frozen for later drafting reference only.,CGP-003 did not redraft or re-adjudicate canonical text; lifecycle status follows source records and registries.
CGP005-SF-ES-CG-01-1029,CGSRC-GOV-0497,ES-CG-01,C0 037 Equine Health Lock Hash Manifest.Json,C0_037_EQUINE_HEALTH_LOCK_HASH_MANIFEST.json,docs/canon/reviews/governance_v1_0_c0_lifecycle_completion_batch_1/track_a/C0_037_EQUINE_HEALTH_LOCK_HASH_MANIFEST.json,ADOPTED_GOVERNANCE,CONTROLLING,CONTROLLING_FROZEN,1.0,,Founder,docs/canon/registries/CANON_ARTIFACT_INVENTORY.md,ff2748796bf858f49a3f85bad0578850e1deb846,bec249903e59906f3f28077d43ce13650b3bde76,BLOB,88a512d3cbff07bbcea78e42793f2ba71eb814196db0763ff7468219f7401f06,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,Frozen as controlling documentary authority identified by CGP-003 for Wave 1; no guide controls drafted by CGP-005.,Controlled by recorded approval basis and CGP-003/CGP-004 authority treatment; source is frozen for later drafting reference only.,CGP-003 did not redraft or re-adjudicate canonical text; lifecycle status follows source records and registries.
CGP005-SF-ES-CG-01-1030,CGSRC-GOV-0498,ES-CG-01,"C0-037 Master Equine Health, Welfare, Medical Record, and Clinical Support Model Lock Readiness",C0_037_EQUINE_HEALTH_LOCK_READINESS_REPORT.md,docs/canon/reviews/governance_v1_0_c0_lifecycle_completion_batch_1/track_a/C0_037_EQUINE_HEALTH_LOCK_READINESS_REPORT.md,ADOPTED_GOVERNANCE,CONTROLLING,CONTROLLING_FROZEN,1.0,,Founder,docs/canon/registries/CANON_ARTIFACT_INVENTORY.md,ff2748796bf858f49a3f85bad0578850e1deb846,53d7e813417fee7b820f7163ac95ebe9a52ede6e,BLOB,9258811a7b1c00b23a8514eee8578e1f25cfa3a0fca82798415fb34356434a62,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,Frozen as controlling documentary authority identified by CGP-003 for Wave 1; no guide controls drafted by CGP-005.,Controlled by recorded approval basis and CGP-003/CGP-004 authority treatment; source is frozen for later drafting reference only.,CGP-003 did not redraft or re-adjudicate canonical text; lifecycle status follows source records and registries.
CGP005-SF-ES-CG-01-1031,CGSRC-GOV-0499,ES-CG-01,C0-025 Adoption Readiness Report,C0_025_ADOPTION_READINESS_REPORT.md,docs/canon/reviews/governance_v1_0_c0_lifecycle_completion_batch_1/track_b/C0_025_ADOPTION_READINESS_REPORT.md,ADOPTED_GOVERNANCE,CONTROLLING,CONTROLLING_FROZEN,1.0,,Founder,docs/canon/registries/CANON_ARTIFACT_INVENTORY.md,ff2748796bf858f49a3f85bad0578850e1deb846,f3a900c52dc63160ae0d1054d0b2980f7a748542,BLOB,93ed92eef131af6445e118b4cd9b0ce7aade927e890b047a3319eeec3125dcce,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,Frozen as controlling documentary authority identified by CGP-003 for Wave 1; no guide controls drafted by CGP-005.,Controlled by recorded approval basis and CGP-003/CGP-004 authority treatment; source is frozen for later drafting reference only.,CGP-003 did not redraft or re-adjudicate canonical text; lifecycle status follows source records and registries.
CGP005-SF-ES-CG-01-1032,CGSRC-GOV-0500,ES-CG-01,C0 025 Lock Readiness Certificate.Json,C0_025_LOCK_READINESS_CERTIFICATE.json,docs/canon/reviews/governance_v1_0_c0_lifecycle_completion_batch_1/track_b/C0_025_LOCK_READINESS_CERTIFICATE.json,ADOPTED_GOVERNANCE,CONTROLLING,CONTROLLING_FROZEN,1.0,,Founder,docs/canon/registries/CANON_ARTIFACT_INVENTORY.md,ff2748796bf858f49a3f85bad0578850e1deb846,89893483a60b2cf343d4e9c2af8aeaf23d6bc27f,BLOB,cc22bfd5097b8c3e59ea183dfafb06ca40a062b7018fdd2f0ab7d64f6c6cf2f5,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,Frozen as controlling documentary authority identified by CGP-003 for Wave 1; no guide controls drafted by CGP-005.,Controlled by recorded approval basis and CGP-003/CGP-004 authority treatment; source is frozen for later drafting reference only.,CGP-003 did not redraft or re-adjudicate canonical text; lifecycle status follows source records and registries.
CGP005-SF-ES-CG-01-1033,CGSRC-GOV-0501,ES-CG-01,C0-025 Separate Lock-Readiness Report,C0_025_LOCK_READINESS_REPORT.md,docs/canon/reviews/governance_v1_0_c0_lifecycle_completion_batch_1/track_b/C0_025_LOCK_READINESS_REPORT.md,ADOPTED_GOVERNANCE,CONTROLLING,CONTROLLING_FROZEN,1.0,,Founder,docs/canon/registries/CANON_ARTIFACT_INVENTORY.md,ff2748796bf858f49a3f85bad0578850e1deb846,3d061fbb8e4cb22b36aa83f872f6a314c30ddaf0,BLOB,a6ae401b752cc562bd82e072dedd96b8d6dea35fdc586bf8068a540b17f97454,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,Frozen as controlling documentary authority identified by CGP-003 for Wave 1; no guide controls drafted by CGP-005.,Controlled by recorded approval basis and CGP-003/CGP-004 authority treatment; source is frozen for later drafting reference only.,CGP-003 did not redraft or re-adjudicate canonical text; lifecycle status follows source records and registries.
CGP005-SF-ES-CG-01-1034,CGSRC-GOV-0502,ES-CG-01,C0-026 Adoption Readiness Report,C0_026_ADOPTION_READINESS_REPORT.md,docs/canon/reviews/governance_v1_0_c0_lifecycle_completion_batch_1/track_b/C0_026_ADOPTION_READINESS_REPORT.md,ADOPTED_GOVERNANCE,CONTROLLING,CONTROLLING_FROZEN,1.0,,Founder,docs/canon/registries/CANON_ARTIFACT_INVENTORY.md,ff2748796bf858f49a3f85bad0578850e1deb846,daab9c6323b591cc942c49a16cb8dfcdda21377e,BLOB,6f9d4650f53d7ff19dd8443aa642a3a6fdbbface88c4222b7fbcee074d6c963e,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,Frozen as controlling documentary authority identified by CGP-003 for Wave 1; no guide controls drafted by CGP-005.,Controlled by recorded approval basis and CGP-003/CGP-004 authority treatment; source is frozen for later drafting reference only.,CGP-003 did not redraft or re-adjudicate canonical text; lifecycle status follows source records and registries.
CGP005-SF-ES-CG-01-1035,CGSRC-GOV-0503,ES-CG-01,C0 026 Lock Readiness Certificate.Json,C0_026_LOCK_READINESS_CERTIFICATE.json,docs/canon/reviews/governance_v1_0_c0_lifecycle_completion_batch_1/track_b/C0_026_LOCK_READINESS_CERTIFICATE.json,ADOPTED_GOVERNANCE,CONTROLLING,CONTROLLING_FROZEN,1.0,,Founder,docs/canon/registries/CANON_ARTIFACT_INVENTORY.md,ff2748796bf858f49a3f85bad0578850e1deb846,0abe90cbee982a8333336664340425f236278b92,BLOB,d9cf5e45e1ded512f3f209a271a6a91965334e534f2bc54b86c0cf4aa887093b,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,Frozen as controlling documentary authority identified by CGP-003 for Wave 1; no guide controls drafted by CGP-005.,Controlled by recorded approval basis and CGP-003/CGP-004 authority treatment; source is frozen for later drafting reference only.,CGP-003 did not redraft or re-adjudicate canonical text; lifecycle status follows source records and registries.
CGP005-SF-ES-CG-01-1036,CGSRC-GOV-0504,ES-CG-01,C0-026 Separate Lock-Readiness Report,C0_026_LOCK_READINESS_REPORT.md,docs/canon/reviews/governance_v1_0_c0_lifecycle_completion_batch_1/track_b/C0_026_LOCK_READINESS_REPORT.md,ADOPTED_GOVERNANCE,CONTROLLING,CONTROLLING_FROZEN,1.0,,Founder,docs/canon/registries/CANON_ARTIFACT_INVENTORY.md,ff2748796bf858f49a3f85bad0578850e1deb846,94a36852b224335a2e6b86dc671d7f9ee8cf5b83,BLOB,192343712c519c9e59864da4e0e8961c729e9f15cb3f24eb0f39265e79c42714,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,Frozen as controlling documentary authority identified by CGP-003 for Wave 1; no guide controls drafted by CGP-005.,Controlled by recorded approval basis and CGP-003/CGP-004 authority treatment; source is frozen for later drafting reference only.,CGP-003 did not redraft or re-adjudicate canonical text; lifecycle status follows source records and registries.
CGP005-SF-ES-CG-01-1037,CGSRC-GOV-0505,ES-CG-01,C0-027 Adoption Readiness Report,C0_027_ADOPTION_READINESS_REPORT.md,docs/canon/reviews/governance_v1_0_c0_lifecycle_completion_batch_1/track_b/C0_027_ADOPTION_READINESS_REPORT.md,ADOPTED_GOVERNANCE,CONTROLLING,CONTROLLING_FROZEN,1.0,,Founder,docs/canon/registries/CANON_ARTIFACT_INVENTORY.md,ff2748796bf858f49a3f85bad0578850e1deb846,d2022dbf6424106280879111af38b00b2f093a44,BLOB,7eb805dc29055e7a9fcf10fa1ac38e3a5b36c5f83435ec19ad026ad120893e41,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,Frozen as controlling documentary authority identified by CGP-003 for Wave 1; no guide controls drafted by CGP-005.,Controlled by recorded approval basis and CGP-003/CGP-004 authority treatment; source is frozen for later drafting reference only.,CGP-003 did not redraft or re-adjudicate canonical text; lifecycle status follows source records and registries.
