permitted_starting_state,starting_state_declaration_source,permitted_next_state,next_state_declaration_source,permitted,required_authority,required_evidence,prohibition_reason,authority_boundary
DRAFT_UNMERGED,FINAL_DRAFT_13_STATE_VOCABULARY,DRAFT_UNMERGED,FINAL_DRAFT_13_STATE_VOCABULARY,NO,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,Transition not in exact 13-state final-draft matrix,NOT_ADOPTED; NOT_ACTIVE; IMPLEMENTATION_NOT_AUTHORIZED; PRODUCTION_USE_NOT_AUTHORIZED; MERGE_NOT_AUTHORIZED; CERTIFICATION_NOT_COMPLETE; FOUNDER_REVIEW_REQUIRED; UNRESOLVED_ITEMS_REMAIN_OPEN_AS_IDENTIFIED
SUSPENDED,FINAL_DRAFT_13_STATE_VOCABULARY,SUPERSEDED,FINAL_DRAFT_13_STATE_VOCABULARY,YES,DOCUMENTARY_REVIEW_AUTHORITY,Authenticated decision/custody evidence required for authority-bearing transitions,NOT_APPLICABLE_TRANSITION_IS_PERMITTED,NOT_ADOPTED; NOT_ACTIVE; IMPLEMENTATION_NOT_AUTHORIZED; PRODUCTION_USE_NOT_AUTHORIZED; MERGE_NOT_AUTHORIZED; CERTIFICATION_NOT_COMPLETE; FOUNDER_REVIEW_REQUIRED; UNRESOLVED_ITEMS_REMAIN_OPEN_AS_IDENTIFIED
SUSPENDED,FINAL_DRAFT_13_STATE_VOCABULARY,HISTORICAL_RETAINED,FINAL_DRAFT_13_STATE_VOCABULARY,NO,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,Transition not in exact 13-state final-draft matrix,NOT_ADOPTED; NOT_ACTIVE; IMPLEMENTATION_NOT_AUTHORIZED; PRODUCTION_USE_NOT_AUTHORIZED; MERGE_NOT_AUTHORIZED; CERTIFICATION_NOT_COMPLETE; FOUNDER_REVIEW_REQUIRED; UNRESOLVED_ITEMS_REMAIN_OPEN_AS_IDENTIFIED
SUSPENDED,FINAL_DRAFT_13_STATE_VOCABULARY,WITHDRAWN,FINAL_DRAFT_13_STATE_VOCABULARY,YES,DOCUMENTARY_REVIEW_AUTHORITY,Authenticated decision/custody evidence required for authority-bearing transitions,NOT_APPLICABLE_TRANSITION_IS_PERMITTED,NOT_ADOPTED; NOT_ACTIVE; IMPLEMENTATION_NOT_AUTHORIZED; PRODUCTION_USE_NOT_AUTHORIZED; MERGE_NOT_AUTHORIZED; CERTIFICATION_NOT_COMPLETE; FOUNDER_REVIEW_REQUIRED; UNRESOLVED_ITEMS_REMAIN_OPEN_AS_IDENTIFIED
SUSPENDED,FINAL_DRAFT_13_STATE_VOCABULARY,BLOCKED_EVIDENCE_REQUIRED,FINAL_DRAFT_13_STATE_VOCABULARY,NO,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,Transition not in exact 13-state final-draft matrix,NOT_ADOPTED; NOT_ACTIVE; IMPLEMENTATION_NOT_AUTHORIZED; PRODUCTION_USE_NOT_AUTHORIZED; MERGE_NOT_AUTHORIZED; CERTIFICATION_NOT_COMPLETE; FOUNDER_REVIEW_REQUIRED; UNRESOLVED_ITEMS_REMAIN_OPEN_AS_IDENTIFIED
SUSPENDED,FINAL_DRAFT_13_STATE_VOCABULARY,REMEDIATION_REQUIRED,FINAL_DRAFT_13_STATE_VOCABULARY,NO,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,Transition not in exact 13-state final-draft matrix,NOT_ADOPTED; NOT_ACTIVE; IMPLEMENTATION_NOT_AUTHORIZED; PRODUCTION_USE_NOT_AUTHORIZED; MERGE_NOT_AUTHORIZED; CERTIFICATION_NOT_COMPLETE; FOUNDER_REVIEW_REQUIRED; UNRESOLVED_ITEMS_REMAIN_OPEN_AS_IDENTIFIED
SUSPENDED,FINAL_DRAFT_13_STATE_VOCABULARY,REJECTED,FINAL_DRAFT_13_STATE_VOCABULARY,NO,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,Transition not in exact 13-state final-draft matrix,NOT_ADOPTED; NOT_ACTIVE; IMPLEMENTATION_NOT_AUTHORIZED; PRODUCTION_USE_NOT_AUTHORIZED; MERGE_NOT_AUTHORIZED; CERTIFICATION_NOT_COMPLETE; FOUNDER_REVIEW_REQUIRED; UNRESOLVED_ITEMS_REMAIN_OPEN_AS_IDENTIFIED
SUPERSEDED,FINAL_DRAFT_13_STATE_VOCABULARY,DRAFT_UNMERGED,FINAL_DRAFT_13_STATE_VOCABULARY,NO,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,Transition not in exact 13-state final-draft matrix,NOT_ADOPTED; NOT_ACTIVE; IMPLEMENTATION_NOT_AUTHORIZED; PRODUCTION_USE_NOT_AUTHORIZED; MERGE_NOT_AUTHORIZED; CERTIFICATION_NOT_COMPLETE; FOUNDER_REVIEW_REQUIRED; UNRESOLVED_ITEMS_REMAIN_OPEN_AS_IDENTIFIED
SUPERSEDED,FINAL_DRAFT_13_STATE_VOCABULARY,FOUNDER_REVIEW_READY,FINAL_DRAFT_13_STATE_VOCABULARY,NO,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,Transition not in exact 13-state final-draft matrix,NOT_ADOPTED; NOT_ACTIVE; IMPLEMENTATION_NOT_AUTHORIZED; PRODUCTION_USE_NOT_AUTHORIZED; MERGE_NOT_AUTHORIZED; CERTIFICATION_NOT_COMPLETE; FOUNDER_REVIEW_REQUIRED; UNRESOLVED_ITEMS_REMAIN_OPEN_AS_IDENTIFIED
SUPERSEDED,FINAL_DRAFT_13_STATE_VOCABULARY,ADOPTED,FINAL_DRAFT_13_STATE_VOCABULARY,NO,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,Transition not in exact 13-state final-draft matrix,NOT_ADOPTED; NOT_ACTIVE; IMPLEMENTATION_NOT_AUTHORIZED; PRODUCTION_USE_NOT_AUTHORIZED; MERGE_NOT_AUTHORIZED; CERTIFICATION_NOT_COMPLETE; FOUNDER_REVIEW_REQUIRED; UNRESOLVED_ITEMS_REMAIN_OPEN_AS_IDENTIFIED
SUPERSEDED,FINAL_DRAFT_13_STATE_VOCABULARY,ACCESSIONED,FINAL_DRAFT_13_STATE_VOCABULARY,NO,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,Transition not in exact 13-state final-draft matrix,NOT_ADOPTED; NOT_ACTIVE; IMPLEMENTATION_NOT_AUTHORIZED; PRODUCTION_USE_NOT_AUTHORIZED; MERGE_NOT_AUTHORIZED; CERTIFICATION_NOT_COMPLETE; FOUNDER_REVIEW_REQUIRED; UNRESOLVED_ITEMS_REMAIN_OPEN_AS_IDENTIFIED
SUPERSEDED,FINAL_DRAFT_13_STATE_VOCABULARY,LOCKED,FINAL_DRAFT_13_STATE_VOCABULARY,NO,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,Transition not in exact 13-state final-draft matrix,NOT_ADOPTED; NOT_ACTIVE; IMPLEMENTATION_NOT_AUTHORIZED; PRODUCTION_USE_NOT_AUTHORIZED; MERGE_NOT_AUTHORIZED; CERTIFICATION_NOT_COMPLETE; FOUNDER_REVIEW_REQUIRED; UNRESOLVED_ITEMS_REMAIN_OPEN_AS_IDENTIFIED
SUPERSEDED,FINAL_DRAFT_13_STATE_VOCABULARY,ACTIVE,FINAL_DRAFT_13_STATE_VOCABULARY,NO,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,Transition not in exact 13-state final-draft matrix,NOT_ADOPTED; NOT_ACTIVE; IMPLEMENTATION_NOT_AUTHORIZED; PRODUCTION_USE_NOT_AUTHORIZED; MERGE_NOT_AUTHORIZED; CERTIFICATION_NOT_COMPLETE; FOUNDER_REVIEW_REQUIRED; UNRESOLVED_ITEMS_REMAIN_OPEN_AS_IDENTIFIED
SUPERSEDED,FINAL_DRAFT_13_STATE_VOCABULARY,SUSPENDED,FINAL_DRAFT_13_STATE_VOCABULARY,NO,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,Transition not in exact 13-state final-draft matrix,NOT_ADOPTED; NOT_ACTIVE; IMPLEMENTATION_NOT_AUTHORIZED; PRODUCTION_USE_NOT_AUTHORIZED; MERGE_NOT_AUTHORIZED; CERTIFICATION_NOT_COMPLETE; FOUNDER_REVIEW_REQUIRED; UNRESOLVED_ITEMS_REMAIN_OPEN_AS_IDENTIFIED
SUPERSEDED,FINAL_DRAFT_13_STATE_VOCABULARY,SUPERSEDED,FINAL_DRAFT_13_STATE_VOCABULARY,NO,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,Transition not in exact 13-state final-draft matrix,NOT_ADOPTED; NOT_ACTIVE; IMPLEMENTATION_NOT_AUTHORIZED; PRODUCTION_USE_NOT_AUTHORIZED; MERGE_NOT_AUTHORIZED; CERTIFICATION_NOT_COMPLETE; FOUNDER_REVIEW_REQUIRED; UNRESOLVED_ITEMS_REMAIN_OPEN_AS_IDENTIFIED
SUPERSEDED,FINAL_DRAFT_13_STATE_VOCABULARY,HISTORICAL_RETAINED,FINAL_DRAFT_13_STATE_VOCABULARY,YES,DOCUMENTARY_REVIEW_AUTHORITY,Authenticated decision/custody evidence required for authority-bearing transitions,NOT_APPLICABLE_TRANSITION_IS_PERMITTED,NOT_ADOPTED; NOT_ACTIVE; IMPLEMENTATION_NOT_AUTHORIZED; PRODUCTION_USE_NOT_AUTHORIZED; MERGE_NOT_AUTHORIZED; CERTIFICATION_NOT_COMPLETE; FOUNDER_REVIEW_REQUIRED; UNRESOLVED_ITEMS_REMAIN_OPEN_AS_IDENTIFIED
SUPERSEDED,FINAL_DRAFT_13_STATE_VOCABULARY,WITHDRAWN,FINAL_DRAFT_13_STATE_VOCABULARY,NO,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,Transition not in exact 13-state final-draft matrix,NOT_ADOPTED; NOT_ACTIVE; IMPLEMENTATION_NOT_AUTHORIZED; PRODUCTION_USE_NOT_AUTHORIZED; MERGE_NOT_AUTHORIZED; CERTIFICATION_NOT_COMPLETE; FOUNDER_REVIEW_REQUIRED; UNRESOLVED_ITEMS_REMAIN_OPEN_AS_IDENTIFIED
SUPERSEDED,FINAL_DRAFT_13_STATE_VOCABULARY,BLOCKED_EVIDENCE_REQUIRED,FINAL_DRAFT_13_STATE_VOCABULARY,NO,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,Transition not in exact 13-state final-draft matrix,NOT_ADOPTED; NOT_ACTIVE; IMPLEMENTATION_NOT_AUTHORIZED; PRODUCTION_USE_NOT_AUTHORIZED; MERGE_NOT_AUTHORIZED; CERTIFICATION_NOT_COMPLETE; FOUNDER_REVIEW_REQUIRED; UNRESOLVED_ITEMS_REMAIN_OPEN_AS_IDENTIFIED
SUPERSEDED,FINAL_DRAFT_13_STATE_VOCABULARY,REMEDIATION_REQUIRED,FINAL_DRAFT_13_STATE_VOCABULARY,NO,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,Transition not in exact 13-state final-draft matrix,NOT_ADOPTED; NOT_ACTIVE; IMPLEMENTATION_NOT_AUTHORIZED; PRODUCTION_USE_NOT_AUTHORIZED; MERGE_NOT_AUTHORIZED; CERTIFICATION_NOT_COMPLETE; FOUNDER_REVIEW_REQUIRED; UNRESOLVED_ITEMS_REMAIN_OPEN_AS_IDENTIFIED
SUPERSEDED,FINAL_DRAFT_13_STATE_VOCABULARY,REJECTED,FINAL_DRAFT_13_STATE_VOCABULARY,NO,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,Transition not in exact 13-state final-draft matrix,NOT_ADOPTED; NOT_ACTIVE; IMPLEMENTATION_NOT_AUTHORIZED; PRODUCTION_USE_NOT_AUTHORIZED; MERGE_NOT_AUTHORIZED; CERTIFICATION_NOT_COMPLETE; FOUNDER_REVIEW_REQUIRED; UNRESOLVED_ITEMS_REMAIN_OPEN_AS_IDENTIFIED
HISTORICAL_RETAINED,FINAL_DRAFT_13_STATE_VOCABULARY,DRAFT_UNMERGED,FINAL_DRAFT_13_STATE_VOCABULARY,NO,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,Transition not in exact 13-state final-draft matrix,NOT_ADOPTED; NOT_ACTIVE; IMPLEMENTATION_NOT_AUTHORIZED; PRODUCTION_USE_NOT_AUTHORIZED; MERGE_NOT_AUTHORIZED; CERTIFICATION_NOT_COMPLETE; FOUNDER_REVIEW_REQUIRED; UNRESOLVED_ITEMS_REMAIN_OPEN_AS_IDENTIFIED
HISTORICAL_RETAINED,FINAL_DRAFT_13_STATE_VOCABULARY,FOUNDER_REVIEW_READY,FINAL_DRAFT_13_STATE_VOCABULARY,NO,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,Transition not in exact 13-state final-draft matrix,NOT_ADOPTED; NOT_ACTIVE; IMPLEMENTATION_NOT_AUTHORIZED; PRODUCTION_USE_NOT_AUTHORIZED; MERGE_NOT_AUTHORIZED; CERTIFICATION_NOT_COMPLETE; FOUNDER_REVIEW_REQUIRED; UNRESOLVED_ITEMS_REMAIN_OPEN_AS_IDENTIFIED
HISTORICAL_RETAINED,FINAL_DRAFT_13_STATE_VOCABULARY,ADOPTED,FINAL_DRAFT_13_STATE_VOCABULARY,NO,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,Transition not in exact 13-state final-draft matrix,NOT_ADOPTED; NOT_ACTIVE; IMPLEMENTATION_NOT_AUTHORIZED; PRODUCTION_USE_NOT_AUTHORIZED; MERGE_NOT_AUTHORIZED; CERTIFICATION_NOT_COMPLETE; FOUNDER_REVIEW_REQUIRED; UNRESOLVED_ITEMS_REMAIN_OPEN_AS_IDENTIFIED
HISTORICAL_RETAINED,FINAL_DRAFT_13_STATE_VOCABULARY,ACCESSIONED,FINAL_DRAFT_13_STATE_VOCABULARY,NO,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,Transition not in exact 13-state final-draft matrix,NOT_ADOPTED; NOT_ACTIVE; IMPLEMENTATION_NOT_AUTHORIZED; PRODUCTION_USE_NOT_AUTHORIZED; MERGE_NOT_AUTHORIZED; CERTIFICATION_NOT_COMPLETE; FOUNDER_REVIEW_REQUIRED; UNRESOLVED_ITEMS_REMAIN_OPEN_AS_IDENTIFIED
HISTORICAL_RETAINED,FINAL_DRAFT_13_STATE_VOCABULARY,LOCKED,FINAL_DRAFT_13_STATE_VOCABULARY,NO,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,Transition not in exact 13-state final-draft matrix,NOT_ADOPTED; NOT_ACTIVE; IMPLEMENTATION_NOT_AUTHORIZED; PRODUCTION_USE_NOT_AUTHORIZED; MERGE_NOT_AUTHORIZED; CERTIFICATION_NOT_COMPLETE; FOUNDER_REVIEW_REQUIRED; UNRESOLVED_ITEMS_REMAIN_OPEN_AS_IDENTIFIED
HISTORICAL_RETAINED,FINAL_DRAFT_13_STATE_VOCABULARY,ACTIVE,FINAL_DRAFT_13_STATE_VOCABULARY,NO,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,Transition not in exact 13-state final-draft matrix,NOT_ADOPTED; NOT_ACTIVE; IMPLEMENTATION_NOT_AUTHORIZED; PRODUCTION_USE_NOT_AUTHORIZED; MERGE_NOT_AUTHORIZED; CERTIFICATION_NOT_COMPLETE; FOUNDER_REVIEW_REQUIRED; UNRESOLVED_ITEMS_REMAIN_OPEN_AS_IDENTIFIED
HISTORICAL_RETAINED,FINAL_DRAFT_13_STATE_VOCABULARY,SUSPENDED,FINAL_DRAFT_13_STATE_VOCABULARY,NO,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,Transition not in exact 13-state final-draft matrix,NOT_ADOPTED; NOT_ACTIVE; IMPLEMENTATION_NOT_AUTHORIZED; PRODUCTION_USE_NOT_AUTHORIZED; MERGE_NOT_AUTHORIZED; CERTIFICATION_NOT_COMPLETE; FOUNDER_REVIEW_REQUIRED; UNRESOLVED_ITEMS_REMAIN_OPEN_AS_IDENTIFIED
HISTORICAL_RETAINED,FINAL_DRAFT_13_STATE_VOCABULARY,SUPERSEDED,FINAL_DRAFT_13_STATE_VOCABULARY,NO,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,Transition not in exact 13-state final-draft matrix,NOT_ADOPTED; NOT_ACTIVE; IMPLEMENTATION_NOT_AUTHORIZED; PRODUCTION_USE_NOT_AUTHORIZED; MERGE_NOT_AUTHORIZED; CERTIFICATION_NOT_COMPLETE; FOUNDER_REVIEW_REQUIRED; UNRESOLVED_ITEMS_REMAIN_OPEN_AS_IDENTIFIED
HISTORICAL_RETAINED,FINAL_DRAFT_13_STATE_VOCABULARY,HISTORICAL_RETAINED,FINAL_DRAFT_13_STATE_VOCABULARY,NO,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,Transition not in exact 13-state final-draft matrix,NOT_ADOPTED; NOT_ACTIVE; IMPLEMENTATION_NOT_AUTHORIZED; PRODUCTION_USE_NOT_AUTHORIZED; MERGE_NOT_AUTHORIZED; CERTIFICATION_NOT_COMPLETE; FOUNDER_REVIEW_REQUIRED; UNRESOLVED_ITEMS_REMAIN_OPEN_AS_IDENTIFIED
HISTORICAL_RETAINED,FINAL_DRAFT_13_STATE_VOCABULARY,WITHDRAWN,FINAL_DRAFT_13_STATE_VOCABULARY,NO,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,Transition not in exact 13-state final-draft matrix,NOT_ADOPTED; NOT_ACTIVE; IMPLEMENTATION_NOT_AUTHORIZED; PRODUCTION_USE_NOT_AUTHORIZED; MERGE_NOT_AUTHORIZED; CERTIFICATION_NOT_COMPLETE; FOUNDER_REVIEW_REQUIRED; UNRESOLVED_ITEMS_REMAIN_OPEN_AS_IDENTIFIED
HISTORICAL_RETAINED,FINAL_DRAFT_13_STATE_VOCABULARY,BLOCKED_EVIDENCE_REQUIRED,FINAL_DRAFT_13_STATE_VOCABULARY,NO,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,Transition not in exact 13-state final-draft matrix,NOT_ADOPTED; NOT_ACTIVE; IMPLEMENTATION_NOT_AUTHORIZED; PRODUCTION_USE_NOT_AUTHORIZED; MERGE_NOT_AUTHORIZED; CERTIFICATION_NOT_COMPLETE; FOUNDER_REVIEW_REQUIRED; UNRESOLVED_ITEMS_REMAIN_OPEN_AS_IDENTIFIED
HISTORICAL_RETAINED,FINAL_DRAFT_13_STATE_VOCABULARY,REMEDIATION_REQUIRED,FINAL_DRAFT_13_STATE_VOCABULARY,NO,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,Transition not in exact 13-state final-draft matrix,NOT_ADOPTED; NOT_ACTIVE; IMPLEMENTATION_NOT_AUTHORIZED; PRODUCTION_USE_NOT_AUTHORIZED; MERGE_NOT_AUTHORIZED; CERTIFICATION_NOT_COMPLETE; FOUNDER_REVIEW_REQUIRED; UNRESOLVED_ITEMS_REMAIN_OPEN_AS_IDENTIFIED
HISTORICAL_RETAINED,FINAL_DRAFT_13_STATE_VOCABULARY,REJECTED,FINAL_DRAFT_13_STATE_VOCABULARY,NO,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,Transition not in exact 13-state final-draft matrix,NOT_ADOPTED; NOT_ACTIVE; IMPLEMENTATION_NOT_AUTHORIZED; PRODUCTION_USE_NOT_AUTHORIZED; MERGE_NOT_AUTHORIZED; CERTIFICATION_NOT_COMPLETE; FOUNDER_REVIEW_REQUIRED; UNRESOLVED_ITEMS_REMAIN_OPEN_AS_IDENTIFIED
WITHDRAWN,FINAL_DRAFT_13_STATE_VOCABULARY,DRAFT_UNMERGED,FINAL_DRAFT_13_STATE_VOCABULARY,NO,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,Transition not in exact 13-state final-draft matrix,NOT_ADOPTED; NOT_ACTIVE; IMPLEMENTATION_NOT_AUTHORIZED; PRODUCTION_USE_NOT_AUTHORIZED; MERGE_NOT_AUTHORIZED; CERTIFICATION_NOT_COMPLETE; FOUNDER_REVIEW_REQUIRED; UNRESOLVED_ITEMS_REMAIN_OPEN_AS_IDENTIFIED
WITHDRAWN,FINAL_DRAFT_13_STATE_VOCABULARY,FOUNDER_REVIEW_READY,FINAL_DRAFT_13_STATE_VOCABULARY,NO,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,Transition not in exact 13-state final-draft matrix,NOT_ADOPTED; NOT_ACTIVE; IMPLEMENTATION_NOT_AUTHORIZED; PRODUCTION_USE_NOT_AUTHORIZED; MERGE_NOT_AUTHORIZED; CERTIFICATION_NOT_COMPLETE; FOUNDER_REVIEW_REQUIRED; UNRESOLVED_ITEMS_REMAIN_OPEN_AS_IDENTIFIED
WITHDRAWN,FINAL_DRAFT_13_STATE_VOCABULARY,ADOPTED,FINAL_DRAFT_13_STATE_VOCABULARY,NO,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,Transition not in exact 13-state final-draft matrix,NOT_ADOPTED; NOT_ACTIVE; IMPLEMENTATION_NOT_AUTHORIZED; PRODUCTION_USE_NOT_AUTHORIZED; MERGE_NOT_AUTHORIZED; CERTIFICATION_NOT_COMPLETE; FOUNDER_REVIEW_REQUIRED; UNRESOLVED_ITEMS_REMAIN_OPEN_AS_IDENTIFIED
WITHDRAWN,FINAL_DRAFT_13_STATE_VOCABULARY,ACCESSIONED,FINAL_DRAFT_13_STATE_VOCABULARY,NO,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,Transition not in exact 13-state final-draft matrix,NOT_ADOPTED; NOT_ACTIVE; IMPLEMENTATION_NOT_AUTHORIZED; PRODUCTION_USE_NOT_AUTHORIZED; MERGE_NOT_AUTHORIZED; CERTIFICATION_NOT_COMPLETE; FOUNDER_REVIEW_REQUIRED; UNRESOLVED_ITEMS_REMAIN_OPEN_AS_IDENTIFIED
WITHDRAWN,FINAL_DRAFT_13_STATE_VOCABULARY,LOCKED,FINAL_DRAFT_13_STATE_VOCABULARY,NO,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,Transition not in exact 13-state final-draft matrix,NOT_ADOPTED; NOT_ACTIVE; IMPLEMENTATION_NOT_AUTHORIZED; PRODUCTION_USE_NOT_AUTHORIZED; MERGE_NOT_AUTHORIZED; CERTIFICATION_NOT_COMPLETE; FOUNDER_REVIEW_REQUIRED; UNRESOLVED_ITEMS_REMAIN_OPEN_AS_IDENTIFIED
WITHDRAWN,FINAL_DRAFT_13_STATE_VOCABULARY,ACTIVE,FINAL_DRAFT_13_STATE_VOCABULARY,NO,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,Transition not in exact 13-state final-draft matrix,NOT_ADOPTED; NOT_ACTIVE; IMPLEMENTATION_NOT_AUTHORIZED; PRODUCTION_USE_NOT_AUTHORIZED; MERGE_NOT_AUTHORIZED; CERTIFICATION_NOT_COMPLETE; FOUNDER_REVIEW_REQUIRED; UNRESOLVED_ITEMS_REMAIN_OPEN_AS_IDENTIFIED
WITHDRAWN,FINAL_DRAFT_13_STATE_VOCABULARY,SUSPENDED,FINAL_DRAFT_13_STATE_VOCABULARY,NO,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,Transition not in exact 13-state final-draft matrix,NOT_ADOPTED; NOT_ACTIVE; IMPLEMENTATION_NOT_AUTHORIZED; PRODUCTION_USE_NOT_AUTHORIZED; MERGE_NOT_AUTHORIZED; CERTIFICATION_NOT_COMPLETE; FOUNDER_REVIEW_REQUIRED; UNRESOLVED_ITEMS_REMAIN_OPEN_AS_IDENTIFIED
WITHDRAWN,FINAL_DRAFT_13_STATE_VOCABULARY,SUPERSEDED,FINAL_DRAFT_13_STATE_VOCABULARY,NO,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,Transition not in exact 13-state final-draft matrix,NOT_ADOPTED; NOT_ACTIVE; IMPLEMENTATION_NOT_AUTHORIZED; PRODUCTION_USE_NOT_AUTHORIZED; MERGE_NOT_AUTHORIZED; CERTIFICATION_NOT_COMPLETE; FOUNDER_REVIEW_REQUIRED; UNRESOLVED_ITEMS_REMAIN_OPEN_AS_IDENTIFIED
WITHDRAWN,FINAL_DRAFT_13_STATE_VOCABULARY,HISTORICAL_RETAINED,FINAL_DRAFT_13_STATE_VOCABULARY,YES,DOCUMENTARY_REVIEW_AUTHORITY,Authenticated decision/custody evidence required for authority-bearing transitions,NOT_APPLICABLE_TRANSITION_IS_PERMITTED,NOT_ADOPTED; NOT_ACTIVE; IMPLEMENTATION_NOT_AUTHORIZED; PRODUCTION_USE_NOT_AUTHORIZED; MERGE_NOT_AUTHORIZED; CERTIFICATION_NOT_COMPLETE; FOUNDER_REVIEW_REQUIRED; UNRESOLVED_ITEMS_REMAIN_OPEN_AS_IDENTIFIED
WITHDRAWN,FINAL_DRAFT_13_STATE_VOCABULARY,WITHDRAWN,FINAL_DRAFT_13_STATE_VOCABULARY,NO,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,NOT_APPLICABLE_TRANSITION_IS_PROHIBITED,Transition not in exact 13-state final-draft matrix,NOT_ADOPTED; NOT_ACTIVE; IMPLEMENTATION_NOT_AUTHORIZED; PRODUCTION_USE_NOT_AUTHORIZED; MERGE_NOT_AUTHORIZED; CERTIFICATION_NOT_COMPLETE; FOUNDER_REVIEW_REQUIRED; UNRESOLVED_ITEMS_REMAIN_OPEN_AS_IDENTIFIED
