source_id,title,filename,repository_path,source_class,authority_status,version,effective_date,approval_authority,approval_record_path,checksum,checksum_verification_status,exact_approved_bytes_accessioned,source_format,related_pias,related_atlases,applicable_code_guides,related_controls_or_domains,predecessor,successor,supersession_status,conflicts,limitations,custody_status,review_status,originating_commit,repository_integration_receipt_path,notes
CGSRC-ATLAS-0068,Master EquineSync Wave 1 Lock Verification Matrix,MASTER_EQUINESYNC_WAVE_1_LOCK_VERIFICATION_MATRIX.md,docs/implementation/WAVE_1/MASTER_EQUINESYNC_WAVE_1_LOCK_VERIFICATION_MATRIX.md,IMPLEMENTATION_ATLAS,SUPPORTING,,,Founder,,4a0d1b0c7dce14526bd86e01d0b0649faa7ee1229dc51faa1c0bf0e7d27c80a6,VERIFIED_FILE,PARTIAL,MD,,MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS,ES-CG-05;ES-CG-07;ES-CG-10;ES-CG-13;ES-CG-12,authority;offline_mobile;delivery_operations,,,CURRENT,,Implementation Atlas is a planning/orchestration source and does not authorize runtime or production implementation by itself.,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,REVIEWED,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-ATLAS-0069,Master EquineSync Wave 1 Migration and Rollback Report,MASTER_EQUINESYNC_WAVE_1_MIGRATION_AND_ROLLBACK_REPORT.md,docs/implementation/WAVE_1/MASTER_EQUINESYNC_WAVE_1_MIGRATION_AND_ROLLBACK_REPORT.md,IMPLEMENTATION_ATLAS,SUPPORTING,,,Founder,,e98becda120949fcbe474586e2831d5ae9e2c0c43ccf7a608730a52df5a8cafb,VERIFIED_FILE,PARTIAL,MD,,MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS,ES-CG-04;ES-CG-05;ES-CG-07;ES-CG-12;ES-CG-10,architecture;offline_mobile;delivery_operations,,,CURRENT,,Implementation Atlas is a planning/orchestration source and does not authorize runtime or production implementation by itself.,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,REVIEWED,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-ATLAS-0070,Master EquineSync Wave 1 P2 Retention Register,MASTER_EQUINESYNC_WAVE_1_P2_RETENTION_REGISTER.md,docs/implementation/WAVE_1/MASTER_EQUINESYNC_WAVE_1_P2_RETENTION_REGISTER.md,IMPLEMENTATION_ATLAS,SUPPORTING,,,Founder,,ff08c9fdab5397180d231d39f0dc13eb940e5f4e28f8ea237ea3b4dcf1fc0635,VERIFIED_FILE,PARTIAL,MD,,MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS,ES-CG-04;ES-CG-05;ES-CG-07;ES-CG-12;ES-CG-10,offline_mobile;delivery_operations,,,CURRENT,,Implementation Atlas is a planning/orchestration source and does not authorize runtime or production implementation by itself.,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,REVIEWED,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-ATLAS-0071,Master EquineSync Wave 1 Provider Isolation Follow-Up,MASTER_EQUINESYNC_WAVE_1_PROVIDER_ISOLATION_FOLLOW_UP.md,docs/implementation/WAVE_1/MASTER_EQUINESYNC_WAVE_1_PROVIDER_ISOLATION_FOLLOW_UP.md,IMPLEMENTATION_ATLAS,SUPPORTING,,,Founder,,ab4c9e012e6d90fecbfd12a3bff63b4442c8356ac1295c575be57bc54d6b1721,VERIFIED_FILE,PARTIAL,MD,,MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS,ES-CG-05;ES-CG-07;ES-CG-06;ES-CG-12;ES-CG-10,offline_mobile;delivery_operations,,,CURRENT,,Implementation Atlas is a planning/orchestration source and does not authorize runtime or production implementation by itself.,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,REVIEWED,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-ATLAS-0072,Master EquineSync Wave 1 Security Verification Report,MASTER_EQUINESYNC_WAVE_1_SECURITY_VERIFICATION_REPORT.md,docs/implementation/WAVE_1/MASTER_EQUINESYNC_WAVE_1_SECURITY_VERIFICATION_REPORT.md,IMPLEMENTATION_ATLAS,SUPPORTING,,,Founder,,8964b81809ffc5dcca4b8e9161686361dab1b8f6f3a36d8c69a6af647e737ae2,VERIFIED_FILE,PARTIAL,MD,,MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS,ES-CG-05;ES-CG-07;ES-CG-09;ES-CG-10;ES-CG-13;ES-CG-12,offline_mobile;safeguarding_privacy_security_ai;delivery_operations,,,CURRENT,,Implementation Atlas is a planning/orchestration source and does not authorize runtime or production implementation by itself.,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,REVIEWED,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-ATLAS-0073,ffaad5792a44012b980be0d91da6691062a99b89e33e9cac88d17dc9024c0aa3  backend/auth_security.py,MASTER_EQUINESYNC_WAVE_1_SHA256SUMS.txt,docs/implementation/WAVE_1/MASTER_EQUINESYNC_WAVE_1_SHA256SUMS.txt,IMPLEMENTATION_ATLAS,SUPPORTING,,,Founder,,8cc6fd67c899a40318c64966758a776213cb5162d08c49a96fc3e340c095cfe9,VERIFIED_FILE,YES,TXT,,MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS,ES-CG-05;ES-CG-07;ES-CG-09;ES-CG-12;ES-CG-10,offline_mobile;safeguarding_privacy_security_ai;delivery_operations,,,CURRENT,,Implementation Atlas is a planning/orchestration source and does not authorize runtime or production implementation by itself.,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,REVIEWED,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-ATLAS-0074,Master EquineSync Wave 1 Test Evidence Report,MASTER_EQUINESYNC_WAVE_1_TEST_EVIDENCE_REPORT.md,docs/implementation/WAVE_1/MASTER_EQUINESYNC_WAVE_1_TEST_EVIDENCE_REPORT.md,IMPLEMENTATION_ATLAS,SUPPORTING,,,Founder,,bc755c7113e46ac5e5b87ddd0d9e90e238214fee6616fe080cfe0230a7629ac2,VERIFIED_FILE,PARTIAL,MD,,MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS,ES-CG-05;ES-CG-07;ES-CG-10;ES-CG-13;ES-CG-12,offline_mobile;evidence_assurance;delivery_operations,,,CURRENT,,Implementation Atlas is a planning/orchestration source and does not authorize runtime or production implementation by itself.,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,REVIEWED,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-ATLAS-0075,Master EquineSync Wave 2 Authority Matrix,MASTER_EQUINESYNC_WAVE_2_AUTHORITY_MATRIX.md,docs/implementation/WAVE_2/MASTER_EQUINESYNC_WAVE_2_AUTHORITY_MATRIX.md,IMPLEMENTATION_ATLAS,SUPPORTING,,,Founder,,c544a8f13a597cda53aed2ed48f7e2e50e1c527890f1e7e737b91ff2732685e1,VERIFIED_FILE,PARTIAL,MD,,MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-05;ES-CG-07;ES-CG-12;ES-CG-10,authority;offline_mobile;delivery_operations,,,CURRENT,,Implementation Atlas is a planning/orchestration source and does not authorize runtime or production implementation by itself.,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,REVIEWED,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-ATLAS-0076,Master EquineSync Wave 2 Canon Traceability Report,MASTER_EQUINESYNC_WAVE_2_CANON_TRACEABILITY_REPORT.md,docs/implementation/WAVE_2/MASTER_EQUINESYNC_WAVE_2_CANON_TRACEABILITY_REPORT.md,IMPLEMENTATION_ATLAS,SUPPORTING,,,Founder,,240d94ee4a22abea83b7e21abd64aaa8c1b1e17a377283f97df37e0aca113654,VERIFIED_FILE,PARTIAL,MD,,MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-05;ES-CG-07;ES-CG-12;ES-CG-10,authority;offline_mobile;delivery_operations,,,CURRENT,,Implementation Atlas is a planning/orchestration source and does not authorize runtime or production implementation by itself.,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,REVIEWED,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-ATLAS-0077,Master EquineSync Wave 2 Charter,MASTER_EQUINESYNC_WAVE_2_CHARTER.md,docs/implementation/WAVE_2/MASTER_EQUINESYNC_WAVE_2_CHARTER.md,IMPLEMENTATION_ATLAS,SUPPORTING,,,Founder,,300cd88dd954fd0e6f6d34d23609501d774a9884464b538e17117425b5f9aac6,VERIFIED_FILE,PARTIAL,MD,,MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS,ES-CG-05;ES-CG-07;ES-CG-12;ES-CG-10,offline_mobile;delivery_operations,,,CURRENT,,Implementation Atlas is a planning/orchestration source and does not authorize runtime or production implementation by itself.,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,REVIEWED,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-ATLAS-0078,Master EquineSync Wave 2 Completion Report,MASTER_EQUINESYNC_WAVE_2_COMPLETION_REPORT.md,docs/implementation/WAVE_2/MASTER_EQUINESYNC_WAVE_2_COMPLETION_REPORT.md,IMPLEMENTATION_ATLAS,SUPPORTING,,,Founder,,6046cc098dc71d978b54cf7d37f265765c4a8d7cf282064dda8ab79961465201,VERIFIED_FILE,PARTIAL,MD,,MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS,ES-CG-05;ES-CG-07;ES-CG-12;ES-CG-10,offline_mobile;delivery_operations,,,CURRENT,,Implementation Atlas is a planning/orchestration source and does not authorize runtime or production implementation by itself.,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,REVIEWED,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-ATLAS-0079,Master EquineSync Wave 2 Current-State Assessment,MASTER_EQUINESYNC_WAVE_2_CURRENT_STATE_ASSESSMENT.md,docs/implementation/WAVE_2/MASTER_EQUINESYNC_WAVE_2_CURRENT_STATE_ASSESSMENT.md,IMPLEMENTATION_ATLAS,SUPPORTING,,,Founder,,2ccb6d2af125986b7b506d585e23d8f43225164c0bc77b68d6a20ac326a611a7,VERIFIED_FILE,PARTIAL,MD,,MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS,ES-CG-04;ES-CG-05;ES-CG-07;ES-CG-12;ES-CG-10,architecture;offline_mobile;delivery_operations,,,CURRENT,,Implementation Atlas is a planning/orchestration source and does not authorize runtime or production implementation by itself.,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,REVIEWED,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-ATLAS-0080,Master EquineSync Wave 2 Deliverable Manifest,MASTER_EQUINESYNC_WAVE_2_DELIVERABLE_MANIFEST.md,docs/implementation/WAVE_2/MASTER_EQUINESYNC_WAVE_2_DELIVERABLE_MANIFEST.md,IMPLEMENTATION_ATLAS,SUPPORTING,,,Founder,,3e76f0d3a33db9c8c7bad30fb670e20b498b07324e7b900186a4ef5c41bf3a54,VERIFIED_FILE,PARTIAL,MD,,MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS,ES-CG-05;ES-CG-07;ES-CG-12;ES-CG-10,offline_mobile;evidence_assurance;delivery_operations,,,CURRENT,,Implementation Atlas is a planning/orchestration source and does not authorize runtime or production implementation by itself.,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,REVIEWED,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-ATLAS-0081,Master EquineSync Wave 2 Dependency Matrix,MASTER_EQUINESYNC_WAVE_2_DEPENDENCY_MATRIX.md,docs/implementation/WAVE_2/MASTER_EQUINESYNC_WAVE_2_DEPENDENCY_MATRIX.md,IMPLEMENTATION_ATLAS,SUPPORTING,,,Founder,,1c8306394d4185bf454e3b3c4fc32de4246ec94ee3e76be37f2030a96c7547be,VERIFIED_FILE,PARTIAL,MD,,MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS,ES-CG-05;ES-CG-07;ES-CG-12;ES-CG-10,offline_mobile;delivery_operations,,,CURRENT,,Implementation Atlas is a planning/orchestration source and does not authorize runtime or production implementation by itself.,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,REVIEWED,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-ATLAS-0082,Master EquineSync Wave 2 Final Authority Matrix,MASTER_EQUINESYNC_WAVE_2_FINAL_AUTHORITY_MATRIX.md,docs/implementation/WAVE_2/MASTER_EQUINESYNC_WAVE_2_FINAL_AUTHORITY_MATRIX.md,IMPLEMENTATION_ATLAS,SUPPORTING,,,Founder,,eb0dcd341205a3728dfaea7560441709ab3525b68e19a928407c10fb72536209,VERIFIED_FILE,PARTIAL,MD,,MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-05;ES-CG-07;ES-CG-12;ES-CG-10,authority;offline_mobile;delivery_operations,,,CURRENT,,Implementation Atlas is a planning/orchestration source and does not authorize runtime or production implementation by itself.,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,REVIEWED,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-ATLAS-0083,Master EquineSync Wave 2 Final Findings Register,MASTER_EQUINESYNC_WAVE_2_FINAL_FINDINGS_REGISTER.md,docs/implementation/WAVE_2/MASTER_EQUINESYNC_WAVE_2_FINAL_FINDINGS_REGISTER.md,IMPLEMENTATION_ATLAS,SUPPORTING,,,Founder,,99df759ada2cc23868bfbf33a31bb65756cca7ddd9a4b92dcdf70b8d83ae2760,VERIFIED_FILE,PARTIAL,MD,,MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS,ES-CG-05;ES-CG-07;ES-CG-10;ES-CG-13;ES-CG-12,offline_mobile;delivery_operations,,,CURRENT,,Implementation Atlas is a planning/orchestration source and does not authorize runtime or production implementation by itself.,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,REVIEWED,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-ATLAS-0084,Master EquineSync Wave 2 Final Lock Decision,MASTER_EQUINESYNC_WAVE_2_FINAL_LOCK_DECISION.md,docs/implementation/WAVE_2/MASTER_EQUINESYNC_WAVE_2_FINAL_LOCK_DECISION.md,IMPLEMENTATION_ATLAS,SUPPORTING,,,Founder,,cf3bba5d6bb14a0359c086b2d5922f53935e7929dce37d2ffd7511cbedb1ce72,VERIFIED_FILE,PARTIAL,MD,,MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS,ES-CG-05;ES-CG-07;ES-CG-12;ES-CG-10,authority;offline_mobile;evidence_assurance;delivery_operations,,,CURRENT,,Implementation Atlas is a planning/orchestration source and does not authorize runtime or production implementation by itself.,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,REVIEWED,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-ATLAS-0085,Master EquineSync Wave 2 Final Lock Report,MASTER_EQUINESYNC_WAVE_2_FINAL_LOCK_REPORT.md,docs/implementation/WAVE_2/MASTER_EQUINESYNC_WAVE_2_FINAL_LOCK_REPORT.md,IMPLEMENTATION_ATLAS,SUPPORTING,,,Founder,,70a891ac894a6afa4d3195a65191b5c4b93908bb5cc04a40069fb6fb30a9b7bd,VERIFIED_FILE,PARTIAL,MD,,MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS,ES-CG-05;ES-CG-07;ES-CG-12;ES-CG-10,authority;offline_mobile;delivery_operations,,,CURRENT,,Implementation Atlas is a planning/orchestration source and does not authorize runtime or production implementation by itself.,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,REVIEWED,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-ATLAS-0086,Master EquineSync Wave 2 Integration Report,MASTER_EQUINESYNC_WAVE_2_INTEGRATION_REPORT.md,docs/implementation/WAVE_2/MASTER_EQUINESYNC_WAVE_2_INTEGRATION_REPORT.md,IMPLEMENTATION_ATLAS,SUPPORTING,,,Founder,,43ff6594c140b80f3257c4756972a4375976cd24b815e9294b8cca84e1cef71a,VERIFIED_FILE,PARTIAL,MD,,MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS,ES-CG-05;ES-CG-07;ES-CG-06;ES-CG-12;ES-CG-10,offline_mobile;delivery_operations,,,CURRENT,,Implementation Atlas is a planning/orchestration source and does not authorize runtime or production implementation by itself.,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,REVIEWED,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-ATLAS-0087,Master EquineSync Wave 2 Legacy Convergence Register,MASTER_EQUINESYNC_WAVE_2_LEGACY_CONVERGENCE_REGISTER.md,docs/implementation/WAVE_2/MASTER_EQUINESYNC_WAVE_2_LEGACY_CONVERGENCE_REGISTER.md,IMPLEMENTATION_ATLAS,SUPPORTING,,,Founder,,9598ec64bf90d74531f291f9d7150cc68d7f3675e34df3877c244d5b03b073fa,VERIFIED_FILE,PARTIAL,MD,,MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS,ES-CG-05;ES-CG-07;ES-CG-12;ES-CG-10,offline_mobile;delivery_operations,,,CURRENT,,Implementation Atlas is a planning/orchestration source and does not authorize runtime or production implementation by itself.,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,REVIEWED,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-ATLAS-0088,Master EquineSync Wave 2 Legacy Convergence Report,MASTER_EQUINESYNC_WAVE_2_LEGACY_CONVERGENCE_REPORT.md,docs/implementation/WAVE_2/MASTER_EQUINESYNC_WAVE_2_LEGACY_CONVERGENCE_REPORT.md,IMPLEMENTATION_ATLAS,SUPPORTING,,,Founder,,85e6d893741799c28215bcfecdaa3f2f1c7f6d3826a56457f897ff204978e6db,VERIFIED_FILE,PARTIAL,MD,,MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS,ES-CG-05;ES-CG-07;ES-CG-12;ES-CG-10,offline_mobile;delivery_operations,,,CURRENT,,Implementation Atlas is a planning/orchestration source and does not authorize runtime or production implementation by itself.,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,REVIEWED,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-ATLAS-0089,Master EquineSync Wave 2 Lock Readiness Report,MASTER_EQUINESYNC_WAVE_2_LOCK_READINESS_REPORT.md,docs/implementation/WAVE_2/MASTER_EQUINESYNC_WAVE_2_LOCK_READINESS_REPORT.md,IMPLEMENTATION_ATLAS,SUPPORTING,,,Founder,,15e18833f4aeef4fc0f9a90a03826aabbc835bb196b7acfac56678f283de0284,VERIFIED_FILE,PARTIAL,MD,,MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS,ES-CG-05;ES-CG-07;ES-CG-12;ES-CG-10,authority;offline_mobile;delivery_operations,,,CURRENT,,Implementation Atlas is a planning/orchestration source and does not authorize runtime or production implementation by itself.,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,REVIEWED,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-ATLAS-0090,Master EquineSync Wave 2 Lock Verification Matrix,MASTER_EQUINESYNC_WAVE_2_LOCK_VERIFICATION_MATRIX.md,docs/implementation/WAVE_2/MASTER_EQUINESYNC_WAVE_2_LOCK_VERIFICATION_MATRIX.md,IMPLEMENTATION_ATLAS,SUPPORTING,,,Founder,,2609c8c1af3ef6e584650fd62be98d314d0c5082a24484eac23bd28f9a16a507,VERIFIED_FILE,PARTIAL,MD,,MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS,ES-CG-05;ES-CG-07;ES-CG-10;ES-CG-13;ES-CG-12,authority;offline_mobile;delivery_operations,,,CURRENT,,Implementation Atlas is a planning/orchestration source and does not authorize runtime or production implementation by itself.,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,REVIEWED,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-ATLAS-0091,Master EquineSync Wave 2 Migration and Rollback Report,MASTER_EQUINESYNC_WAVE_2_MIGRATION_AND_ROLLBACK_REPORT.md,docs/implementation/WAVE_2/MASTER_EQUINESYNC_WAVE_2_MIGRATION_AND_ROLLBACK_REPORT.md,IMPLEMENTATION_ATLAS,SUPPORTING,,,Founder,,2a11247c5843c865701d56fcb8e7c1ec482d021af045ff0bed4c895911c76bb3,VERIFIED_FILE,PARTIAL,MD,,MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS,ES-CG-04;ES-CG-05;ES-CG-07;ES-CG-12;ES-CG-10,architecture;offline_mobile;delivery_operations,,,CURRENT,,Implementation Atlas is a planning/orchestration source and does not authorize runtime or production implementation by itself.,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,REVIEWED,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-ATLAS-0092,Master EquineSync Wave 2 P2 Retention Register,MASTER_EQUINESYNC_WAVE_2_P2_RETENTION_REGISTER.md,docs/implementation/WAVE_2/MASTER_EQUINESYNC_WAVE_2_P2_RETENTION_REGISTER.md,IMPLEMENTATION_ATLAS,SUPPORTING,,,Founder,,da2da20327a16988cf4bf3a02aebd04b12bf26ce2173e0348dcc859799a1fecb,VERIFIED_FILE,PARTIAL,MD,,MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS,ES-CG-04;ES-CG-05;ES-CG-07;ES-CG-12;ES-CG-10,offline_mobile;delivery_operations,,,CURRENT,,Implementation Atlas is a planning/orchestration source and does not authorize runtime or production implementation by itself.,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,REVIEWED,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-ATLAS-0093,Master EquineSync Wave 2 Readiness Report,MASTER_EQUINESYNC_WAVE_2_READINESS_REPORT.md,docs/implementation/WAVE_2/MASTER_EQUINESYNC_WAVE_2_READINESS_REPORT.md,IMPLEMENTATION_ATLAS,SUPPORTING,,,Founder,,b39841d674e68ad1d9da40c7dc8bdd6ac08b05986642ae1a4d37dc8e439d4e72,VERIFIED_FILE,PARTIAL,MD,,MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS,ES-CG-05;ES-CG-07;ES-CG-12;ES-CG-10,offline_mobile;delivery_operations,,,CURRENT,,Implementation Atlas is a planning/orchestration source and does not authorize runtime or production implementation by itself.,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,REVIEWED,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-ATLAS-0094,Master EquineSync Wave 2 Reliability Report,MASTER_EQUINESYNC_WAVE_2_RELIABILITY_REPORT.md,docs/implementation/WAVE_2/MASTER_EQUINESYNC_WAVE_2_RELIABILITY_REPORT.md,IMPLEMENTATION_ATLAS,SUPPORTING,,,Founder,,fb96bf792e18fd5fe1e83bde533bd5c33d2da3e625c98ebb6539f380b8341818,VERIFIED_FILE,PARTIAL,MD,,MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS,ES-CG-05;ES-CG-07;ES-CG-11;ES-CG-12;ES-CG-10,offline_mobile;delivery_operations,,,CURRENT,,Implementation Atlas is a planning/orchestration source and does not authorize runtime or production implementation by itself.,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,REVIEWED,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-ATLAS-0095,Master EquineSync Wave 2 RF Dependency Graph,MASTER_EQUINESYNC_WAVE_2_RF_DEPENDENCY_GRAPH.md,docs/implementation/WAVE_2/MASTER_EQUINESYNC_WAVE_2_RF_DEPENDENCY_GRAPH.md,IMPLEMENTATION_ATLAS,SUPPORTING,,,Founder,,40666f571e0b5dbe6e2a4e628c63aed7188026960d0e1123605bbc3dd359bf38,VERIFIED_FILE,PARTIAL,MD,,MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS,ES-CG-05;ES-CG-07;ES-CG-12;ES-CG-10,offline_mobile;delivery_operations,,,CURRENT,,Implementation Atlas is a planning/orchestration source and does not authorize runtime or production implementation by itself.,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,REVIEWED,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-ATLAS-0096,Master EquineSync Wave 2 RF Sequence,MASTER_EQUINESYNC_WAVE_2_RF_SEQUENCE.md,docs/implementation/WAVE_2/MASTER_EQUINESYNC_WAVE_2_RF_SEQUENCE.md,IMPLEMENTATION_ATLAS,SUPPORTING,,,Founder,,bee9b96ae8641d857e8e592aa1e5352bb3f3804b60559b6a7983bfa539e8db84,VERIFIED_FILE,PARTIAL,MD,,MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS,ES-CG-05;ES-CG-07;ES-CG-12;ES-CG-10,offline_mobile;delivery_operations,,,CURRENT,,Implementation Atlas is a planning/orchestration source and does not authorize runtime or production implementation by itself.,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,REVIEWED,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-ATLAS-0097,Master EquineSync Wave 2 Risk Register,MASTER_EQUINESYNC_WAVE_2_RISK_REGISTER.md,docs/implementation/WAVE_2/MASTER_EQUINESYNC_WAVE_2_RISK_REGISTER.md,IMPLEMENTATION_ATLAS,SUPPORTING,,,Founder,,f1d491f2724b4cf80560408c8b596487d5261553ce5b6afdd9942b9f9256d783,VERIFIED_FILE,PARTIAL,MD,,MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS,ES-CG-05;ES-CG-07;ES-CG-12;ES-CG-10,offline_mobile;delivery_operations,,,CURRENT,,Implementation Atlas is a planning/orchestration source and does not authorize runtime or production implementation by itself.,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,REVIEWED,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-ATLAS-0098,Master EquineSync Wave 2 Schema and Migration Gate,MASTER_EQUINESYNC_WAVE_2_SCHEMA_AND_MIGRATION_GATE.md,docs/implementation/WAVE_2/MASTER_EQUINESYNC_WAVE_2_SCHEMA_AND_MIGRATION_GATE.md,IMPLEMENTATION_ATLAS,SUPPORTING,,,Founder,,6b2157b687abd778085fc36c60a3fb60521ee2b5ced1a60788e10770d27b3a1c,VERIFIED_FILE,PARTIAL,MD,,MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS,ES-CG-04;ES-CG-05;ES-CG-07;ES-CG-12;ES-CG-10,architecture;offline_mobile;delivery_operations,,,CURRENT,,Implementation Atlas is a planning/orchestration source and does not authorize runtime or production implementation by itself.,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,REVIEWED,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-ATLAS-0099,Master EquineSync Wave 2 Scope and Non-Goals,MASTER_EQUINESYNC_WAVE_2_SCOPE_AND_NON_GOALS.md,docs/implementation/WAVE_2/MASTER_EQUINESYNC_WAVE_2_SCOPE_AND_NON_GOALS.md,IMPLEMENTATION_ATLAS,SUPPORTING,,,Founder,,cc411ca5d8b094415114c44fa4da7fb56a0648e8a2b98665ae7760878b9c239e,VERIFIED_FILE,PARTIAL,MD,,MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS,ES-CG-05;ES-CG-07;ES-CG-12;ES-CG-10,offline_mobile;delivery_operations,,,CURRENT,,Implementation Atlas is a planning/orchestration source and does not authorize runtime or production implementation by itself.,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,REVIEWED,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
