duplicate_group_id,sha256,copy_count,paths,determination
T1D08-DUP-2053,93f2912daf3d9b124eb0ff5850b574c95f935526f3bd30d632906a1787281bd9,2,docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/final_locked_v2/page-21.png;docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/phase_a_v1/page-21.png,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-2068,94ea6a11aa83e963ffa9a52e8056dc9c3dd9aa3987b2ca6e2c5e6f5fae3ec315,2,docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/final_locked_v2/page-28.png;docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/phase_a_v1/page-28.png,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-2096,96c187eb77410615674f601054a2fcffd1ac472fc89d92930dfe0516f8db919d,2,docs/canon/reviews/c0_004_master_product_vision_lifecycle_completion/render_evidence/final_locked_v1/page-28.png;docs/canon/reviews/c0_004_master_product_vision_lifecycle_completion/render_evidence/phase_a_v2/page-28.png,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-2099,9711bc6f1eed097d1f2afff44790f3f24953cf31da5e824aa5db8ed2afa6777e,2,docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/final_locked_v2/page-63.png;docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/phase_a_v1/page-63.png,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-2105,97bdca318f3c38412b62deca72df2541ca9e7cfbadabec49cea25111499e14d6,2,docs/canon/reviews/c0_004_master_product_vision_lifecycle_completion/render_evidence/final_locked_v1/page-36.png;docs/canon/reviews/c0_004_master_product_vision_lifecycle_completion/render_evidence/phase_a_v2/page-36.png,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-2127,99406f0aabd0f7896e94b0c0664e453ae4fc178bc5aa8a6575b081bdafed55a0,2,governance/pia/items/10_owner_portal_communications_archival_only/founder_disposition/ITEM_10_OPC_FOUNDER_DISPOSITION_RECORD_EXECUTED.md;governance/pia/items_07_10_integration/founder_disposition_batch/EquineSync_PIA_Items_07_10_Founder_Disposition_Batch_EXECUTED_2026-07-24/ITEM_10_OPC_FOUNDER_DISPOSITION_RECORD_EXECUTED.md,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-2135,99f67e467551f2b8ef39541cda2ef4b19704b54db2bfb129e1711ad1ac939deb,2,docs/canon/reviews/c0_004_master_product_vision_lifecycle_completion/render_evidence/final_locked_v1/page-40.png;docs/canon/reviews/c0_004_master_product_vision_lifecycle_completion/render_evidence/phase_a_v2/page-40.png,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-2144,9a75d2d0984c929afd6df3d51f3f6135c57443ea34a0205395325f1413095565,2,docs/canon/adopted_sources/MASTER_PLATFORM_RESILIENCE_BACKUP_AND_RECOVERY_OPERATIONAL_MODEL_V1_0_ADOPTED_SOURCE.md;docs/canon/candidates/MASTER_PLATFORM_RESILIENCE_BACKUP_AND_RECOVERY_OPERATIONAL_MODEL_V1_0.md,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-2150,9ad61b8a2d3004488dd7d8dba145149d1764d75c278ba29d877edb39695a24a7,2,docs/canon/adopted_sources/MASTER_PLATFORM_OPERATIONS_RELIABILITY_AND_RELEASE_MODEL_V2_0_ADOPTED_SOURCE.docx;docs/canon/founder_approved_sources/MASTER_PLATFORM_OPERATIONS_RELIABILITY_AND_RELEASE_MODEL_V2_0_FOUNDER_APPROVED.docx,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-2157,9ba9ac3a021979badcba1c4d2c75c03e02b5fbcf33687e40dc9668da40c42d91,2,docs/canon/adopted_sources/MASTER_BUSINESS_LIFECYCLE_V2_1_ADOPTED_SOURCE.docx;docs/canon/reviews/foundational_canon_source_certification_v1_0/source_event/six_reviewed_candidates/MASTER_BUSINESS_LIFECYCLE_V2_1_REVIEWED_CANDIDATE.docx,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-2163,9bf6feff29277bb5c07414647d1364ab2db2603373e4990441f5908d927d6ac9,2,docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/final_locked_v2/page-7.png;docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/phase_a_v1/page-7.png,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-2185,9e402a54d43d2d4350e6a28c51cda6dcf189d2fde73f0327717ad1fd39cfe2cd,2,docs/canon/reviews/c0_004_master_product_vision_lifecycle_completion/render_evidence/final_locked_v1/page-25.png;docs/canon/reviews/c0_004_master_product_vision_lifecycle_completion/render_evidence/phase_a_v2/page-25.png,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-2208,9f87c4d243c6dab66ccba07c5c20ea4c31aa138b02e3cacf10145d17946698b6,2,docs/canon/reviews/c0_004_master_product_vision_lifecycle_completion/render_evidence/final_locked_v1/page-12.png;docs/canon/reviews/c0_004_master_product_vision_lifecycle_completion/render_evidence/phase_a_v2/page-12.png,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-2211,9fc4ccd7959394e05397d67d0f9bd2db624ad5b876c1ba843063b35ce51340d0,2,docs/canon/adoptions/c0_batch_1/C0_BATCH_1_TRACK_B_ADOPTION_HASH_MANIFEST.json;docs/canon/reviews/governance_v1_0_c0_lifecycle_completion_batch_1/track_b/C0_BATCH_1_TRACK_B_ADOPTED_SOURCE_MANIFEST.json,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-2221,a07b0ba2fc6c3c0ce5b9db3f56c5f26fcda8d87e5f4f115a02e19b6b5fb4b37d,2,docs/canon/adopted_sources/MASTER_BUSINESS_LIFECYCLE_V2_1_ADOPTED_SOURCE.md;docs/canon/reviews/foundational_canon_source_certification_v1_0/source_event/six_reviewed_candidates/MASTER_BUSINESS_LIFECYCLE_V2_1_REVIEWED_CANDIDATE.md,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-2227,a0fbbd3e9549d1955af5bcc97fae13b9b28d9e2b419f740da4d398b7b8f703a0,3,docs/canon/adoptions/c0_023_c0_035_adoption/render_evidence/privacy/page-23.png;docs/canon/locks/privacy_v2_0/render_evidence/final_locked/page-23.png;docs/canon/reviews/privacy_reporting_format_counterpart_completion_v1_0/render_evidence/privacy/page-23.png,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-2232,a1932522367983e0b9c6d1a1c3c5ca7425b3cfca60a517eaea4e9f5834171cf3,2,docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/final_locked_v2/page-17.png;docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/phase_a_v1/page-17.png,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-2258,a394691d7a0b4b868499040baefb1cf3ce267eb59e74b20aa515a943e186a726,2,docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/final_locked_v2/page-64.png;docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/phase_a_v1/page-64.png,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-2278,a4787fb641dca1d28d98f10240957d0b09ea8ee1cee8358f64e80dd658b8b626,4,docs/canon/adopted_sources/MASTER_CLAIMS_DISPUTES_AND_AUTHORITY_MODEL_V2_0_ADOPTED_SOURCE.md;docs/canon/intake/MASTER_CLAIMS_DISPUTES_AND_AUTHORITY_MODEL_V2_0_FOUNDER_SOURCE.md;docs/canon/reviews/foundational_canon_source_certification_v1_0/source_event/MASTER_CLAIMS_DISPUTES_AND_AUTHORITY_MODEL_V2_0_FOUNDER_CERTIFIED_SOURCE.md;docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/track_c/C0_028/recovered_sources/MASTER_CLAIMS_DISPUTES_AND_AUTHORITY_MODEL_V2_0_FOUNDER_SOURCE.md,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-2301,a640800847bb762c3ca0daf9a1d128698232878b7976292a1ec29ee637e54192,2,docs/canon/MASTER_PRODUCT_VISION.pdf;docs/canon/history/master_product_vision_v2_0/MASTER_PRODUCT_VISION_V2_0_HISTORICAL_PREDECESSOR.pdf,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-2362,aa8888de9f0e60a5c30dffc5f86838129e44f24c2bc65d98ec940056251155fe,2,docs/canon/companions/EQUINESYNC_CONSTITUTIONAL_VOCABULARY_AND_DEFINITIONS_INDEX_V1_2.md;docs/canon/reviews/parallel_safeguarding_companion_reconciliation_v1_0/source_package/extracted/EQUINESYNC_CONSTITUTIONAL_VOCABULARY_AND_DEFINITIONS_INDEX_V1_2.md,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-2424,af34895d8248f0fa26f7c976c345caa7ac9fba7b7bf4f597d32bfb68e0797d20,2,docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/source_event/MASTER_AGREEMENT_CONSENT_AND_AUTHORIZATION_MODEL_V2_1_ORIGINAL.md;docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/track_c/C0_019/recovered_sources/MASTER_AGREEMENT_CONSENT_AND_AUTHORIZATION_MODEL_V2_1.md,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-2437,b0dc364e51410ad01d3e26693c35586352829a25a520b26da1ee655a189bc213,2,docs/canon/reviews/c0_004_master_product_vision_lifecycle_completion/render_evidence/final_locked_v1/page-15.png;docs/canon/reviews/c0_004_master_product_vision_lifecycle_completion/render_evidence/phase_a_v2/page-15.png,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-2450,b23c8712a848572fc65dedbaf614b504372edc6e47aa50332b17473b5013224f,2,docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/final_locked_v2/page-16.png;docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/phase_a_v1/page-16.png,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-2458,b2db7eb5ee3dfa111dad4d118565cb854082a3284b058a53ecad55aa596148ce,2,docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/final_locked_v2/page-34.png;docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/phase_a_v1/page-34.png,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-2466,b373287b74c04314609b4d712b7554c28cfa98b85b70c4c4eeedb49cf7f58825,3,docs/canon/adoptions/c0_023_c0_035_adoption/render_evidence/privacy/page-3.png;docs/canon/locks/privacy_v2_0/render_evidence/final_locked/page-3.png;docs/canon/reviews/privacy_reporting_format_counterpart_completion_v1_0/render_evidence/privacy/page-3.png,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-2485,b48d09c1671f462768f0c3b605b9facc88c2da1fd036d4f6cdab832d75a7d6cf,2,docs/canon/reviews/c0_004_master_product_vision_lifecycle_completion/render_evidence/final_locked_v1/page-34.png;docs/canon/reviews/c0_004_master_product_vision_lifecycle_completion/render_evidence/phase_a_v2/page-34.png,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-2486,b496df3303ae66c27a0f51c37a6262130c75754053492041237da7b1c63a4a8c,2,docs/canon/reviews/c0_004_master_product_vision_lifecycle_completion/render_evidence/final_locked_v1/page-7.png;docs/canon/reviews/c0_004_master_product_vision_lifecycle_completion/render_evidence/phase_a_v2/page-7.png,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-2501,b5ed5490a91d73d5380b3437616d62fbb30fa2e5fbdd67c6311266014bb48a28,2,docs/canon/reviews/c0_004_master_product_vision_lifecycle_completion/render_evidence/final_locked_v1/page-18.png;docs/canon/reviews/c0_004_master_product_vision_lifecycle_completion/render_evidence/phase_a_v2/page-18.png,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-2507,b6587bfc557db9253e3d231c04d15badde5b26a05f3f93f71a11ec72e10af8d8,2,docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/final_locked_v2/page-2.png;docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/phase_a_v1/page-2.png,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-2531,b7edcc6a36f0c2348d2e4f653e892cf545996f7874f8485f688ee5f5c2b0286b,2,docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/final_locked_v2/page-24.png;docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/phase_a_v1/page-24.png,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-2555,b946e2ab99ea13bc386676cfb37867a6e11a26fd43034a0cfc342e13e8564c4c,4,governance/implementation/code-guides/packages/.gitkeep;governance/implementation/code-guides/profiles/.gitkeep;governance/implementation/code-guides/reviews/.gitkeep;governance/implementation/code-guides/source-accession/.gitkeep,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-2561,b9785f13ecb5aca1601fcffc96fcf71d1b34c42211f911a7548d3d046bb9afa6,2,docs/canon/reviews/c0_004_master_product_vision_lifecycle_completion/render_evidence/final_locked_v1/page-35.png;docs/canon/reviews/c0_004_master_product_vision_lifecycle_completion/render_evidence/phase_a_v2/page-35.png,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-2565,ba2bdedfbbd89889af02035656d2f738175dcbde3869084c5e0c92062644c469,3,docs/canon/MASTER_PRODUCT_VISION.md;docs/canon/history/master_product_vision_v2_0/MASTER_PRODUCT_VISION_V2_0_HISTORICAL_PREDECESSOR.md;docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/track_c/C0_004/current_repository_source/MASTER_PRODUCT_VISION.md,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-2569,bac443fece35a3c3c4970aed2811447de770beee140303a2f2648b6c18c632eb,2,docs/canon/reviews/c0_004_master_product_vision_lifecycle_completion/render_evidence/final_locked_v1/page-29.png;docs/canon/reviews/c0_004_master_product_vision_lifecycle_completion/render_evidence/phase_a_v2/page-29.png,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-2578,bb1eae9fecf46403d05a91bf802d7ef4134ed11c22bf57b1092fb14229413596,2,docs/canon/adopted_sources/MASTER_PLATFORM_OPERATIONS_RELIABILITY_AND_RELEASE_MODEL_V2_0_ADOPTED_SOURCE.md;docs/canon/founder_approved_sources/MASTER_PLATFORM_OPERATIONS_RELIABILITY_AND_RELEASE_MODEL_V2_0_FOUNDER_APPROVED.md,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-2590,bbfcb84571ee5e92e29556f708363d262c9a2299fa8af03f0f28b2bf1d71cbec,2,docs/canon/companions/GLOBAL_GOVERNANCE_P2_REGISTER.md;docs/canon/reviews/global_companion_reconciliation_v1_0/phase_g8/GLOBAL_GOVERNANCE_P2_REGISTER.md,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-2593,bc1e4ece4cae27dafa06d4377914847db08dfb3e8efb1be3f72eeb01cc4ffee9,2,docs/canon/reviews/media_files_digital_assets_v1_1/MASTER_MEDIA_FILES_AND_DIGITAL_ASSET_FOUNDER_RECOMMENDATIONS.md;docs/canon/reviews/media_files_digital_assets_v1_2/MASTER_MEDIA_FILES_AND_DIGITAL_ASSET_FOUNDER_RECOMMENDATIONS.md,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-2599,bc6b4cdb8be2349be4103c5326f903b33a10e7fdddd562df4c75b945cce42e6d,2,governance/pia/items/01_identity_account_actor_onboarding/founder_disposition/ITEM_01_IDENTITY_FOUNDER_FINAL_DISPOSITION_EXECUTED.md;governance/pia/items/01_identity_account_actor_onboarding/source_package/ITEM_01_IDENTITY_FOUNDER_FINAL_DISPOSITION_EXECUTED.md,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-2611,bd6e5eadc6bb122be8cb021aebfe9f4aec5ea68f6df1545649cc12653570834b,2,governance/pia/items/09_billing_payments_financial_operations/founder_disposition/ITEM_09_BPF_FOUNDER_DISPOSITION_RECORD_EXECUTED.md;governance/pia/items_07_10_integration/founder_disposition_batch/EquineSync_PIA_Items_07_10_Founder_Disposition_Batch_EXECUTED_2026-07-24/ITEM_09_BPF_FOUNDER_DISPOSITION_RECORD_EXECUTED.md,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-2651,bfdc4c132889f5cbcabce79f7eaa3b9ddef7130e91b9a93a50d2044e8b4278c6,2,docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/final_locked_v2/page-27.png;docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/phase_a_v1/page-27.png,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-2654,bff9fd88cb312d6666677f924a5923134d995015ab6fbfd7a398bcbeb10dc761,2,docs/canon/adopted_sources/MASTER_COMMUNICATION_NOTIFICATION_AND_NOTICE_MODEL_V2_0_ADOPTED_SOURCE.md;docs/canon/candidates/MASTER_COMMUNICATION_NOTIFICATION_AND_NOTICE_MODEL_V2_0_FOUNDER_APPROVED.md,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-2656,c0308b51e29b2bcc8fe39833cdc243c38907bda8e013e59f0a56b29a4a82620a,2,docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/final_locked_v2/page-70.png;docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/phase_a_v1/page-70.png,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-2663,c0d08f71e63302d6847560b39dae2e3b68caaee5b5a2bc2927ff80daf969926c,2,docs/canon/adopted_sources/MASTER_EQUINE_HEALTH_WELFARE_MEDICAL_RECORD_AND_CLINICAL_SUPPORT_MODEL_V1_1_ADOPTED_SOURCE.md;docs/canon/candidates/MASTER_EQUINE_HEALTH_WELFARE_MEDICAL_RECORD_AND_CLINICAL_SUPPORT_MODEL_V1_1_RECONCILED_ADOPTION_CANDIDATE.md,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-2691,c2a698ca1bbb8dc723ea7ac0270a9f66e8b06d0cbcb01535efefc517b6076d4a,2,docs/canon/adopted_sources/MASTER_BARN_LIFECYCLE_V3_1_ADOPTED_SOURCE.md;docs/canon/reviews/foundational_canon_source_certification_v1_0/source_event/six_reviewed_candidates/MASTER_BARN_LIFECYCLE_V3_1_REVIEWED_CANDIDATE.md,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-2733,c59dc29aea9af7145a36725d6bd59771c6b9b35ef26a777403ed56c46884a2c5,2,docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/final_locked_v2/page-25.png;docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/phase_a_v1/page-25.png,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-2768,c85d0120b2888f47763fdd22f80bbad099e960298be9c10dabe2e0fab5c3b66e,2,docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/final_locked_v2/page-12.png;docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/phase_a_v1/page-12.png,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-2772,c88de98a5ffc77ee9a0d5c466c3c79fb6e685e28ac417a7e407cb6469341241b,2,docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/final_locked_v2/page-54.png;docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/phase_a_v1/page-54.png,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-2792,ca3d942cded2aeb9ff8ce1c5c8d747dd6234a76ad46a3aa45317d067a3fac6a6,3,docs/canon/adoptions/c0_023_c0_035_adoption/render_evidence/privacy/page-19.png;docs/canon/locks/privacy_v2_0/render_evidence/final_locked/page-19.png;docs/canon/reviews/privacy_reporting_format_counterpart_completion_v1_0/render_evidence/privacy/page-19.png,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-2811,cc1fa5d504e8a169ab841bc3de23b09fd0f62361903939d0b247e7b1928be44b,2,docs/canon/reviews/c0_004_master_product_vision_lifecycle_completion/render_evidence/final_locked_v1/page-37.png;docs/canon/reviews/c0_004_master_product_vision_lifecycle_completion/render_evidence/phase_a_v2/page-37.png,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-2823,ccd1dcc24855b511fe585a5e941459be7634a3871f721d088ddddff65d58d96a,2,docs/canon/reviews/c0_004_master_product_vision_lifecycle_completion/render_evidence/final_locked_v1/page-47.png;docs/canon/reviews/c0_004_master_product_vision_lifecycle_completion/render_evidence/phase_a_v2/page-47.png,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-2830,cd47c8fe3e76eee067594f38efd45265929d279c4d1fd9dc2a70e16fea976391,2,docs/canon/MASTER_HORSE_LIFECYCLE.md;docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/track_c/C0_012/current_repository_source/MASTER_HORSE_LIFECYCLE.md,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-2858,cf379cfd05888e83ae3c61ab1241c729baa857674d50642549d694f11f49276b,2,governance/pia/items/08_lessons_training_rider_guardian/founder_disposition/ITEM_08_LTRG_FOUNDER_DISPOSITION_RECORD_EXECUTED.md;governance/pia/items_07_10_integration/founder_disposition_batch/EquineSync_PIA_Items_07_10_Founder_Disposition_Batch_EXECUTED_2026-07-24/ITEM_08_LTRG_FOUNDER_DISPOSITION_RECORD_EXECUTED.md,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-2861,cf4e1066dee153712092b4c62ee40345e604c21aada8d52a5031827d40181d43,2,docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/final_locked_v2/page-29.png;docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/phase_a_v1/page-29.png,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-2870,cfed7edfcf3584c72adba39b42cb6c1e0cd8d4039d237457ba51f76daeead36d,2,docs/canon/reviews/c0_004_master_product_vision_lifecycle_completion/render_evidence/final_locked_v1/page-17.png;docs/canon/reviews/c0_004_master_product_vision_lifecycle_completion/render_evidence/phase_a_v2/page-17.png,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-2880,d0b7bf6445b85e0a5fb9d5b455122591600bf0d12aa83db9533bb5873e776148,2,docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/final_locked_v2/page-3.png;docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/phase_a_v1/page-3.png,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-2896,d1b62bbee8ab951b634252df94c037d3133c94c4bfcecb8c4746ffbfe0adb9db,2,docs/canon/reviews/c0_004_master_product_vision_lifecycle_completion/render_evidence/final_locked_v1/page-26.png;docs/canon/reviews/c0_004_master_product_vision_lifecycle_completion/render_evidence/phase_a_v2/page-26.png,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-2927,d40d3f45abb115ba6183dde89d429305a21aa1bb1cbbe76fe3b8c7c022128cde,2,docs/canon/reviews/c0_004_master_product_vision_lifecycle_completion/render_evidence/final_locked_v1/page-13.png;docs/canon/reviews/c0_004_master_product_vision_lifecycle_completion/render_evidence/phase_a_v2/page-13.png,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-2940,d536839dc2ba0c75bee4646845d22b81d78de4500172d5fd86e018a5e73c57b8,2,docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/final_locked_v2/page-65.png;docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/phase_a_v1/page-65.png,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-2952,d5e37ac7d475465f9c8fac5171851a136882cf4c57cb75ea0b17cf8dcec2a0f8,2,docs/canon/adopted_sources/MASTER_CONFIGURATION_AND_FEATURE_FLAG_GOVERNANCE_MODEL_V2_0_ADOPTED_SOURCE.md;docs/canon/founder_approved_sources/MASTER_CONFIGURATION_AND_FEATURE_FLAG_GOVERNANCE_MODEL_V2_0_FOUNDER_APPROVED.md,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-2957,d68fd61cb4e1feefc0c9fa3c70d27d03ef4c8602b428be2a54405d702dc5795e,2,docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/final_locked_v2/page-43.png;docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/phase_a_v1/page-43.png,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-2963,d6cc3cc2add501d2d34d947de4e7a2ee7c6af77aa9669606c95514361657504d,3,docs/canon/adoptions/c0_035_reporting_v2_0/pre_adoption/MASTER_REPORTING_ANALYTICS_AND_BUSINESS_INTELLIGENCE_MODEL_V2_0_FOUNDER_APPROVED.docx;docs/canon/reviews/privacy_reporting_exact_source_reconciliation_v1_0/mounted_sources/MASTER_REPORTING_ANALYTICS_AND_BUSINESS_INTELLIGENCE_MODEL_V2_0.docx;docs/canon/reviews/privacy_reporting_format_counterpart_completion_v1_0/exact_sources/MASTER_REPORTING_ANALYTICS_AND_BUSINESS_INTELLIGENCE_MODEL_V2_0.docx,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-2972,d79bf5e69d6f7765184bf09338713e0be1ee15a53494b25203205365614788da,2,docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/final_locked_v2/page-52.png;docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/phase_a_v1/page-52.png,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-2975,d7fdd1c3c6a1449ab0a876192a18e0997c63e80270f2e0ed392770db3a6dc892,2,docs/canon/adoptions/c0_023_c0_035_adoption/render_evidence/reporting/page-7.png;docs/canon/reviews/privacy_reporting_format_counterpart_completion_v1_0/render_evidence/reporting/page-7.png,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-2988,d95e6f045983d7d1c8ccc85eac8804028bf3a2a81e2fa0e8628efb06366adde5,2,docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/final_locked_v2/page-40.png;docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/phase_a_v1/page-40.png,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-2993,d9b1b67bec5b59e6cfab70473902dc47bedb25221c75021bbfd2f4e43a2599e6,2,docs/canon/reviews/c0_004_master_product_vision_lifecycle_completion/render_evidence/final_locked_v1/page-38.png;docs/canon/reviews/c0_004_master_product_vision_lifecycle_completion/render_evidence/phase_a_v2/page-38.png,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-3038,dbd1e4c3a0d6e20e2f97ffa8620672914d248c02599b3455cd0a6d075c81f06b,2,docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/final_locked_v2/page-15.png;docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/phase_a_v1/page-15.png,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-3055,dcdd15917d15e7eb512d94b5adc77a632074c4a3e312f22c1f10c90947315de9,3,docs/canon/adoptions/c0_023_c0_035_adoption/render_evidence/privacy/page-9.png;docs/canon/locks/privacy_v2_0/render_evidence/final_locked/page-9.png;docs/canon/reviews/privacy_reporting_format_counterpart_completion_v1_0/render_evidence/privacy/page-9.png,VERIFIED_EXACT_DUPLICATE
