source_id,repository_path,title,source_disposition,authority_state,sha256,byte_length,git_blob,canonical_representation,controlling_version,implementation_use,duplicate_cluster_id,content_differs_from_canonical,founder_disposition_required
SRC-RR2-01676,governance/implementation/code-guides/drafting/CGP-006/CODE_GUIDE_PROGRAM_V1_1_REVISION_AND_PR_44_SUCCESSOR_PREPARATION/SOURCE_REGISTER.md,Source Register,candidate source,DOCUMENTARY_CONTEXT_ONLY,e126afd56d3b310cdbb86f2e6bd8e76eae42382233c43769538b161b5a048d89,1117,fc993f73e6a61c715aa02ec01c65fbb4ee93a1ad,governance/implementation/code-guides/drafting/CGP-006/CODE_GUIDE_PROGRAM_V1_1_REVISION_AND_PR_44_SUCCESSOR_PREPARATION/SOURCE_REGISTER.md,V1.1,not safe for implementation use,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,YES
SRC-RR2-01677,governance/implementation/code-guides/drafting/CGP-006/CODE_GUIDE_PROGRAM_V1_1_REVISION_AND_PR_44_SUCCESSOR_PREPARATION/SOURCE_SHA256SUMS.txt,SOURCE_SHA256SUMS,candidate source,DOCUMENTARY_CONTEXT_ONLY,bc8cd7e051d9f1325573d217fd5cf76291e4476b3348c6bf4e6abd0624523753,569,92367de51e527d238d4291c889a5fe1c5601eed5,governance/implementation/code-guides/drafting/CGP-006/CODE_GUIDE_PROGRAM_V1_1_REVISION_AND_PR_44_SUCCESSOR_PREPARATION/SOURCE_SHA256SUMS.txt,V1.1,not safe for implementation use,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,YES
SRC-RR2-01678,governance/implementation/code-guides/drafting/CGP-006/CODE_GUIDE_PROGRAM_V1_1_REVISION_AND_PR_44_SUCCESSOR_PREPARATION/TEMPLATE_REVISION_REPORT.md,Template Revision Report,candidate source,DOCUMENTARY_CONTEXT_ONLY,960f7927adb1d60c2753bcbc43fcadd65505aeac17c1f11d77161f599509ba92,1143,b6cdd988940ffcb81df87c174e286818fa735d54,governance/implementation/code-guides/drafting/CGP-006/CODE_GUIDE_PROGRAM_V1_1_REVISION_AND_PR_44_SUCCESSOR_PREPARATION/TEMPLATE_REVISION_REPORT.md,V1.1,not safe for implementation use,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,YES
SRC-RR2-01679,governance/implementation/code-guides/drafting/CGP-006/CODE_GUIDE_PROGRAM_V1_1_REVISION_AND_PR_44_SUCCESSOR_PREPARATION/VALIDATION_REPORT.md,Validation Report,candidate source,DOCUMENTARY_CONTEXT_ONLY,3c7168a80c7c95a8e3b1c95ac9da661ec30b9c1e3a0c14be263ec70b3e6a019d,1593,f1b1c7b79bbf9f65e20a112e76f055d26052ebac,governance/implementation/code-guides/drafting/CGP-006/CODE_GUIDE_PROGRAM_V1_1_REVISION_AND_PR_44_SUCCESSOR_PREPARATION/VALIDATION_REPORT.md,V1.1,not safe for implementation use,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,YES
SRC-RR2-01680,governance/implementation/code-guides/drafting/CGP-006/CODE_GUIDE_PROGRAM_V1_1_REVISION_AND_PR_44_SUCCESSOR_PREPARATION/VALIDATOR_RELIABILITY_REPORT.md,Validator Reliability Report,candidate source,DOCUMENTARY_CONTEXT_ONLY,0fd4b33817f5d0f4c9221fcfc0478a0cc8b3a923d3f3914042f3c4156e5732c6,365,07a7aff9d0ba890746ace287387835379e6a81c6,governance/implementation/code-guides/drafting/CGP-006/CODE_GUIDE_PROGRAM_V1_1_REVISION_AND_PR_44_SUCCESSOR_PREPARATION/VALIDATOR_RELIABILITY_REPORT.md,V1.1,not safe for implementation use,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,YES
SRC-RR2-01681,governance/implementation/code-guides/drafting/CGP-006/IWP_0002_GUARDIAN_MINOR_SAFEGUARDING_IMPLEMENTATION_V1_1/AFFECTED_PATH_AND_AUTHORITY_DRIFT_REVALIDATION.md,Affected Path And Authority Drift Revalidation,candidate source,DOCUMENTARY_CONTEXT_ONLY,21d7f2da6e4bab329034c3ed33deebd21bf74aeb824b88c22d15b71598fb4767,1113,3195c7eb2a436dd1d67944c82b254b008f99042d,governance/implementation/code-guides/drafting/CGP-006/IWP_0002_GUARDIAN_MINOR_SAFEGUARDING_IMPLEMENTATION_V1_1/AFFECTED_PATH_AND_AUTHORITY_DRIFT_REVALIDATION.md,V1.1,not safe for implementation use,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,YES
SRC-RR2-01682,governance/implementation/code-guides/drafting/CGP-006/IWP_0002_GUARDIAN_MINOR_SAFEGUARDING_IMPLEMENTATION_V1_1/AUDIT_PRIVACY_AND_REDACTION_EVIDENCE.md,Audit Privacy And Redaction Evidence,candidate source,DOCUMENTARY_CONTEXT_ONLY,950f7b0590132860d402d41a688b46d0ee3b026f1aa8fc3aed2e39649a46a3e6,674,25ffb5767eab9349d9e9ae43451fa2faea4996c3,governance/implementation/code-guides/drafting/CGP-006/IWP_0002_GUARDIAN_MINOR_SAFEGUARDING_IMPLEMENTATION_V1_1/AUDIT_PRIVACY_AND_REDACTION_EVIDENCE.md,V1.1,not safe for implementation use,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,YES
SRC-RR2-01683,governance/implementation/code-guides/drafting/CGP-006/IWP_0002_GUARDIAN_MINOR_SAFEGUARDING_IMPLEMENTATION_V1_1/AUTHORIZED_IMPLEMENTATION_PATHS.csv,AUTHORIZED_IMPLEMENTATION_PATHS,candidate source,DOCUMENTARY_CONTEXT_ONLY,c8a971a1dd772e9453895b467fd69370fc4f97009cb39de1cf1fa1a3dc995b67,2297,4e40fe3f48a9d5df722403f49b847658e0e0fb7a,governance/implementation/code-guides/drafting/CGP-006/IWP_0002_GUARDIAN_MINOR_SAFEGUARDING_IMPLEMENTATION_V1_1/AUTHORIZED_IMPLEMENTATION_PATHS.csv,V1.1,not safe for implementation use,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,YES
SRC-RR2-01684,governance/implementation/code-guides/drafting/CGP-006/IWP_0002_GUARDIAN_MINOR_SAFEGUARDING_IMPLEMENTATION_V1_1/AUTHORIZED_PATH_REPORT.md,Authorized Path Report,candidate source,DOCUMENTARY_CONTEXT_ONLY,0791095a5d63f0c2156d5f855f45658ed3005b16b7f7e4ab9425d4a02de7e002,8063,42caa3a55243d475057f7f812fb488e84d33629d,governance/implementation/code-guides/drafting/CGP-006/IWP_0002_GUARDIAN_MINOR_SAFEGUARDING_IMPLEMENTATION_V1_1/AUTHORIZED_PATH_REPORT.md,V1.1,not safe for implementation use,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,YES
SRC-RR2-01685,governance/implementation/code-guides/drafting/CGP-006/IWP_0002_GUARDIAN_MINOR_SAFEGUARDING_IMPLEMENTATION_V1_1/CGP_006_IWP_0002_GUARDIAN_MINOR_SAFEGUARDING_IMPLEMENTATION_DIRECTIVE_V1_1_0.md,CODEX DIRECTIVE CANDIDATE,candidate source,DOCUMENTARY_CONTEXT_ONLY,997a0e82afa51b415853b866e811dced7f61cbeece53e752d81858eb30a2c845,11287,6fabfa308976abdad0cb6ee318d5bf575ab2cc75,governance/implementation/code-guides/drafting/CGP-006/IWP_0002_GUARDIAN_MINOR_SAFEGUARDING_IMPLEMENTATION_V1_1/CGP_006_IWP_0002_GUARDIAN_MINOR_SAFEGUARDING_IMPLEMENTATION_DIRECTIVE_V1_1_0.md,V1.1,not safe for implementation use,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,YES
SRC-RR2-01686,governance/implementation/code-guides/drafting/CGP-006/IWP_0002_GUARDIAN_MINOR_SAFEGUARDING_IMPLEMENTATION_V1_1/CHANGE_AWARE_BYPASS_REVIEW.md,Change-Aware Bypass Review,candidate source,DOCUMENTARY_CONTEXT_ONLY,52c1e341ca7dbf4d7932c27455c46dcb6220254b67432d06a9c301101cb8104d,903,cbe380b46397f11ab93eab48140db3de13f9d8d3,governance/implementation/code-guides/drafting/CGP-006/IWP_0002_GUARDIAN_MINOR_SAFEGUARDING_IMPLEMENTATION_V1_1/CHANGE_AWARE_BYPASS_REVIEW.md,V1.1,not safe for implementation use,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,YES
SRC-RR2-01687,governance/implementation/code-guides/drafting/CGP-006/IWP_0002_GUARDIAN_MINOR_SAFEGUARDING_IMPLEMENTATION_V1_1/CHECKSUM_MANIFEST.sha256,CHECKSUM_MANIFEST,candidate source,DOCUMENTARY_CONTEXT_ONLY,9203dcbca611ecbb293d3ff7ee752974d60f35e0823f2160565ed163bf0e398b,6398,e64c04c5b59e974d99cb076c9e5b8ca97418d784,governance/implementation/code-guides/drafting/CGP-006/IWP_0002_GUARDIAN_MINOR_SAFEGUARDING_IMPLEMENTATION_V1_1/CHECKSUM_MANIFEST.sha256,V1.1,not safe for implementation use,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,YES
SRC-RR2-01688,governance/implementation/code-guides/drafting/CGP-006/IWP_0002_GUARDIAN_MINOR_SAFEGUARDING_IMPLEMENTATION_V1_1/COMMIT_TIME_REVALIDATION_AND_CONCURRENCY_EVIDENCE.md,Commit-Time Revalidation And Concurrency Evidence,candidate source,DOCUMENTARY_CONTEXT_ONLY,5f1ed0226b8081769aa11ff16a785cae8aba86e8ee4cae4eca334f4d0087193f,1263,fed28cde4bfe837dd461eab3c558ba6c6e8f23b2,governance/implementation/code-guides/drafting/CGP-006/IWP_0002_GUARDIAN_MINOR_SAFEGUARDING_IMPLEMENTATION_V1_1/COMMIT_TIME_REVALIDATION_AND_CONCURRENCY_EVIDENCE.md,V1.1,not safe for implementation use,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,YES
SRC-RR2-01689,governance/implementation/code-guides/drafting/CGP-006/IWP_0002_GUARDIAN_MINOR_SAFEGUARDING_IMPLEMENTATION_V1_1/CONCURRENCY_ATOMICITY_AND_CACHE_REVALIDATION_EVIDENCE.md,Concurrency Atomicity And Cache Revalidation Evidence,candidate source,DOCUMENTARY_CONTEXT_ONLY,fa34fc78e71ee1f8c79bb15b54fb956b40b73e9a8ed1883dbea8551b73598330,956,aabd528b6687b5087558a4c9c766bb1b86344f96,governance/implementation/code-guides/drafting/CGP-006/IWP_0002_GUARDIAN_MINOR_SAFEGUARDING_IMPLEMENTATION_V1_1/CONCURRENCY_ATOMICITY_AND_CACHE_REVALIDATION_EVIDENCE.md,V1.1,not safe for implementation use,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,YES
SRC-RR2-01690,governance/implementation/code-guides/drafting/CGP-006/IWP_0002_GUARDIAN_MINOR_SAFEGUARDING_IMPLEMENTATION_V1_1/CONSENT_SCOPE_MODEL_AND_CREATE_WORKFLOW_RECORD.md,Consent Scope Model And Create Workflow Record,candidate source,DOCUMENTARY_CONTEXT_ONLY,fb7e4677e9d96045b22b0649b54f49cdb87d3a8aa8dcb81cb9e2dca9fc253fa3,1420,bcea15880c30453f1f30dc150bc10c7fc3eb4d54,governance/implementation/code-guides/drafting/CGP-006/IWP_0002_GUARDIAN_MINOR_SAFEGUARDING_IMPLEMENTATION_V1_1/CONSENT_SCOPE_MODEL_AND_CREATE_WORKFLOW_RECORD.md,V1.1,not safe for implementation use,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,YES
SRC-RR2-01691,governance/implementation/code-guides/drafting/CGP-006/IWP_0002_GUARDIAN_MINOR_SAFEGUARDING_IMPLEMENTATION_V1_1/CORRECTIVE_REGRESSION_AND_POSITIVE_CONTROL_RESULTS.csv,CORRECTIVE_REGRESSION_AND_POSITIVE_CONTROL_RESULTS,candidate source,DOCUMENTARY_CONTEXT_ONLY,304ba4110b34a5c38d8ba147463a6439da4d7a8f50b1074e52697802dbd00972,1520,02e11994445a5911625fbb4e2ab21df7a8a555e7,governance/implementation/code-guides/drafting/CGP-006/IWP_0002_GUARDIAN_MINOR_SAFEGUARDING_IMPLEMENTATION_V1_1/CORRECTIVE_REGRESSION_AND_POSITIVE_CONTROL_RESULTS.csv,V1.1,not safe for implementation use,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,YES
SRC-RR2-01692,governance/implementation/code-guides/drafting/CGP-006/IWP_0002_GUARDIAN_MINOR_SAFEGUARDING_IMPLEMENTATION_V1_1/DIRECTIVE_EXECUTION_RECORD.md,Directive Execution Record,candidate source,DOCUMENTARY_CONTEXT_ONLY,01c7f40540a1332ebdc23641ed95b58a164c495a45d9a5434ea81eb692830ba5,2304,388e216879d2a5679592b7b4a3d99981b8e088f5,governance/implementation/code-guides/drafting/CGP-006/IWP_0002_GUARDIAN_MINOR_SAFEGUARDING_IMPLEMENTATION_V1_1/DIRECTIVE_EXECUTION_RECORD.md,V1.1,not safe for implementation use,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,YES
SRC-RR2-01693,governance/implementation/code-guides/drafting/CGP-006/IWP_0002_GUARDIAN_MINOR_SAFEGUARDING_IMPLEMENTATION_V1_1/EVENT_TRANSITION_REVALIDATION_EVIDENCE.md,Event Transition Revalidation Evidence,candidate source,DOCUMENTARY_CONTEXT_ONLY,d5a50383936c5a5690368c4a39da25f97844f425213d11e6f1c850b4615d085f,943,ff8031b7f81f0cfa93fe6a77dace5ef53735ce9e,governance/implementation/code-guides/drafting/CGP-006/IWP_0002_GUARDIAN_MINOR_SAFEGUARDING_IMPLEMENTATION_V1_1/EVENT_TRANSITION_REVALIDATION_EVIDENCE.md,V1.1,not safe for implementation use,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,YES
SRC-RR2-01694,governance/implementation/code-guides/drafting/CGP-006/IWP_0002_GUARDIAN_MINOR_SAFEGUARDING_IMPLEMENTATION_V1_1/EXTERNAL_ERROR_AND_INTERNAL_AUDIT_CODE_MAP.csv,EXTERNAL_ERROR_AND_INTERNAL_AUDIT_CODE_MAP,candidate source,DOCUMENTARY_CONTEXT_ONLY,199f47030cff6134d65e8381344e9fa16a1d2b1dc6ecdc8e2eee8aa0983fcbfb,1789,20cb83ffd7e6430de94b5a6e48206672b29747dd,governance/implementation/code-guides/drafting/CGP-006/IWP_0002_GUARDIAN_MINOR_SAFEGUARDING_IMPLEMENTATION_V1_1/EXTERNAL_ERROR_AND_INTERNAL_AUDIT_CODE_MAP.csv,V1.1,not safe for implementation use,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,YES
SRC-RR2-01695,governance/implementation/code-guides/drafting/CGP-006/IWP_0002_GUARDIAN_MINOR_SAFEGUARDING_IMPLEMENTATION_V1_1/FINAL_REVIEW_THREAD_CUSTODY_RECORD.md,Final Review Thread Custody Record,candidate source,DOCUMENTARY_CONTEXT_ONLY,2eba99548f6332ace59998dd9947f7933e2a4da58de01136512e7a7a95dd82eb,1057,a01ed108446f57c13e792831ad12e8ef8f3eaa35,governance/implementation/code-guides/drafting/CGP-006/IWP_0002_GUARDIAN_MINOR_SAFEGUARDING_IMPLEMENTATION_V1_1/FINAL_REVIEW_THREAD_CUSTODY_RECORD.md,V1.1,not safe for implementation use,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,YES
SRC-RR2-01696,governance/implementation/code-guides/drafting/CGP-006/IWP_0002_GUARDIAN_MINOR_SAFEGUARDING_IMPLEMENTATION_V1_1/FINDING_AND_GAP_TREATMENT_RECORD.md,Finding And Gap Treatment Record,candidate source,DOCUMENTARY_CONTEXT_ONLY,5013b11186bc1212a6c8f6047eb81cfd5eb505fbfdf3b1aa90269e2d62b8b71d,765,b269665372b19858e40550fe016ad3824193ba1b,governance/implementation/code-guides/drafting/CGP-006/IWP_0002_GUARDIAN_MINOR_SAFEGUARDING_IMPLEMENTATION_V1_1/FINDING_AND_GAP_TREATMENT_RECORD.md,V1.1,not safe for implementation use,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,YES
SRC-RR2-01697,governance/implementation/code-guides/drafting/CGP-006/IWP_0002_GUARDIAN_MINOR_SAFEGUARDING_IMPLEMENTATION_V1_1/FOUNDER_AUTHORIZATION_SOURCE_REGISTER.md,Founder Authorization Source Register,candidate source,DOCUMENTARY_CONTEXT_ONLY,0df5f2de109f1dfc3643a5bd92ab5eaadc70ce76dbe618cdbb6b38b3038edc04,1036,0e9210775c627816ad0c11d3d5711d10fe6cd7bd,governance/implementation/code-guides/drafting/CGP-006/IWP_0002_GUARDIAN_MINOR_SAFEGUARDING_IMPLEMENTATION_V1_1/FOUNDER_AUTHORIZATION_SOURCE_REGISTER.md,V1.1,not safe for implementation use,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,YES
SRC-RR2-01698,governance/implementation/code-guides/drafting/CGP-006/IWP_0002_GUARDIAN_MINOR_SAFEGUARDING_IMPLEMENTATION_V1_1/FOUNDER_DIRECTIVE_CGP_006_IWP_0002_GUARDIAN_MINOR_SAFEGUARDING_REAPPROVAL_IMPLEMENTATION_MERGE_CUSTODY_AND_CONDITIONAL_CLOSURE_V1_0_0.md,FOUNDER DIRECTIVE,authoritative current source,FOUNDER_APPROVAL_EVIDENCE_PRESENT,2158eb46806e354b67fce284e6aadf32edd3739d39aa58ec68ac06d1172c1c6a,30823,fd135f7246c5be222c6851ebd2b2c62b6c31a9d2,governance/implementation/code-guides/drafting/CGP-006/IWP_0002_GUARDIAN_MINOR_SAFEGUARDING_IMPLEMENTATION_V1_1/FOUNDER_DIRECTIVE_CGP_006_IWP_0002_GUARDIAN_MINOR_SAFEGUARDING_REAPPROVAL_IMPLEMENTATION_MERGE_CUSTODY_AND_CONDITIONAL_CLOSURE_V1_0_0.md,V1.1,safe for documentary interpretation; implementation still requires explicit authority,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,NO
SRC-RR2-01699,governance/implementation/code-guides/drafting/CGP-006/IWP_0002_GUARDIAN_MINOR_SAFEGUARDING_IMPLEMENTATION_V1_1/FOUNDER_EXACT_BYTE_REAPPROVAL_AND_DIRECTIVE_RECORD.md,Founder Exact-Byte Reapproval And Directive Record,authoritative current source,FOUNDER_APPROVAL_EVIDENCE_PRESENT,502c263838a45ff652d7b3b1c4b2fe94b1d308a6c65938e7d3d3d779346c1969,2531,158c3b1d41b21ada9074a31f102e0749464daa4f,governance/implementation/code-guides/drafting/CGP-006/IWP_0002_GUARDIAN_MINOR_SAFEGUARDING_IMPLEMENTATION_V1_1/FOUNDER_EXACT_BYTE_REAPPROVAL_AND_DIRECTIVE_RECORD.md,V1.1,safe for documentary interpretation; implementation still requires explicit authority,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,NO
SRC-RR2-01700,governance/implementation/code-guides/drafting/CGP-006/IWP_0002_GUARDIAN_MINOR_SAFEGUARDING_IMPLEMENTATION_V1_1/FOUNDER_REAPPROVAL_RECORD_CGP006_IWP_0002_V1_1_0_2026-07-30.md,Founder Reapproval Record: CGP006-IWP-0002 V1.1.0,authoritative current source,FOUNDER_APPROVAL_EVIDENCE_PRESENT,7e858a153d0a3376a4ca4b87472420d1b8713fc1483bf4415e76569236ebc431,1143,df91c51f82520489efa62487d62af78e53a07491,governance/implementation/code-guides/drafting/CGP-006/IWP_0002_GUARDIAN_MINOR_SAFEGUARDING_IMPLEMENTATION_V1_1/FOUNDER_REAPPROVAL_RECORD_CGP006_IWP_0002_V1_1_0_2026-07-30.md,V1.1,safe for documentary interpretation; implementation still requires explicit authority,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,NO
SRC-RR2-01701,governance/implementation/code-guides/drafting/CGP-006/IWP_0002_GUARDIAN_MINOR_SAFEGUARDING_IMPLEMENTATION_V1_1/GUARDED_WORKFLOW_ROUTE_AND_SYMBOL_INVENTORY.csv,GUARDED_WORKFLOW_ROUTE_AND_SYMBOL_INVENTORY,candidate source,DOCUMENTARY_CONTEXT_ONLY,640b45779e5e7c9b85cfc2eb1591b61904bac04ba5296f210935725298a8a98f,2231,2401f5733068ea6099c3865dca94e615dca76941,governance/implementation/code-guides/drafting/CGP-006/IWP_0002_GUARDIAN_MINOR_SAFEGUARDING_IMPLEMENTATION_V1_1/GUARDED_WORKFLOW_ROUTE_AND_SYMBOL_INVENTORY.csv,V1.1,not safe for implementation use,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,YES
SRC-RR2-01702,governance/implementation/code-guides/drafting/CGP-006/IWP_0002_GUARDIAN_MINOR_SAFEGUARDING_IMPLEMENTATION_V1_1/GUARDIAN_MINOR_REGRESSION_AND_ABUSE_CASE_TEST_MATRIX_V1_1_0.csv,GUARDIAN_MINOR_REGRESSION_AND_ABUSE_CASE_TEST_MATRIX_V1_1_0,candidate source,DOCUMENTARY_CONTEXT_ONLY,e40d94ff1e41c7f95ed978a8e9bf200626f11d67a59f9b0a8e5956296f93182b,8142,7e5b37c8ea25c8188fe05d4c51305242e94d42ab,governance/implementation/code-guides/drafting/CGP-006/IWP_0002_GUARDIAN_MINOR_SAFEGUARDING_IMPLEMENTATION_V1_1/GUARDIAN_MINOR_REGRESSION_AND_ABUSE_CASE_TEST_MATRIX_V1_1_0.csv,V1.1,not safe for implementation use,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,YES
SRC-RR2-01703,governance/implementation/code-guides/drafting/CGP-006/IWP_0002_GUARDIAN_MINOR_SAFEGUARDING_IMPLEMENTATION_V1_1/GUARDIAN_MINOR_ROLLBACK_SUSPENSION_AND_EVIDENCE_PLAN_V1_1_0.md,"Guardian and Minor Rollback, Suspension, and Evidence Plan",candidate source,DOCUMENTARY_CONTEXT_ONLY,44d74ee6dd036d404c632bb60259c2218e4716764118b3a1e848cee1f8b8841f,3101,deb751b7aa8edc9c94519ab2a28f53e38553579e,governance/implementation/code-guides/drafting/CGP-006/IWP_0002_GUARDIAN_MINOR_SAFEGUARDING_IMPLEMENTATION_V1_1/GUARDIAN_MINOR_ROLLBACK_SUSPENSION_AND_EVIDENCE_PLAN_V1_1_0.md,V1.1,not safe for implementation use,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,YES
SRC-RR2-01704,governance/implementation/code-guides/drafting/CGP-006/IWP_0002_GUARDIAN_MINOR_SAFEGUARDING_IMPLEMENTATION_V1_1/GUARDIAN_MINOR_SAFEGUARDING_PATCH_CONTRACT_V1_1_0.md,Guardian and Minor Safeguarding Patch Contract,candidate source,DOCUMENTARY_CONTEXT_ONLY,a2748a22b08e8de192c061c85967d3cef5162c249a7e27d70933e497c1f45ea9,5289,70c8e1904f8ca48c3d28942dfa468bbc3745fb2d,governance/implementation/code-guides/drafting/CGP-006/IWP_0002_GUARDIAN_MINOR_SAFEGUARDING_IMPLEMENTATION_V1_1/GUARDIAN_MINOR_SAFEGUARDING_PATCH_CONTRACT_V1_1_0.md,V1.1,not safe for implementation use,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,YES
SRC-RR2-01705,governance/implementation/code-guides/drafting/CGP-006/IWP_0002_GUARDIAN_MINOR_SAFEGUARDING_IMPLEMENTATION_V1_1/GUARDIAN_MINOR_SECURITY_INVARIANT_AND_WORKFLOW_SPECIFICATION_V1_1_0.md,Guardian and Minor Security Invariant and Workflow Specification,candidate source,DOCUMENTARY_CONTEXT_ONLY,48db582df8e9177e233073f4de3a9b8d868e100ea0a0b487d64ff1d430e39bd5,6152,576432c7423090b0a31d32019280f583f9a881b2,governance/implementation/code-guides/drafting/CGP-006/IWP_0002_GUARDIAN_MINOR_SAFEGUARDING_IMPLEMENTATION_V1_1/GUARDIAN_MINOR_SECURITY_INVARIANT_AND_WORKFLOW_SPECIFICATION_V1_1_0.md,V1.1,not safe for implementation use,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,YES
SRC-RR2-01706,governance/implementation/code-guides/drafting/CGP-006/IWP_0002_GUARDIAN_MINOR_SAFEGUARDING_IMPLEMENTATION_V1_1/GUARDIAN_MINOR_WORKFLOW_ENFORCEMENT_MATRIX_V1_1_0.csv,GUARDIAN_MINOR_WORKFLOW_ENFORCEMENT_MATRIX_V1_1_0,candidate source,DOCUMENTARY_CONTEXT_ONLY,c4b2b19ddebb44f84f78409b80844802ef38b0f2a5503903bb430ff9b2a6672c,6430,15f6611f1a6080fc4df869405e463397d9c04257,governance/implementation/code-guides/drafting/CGP-006/IWP_0002_GUARDIAN_MINOR_SAFEGUARDING_IMPLEMENTATION_V1_1/GUARDIAN_MINOR_WORKFLOW_ENFORCEMENT_MATRIX_V1_1_0.csv,V1.1,not safe for implementation use,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,YES
SRC-RR2-01707,governance/implementation/code-guides/drafting/CGP-006/IWP_0002_GUARDIAN_MINOR_SAFEGUARDING_IMPLEMENTATION_V1_1/GUARDIAN_RELATIONSHIP_AUTHORITY_CONSENT_AND_LIFECYCLE_DECISION_RECORD_V1_1_0.md,"Guardian Relationship, Authority, Consent, and Lifecycle Decision Record",candidate source,DOCUMENTARY_CONTEXT_ONLY,99ec8fbbaff8722bd199deb07554c3a873b4429ef484db2ad287e57cbc21aaf6,3720,cb9b716156419c4305bad126583103ddea8a2859,governance/implementation/code-guides/drafting/CGP-006/IWP_0002_GUARDIAN_MINOR_SAFEGUARDING_IMPLEMENTATION_V1_1/GUARDIAN_RELATIONSHIP_AUTHORITY_CONSENT_AND_LIFECYCLE_DECISION_RECORD_V1_1_0.md,V1.1,not safe for implementation use,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,YES
SRC-RR2-01708,governance/implementation/code-guides/drafting/CGP-006/IWP_0002_GUARDIAN_MINOR_SAFEGUARDING_IMPLEMENTATION_V1_1/IMPLEMENTATION_CHANGE_RECORD.md,Implementation Change Record,candidate source,DOCUMENTARY_CONTEXT_ONLY,1eeb4612eedf3bf4be253df2c151d49a0266f355d58bb359b3da0219a13db6f0,1335,025822a051fd82a2134cdb08ea5f5576314e92b2,governance/implementation/code-guides/drafting/CGP-006/IWP_0002_GUARDIAN_MINOR_SAFEGUARDING_IMPLEMENTATION_V1_1/IMPLEMENTATION_CHANGE_RECORD.md,V1.1,not safe for implementation use,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,YES
SRC-RR2-01709,governance/implementation/code-guides/drafting/CGP-006/IWP_0002_GUARDIAN_MINOR_SAFEGUARDING_IMPLEMENTATION_V1_1/LEGACY_GUARDIAN_LINK_TENANT_RESOLUTION_RECORD.md,Legacy Guardian Link Tenant Resolution Record,candidate source,DOCUMENTARY_CONTEXT_ONLY,0c356d952e304ea6de76462ab57221c7045dacf1344e0f4aa4e23f54f8a1e6d8,892,335ad4af7b03c2449489b30dea88b7c4e34fa44e,governance/implementation/code-guides/drafting/CGP-006/IWP_0002_GUARDIAN_MINOR_SAFEGUARDING_IMPLEMENTATION_V1_1/LEGACY_GUARDIAN_LINK_TENANT_RESOLUTION_RECORD.md,V1.1,not safe for implementation use,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,YES
SRC-RR2-01710,governance/implementation/code-guides/drafting/CGP-006/IWP_0002_GUARDIAN_MINOR_SAFEGUARDING_IMPLEMENTATION_V1_1/LEGITIMATE_BEHAVIOR_PRESERVATION_REPORT.md,Legitimate Behavior Preservation Report,candidate source,DOCUMENTARY_CONTEXT_ONLY,5d7ebf17d23530fc1244d02f01e511b9e5283ae03d22405d89734f94a568b51b,804,e60761880344d42595fabc333d4fd7166f98735b,governance/implementation/code-guides/drafting/CGP-006/IWP_0002_GUARDIAN_MINOR_SAFEGUARDING_IMPLEMENTATION_V1_1/LEGITIMATE_BEHAVIOR_PRESERVATION_REPORT.md,V1.1,not safe for implementation use,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,YES
