permitted_starting_state,permitted_next_state,permitted,required_authority,required_evidence,prohibited_transitions,reversal_rules,suspension_rules,supersession_rules,reactivation_rules,archival_rules
REJECTED,ACCESSIONED,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,REJECTED_TO_ACCESSIONED_PROHIBITION_RECORD,REJECTED_TO_ACCESSIONED,REJECTED_TO_ACCESSIONED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,REJECTED_TO_ACCESSIONED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,REJECTED_TO_ACCESSIONED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,REJECTED_TO_ACCESSIONED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,REJECTED_TO_ACCESSIONED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
REJECTED,ACTIVE,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,REJECTED_TO_ACTIVE_PROHIBITION_RECORD,REJECTED_TO_ACTIVE,REJECTED_TO_ACTIVE_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,REJECTED_TO_ACTIVE_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,REJECTED_TO_ACTIVE_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,REJECTED_TO_ACTIVE_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,REJECTED_TO_ACTIVE_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
REJECTED,SUSPENDED,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,REJECTED_TO_SUSPENDED_PROHIBITION_RECORD,REJECTED_TO_SUSPENDED,REJECTED_TO_SUSPENDED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,REJECTED_TO_SUSPENDED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,REJECTED_TO_SUSPENDED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,REJECTED_TO_SUSPENDED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,REJECTED_TO_SUSPENDED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
REJECTED,SUPERSEDED,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,REJECTED_TO_SUPERSEDED_PROHIBITION_RECORD,REJECTED_TO_SUPERSEDED,REJECTED_TO_SUPERSEDED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,REJECTED_TO_SUPERSEDED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,REJECTED_TO_SUPERSEDED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,REJECTED_TO_SUPERSEDED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,REJECTED_TO_SUPERSEDED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
REJECTED,HISTORICAL_RETAINED,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,REJECTED_TO_HISTORICAL_RETAINED_PROHIBITION_RECORD,REJECTED_TO_HISTORICAL_RETAINED,REJECTED_TO_HISTORICAL_RETAINED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,REJECTED_TO_HISTORICAL_RETAINED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,REJECTED_TO_HISTORICAL_RETAINED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,REJECTED_TO_HISTORICAL_RETAINED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,REJECTED_TO_HISTORICAL_RETAINED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
REJECTED,BLOCKED_EVIDENCE_REQUIRED,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,REJECTED_TO_BLOCKED_EVIDENCE_REQUIRED_PROHIBITION_RECORD,REJECTED_TO_BLOCKED_EVIDENCE_REQUIRED,REJECTED_TO_BLOCKED_EVIDENCE_REQUIRED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,REJECTED_TO_BLOCKED_EVIDENCE_REQUIRED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,REJECTED_TO_BLOCKED_EVIDENCE_REQUIRED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,REJECTED_TO_BLOCKED_EVIDENCE_REQUIRED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,REJECTED_TO_BLOCKED_EVIDENCE_REQUIRED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
ADOPTED,CANDIDATE,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,ADOPTED_TO_CANDIDATE_PROHIBITION_RECORD,ADOPTED_TO_CANDIDATE,ADOPTED_TO_CANDIDATE_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,ADOPTED_TO_CANDIDATE_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,ADOPTED_TO_CANDIDATE_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,ADOPTED_TO_CANDIDATE_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,ADOPTED_TO_CANDIDATE_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
ADOPTED,DRAFT_UNMERGED,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,ADOPTED_TO_DRAFT_UNMERGED_PROHIBITION_RECORD,ADOPTED_TO_DRAFT_UNMERGED,ADOPTED_TO_DRAFT_UNMERGED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,ADOPTED_TO_DRAFT_UNMERGED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,ADOPTED_TO_DRAFT_UNMERGED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,ADOPTED_TO_DRAFT_UNMERGED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,ADOPTED_TO_DRAFT_UNMERGED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
ADOPTED,FOUNDER_REVIEW_READY,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,ADOPTED_TO_FOUNDER_REVIEW_READY_PROHIBITION_RECORD,ADOPTED_TO_FOUNDER_REVIEW_READY,ADOPTED_TO_FOUNDER_REVIEW_READY_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,ADOPTED_TO_FOUNDER_REVIEW_READY_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,ADOPTED_TO_FOUNDER_REVIEW_READY_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,ADOPTED_TO_FOUNDER_REVIEW_READY_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,ADOPTED_TO_FOUNDER_REVIEW_READY_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
ADOPTED,REMEDIATION_REQUIRED,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,ADOPTED_TO_REMEDIATION_REQUIRED_PROHIBITION_RECORD,ADOPTED_TO_REMEDIATION_REQUIRED,ADOPTED_TO_REMEDIATION_REQUIRED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,ADOPTED_TO_REMEDIATION_REQUIRED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,ADOPTED_TO_REMEDIATION_REQUIRED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,ADOPTED_TO_REMEDIATION_REQUIRED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,ADOPTED_TO_REMEDIATION_REQUIRED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
ADOPTED,REJECTED,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,ADOPTED_TO_REJECTED_PROHIBITION_RECORD,ADOPTED_TO_REJECTED,ADOPTED_TO_REJECTED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,ADOPTED_TO_REJECTED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,ADOPTED_TO_REJECTED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,ADOPTED_TO_REJECTED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,ADOPTED_TO_REJECTED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
ADOPTED,ADOPTED,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,ADOPTED_TO_ADOPTED_PROHIBITION_RECORD,ADOPTED_TO_ADOPTED,ADOPTED_TO_ADOPTED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,ADOPTED_TO_ADOPTED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,ADOPTED_TO_ADOPTED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,ADOPTED_TO_ADOPTED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,ADOPTED_TO_ADOPTED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
ADOPTED,LOCKED,YES,Founder or locked-governance process,ADOPTED_TO_LOCKED_AUTHORITY_AND_EVIDENCE_RECORD,NOT_APPLICABLE_FOR_PERMITTED_TRANSITION,ADOPTED_TO_LOCKED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,ADOPTED_TO_LOCKED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,ADOPTED_TO_LOCKED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,ADOPTED_TO_LOCKED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,ADOPTED_TO_LOCKED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
ADOPTED,ACCESSIONED,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,ADOPTED_TO_ACCESSIONED_PROHIBITION_RECORD,ADOPTED_TO_ACCESSIONED,ADOPTED_TO_ACCESSIONED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,ADOPTED_TO_ACCESSIONED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,ADOPTED_TO_ACCESSIONED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,ADOPTED_TO_ACCESSIONED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,ADOPTED_TO_ACCESSIONED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
ADOPTED,ACTIVE,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,ADOPTED_TO_ACTIVE_PROHIBITION_RECORD,ADOPTED_TO_ACTIVE,ADOPTED_TO_ACTIVE_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,ADOPTED_TO_ACTIVE_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,ADOPTED_TO_ACTIVE_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,ADOPTED_TO_ACTIVE_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,ADOPTED_TO_ACTIVE_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
ADOPTED,SUSPENDED,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,ADOPTED_TO_SUSPENDED_PROHIBITION_RECORD,ADOPTED_TO_SUSPENDED,ADOPTED_TO_SUSPENDED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,ADOPTED_TO_SUSPENDED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,ADOPTED_TO_SUSPENDED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,ADOPTED_TO_SUSPENDED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,ADOPTED_TO_SUSPENDED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
ADOPTED,SUPERSEDED,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,ADOPTED_TO_SUPERSEDED_PROHIBITION_RECORD,ADOPTED_TO_SUPERSEDED,ADOPTED_TO_SUPERSEDED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,ADOPTED_TO_SUPERSEDED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,ADOPTED_TO_SUPERSEDED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,ADOPTED_TO_SUPERSEDED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,ADOPTED_TO_SUPERSEDED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
ADOPTED,HISTORICAL_RETAINED,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,ADOPTED_TO_HISTORICAL_RETAINED_PROHIBITION_RECORD,ADOPTED_TO_HISTORICAL_RETAINED,ADOPTED_TO_HISTORICAL_RETAINED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,ADOPTED_TO_HISTORICAL_RETAINED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,ADOPTED_TO_HISTORICAL_RETAINED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,ADOPTED_TO_HISTORICAL_RETAINED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,ADOPTED_TO_HISTORICAL_RETAINED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
ADOPTED,BLOCKED_EVIDENCE_REQUIRED,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,ADOPTED_TO_BLOCKED_EVIDENCE_REQUIRED_PROHIBITION_RECORD,ADOPTED_TO_BLOCKED_EVIDENCE_REQUIRED,ADOPTED_TO_BLOCKED_EVIDENCE_REQUIRED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,ADOPTED_TO_BLOCKED_EVIDENCE_REQUIRED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,ADOPTED_TO_BLOCKED_EVIDENCE_REQUIRED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,ADOPTED_TO_BLOCKED_EVIDENCE_REQUIRED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,ADOPTED_TO_BLOCKED_EVIDENCE_REQUIRED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
LOCKED,CANDIDATE,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,LOCKED_TO_CANDIDATE_PROHIBITION_RECORD,LOCKED_TO_CANDIDATE,LOCKED_TO_CANDIDATE_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,LOCKED_TO_CANDIDATE_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,LOCKED_TO_CANDIDATE_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,LOCKED_TO_CANDIDATE_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,LOCKED_TO_CANDIDATE_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
LOCKED,DRAFT_UNMERGED,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,LOCKED_TO_DRAFT_UNMERGED_PROHIBITION_RECORD,LOCKED_TO_DRAFT_UNMERGED,LOCKED_TO_DRAFT_UNMERGED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,LOCKED_TO_DRAFT_UNMERGED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,LOCKED_TO_DRAFT_UNMERGED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,LOCKED_TO_DRAFT_UNMERGED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,LOCKED_TO_DRAFT_UNMERGED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
LOCKED,FOUNDER_REVIEW_READY,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,LOCKED_TO_FOUNDER_REVIEW_READY_PROHIBITION_RECORD,LOCKED_TO_FOUNDER_REVIEW_READY,LOCKED_TO_FOUNDER_REVIEW_READY_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,LOCKED_TO_FOUNDER_REVIEW_READY_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,LOCKED_TO_FOUNDER_REVIEW_READY_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,LOCKED_TO_FOUNDER_REVIEW_READY_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,LOCKED_TO_FOUNDER_REVIEW_READY_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
LOCKED,REMEDIATION_REQUIRED,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,LOCKED_TO_REMEDIATION_REQUIRED_PROHIBITION_RECORD,LOCKED_TO_REMEDIATION_REQUIRED,LOCKED_TO_REMEDIATION_REQUIRED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,LOCKED_TO_REMEDIATION_REQUIRED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,LOCKED_TO_REMEDIATION_REQUIRED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,LOCKED_TO_REMEDIATION_REQUIRED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,LOCKED_TO_REMEDIATION_REQUIRED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
LOCKED,REJECTED,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,LOCKED_TO_REJECTED_PROHIBITION_RECORD,LOCKED_TO_REJECTED,LOCKED_TO_REJECTED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,LOCKED_TO_REJECTED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,LOCKED_TO_REJECTED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,LOCKED_TO_REJECTED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,LOCKED_TO_REJECTED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
LOCKED,ADOPTED,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,LOCKED_TO_ADOPTED_PROHIBITION_RECORD,LOCKED_TO_ADOPTED,LOCKED_TO_ADOPTED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,LOCKED_TO_ADOPTED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,LOCKED_TO_ADOPTED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,LOCKED_TO_ADOPTED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,LOCKED_TO_ADOPTED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
LOCKED,LOCKED,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,LOCKED_TO_LOCKED_PROHIBITION_RECORD,LOCKED_TO_LOCKED,LOCKED_TO_LOCKED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,LOCKED_TO_LOCKED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,LOCKED_TO_LOCKED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,LOCKED_TO_LOCKED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,LOCKED_TO_LOCKED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
LOCKED,ACCESSIONED,YES,custody authority,LOCKED_TO_ACCESSIONED_AUTHORITY_AND_EVIDENCE_RECORD,NOT_APPLICABLE_FOR_PERMITTED_TRANSITION,LOCKED_TO_ACCESSIONED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,LOCKED_TO_ACCESSIONED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,LOCKED_TO_ACCESSIONED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,LOCKED_TO_ACCESSIONED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,LOCKED_TO_ACCESSIONED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
LOCKED,ACTIVE,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,LOCKED_TO_ACTIVE_PROHIBITION_RECORD,LOCKED_TO_ACTIVE,LOCKED_TO_ACTIVE_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,LOCKED_TO_ACTIVE_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,LOCKED_TO_ACTIVE_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,LOCKED_TO_ACTIVE_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,LOCKED_TO_ACTIVE_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
LOCKED,SUSPENDED,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,LOCKED_TO_SUSPENDED_PROHIBITION_RECORD,LOCKED_TO_SUSPENDED,LOCKED_TO_SUSPENDED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,LOCKED_TO_SUSPENDED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,LOCKED_TO_SUSPENDED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,LOCKED_TO_SUSPENDED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,LOCKED_TO_SUSPENDED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
LOCKED,SUPERSEDED,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,LOCKED_TO_SUPERSEDED_PROHIBITION_RECORD,LOCKED_TO_SUPERSEDED,LOCKED_TO_SUPERSEDED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,LOCKED_TO_SUPERSEDED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,LOCKED_TO_SUPERSEDED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,LOCKED_TO_SUPERSEDED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,LOCKED_TO_SUPERSEDED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
LOCKED,HISTORICAL_RETAINED,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,LOCKED_TO_HISTORICAL_RETAINED_PROHIBITION_RECORD,LOCKED_TO_HISTORICAL_RETAINED,LOCKED_TO_HISTORICAL_RETAINED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,LOCKED_TO_HISTORICAL_RETAINED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,LOCKED_TO_HISTORICAL_RETAINED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,LOCKED_TO_HISTORICAL_RETAINED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,LOCKED_TO_HISTORICAL_RETAINED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
LOCKED,BLOCKED_EVIDENCE_REQUIRED,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,LOCKED_TO_BLOCKED_EVIDENCE_REQUIRED_PROHIBITION_RECORD,LOCKED_TO_BLOCKED_EVIDENCE_REQUIRED,LOCKED_TO_BLOCKED_EVIDENCE_REQUIRED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,LOCKED_TO_BLOCKED_EVIDENCE_REQUIRED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,LOCKED_TO_BLOCKED_EVIDENCE_REQUIRED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,LOCKED_TO_BLOCKED_EVIDENCE_REQUIRED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,LOCKED_TO_BLOCKED_EVIDENCE_REQUIRED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
ACCESSIONED,CANDIDATE,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,ACCESSIONED_TO_CANDIDATE_PROHIBITION_RECORD,ACCESSIONED_TO_CANDIDATE,ACCESSIONED_TO_CANDIDATE_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,ACCESSIONED_TO_CANDIDATE_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,ACCESSIONED_TO_CANDIDATE_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,ACCESSIONED_TO_CANDIDATE_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,ACCESSIONED_TO_CANDIDATE_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
