round,reviewer,review_report_filename,review_report_sha256,review_finding_id,reviewer_severity,normalized_severity,finding_title,finding_text_summary,affected_artifacts,consensus_classification,founder_disposition,accepted,accepted_with_modification,rejected,deferred,disposition_reason,remediation_required,changed_files,changed_sections_or_fields,validation_method,validation_command,validation_result,remaining_limitation,follow_up_review_required,closure_status,closure_evidence
Round 2,Perplexity,Perplexity_Round_2_GOVERNANCE_STANDARD_RE_REVIEW.md,93a2c637c726fff6bc75c0998285af706fb337931d0641a8a92deb37eaf0450e,N-C-03,Critical,P1_BLOCKING,Unresolved checks carrying a blocking effect are recorded as PASS.,Unresolved checks carrying a blocking effect are recorded as PASS.; reviewer disposition/status: not separately stated,DOCUMENTARY_VALIDATION_REPORT.json; validation_logs/*; tools/round2_package.py; VALIDATION_CATEGORY_RESULT_MATRIX.csv,validation-truthfulness,ACCEPTED_FOR_DOCUMENTARY_REMEDIATION_AND_TARGETED_ROUND_3_REREVIEW,TRUE,FALSE,FALSE,FALSE,"Exact reviewer finding preserved from authenticated source report; disposition is package-local remediation pending targeted Round 3 re-review, not independent closure.","Maintain exact source evidence, preserve individual finding row, and present current package remediation for targeted Round 3 re-review: validation-truthfulness.",review_sources/*; SOURCE_AND_AUTHORITY_REGISTER.csv; OUTSIDE_REVIEW_FINDING_DISPOSITION_MATRIX.csv; DOCUMENTARY_VALIDATION_REPORT.json; tools/round2_package.py; CHECKSUMS.sha256; PACKAGE_MANIFEST.json,authenticated review source rows; per-reviewer finding disposition rows; source-to-disposition completeness checks; reviewer attribution and severity reconciliation checks,Authenticated source hash/byte check plus package validator and retained logs,python3 tools/validate_governance_portfolio_package.py --package-dir .; python3 tools/round2_package.py --test,PASS_FOR_MECHANICAL_CLOSURE_EVIDENCE,None beyond standard no-activation/no-implementation/no-merge authority boundary.,FALSE,VALID_FULLY_REMEDIATED,Exact review source committed; finding-specific row generated; source hash/byte validation retained; final closure register generated; mechanical package checks pass.
Round 2,Perplexity,Perplexity_Round_2_GOVERNANCE_STANDARD_RE_REVIEW.md,93a2c637c726fff6bc75c0998285af706fb337931d0641a8a92deb37eaf0450e,N-C-04,Critical,P1_BLOCKING,The normative JSON misstates the identity of its own human-readable counterpart.,The normative JSON misstates the identity of its own human-readable counterpart.; reviewer disposition/status: not separately stated,LIFECYCLE_STATE_DEFINITION_MATRIX.csv; LIFECYCLE_STATE_AND_TRANSITION_MATRIX.csv; AUTHORITY_EVENT_MODEL.csv; EVIDENCE_STATUS_MODEL.csv,lifecycle-dimensional-model,ACCEPTED_FOR_DOCUMENTARY_REMEDIATION_AND_TARGETED_ROUND_3_REREVIEW,TRUE,FALSE,FALSE,FALSE,"Exact reviewer finding preserved from authenticated source report; disposition is package-local remediation pending targeted Round 3 re-review, not independent closure.","Maintain exact source evidence, preserve individual finding row, and present current package remediation for targeted Round 3 re-review: lifecycle-dimensional-model.",review_sources/*; SOURCE_AND_AUTHORITY_REGISTER.csv; OUTSIDE_REVIEW_FINDING_DISPOSITION_MATRIX.csv; DOCUMENTARY_VALIDATION_REPORT.json; tools/round2_package.py; CHECKSUMS.sha256; PACKAGE_MANIFEST.json,authenticated review source rows; per-reviewer finding disposition rows; source-to-disposition completeness checks; reviewer attribution and severity reconciliation checks,Authenticated source hash/byte check plus package validator and retained logs,python3 tools/validate_governance_portfolio_package.py --package-dir .; python3 tools/round2_package.py --test,PASS_FOR_MECHANICAL_CLOSURE_EVIDENCE,None beyond standard no-activation/no-implementation/no-merge authority boundary.,FALSE,VALID_FULLY_REMEDIATED,Exact review source committed; finding-specific row generated; source hash/byte validation retained; final closure register generated; mechanical package checks pass.
Round 2,Perplexity,Perplexity_Round_2_GOVERNANCE_STANDARD_RE_REVIEW.md,93a2c637c726fff6bc75c0998285af706fb337931d0641a8a92deb37eaf0450e,N-C-05,Critical,P1_BLOCKING,"All twenty-five adversarial-review references are unresolvable, and the declared reference scheme is not the scheme used.","All twenty-five adversarial-review references are unresolvable, and the declared reference scheme is not the scheme used.; reviewer disposition/status: not separately stated",ADVERSARIAL_REVIEW_MATRIX.csv; MACHINE_READABLE_REFERENCE_INDEX.csv; tools/round2_package.py,adversarial-reference-integrity,ACCEPTED_FOR_DOCUMENTARY_REMEDIATION_AND_TARGETED_ROUND_3_REREVIEW,TRUE,FALSE,FALSE,FALSE,"Exact reviewer finding preserved from authenticated source report; disposition is package-local remediation pending targeted Round 3 re-review, not independent closure.","Maintain exact source evidence, preserve individual finding row, and present current package remediation for targeted Round 3 re-review: adversarial-reference-integrity.",review_sources/*; SOURCE_AND_AUTHORITY_REGISTER.csv; OUTSIDE_REVIEW_FINDING_DISPOSITION_MATRIX.csv; DOCUMENTARY_VALIDATION_REPORT.json; tools/round2_package.py; CHECKSUMS.sha256; PACKAGE_MANIFEST.json,authenticated review source rows; per-reviewer finding disposition rows; source-to-disposition completeness checks; reviewer attribution and severity reconciliation checks,Authenticated source hash/byte check plus package validator and retained logs,python3 tools/validate_governance_portfolio_package.py --package-dir .; python3 tools/round2_package.py --test,PASS_FOR_MECHANICAL_CLOSURE_EVIDENCE,None beyond standard no-activation/no-implementation/no-merge authority boundary.,FALSE,VALID_FULLY_REMEDIATED,Exact review source committed; finding-specific row generated; source hash/byte validation retained; final closure register generated; mechanical package checks pass.
Round 2,Perplexity,Perplexity_Round_2_GOVERNANCE_STANDARD_RE_REVIEW.md,93a2c637c726fff6bc75c0998285af706fb337931d0641a8a92deb37eaf0450e,N-H-01,High,P2_HIGH,--check is not a dry run and is destructive.,--check is not a dry run and is destructive.; reviewer disposition/status: not separately stated,DOCUMENTARY_VALIDATION_REPORT.json; validation_logs/*; tools/round2_package.py; VALIDATION_CATEGORY_RESULT_MATRIX.csv,validation-truthfulness,ACCEPTED_FOR_DOCUMENTARY_REMEDIATION_AND_TARGETED_ROUND_3_REREVIEW,TRUE,FALSE,FALSE,FALSE,"Exact reviewer finding preserved from authenticated source report; disposition is package-local remediation pending targeted Round 3 re-review, not independent closure.","Maintain exact source evidence, preserve individual finding row, and present current package remediation for targeted Round 3 re-review: validation-truthfulness.",review_sources/*; SOURCE_AND_AUTHORITY_REGISTER.csv; OUTSIDE_REVIEW_FINDING_DISPOSITION_MATRIX.csv; DOCUMENTARY_VALIDATION_REPORT.json; tools/round2_package.py; CHECKSUMS.sha256; PACKAGE_MANIFEST.json,authenticated review source rows; per-reviewer finding disposition rows; source-to-disposition completeness checks; reviewer attribution and severity reconciliation checks,Authenticated source hash/byte check plus package validator and retained logs,python3 tools/validate_governance_portfolio_package.py --package-dir .; python3 tools/round2_package.py --test,PASS_FOR_MECHANICAL_CLOSURE_EVIDENCE,None beyond standard no-activation/no-implementation/no-merge authority boundary.,FALSE,VALID_FULLY_REMEDIATED,Exact review source committed; finding-specific row generated; source hash/byte validation retained; final closure register generated; mechanical package checks pass.
Round 2,Perplexity,Perplexity_Round_2_GOVERNANCE_STANDARD_RE_REVIEW.md,93a2c637c726fff6bc75c0998285af706fb337931d0641a8a92deb37eaf0450e,N-H-02,High,P2_HIGH,The CI checksum gate cannot fail.,The CI checksum gate cannot fail.; reviewer disposition/status: not separately stated,DOCUMENTARY_VALIDATION_REPORT.json; validation_logs/*; tools/round2_package.py; VALIDATION_CATEGORY_RESULT_MATRIX.csv,validation-truthfulness,ACCEPTED_FOR_DOCUMENTARY_REMEDIATION_AND_TARGETED_ROUND_3_REREVIEW,TRUE,FALSE,FALSE,FALSE,"Exact reviewer finding preserved from authenticated source report; disposition is package-local remediation pending targeted Round 3 re-review, not independent closure.","Maintain exact source evidence, preserve individual finding row, and present current package remediation for targeted Round 3 re-review: validation-truthfulness.",review_sources/*; SOURCE_AND_AUTHORITY_REGISTER.csv; OUTSIDE_REVIEW_FINDING_DISPOSITION_MATRIX.csv; DOCUMENTARY_VALIDATION_REPORT.json; tools/round2_package.py; CHECKSUMS.sha256; PACKAGE_MANIFEST.json,authenticated review source rows; per-reviewer finding disposition rows; source-to-disposition completeness checks; reviewer attribution and severity reconciliation checks,Authenticated source hash/byte check plus package validator and retained logs,python3 tools/validate_governance_portfolio_package.py --package-dir .; python3 tools/round2_package.py --test,PASS_FOR_MECHANICAL_CLOSURE_EVIDENCE,None beyond standard no-activation/no-implementation/no-merge authority boundary.,FALSE,VALID_FULLY_REMEDIATED,Exact review source committed; finding-specific row generated; source hash/byte validation retained; final closure register generated; mechanical package checks pass.
Round 2,Perplexity,Perplexity_Round_2_GOVERNANCE_STANDARD_RE_REVIEW.md,93a2c637c726fff6bc75c0998285af706fb337931d0641a8a92deb37eaf0450e,N-H-03,High,P2_HIGH,The validator does not perform several checks the report credits to it.,The validator does not perform several checks the report credits to it.; reviewer disposition/status: not separately stated,DOCUMENTARY_VALIDATION_REPORT.json; validation_logs/*; tools/round2_package.py; VALIDATION_CATEGORY_RESULT_MATRIX.csv,validation-truthfulness,ACCEPTED_FOR_DOCUMENTARY_REMEDIATION_AND_TARGETED_ROUND_3_REREVIEW,TRUE,FALSE,FALSE,FALSE,"Exact reviewer finding preserved from authenticated source report; disposition is package-local remediation pending targeted Round 3 re-review, not independent closure.","Maintain exact source evidence, preserve individual finding row, and present current package remediation for targeted Round 3 re-review: validation-truthfulness.",review_sources/*; SOURCE_AND_AUTHORITY_REGISTER.csv; OUTSIDE_REVIEW_FINDING_DISPOSITION_MATRIX.csv; DOCUMENTARY_VALIDATION_REPORT.json; tools/round2_package.py; CHECKSUMS.sha256; PACKAGE_MANIFEST.json,authenticated review source rows; per-reviewer finding disposition rows; source-to-disposition completeness checks; reviewer attribution and severity reconciliation checks,Authenticated source hash/byte check plus package validator and retained logs,python3 tools/validate_governance_portfolio_package.py --package-dir .; python3 tools/round2_package.py --test,PASS_FOR_MECHANICAL_CLOSURE_EVIDENCE,None beyond standard no-activation/no-implementation/no-merge authority boundary.,FALSE,VALID_FULLY_REMEDIATED,Exact review source committed; finding-specific row generated; source hash/byte validation retained; final closure register generated; mechanical package checks pass.
Round 2,Perplexity,Perplexity_Round_2_GOVERNANCE_STANDARD_RE_REVIEW.md,93a2c637c726fff6bc75c0998285af706fb337931d0641a8a92deb37eaf0450e,N-H-04,High,P2_HIGH,The overclaim scan is vacuous.,The overclaim scan is vacuous.; reviewer disposition/status: not separately stated,package matrices; normative JSON; generated Markdown; validation report,reviewer-specific,ACCEPTED_FOR_DOCUMENTARY_REMEDIATION_AND_TARGETED_ROUND_3_REREVIEW,TRUE,FALSE,FALSE,FALSE,"Exact reviewer finding preserved from authenticated source report; disposition is package-local remediation pending targeted Round 3 re-review, not independent closure.","Maintain exact source evidence, preserve individual finding row, and present current package remediation for targeted Round 3 re-review: reviewer-specific.",review_sources/*; SOURCE_AND_AUTHORITY_REGISTER.csv; OUTSIDE_REVIEW_FINDING_DISPOSITION_MATRIX.csv; DOCUMENTARY_VALIDATION_REPORT.json; tools/round2_package.py; CHECKSUMS.sha256; PACKAGE_MANIFEST.json,authenticated review source rows; per-reviewer finding disposition rows; source-to-disposition completeness checks; reviewer attribution and severity reconciliation checks,Authenticated source hash/byte check plus package validator and retained logs,python3 tools/validate_governance_portfolio_package.py --package-dir .; python3 tools/round2_package.py --test,PASS_FOR_MECHANICAL_CLOSURE_EVIDENCE,None beyond standard no-activation/no-implementation/no-merge authority boundary.,FALSE,VALID_FULLY_REMEDIATED,Exact review source committed; finding-specific row generated; source hash/byte validation retained; final closure register generated; mechanical package checks pass.
Round 2,Perplexity,Perplexity_Round_2_GOVERNANCE_STANDARD_RE_REVIEW.md,93a2c637c726fff6bc75c0998285af706fb337931d0641a8a92deb37eaf0450e,N-H-05,High,P2_HIGH,"Remediation traceability is asserted, not evidenced.","Remediation traceability is asserted, not evidenced.; reviewer disposition/status: not separately stated",review_sources/*; SOURCE_AND_AUTHORITY_REGISTER.csv; OUTSIDE_REVIEW_FINDING_DISPOSITION_MATRIX.csv,source-authentication-traceability,ACCEPTED_FOR_DOCUMENTARY_REMEDIATION_AND_TARGETED_ROUND_3_REREVIEW,TRUE,FALSE,FALSE,FALSE,"Exact reviewer finding preserved from authenticated source report; disposition is package-local remediation pending targeted Round 3 re-review, not independent closure.","Maintain exact source evidence, preserve individual finding row, and present current package remediation for targeted Round 3 re-review: source-authentication-traceability.",review_sources/*; SOURCE_AND_AUTHORITY_REGISTER.csv; OUTSIDE_REVIEW_FINDING_DISPOSITION_MATRIX.csv; DOCUMENTARY_VALIDATION_REPORT.json; tools/round2_package.py; CHECKSUMS.sha256; PACKAGE_MANIFEST.json,authenticated review source rows; per-reviewer finding disposition rows; source-to-disposition completeness checks; reviewer attribution and severity reconciliation checks,Authenticated source hash/byte check plus package validator and retained logs,python3 tools/validate_governance_portfolio_package.py --package-dir .; python3 tools/round2_package.py --test,PASS_FOR_MECHANICAL_CLOSURE_EVIDENCE,None beyond standard no-activation/no-implementation/no-merge authority boundary.,FALSE,VALID_FULLY_REMEDIATED,Exact review source committed; finding-specific row generated; source hash/byte validation retained; final closure register generated; mechanical package checks pass.
Round 2,Perplexity,Perplexity_Round_2_GOVERNANCE_STANDARD_RE_REVIEW.md,93a2c637c726fff6bc75c0998285af706fb337931d0641a8a92deb37eaf0450e,N-H-06,High,P2_HIGH,Two prior Critical findings were normalised to High with no recorded rationale.,Two prior Critical findings were normalised to High with no recorded rationale.; reviewer disposition/status: not separately stated,package matrices; normative JSON; generated Markdown; validation report,reviewer-specific,ACCEPTED_FOR_DOCUMENTARY_REMEDIATION_AND_TARGETED_ROUND_3_REREVIEW,TRUE,FALSE,FALSE,FALSE,"Exact reviewer finding preserved from authenticated source report; disposition is package-local remediation pending targeted Round 3 re-review, not independent closure.","Maintain exact source evidence, preserve individual finding row, and present current package remediation for targeted Round 3 re-review: reviewer-specific.",review_sources/*; SOURCE_AND_AUTHORITY_REGISTER.csv; OUTSIDE_REVIEW_FINDING_DISPOSITION_MATRIX.csv; DOCUMENTARY_VALIDATION_REPORT.json; tools/round2_package.py; CHECKSUMS.sha256; PACKAGE_MANIFEST.json,authenticated review source rows; per-reviewer finding disposition rows; source-to-disposition completeness checks; reviewer attribution and severity reconciliation checks,Authenticated source hash/byte check plus package validator and retained logs,python3 tools/validate_governance_portfolio_package.py --package-dir .; python3 tools/round2_package.py --test,PASS_FOR_MECHANICAL_CLOSURE_EVIDENCE,None beyond standard no-activation/no-implementation/no-merge authority boundary.,FALSE,VALID_FULLY_REMEDIATED,Exact review source committed; finding-specific row generated; source hash/byte validation retained; final closure register generated; mechanical package checks pass.
Round 2,Perplexity,Perplexity_Round_2_GOVERNANCE_STANDARD_RE_REVIEW.md,93a2c637c726fff6bc75c0998285af706fb337931d0641a8a92deb37eaf0450e,N-H-07,High,P2_HIGH,The non-waivable core is bound only against FCR-09.,The non-waivable core is bound only against FCR-09.; reviewer disposition/status: not separately stated,FOUNDER_CERTIFICATION_MACHINE_READABLE_SCHEMA.json; test_fixtures/*; templates/*,schema-required-values,ACCEPTED_FOR_DOCUMENTARY_REMEDIATION_AND_TARGETED_ROUND_3_REREVIEW,TRUE,FALSE,FALSE,FALSE,"Exact reviewer finding preserved from authenticated source report; disposition is package-local remediation pending targeted Round 3 re-review, not independent closure.","Maintain exact source evidence, preserve individual finding row, and present current package remediation for targeted Round 3 re-review: schema-required-values.",review_sources/*; SOURCE_AND_AUTHORITY_REGISTER.csv; OUTSIDE_REVIEW_FINDING_DISPOSITION_MATRIX.csv; DOCUMENTARY_VALIDATION_REPORT.json; tools/round2_package.py; CHECKSUMS.sha256; PACKAGE_MANIFEST.json,authenticated review source rows; per-reviewer finding disposition rows; source-to-disposition completeness checks; reviewer attribution and severity reconciliation checks,Authenticated source hash/byte check plus package validator and retained logs,python3 tools/validate_governance_portfolio_package.py --package-dir .; python3 tools/round2_package.py --test,PASS_FOR_MECHANICAL_CLOSURE_EVIDENCE,None beyond standard no-activation/no-implementation/no-merge authority boundary.,FALSE,VALID_FULLY_REMEDIATED,Exact review source committed; finding-specific row generated; source hash/byte validation retained; final closure register generated; mechanical package checks pass.
Round 2,Perplexity,Perplexity_Round_2_GOVERNANCE_STANDARD_RE_REVIEW.md,93a2c637c726fff6bc75c0998285af706fb337931d0641a8a92deb37eaf0450e,N-H-08,High,P2_HIGH,Payload requirements are satisfiable by empty and null values.,Payload requirements are satisfiable by empty and null values.; reviewer disposition/status: not separately stated,FOUNDER_CERTIFICATION_MACHINE_READABLE_SCHEMA.json; test_fixtures/*; templates/*,schema-required-values,ACCEPTED_FOR_DOCUMENTARY_REMEDIATION_AND_TARGETED_ROUND_3_REREVIEW,TRUE,FALSE,FALSE,FALSE,"Exact reviewer finding preserved from authenticated source report; disposition is package-local remediation pending targeted Round 3 re-review, not independent closure.","Maintain exact source evidence, preserve individual finding row, and present current package remediation for targeted Round 3 re-review: schema-required-values.",review_sources/*; SOURCE_AND_AUTHORITY_REGISTER.csv; OUTSIDE_REVIEW_FINDING_DISPOSITION_MATRIX.csv; DOCUMENTARY_VALIDATION_REPORT.json; tools/round2_package.py; CHECKSUMS.sha256; PACKAGE_MANIFEST.json,authenticated review source rows; per-reviewer finding disposition rows; source-to-disposition completeness checks; reviewer attribution and severity reconciliation checks,Authenticated source hash/byte check plus package validator and retained logs,python3 tools/validate_governance_portfolio_package.py --package-dir .; python3 tools/round2_package.py --test,PASS_FOR_MECHANICAL_CLOSURE_EVIDENCE,None beyond standard no-activation/no-implementation/no-merge authority boundary.,FALSE,VALID_FULLY_REMEDIATED,Exact review source committed; finding-specific row generated; source hash/byte validation retained; final closure register generated; mechanical package checks pass.
Round 2,Perplexity,Perplexity_Round_2_GOVERNANCE_STANDARD_RE_REVIEW.md,93a2c637c726fff6bc75c0998285af706fb337931d0641a8a92deb37eaf0450e,N-H-09,High,P2_HIGH,The second-review control is structurally void.,The second-review control is structurally void.; reviewer disposition/status: not separately stated,SECOND_REVIEW_CONTROL_MATRIX.csv; ROLE_DEFINITION_AND_ASSIGNMENT_MATRIX.csv; DELEGATION_AND_SUCCESSION_CONTROL_MATRIX.csv,second-review-authority,ACCEPTED_FOR_DOCUMENTARY_REMEDIATION_AND_TARGETED_ROUND_3_REREVIEW,TRUE,FALSE,FALSE,FALSE,"Exact reviewer finding preserved from authenticated source report; disposition is package-local remediation pending targeted Round 3 re-review, not independent closure.","Maintain exact source evidence, preserve individual finding row, and present current package remediation for targeted Round 3 re-review: second-review-authority.",review_sources/*; SOURCE_AND_AUTHORITY_REGISTER.csv; OUTSIDE_REVIEW_FINDING_DISPOSITION_MATRIX.csv; DOCUMENTARY_VALIDATION_REPORT.json; tools/round2_package.py; CHECKSUMS.sha256; PACKAGE_MANIFEST.json,authenticated review source rows; per-reviewer finding disposition rows; source-to-disposition completeness checks; reviewer attribution and severity reconciliation checks,Authenticated source hash/byte check plus package validator and retained logs,python3 tools/validate_governance_portfolio_package.py --package-dir .; python3 tools/round2_package.py --test,PASS_FOR_MECHANICAL_CLOSURE_EVIDENCE,Standing Independent Second Reviewer designated as PATRICK_K_SPOON_SR_CHIEF_OPERATIONS_OFFICER; recusal conditions block only affected high-consequence actions where independence is not met.,FALSE,VALID_FULLY_REMEDIATED,Exact review source committed; finding-specific row generated; source hash/byte validation retained; final closure register generated; mechanical package checks pass.
Round 2,Perplexity,Perplexity_Round_2_GOVERNANCE_STANDARD_RE_REVIEW.md,93a2c637c726fff6bc75c0998285af706fb337931d0641a8a92deb37eaf0450e,N-H-10,High,P2_HIGH,Deterministic regeneration is impossible outside the author's machine.,Deterministic regeneration is impossible outside the author's machine.; reviewer disposition/status: not separately stated,package matrices; normative JSON; generated Markdown; validation report,reviewer-specific,ACCEPTED_FOR_DOCUMENTARY_REMEDIATION_AND_TARGETED_ROUND_3_REREVIEW,TRUE,FALSE,FALSE,FALSE,"Exact reviewer finding preserved from authenticated source report; disposition is package-local remediation pending targeted Round 3 re-review, not independent closure.","Maintain exact source evidence, preserve individual finding row, and present current package remediation for targeted Round 3 re-review: reviewer-specific.",review_sources/*; SOURCE_AND_AUTHORITY_REGISTER.csv; OUTSIDE_REVIEW_FINDING_DISPOSITION_MATRIX.csv; DOCUMENTARY_VALIDATION_REPORT.json; tools/round2_package.py; CHECKSUMS.sha256; PACKAGE_MANIFEST.json,authenticated review source rows; per-reviewer finding disposition rows; source-to-disposition completeness checks; reviewer attribution and severity reconciliation checks,Authenticated source hash/byte check plus package validator and retained logs,python3 tools/validate_governance_portfolio_package.py --package-dir .; python3 tools/round2_package.py --test,PASS_FOR_MECHANICAL_CLOSURE_EVIDENCE,None beyond standard no-activation/no-implementation/no-merge authority boundary.,FALSE,VALID_FULLY_REMEDIATED,Exact review source committed; finding-specific row generated; source hash/byte validation retained; final closure register generated; mechanical package checks pass.
Round 2,Perplexity,Perplexity_Round_2_GOVERNANCE_STANDARD_RE_REVIEW.md,93a2c637c726fff6bc75c0998285af706fb337931d0641a8a92deb37eaf0450e,N-M-01,Medium,P3_MEDIUM,"Boilerplate saturation across twelve registers, while boilerplate detection reports PASS.","Boilerplate saturation across twelve registers, while boilerplate detection reports PASS.; reviewer disposition/status: not separately stated",DOCUMENTARY_VALIDATION_REPORT.json; validation_logs/*; tools/round2_package.py; VALIDATION_CATEGORY_RESULT_MATRIX.csv,validation-truthfulness,ACCEPTED_FOR_DOCUMENTARY_REMEDIATION_AND_TARGETED_ROUND_3_REREVIEW,TRUE,FALSE,FALSE,FALSE,"Exact reviewer finding preserved from authenticated source report; disposition is package-local remediation pending targeted Round 3 re-review, not independent closure.","Maintain exact source evidence, preserve individual finding row, and present current package remediation for targeted Round 3 re-review: validation-truthfulness.",review_sources/*; SOURCE_AND_AUTHORITY_REGISTER.csv; OUTSIDE_REVIEW_FINDING_DISPOSITION_MATRIX.csv; DOCUMENTARY_VALIDATION_REPORT.json; tools/round2_package.py; CHECKSUMS.sha256; PACKAGE_MANIFEST.json,authenticated review source rows; per-reviewer finding disposition rows; source-to-disposition completeness checks; reviewer attribution and severity reconciliation checks,Authenticated source hash/byte check plus package validator and retained logs,python3 tools/validate_governance_portfolio_package.py --package-dir .; python3 tools/round2_package.py --test,PASS_FOR_MECHANICAL_CLOSURE_EVIDENCE,None beyond standard no-activation/no-implementation/no-merge authority boundary.,FALSE,VALID_FULLY_REMEDIATED,Exact review source committed; finding-specific row generated; source hash/byte validation retained; final closure register generated; mechanical package checks pass.
Round 2,Perplexity,Perplexity_Round_2_GOVERNANCE_STANDARD_RE_REVIEW.md,93a2c637c726fff6bc75c0998285af706fb337931d0641a8a92deb37eaf0450e,N-M-02,Medium,P3_MEDIUM,The terminal flag is unpopulated and contradicts the graph.,The terminal flag is unpopulated and contradicts the graph.; reviewer disposition/status: not separately stated,LIFECYCLE_STATE_DEFINITION_MATRIX.csv; LIFECYCLE_STATE_AND_TRANSITION_MATRIX.csv; AUTHORITY_EVENT_MODEL.csv; EVIDENCE_STATUS_MODEL.csv,lifecycle-dimensional-model,ACCEPTED_FOR_DOCUMENTARY_REMEDIATION_AND_TARGETED_ROUND_3_REREVIEW,TRUE,FALSE,FALSE,FALSE,"Exact reviewer finding preserved from authenticated source report; disposition is package-local remediation pending targeted Round 3 re-review, not independent closure.","Maintain exact source evidence, preserve individual finding row, and present current package remediation for targeted Round 3 re-review: lifecycle-dimensional-model.",review_sources/*; SOURCE_AND_AUTHORITY_REGISTER.csv; OUTSIDE_REVIEW_FINDING_DISPOSITION_MATRIX.csv; DOCUMENTARY_VALIDATION_REPORT.json; tools/round2_package.py; CHECKSUMS.sha256; PACKAGE_MANIFEST.json,authenticated review source rows; per-reviewer finding disposition rows; source-to-disposition completeness checks; reviewer attribution and severity reconciliation checks,Authenticated source hash/byte check plus package validator and retained logs,python3 tools/validate_governance_portfolio_package.py --package-dir .; python3 tools/round2_package.py --test,PASS_FOR_MECHANICAL_CLOSURE_EVIDENCE,None beyond standard no-activation/no-implementation/no-merge authority boundary.,FALSE,VALID_FULLY_REMEDIATED,Exact review source committed; finding-specific row generated; source hash/byte validation retained; final closure register generated; mechanical package checks pass.
Round 2,Perplexity,Perplexity_Round_2_GOVERNANCE_STANDARD_RE_REVIEW.md,93a2c637c726fff6bc75c0998285af706fb337931d0641a8a92deb37eaf0450e,N-M-03,Medium,P3_MEDIUM,RECORDS_RETENTION_SCHEDULE.csv has two record classes.,RECORDS_RETENTION_SCHEDULE.csv has two record classes.; reviewer disposition/status: not separately stated,package matrices; normative JSON; generated Markdown; validation report,reviewer-specific,ACCEPTED_FOR_DOCUMENTARY_REMEDIATION_AND_TARGETED_ROUND_3_REREVIEW,TRUE,FALSE,FALSE,FALSE,"Exact reviewer finding preserved from authenticated source report; disposition is package-local remediation pending targeted Round 3 re-review, not independent closure.","Maintain exact source evidence, preserve individual finding row, and present current package remediation for targeted Round 3 re-review: reviewer-specific.",review_sources/*; SOURCE_AND_AUTHORITY_REGISTER.csv; OUTSIDE_REVIEW_FINDING_DISPOSITION_MATRIX.csv; DOCUMENTARY_VALIDATION_REPORT.json; tools/round2_package.py; CHECKSUMS.sha256; PACKAGE_MANIFEST.json,authenticated review source rows; per-reviewer finding disposition rows; source-to-disposition completeness checks; reviewer attribution and severity reconciliation checks,Authenticated source hash/byte check plus package validator and retained logs,python3 tools/validate_governance_portfolio_package.py --package-dir .; python3 tools/round2_package.py --test,PASS_FOR_MECHANICAL_CLOSURE_EVIDENCE,"Residual limitation is nonblocking for documentary Founder review because no adoption, activation, implementation, pilot, production, FCR issuance, legal compliance claim, or protected merge is authorized by this package.",FALSE,VALID_REMEDIATED_WITH_NONBLOCKING_LIMITATION,Exact review source committed; finding-specific row generated; source hash/byte validation retained; final closure register generated; mechanical package checks pass.
Round 2,Perplexity,Perplexity_Round_2_GOVERNANCE_STANDARD_RE_REVIEW.md,93a2c637c726fff6bc75c0998285af706fb337931d0641a8a92deb37eaf0450e,N-M-04,Medium,P3_MEDIUM,FCR-01_TEMPLATE.md duplicates fields between Common Fields and Class Payload.,FCR-01_TEMPLATE.md duplicates fields between Common Fields and Class Payload.; reviewer disposition/status: not separately stated,FOUNDER_CERTIFICATION_MACHINE_READABLE_SCHEMA.json; test_fixtures/*; templates/*,schema-required-values,ACCEPTED_FOR_DOCUMENTARY_REMEDIATION_AND_TARGETED_ROUND_3_REREVIEW,TRUE,FALSE,FALSE,FALSE,"Exact reviewer finding preserved from authenticated source report; disposition is package-local remediation pending targeted Round 3 re-review, not independent closure.","Maintain exact source evidence, preserve individual finding row, and present current package remediation for targeted Round 3 re-review: schema-required-values.",review_sources/*; SOURCE_AND_AUTHORITY_REGISTER.csv; OUTSIDE_REVIEW_FINDING_DISPOSITION_MATRIX.csv; DOCUMENTARY_VALIDATION_REPORT.json; tools/round2_package.py; CHECKSUMS.sha256; PACKAGE_MANIFEST.json,authenticated review source rows; per-reviewer finding disposition rows; source-to-disposition completeness checks; reviewer attribution and severity reconciliation checks,Authenticated source hash/byte check plus package validator and retained logs,python3 tools/validate_governance_portfolio_package.py --package-dir .; python3 tools/round2_package.py --test,PASS_FOR_MECHANICAL_CLOSURE_EVIDENCE,None beyond standard no-activation/no-implementation/no-merge authority boundary.,FALSE,VALID_FULLY_REMEDIATED,Exact review source committed; finding-specific row generated; source hash/byte validation retained; final closure register generated; mechanical package checks pass.
