normative_row_id,guide_identifier,source_id,disposition,linked_control_ids,linked_invariant_ids,linked_question_ids,source_class,authority_status,notes
CGP006-NR-0076,ES-CG-13,CGSRC-GOV-0016,USED,ES-CG-13-CTRL-0001;ES-CG-13-CTRL-0002;ES-CG-13-CTRL-0003;ES-CG-13-CTRL-0004;ES-CG-13-CTRL-0005;ES-CG-13-CTRL-0006,ES-CG-13-INV-0001;ES-CG-13-INV-0002;ES-CG-13-INV-0003;ES-CG-13-INV-0004;ES-CG-13-INV-0005;ES-CG-13-INV-0006,ES-CG-13-DQ-0001;ES-CG-13-DQ-0002;ES-CG-13-DQ-0003;ES-CG-13-DQ-0004;ES-CG-13-DQ-0005;ES-CG-13-DQ-0006;ES-CG-13-DQ-0007;ES-CG-13-DQ-0008,ADOPTED_GOVERNANCE,SUPPORTING,Used as frozen normative support for candidate-only guide statements; no implementation authority created.
CGP006-NR-0077,ES-CG-13,CGSRC-GOV-0017,USED,ES-CG-13-CTRL-0001;ES-CG-13-CTRL-0002;ES-CG-13-CTRL-0003;ES-CG-13-CTRL-0004;ES-CG-13-CTRL-0005;ES-CG-13-CTRL-0006,ES-CG-13-INV-0001;ES-CG-13-INV-0002;ES-CG-13-INV-0003;ES-CG-13-INV-0004;ES-CG-13-INV-0005;ES-CG-13-INV-0006,ES-CG-13-DQ-0001;ES-CG-13-DQ-0002;ES-CG-13-DQ-0003;ES-CG-13-DQ-0004;ES-CG-13-DQ-0005;ES-CG-13-DQ-0006;ES-CG-13-DQ-0007;ES-CG-13-DQ-0008,ADOPTED_GOVERNANCE,SUPPORTING,Used as frozen normative support for candidate-only guide statements; no implementation authority created.
CGP006-NR-0078,ES-CG-13,CGSRC-GOV-0018,USED,ES-CG-13-CTRL-0001;ES-CG-13-CTRL-0002;ES-CG-13-CTRL-0003;ES-CG-13-CTRL-0004;ES-CG-13-CTRL-0005;ES-CG-13-CTRL-0006,ES-CG-13-INV-0001;ES-CG-13-INV-0002;ES-CG-13-INV-0003;ES-CG-13-INV-0004;ES-CG-13-INV-0005;ES-CG-13-INV-0006,ES-CG-13-DQ-0001;ES-CG-13-DQ-0002;ES-CG-13-DQ-0003;ES-CG-13-DQ-0004;ES-CG-13-DQ-0005;ES-CG-13-DQ-0006;ES-CG-13-DQ-0007;ES-CG-13-DQ-0008,ADOPTED_GOVERNANCE,CONTROLLING,Used as frozen normative support for candidate-only guide statements; no implementation authority created.
CGP006-NR-0079,ES-CG-13,CGSRC-GOV-0134,USED,ES-CG-13-CTRL-0001;ES-CG-13-CTRL-0002;ES-CG-13-CTRL-0003;ES-CG-13-CTRL-0004;ES-CG-13-CTRL-0005;ES-CG-13-CTRL-0006,ES-CG-13-INV-0001;ES-CG-13-INV-0002;ES-CG-13-INV-0003;ES-CG-13-INV-0004;ES-CG-13-INV-0005;ES-CG-13-INV-0006,ES-CG-13-DQ-0001;ES-CG-13-DQ-0002;ES-CG-13-DQ-0003;ES-CG-13-DQ-0004;ES-CG-13-DQ-0005;ES-CG-13-DQ-0006;ES-CG-13-DQ-0007;ES-CG-13-DQ-0008,ADOPTED_GOVERNANCE,SUPPORTING,Used as frozen normative support for candidate-only guide statements; no implementation authority created.
CGP006-NR-0080,ES-CG-13,CGSRC-GOV-0140,USED,ES-CG-13-CTRL-0001;ES-CG-13-CTRL-0002;ES-CG-13-CTRL-0003;ES-CG-13-CTRL-0004;ES-CG-13-CTRL-0005;ES-CG-13-CTRL-0006,ES-CG-13-INV-0001;ES-CG-13-INV-0002;ES-CG-13-INV-0003;ES-CG-13-INV-0004;ES-CG-13-INV-0005;ES-CG-13-INV-0006,ES-CG-13-DQ-0001;ES-CG-13-DQ-0002;ES-CG-13-DQ-0003;ES-CG-13-DQ-0004;ES-CG-13-DQ-0005;ES-CG-13-DQ-0006;ES-CG-13-DQ-0007;ES-CG-13-DQ-0008,ADOPTED_GOVERNANCE,SUPPORTING,Used as frozen normative support for candidate-only guide statements; no implementation authority created.
CGP006-NR-0081,ES-CG-13,CGSRC-GOV-0141,USED,ES-CG-13-CTRL-0001;ES-CG-13-CTRL-0002;ES-CG-13-CTRL-0003;ES-CG-13-CTRL-0004;ES-CG-13-CTRL-0005;ES-CG-13-CTRL-0006,ES-CG-13-INV-0001;ES-CG-13-INV-0002;ES-CG-13-INV-0003;ES-CG-13-INV-0004;ES-CG-13-INV-0005;ES-CG-13-INV-0006,ES-CG-13-DQ-0001;ES-CG-13-DQ-0002;ES-CG-13-DQ-0003;ES-CG-13-DQ-0004;ES-CG-13-DQ-0005;ES-CG-13-DQ-0006;ES-CG-13-DQ-0007;ES-CG-13-DQ-0008,ADOPTED_GOVERNANCE,SUPPORTING,Used as frozen normative support for candidate-only guide statements; no implementation authority created.
CGP006-NR-0082,ES-CG-13,CGSRC-GOV-0152,USED,ES-CG-13-CTRL-0001;ES-CG-13-CTRL-0002;ES-CG-13-CTRL-0003;ES-CG-13-CTRL-0004;ES-CG-13-CTRL-0005;ES-CG-13-CTRL-0006,ES-CG-13-INV-0001;ES-CG-13-INV-0002;ES-CG-13-INV-0003;ES-CG-13-INV-0004;ES-CG-13-INV-0005;ES-CG-13-INV-0006,ES-CG-13-DQ-0001;ES-CG-13-DQ-0002;ES-CG-13-DQ-0003;ES-CG-13-DQ-0004;ES-CG-13-DQ-0005;ES-CG-13-DQ-0006;ES-CG-13-DQ-0007;ES-CG-13-DQ-0008,ADOPTED_GOVERNANCE,CONTROLLING,Used as frozen normative support for candidate-only guide statements; no implementation authority created.
CGP006-NR-0083,ES-CG-13,CGSRC-GOV-0153,USED,ES-CG-13-CTRL-0001;ES-CG-13-CTRL-0002;ES-CG-13-CTRL-0003;ES-CG-13-CTRL-0004;ES-CG-13-CTRL-0005;ES-CG-13-CTRL-0006,ES-CG-13-INV-0001;ES-CG-13-INV-0002;ES-CG-13-INV-0003;ES-CG-13-INV-0004;ES-CG-13-INV-0005;ES-CG-13-INV-0006,ES-CG-13-DQ-0001;ES-CG-13-DQ-0002;ES-CG-13-DQ-0003;ES-CG-13-DQ-0004;ES-CG-13-DQ-0005;ES-CG-13-DQ-0006;ES-CG-13-DQ-0007;ES-CG-13-DQ-0008,ADOPTED_GOVERNANCE,CONTROLLING,Used as frozen normative support for candidate-only guide statements; no implementation authority created.
CGP006-NR-0084,ES-CG-13,CGSRC-PIA-0010,USED,ES-CG-13-CTRL-0001;ES-CG-13-CTRL-0002;ES-CG-13-CTRL-0003;ES-CG-13-CTRL-0004;ES-CG-13-CTRL-0005;ES-CG-13-CTRL-0006,ES-CG-13-INV-0001;ES-CG-13-INV-0002;ES-CG-13-INV-0003;ES-CG-13-INV-0004;ES-CG-13-INV-0005;ES-CG-13-INV-0006,ES-CG-13-DQ-0001;ES-CG-13-DQ-0002;ES-CG-13-DQ-0003;ES-CG-13-DQ-0004;ES-CG-13-DQ-0005;ES-CG-13-DQ-0006;ES-CG-13-DQ-0007;ES-CG-13-DQ-0008,APPROVED_PIA,CONTROLLING,Used as frozen normative support for candidate-only guide statements; no implementation authority created.
CGP006-NR-0085,ES-CG-13,CGSRC-HIST-0038,USED,ES-CG-13-CTRL-0001;ES-CG-13-CTRL-0002;ES-CG-13-CTRL-0003;ES-CG-13-CTRL-0004;ES-CG-13-CTRL-0005;ES-CG-13-CTRL-0006,ES-CG-13-INV-0001;ES-CG-13-INV-0002;ES-CG-13-INV-0003;ES-CG-13-INV-0004;ES-CG-13-INV-0005;ES-CG-13-INV-0006,ES-CG-13-DQ-0001;ES-CG-13-DQ-0002;ES-CG-13-DQ-0003;ES-CG-13-DQ-0004;ES-CG-13-DQ-0005;ES-CG-13-DQ-0006;ES-CG-13-DQ-0007;ES-CG-13-DQ-0008,HISTORICAL_PREDECESSOR,HISTORICAL,Used as frozen normative support for candidate-only guide statements; no implementation authority created.
CGP006-NR-0086,ES-CG-13,CGSRC-ATLAS-0006,USED,ES-CG-13-CTRL-0001;ES-CG-13-CTRL-0002;ES-CG-13-CTRL-0003;ES-CG-13-CTRL-0004;ES-CG-13-CTRL-0005;ES-CG-13-CTRL-0006,ES-CG-13-INV-0001;ES-CG-13-INV-0002;ES-CG-13-INV-0003;ES-CG-13-INV-0004;ES-CG-13-INV-0005;ES-CG-13-INV-0006,ES-CG-13-DQ-0001;ES-CG-13-DQ-0002;ES-CG-13-DQ-0003;ES-CG-13-DQ-0004;ES-CG-13-DQ-0005;ES-CG-13-DQ-0006;ES-CG-13-DQ-0007;ES-CG-13-DQ-0008,IMPLEMENTATION_ATLAS,CONTROLLING,Used as frozen normative support for candidate-only guide statements; no implementation authority created.
CGP006-NR-0087,ES-CG-13,CGSRC-ATLAS-0017,USED,ES-CG-13-CTRL-0001;ES-CG-13-CTRL-0002;ES-CG-13-CTRL-0003;ES-CG-13-CTRL-0004;ES-CG-13-CTRL-0005;ES-CG-13-CTRL-0006,ES-CG-13-INV-0001;ES-CG-13-INV-0002;ES-CG-13-INV-0003;ES-CG-13-INV-0004;ES-CG-13-INV-0005;ES-CG-13-INV-0006,ES-CG-13-DQ-0001;ES-CG-13-DQ-0002;ES-CG-13-DQ-0003;ES-CG-13-DQ-0004;ES-CG-13-DQ-0005;ES-CG-13-DQ-0006;ES-CG-13-DQ-0007;ES-CG-13-DQ-0008,IMPLEMENTATION_ATLAS,CONTROLLING,Used as frozen normative support for candidate-only guide statements; no implementation authority created.
CGP006-NR-0088,ES-CG-13,CGSRC-ATLAS-0018,USED,ES-CG-13-CTRL-0001;ES-CG-13-CTRL-0002;ES-CG-13-CTRL-0003;ES-CG-13-CTRL-0004;ES-CG-13-CTRL-0005;ES-CG-13-CTRL-0006,ES-CG-13-INV-0001;ES-CG-13-INV-0002;ES-CG-13-INV-0003;ES-CG-13-INV-0004;ES-CG-13-INV-0005;ES-CG-13-INV-0006,ES-CG-13-DQ-0001;ES-CG-13-DQ-0002;ES-CG-13-DQ-0003;ES-CG-13-DQ-0004;ES-CG-13-DQ-0005;ES-CG-13-DQ-0006;ES-CG-13-DQ-0007;ES-CG-13-DQ-0008,IMPLEMENTATION_ATLAS,CONTROLLING,Used as frozen normative support for candidate-only guide statements; no implementation authority created.
CGP006-NR-0089,ES-CG-13,CGSRC-ATLAS-0019,USED,ES-CG-13-CTRL-0001;ES-CG-13-CTRL-0002;ES-CG-13-CTRL-0003;ES-CG-13-CTRL-0004;ES-CG-13-CTRL-0005;ES-CG-13-CTRL-0006,ES-CG-13-INV-0001;ES-CG-13-INV-0002;ES-CG-13-INV-0003;ES-CG-13-INV-0004;ES-CG-13-INV-0005;ES-CG-13-INV-0006,ES-CG-13-DQ-0001;ES-CG-13-DQ-0002;ES-CG-13-DQ-0003;ES-CG-13-DQ-0004;ES-CG-13-DQ-0005;ES-CG-13-DQ-0006;ES-CG-13-DQ-0007;ES-CG-13-DQ-0008,IMPLEMENTATION_ATLAS,CONTROLLING,Used as frozen normative support for candidate-only guide statements; no implementation authority created.
CGP006-NR-0090,ES-CG-13,CGSRC-ATLAS-0020,USED,ES-CG-13-CTRL-0001;ES-CG-13-CTRL-0002;ES-CG-13-CTRL-0003;ES-CG-13-CTRL-0004;ES-CG-13-CTRL-0005;ES-CG-13-CTRL-0006,ES-CG-13-INV-0001;ES-CG-13-INV-0002;ES-CG-13-INV-0003;ES-CG-13-INV-0004;ES-CG-13-INV-0005;ES-CG-13-INV-0006,ES-CG-13-DQ-0001;ES-CG-13-DQ-0002;ES-CG-13-DQ-0003;ES-CG-13-DQ-0004;ES-CG-13-DQ-0005;ES-CG-13-DQ-0006;ES-CG-13-DQ-0007;ES-CG-13-DQ-0008,IMPLEMENTATION_ATLAS,CONTROLLING,Used as frozen normative support for candidate-only guide statements; no implementation authority created.
CGP006-NR-0091,ES-CG-13,CGSRC-ATLAS-0021,USED,ES-CG-13-CTRL-0001;ES-CG-13-CTRL-0002;ES-CG-13-CTRL-0003;ES-CG-13-CTRL-0004;ES-CG-13-CTRL-0005;ES-CG-13-CTRL-0006,ES-CG-13-INV-0001;ES-CG-13-INV-0002;ES-CG-13-INV-0003;ES-CG-13-INV-0004;ES-CG-13-INV-0005;ES-CG-13-INV-0006,ES-CG-13-DQ-0001;ES-CG-13-DQ-0002;ES-CG-13-DQ-0003;ES-CG-13-DQ-0004;ES-CG-13-DQ-0005;ES-CG-13-DQ-0006;ES-CG-13-DQ-0007;ES-CG-13-DQ-0008,IMPLEMENTATION_ATLAS,CONTROLLING,Used as frozen normative support for candidate-only guide statements; no implementation authority created.
CGP006-NR-0092,ES-CG-13,CGSRC-ATLAS-0022,USED,ES-CG-13-CTRL-0001;ES-CG-13-CTRL-0002;ES-CG-13-CTRL-0003;ES-CG-13-CTRL-0004;ES-CG-13-CTRL-0005;ES-CG-13-CTRL-0006,ES-CG-13-INV-0001;ES-CG-13-INV-0002;ES-CG-13-INV-0003;ES-CG-13-INV-0004;ES-CG-13-INV-0005;ES-CG-13-INV-0006,ES-CG-13-DQ-0001;ES-CG-13-DQ-0002;ES-CG-13-DQ-0003;ES-CG-13-DQ-0004;ES-CG-13-DQ-0005;ES-CG-13-DQ-0006;ES-CG-13-DQ-0007;ES-CG-13-DQ-0008,IMPLEMENTATION_ATLAS,SUPPORTING,Used as frozen normative support for candidate-only guide statements; no implementation authority created.
CGP006-NR-0093,ES-CG-13,CGSRC-ATLAS-0023,USED,ES-CG-13-CTRL-0001;ES-CG-13-CTRL-0002;ES-CG-13-CTRL-0003;ES-CG-13-CTRL-0004;ES-CG-13-CTRL-0005;ES-CG-13-CTRL-0006,ES-CG-13-INV-0001;ES-CG-13-INV-0002;ES-CG-13-INV-0003;ES-CG-13-INV-0004;ES-CG-13-INV-0005;ES-CG-13-INV-0006,ES-CG-13-DQ-0001;ES-CG-13-DQ-0002;ES-CG-13-DQ-0003;ES-CG-13-DQ-0004;ES-CG-13-DQ-0005;ES-CG-13-DQ-0006;ES-CG-13-DQ-0007;ES-CG-13-DQ-0008,IMPLEMENTATION_ATLAS,SUPPORTING,Used as frozen normative support for candidate-only guide statements; no implementation authority created.
CGP006-NR-0094,ES-CG-13,CGSRC-CGP005-0001,USED,ES-CG-13-CTRL-0001;ES-CG-13-CTRL-0002;ES-CG-13-CTRL-0003;ES-CG-13-CTRL-0004;ES-CG-13-CTRL-0005;ES-CG-13-CTRL-0006,ES-CG-13-INV-0001;ES-CG-13-INV-0002;ES-CG-13-INV-0003;ES-CG-13-INV-0004;ES-CG-13-INV-0005;ES-CG-13-INV-0006,ES-CG-13-DQ-0001;ES-CG-13-DQ-0002;ES-CG-13-DQ-0003;ES-CG-13-DQ-0004;ES-CG-13-DQ-0005;ES-CG-13-DQ-0006;ES-CG-13-DQ-0007;ES-CG-13-DQ-0008,REPOSITORY_EVIDENCE,SUPPORTING,Used as frozen normative support for candidate-only guide statements; no implementation authority created.
CGP006-NR-0095,ES-CG-13,CGSRC-CGP005-0002,USED,ES-CG-13-CTRL-0001;ES-CG-13-CTRL-0002;ES-CG-13-CTRL-0003;ES-CG-13-CTRL-0004;ES-CG-13-CTRL-0005;ES-CG-13-CTRL-0006,ES-CG-13-INV-0001;ES-CG-13-INV-0002;ES-CG-13-INV-0003;ES-CG-13-INV-0004;ES-CG-13-INV-0005;ES-CG-13-INV-0006,ES-CG-13-DQ-0001;ES-CG-13-DQ-0002;ES-CG-13-DQ-0003;ES-CG-13-DQ-0004;ES-CG-13-DQ-0005;ES-CG-13-DQ-0006;ES-CG-13-DQ-0007;ES-CG-13-DQ-0008,REPOSITORY_EVIDENCE,SUPPORTING,Used as frozen normative support for candidate-only guide statements; no implementation authority created.
CGP006-NR-0096,ES-CG-13,CGSRC-CGP005-0003,USED,ES-CG-13-CTRL-0001;ES-CG-13-CTRL-0002;ES-CG-13-CTRL-0003;ES-CG-13-CTRL-0004;ES-CG-13-CTRL-0005;ES-CG-13-CTRL-0006,ES-CG-13-INV-0001;ES-CG-13-INV-0002;ES-CG-13-INV-0003;ES-CG-13-INV-0004;ES-CG-13-INV-0005;ES-CG-13-INV-0006,ES-CG-13-DQ-0001;ES-CG-13-DQ-0002;ES-CG-13-DQ-0003;ES-CG-13-DQ-0004;ES-CG-13-DQ-0005;ES-CG-13-DQ-0006;ES-CG-13-DQ-0007;ES-CG-13-DQ-0008,REPOSITORY_EVIDENCE,SUPPORTING,Used as frozen normative support for candidate-only guide statements; no implementation authority created.
CGP006-NR-0097,ES-CG-13,CGSRC-CGP005-0004,USED,ES-CG-13-CTRL-0001;ES-CG-13-CTRL-0002;ES-CG-13-CTRL-0003;ES-CG-13-CTRL-0004;ES-CG-13-CTRL-0005;ES-CG-13-CTRL-0006,ES-CG-13-INV-0001;ES-CG-13-INV-0002;ES-CG-13-INV-0003;ES-CG-13-INV-0004;ES-CG-13-INV-0005;ES-CG-13-INV-0006,ES-CG-13-DQ-0001;ES-CG-13-DQ-0002;ES-CG-13-DQ-0003;ES-CG-13-DQ-0004;ES-CG-13-DQ-0005;ES-CG-13-DQ-0006;ES-CG-13-DQ-0007;ES-CG-13-DQ-0008,REPOSITORY_EVIDENCE,SUPPORTING,Used as frozen normative support for candidate-only guide statements; no implementation authority created.
CGP006-NR-0098,ES-CG-13,CGSRC-CGP005-0005,USED,ES-CG-13-CTRL-0001;ES-CG-13-CTRL-0002;ES-CG-13-CTRL-0003;ES-CG-13-CTRL-0004;ES-CG-13-CTRL-0005;ES-CG-13-CTRL-0006,ES-CG-13-INV-0001;ES-CG-13-INV-0002;ES-CG-13-INV-0003;ES-CG-13-INV-0004;ES-CG-13-INV-0005;ES-CG-13-INV-0006,ES-CG-13-DQ-0001;ES-CG-13-DQ-0002;ES-CG-13-DQ-0003;ES-CG-13-DQ-0004;ES-CG-13-DQ-0005;ES-CG-13-DQ-0006;ES-CG-13-DQ-0007;ES-CG-13-DQ-0008,REPOSITORY_EVIDENCE,SUPPORTING,Used as frozen normative support for candidate-only guide statements; no implementation authority created.
CGP006-NR-0099,ES-CG-13,CGSRC-CGP005-0006,USED,ES-CG-13-CTRL-0001;ES-CG-13-CTRL-0002;ES-CG-13-CTRL-0003;ES-CG-13-CTRL-0004;ES-CG-13-CTRL-0005;ES-CG-13-CTRL-0006,ES-CG-13-INV-0001;ES-CG-13-INV-0002;ES-CG-13-INV-0003;ES-CG-13-INV-0004;ES-CG-13-INV-0005;ES-CG-13-INV-0006,ES-CG-13-DQ-0001;ES-CG-13-DQ-0002;ES-CG-13-DQ-0003;ES-CG-13-DQ-0004;ES-CG-13-DQ-0005;ES-CG-13-DQ-0006;ES-CG-13-DQ-0007;ES-CG-13-DQ-0008,REPOSITORY_EVIDENCE,SUPPORTING,Used as frozen normative support for candidate-only guide statements; no implementation authority created.
CGP006-NR-0100,ES-CG-13,CGSRC-CGP005-0007,USED,ES-CG-13-CTRL-0001;ES-CG-13-CTRL-0002;ES-CG-13-CTRL-0003;ES-CG-13-CTRL-0004;ES-CG-13-CTRL-0005;ES-CG-13-CTRL-0006,ES-CG-13-INV-0001;ES-CG-13-INV-0002;ES-CG-13-INV-0003;ES-CG-13-INV-0004;ES-CG-13-INV-0005;ES-CG-13-INV-0006,ES-CG-13-DQ-0001;ES-CG-13-DQ-0002;ES-CG-13-DQ-0003;ES-CG-13-DQ-0004;ES-CG-13-DQ-0005;ES-CG-13-DQ-0006;ES-CG-13-DQ-0007;ES-CG-13-DQ-0008,REPOSITORY_EVIDENCE,SUPPORTING,Used as frozen normative support for candidate-only guide statements; no implementation authority created.
CGP006-NR-0101,ES-CG-13,CGSRC-CGP005-0008,USED,ES-CG-13-CTRL-0001;ES-CG-13-CTRL-0002;ES-CG-13-CTRL-0003;ES-CG-13-CTRL-0004;ES-CG-13-CTRL-0005;ES-CG-13-CTRL-0006,ES-CG-13-INV-0001;ES-CG-13-INV-0002;ES-CG-13-INV-0003;ES-CG-13-INV-0004;ES-CG-13-INV-0005;ES-CG-13-INV-0006,ES-CG-13-DQ-0001;ES-CG-13-DQ-0002;ES-CG-13-DQ-0003;ES-CG-13-DQ-0004;ES-CG-13-DQ-0005;ES-CG-13-DQ-0006;ES-CG-13-DQ-0007;ES-CG-13-DQ-0008,REPOSITORY_EVIDENCE,SUPPORTING,Used as frozen normative support for candidate-only guide statements; no implementation authority created.
CGP006-NR-0102,ES-CG-13,CGSRC-CGP005-0009,USED,ES-CG-13-CTRL-0001;ES-CG-13-CTRL-0002;ES-CG-13-CTRL-0003;ES-CG-13-CTRL-0004;ES-CG-13-CTRL-0005;ES-CG-13-CTRL-0006,ES-CG-13-INV-0001;ES-CG-13-INV-0002;ES-CG-13-INV-0003;ES-CG-13-INV-0004;ES-CG-13-INV-0005;ES-CG-13-INV-0006,ES-CG-13-DQ-0001;ES-CG-13-DQ-0002;ES-CG-13-DQ-0003;ES-CG-13-DQ-0004;ES-CG-13-DQ-0005;ES-CG-13-DQ-0006;ES-CG-13-DQ-0007;ES-CG-13-DQ-0008,REPOSITORY_EVIDENCE,SUPPORTING,Used as frozen normative support for candidate-only guide statements; no implementation authority created.
CGP006-NR-0103,ES-CG-13,CGSRC-CGP005-0010,USED,ES-CG-13-CTRL-0001;ES-CG-13-CTRL-0002;ES-CG-13-CTRL-0003;ES-CG-13-CTRL-0004;ES-CG-13-CTRL-0005;ES-CG-13-CTRL-0006,ES-CG-13-INV-0001;ES-CG-13-INV-0002;ES-CG-13-INV-0003;ES-CG-13-INV-0004;ES-CG-13-INV-0005;ES-CG-13-INV-0006,ES-CG-13-DQ-0001;ES-CG-13-DQ-0002;ES-CG-13-DQ-0003;ES-CG-13-DQ-0004;ES-CG-13-DQ-0005;ES-CG-13-DQ-0006;ES-CG-13-DQ-0007;ES-CG-13-DQ-0008,REPOSITORY_EVIDENCE,SUPPORTING,Used as frozen normative support for candidate-only guide statements; no implementation authority created.
CGP006-NR-0104,ES-CG-13,CGSRC-CGP005-0011,USED,ES-CG-13-CTRL-0001;ES-CG-13-CTRL-0002;ES-CG-13-CTRL-0003;ES-CG-13-CTRL-0004;ES-CG-13-CTRL-0005;ES-CG-13-CTRL-0006,ES-CG-13-INV-0001;ES-CG-13-INV-0002;ES-CG-13-INV-0003;ES-CG-13-INV-0004;ES-CG-13-INV-0005;ES-CG-13-INV-0006,ES-CG-13-DQ-0001;ES-CG-13-DQ-0002;ES-CG-13-DQ-0003;ES-CG-13-DQ-0004;ES-CG-13-DQ-0005;ES-CG-13-DQ-0006;ES-CG-13-DQ-0007;ES-CG-13-DQ-0008,REPOSITORY_EVIDENCE,SUPPORTING,Used as frozen normative support for candidate-only guide statements; no implementation authority created.
CGP006-NR-0105,ES-CG-13,CGSRC-CGP005-0201,USED,ES-CG-13-CTRL-0001;ES-CG-13-CTRL-0002;ES-CG-13-CTRL-0003;ES-CG-13-CTRL-0004;ES-CG-13-CTRL-0005;ES-CG-13-CTRL-0006,ES-CG-13-INV-0001;ES-CG-13-INV-0002;ES-CG-13-INV-0003;ES-CG-13-INV-0004;ES-CG-13-INV-0005;ES-CG-13-INV-0006,ES-CG-13-DQ-0001;ES-CG-13-DQ-0002;ES-CG-13-DQ-0003;ES-CG-13-DQ-0004;ES-CG-13-DQ-0005;ES-CG-13-DQ-0006;ES-CG-13-DQ-0007;ES-CG-13-DQ-0008,REPOSITORY_EVIDENCE,SUPPORTING,Used as frozen normative support for candidate-only guide statements; no implementation authority created.
CGP006-NR-0106,ES-CG-13,CGSRC-CGP005-0205,USED,ES-CG-13-CTRL-0001;ES-CG-13-CTRL-0002;ES-CG-13-CTRL-0003;ES-CG-13-CTRL-0004;ES-CG-13-CTRL-0005;ES-CG-13-CTRL-0006,ES-CG-13-INV-0001;ES-CG-13-INV-0002;ES-CG-13-INV-0003;ES-CG-13-INV-0004;ES-CG-13-INV-0005;ES-CG-13-INV-0006,ES-CG-13-DQ-0001;ES-CG-13-DQ-0002;ES-CG-13-DQ-0003;ES-CG-13-DQ-0004;ES-CG-13-DQ-0005;ES-CG-13-DQ-0006;ES-CG-13-DQ-0007;ES-CG-13-DQ-0008,REPOSITORY_EVIDENCE,SUPPORTING,Used as frozen normative support for candidate-only guide statements; no implementation authority created.
CGP006-NR-0107,ES-CG-13,CGSRC-CGP005-0207,USED,ES-CG-13-CTRL-0001;ES-CG-13-CTRL-0002;ES-CG-13-CTRL-0003;ES-CG-13-CTRL-0004;ES-CG-13-CTRL-0005;ES-CG-13-CTRL-0006,ES-CG-13-INV-0001;ES-CG-13-INV-0002;ES-CG-13-INV-0003;ES-CG-13-INV-0004;ES-CG-13-INV-0005;ES-CG-13-INV-0006,ES-CG-13-DQ-0001;ES-CG-13-DQ-0002;ES-CG-13-DQ-0003;ES-CG-13-DQ-0004;ES-CG-13-DQ-0005;ES-CG-13-DQ-0006;ES-CG-13-DQ-0007;ES-CG-13-DQ-0008,TEST_EVIDENCE,SUPPORTING,Used as frozen normative support for candidate-only guide statements; no implementation authority created.
CGP006-NR-0108,ES-CG-13,CGSRC-CGP005-0209,USED,ES-CG-13-CTRL-0001;ES-CG-13-CTRL-0002;ES-CG-13-CTRL-0003;ES-CG-13-CTRL-0004;ES-CG-13-CTRL-0005;ES-CG-13-CTRL-0006,ES-CG-13-INV-0001;ES-CG-13-INV-0002;ES-CG-13-INV-0003;ES-CG-13-INV-0004;ES-CG-13-INV-0005;ES-CG-13-INV-0006,ES-CG-13-DQ-0001;ES-CG-13-DQ-0002;ES-CG-13-DQ-0003;ES-CG-13-DQ-0004;ES-CG-13-DQ-0005;ES-CG-13-DQ-0006;ES-CG-13-DQ-0007;ES-CG-13-DQ-0008,REPOSITORY_EVIDENCE,SUPPORTING,Used as frozen normative support for candidate-only guide statements; no implementation authority created.
CGP006-NR-0109,ES-CG-10,CGSRC-GOV-0007,USED,ES-CG-10-CTRL-0001;ES-CG-10-CTRL-0002;ES-CG-10-CTRL-0003;ES-CG-10-CTRL-0004;ES-CG-10-CTRL-0005;ES-CG-10-CTRL-0006,ES-CG-10-INV-0001;ES-CG-10-INV-0002;ES-CG-10-INV-0003;ES-CG-10-INV-0004;ES-CG-10-INV-0005;ES-CG-10-INV-0006,ES-CG-10-DQ-0001;ES-CG-10-DQ-0002;ES-CG-10-DQ-0003;ES-CG-10-DQ-0004;ES-CG-10-DQ-0005;ES-CG-10-DQ-0006;ES-CG-10-DQ-0007;ES-CG-10-DQ-0008,ADOPTED_GOVERNANCE,SUPPORTING,Used as frozen normative support for candidate-only guide statements; no implementation authority created.
CGP006-NR-0110,ES-CG-10,CGSRC-GOV-0008,USED,ES-CG-10-CTRL-0001;ES-CG-10-CTRL-0002;ES-CG-10-CTRL-0003;ES-CG-10-CTRL-0004;ES-CG-10-CTRL-0005;ES-CG-10-CTRL-0006,ES-CG-10-INV-0001;ES-CG-10-INV-0002;ES-CG-10-INV-0003;ES-CG-10-INV-0004;ES-CG-10-INV-0005;ES-CG-10-INV-0006,ES-CG-10-DQ-0001;ES-CG-10-DQ-0002;ES-CG-10-DQ-0003;ES-CG-10-DQ-0004;ES-CG-10-DQ-0005;ES-CG-10-DQ-0006;ES-CG-10-DQ-0007;ES-CG-10-DQ-0008,ADOPTED_GOVERNANCE,CONTROLLING,Used as frozen normative support for candidate-only guide statements; no implementation authority created.
