question_identifier,guide_identifier,normative_row_id,source_id,answer_status,support_type,implementation_status
ES-CG-01-DQ-0002,ES-CG-01,CGP006-NR-0052,CGSRC-ATLAS-0017,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0002,ES-CG-01,CGP006-NR-0053,CGSRC-ATLAS-0018,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0002,ES-CG-01,CGP006-NR-0054,CGSRC-ATLAS-0019,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0002,ES-CG-01,CGP006-NR-0055,CGSRC-ATLAS-0020,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0002,ES-CG-01,CGP006-NR-0056,CGSRC-ATLAS-0021,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0002,ES-CG-01,CGP006-NR-0057,CGSRC-CGP005-0005,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0002,ES-CG-01,CGP006-NR-0058,CGSRC-CGP005-0006,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0002,ES-CG-01,CGP006-NR-0059,CGSRC-CGP005-0010,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0002,ES-CG-01,CGP006-NR-0060,CGSRC-CGP005-0011,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0002,ES-CG-01,CGP006-NR-0061,CGSRC-CGP005-0202,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0002,ES-CG-01,CGP006-NR-0062,CGSRC-CGP005-0203,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0002,ES-CG-01,CGP006-NR-0063,CGSRC-CGP005-0204,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0003,ES-CG-01,CGP006-NR-0030,CGSRC-GOV-0002,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0003,ES-CG-01,CGP006-NR-0031,CGSRC-GOV-0003,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0003,ES-CG-01,CGP006-NR-0032,CGSRC-GOV-0004,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0003,ES-CG-01,CGP006-NR-0033,CGSRC-GOV-0005,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0003,ES-CG-01,CGP006-NR-0034,CGSRC-GOV-0006,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0003,ES-CG-01,CGP006-NR-0035,CGSRC-GOV-0007,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0003,ES-CG-01,CGP006-NR-0036,CGSRC-GOV-0008,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0003,ES-CG-01,CGP006-NR-0037,CGSRC-GOV-0009,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0003,ES-CG-01,CGP006-NR-0038,CGSRC-GOV-0010,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0003,ES-CG-01,CGP006-NR-0039,CGSRC-GOV-0011,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0003,ES-CG-01,CGP006-NR-0040,CGSRC-GOV-0012,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0003,ES-CG-01,CGP006-NR-0041,CGSRC-GOV-0013,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0003,ES-CG-01,CGP006-NR-0042,CGSRC-GOV-0014,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0003,ES-CG-01,CGP006-NR-0043,CGSRC-GOV-0134,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0003,ES-CG-01,CGP006-NR-0044,CGSRC-GOV-0138,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0003,ES-CG-01,CGP006-NR-0045,CGSRC-GOV-0139,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0003,ES-CG-01,CGP006-NR-0046,CGSRC-GOV-0140,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0003,ES-CG-01,CGP006-NR-0047,CGSRC-GOV-0141,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0003,ES-CG-01,CGP006-NR-0048,CGSRC-GOV-0152,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0003,ES-CG-01,CGP006-NR-0049,CGSRC-GOV-0153,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0003,ES-CG-01,CGP006-NR-0050,CGSRC-GOV-0018,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0003,ES-CG-01,CGP006-NR-0051,CGSRC-ARCH-0021,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0003,ES-CG-01,CGP006-NR-0052,CGSRC-ATLAS-0017,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0003,ES-CG-01,CGP006-NR-0053,CGSRC-ATLAS-0018,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0003,ES-CG-01,CGP006-NR-0054,CGSRC-ATLAS-0019,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0003,ES-CG-01,CGP006-NR-0055,CGSRC-ATLAS-0020,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0003,ES-CG-01,CGP006-NR-0056,CGSRC-ATLAS-0021,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0003,ES-CG-01,CGP006-NR-0057,CGSRC-CGP005-0005,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0003,ES-CG-01,CGP006-NR-0058,CGSRC-CGP005-0006,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0003,ES-CG-01,CGP006-NR-0059,CGSRC-CGP005-0010,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0003,ES-CG-01,CGP006-NR-0060,CGSRC-CGP005-0011,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0003,ES-CG-01,CGP006-NR-0061,CGSRC-CGP005-0202,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0003,ES-CG-01,CGP006-NR-0062,CGSRC-CGP005-0203,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0003,ES-CG-01,CGP006-NR-0063,CGSRC-CGP005-0204,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0004,ES-CG-01,CGP006-NR-0030,CGSRC-GOV-0002,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0004,ES-CG-01,CGP006-NR-0031,CGSRC-GOV-0003,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0004,ES-CG-01,CGP006-NR-0032,CGSRC-GOV-0004,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0004,ES-CG-01,CGP006-NR-0033,CGSRC-GOV-0005,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0004,ES-CG-01,CGP006-NR-0034,CGSRC-GOV-0006,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0004,ES-CG-01,CGP006-NR-0035,CGSRC-GOV-0007,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0004,ES-CG-01,CGP006-NR-0036,CGSRC-GOV-0008,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0004,ES-CG-01,CGP006-NR-0037,CGSRC-GOV-0009,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0004,ES-CG-01,CGP006-NR-0038,CGSRC-GOV-0010,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0004,ES-CG-01,CGP006-NR-0039,CGSRC-GOV-0011,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0004,ES-CG-01,CGP006-NR-0040,CGSRC-GOV-0012,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0004,ES-CG-01,CGP006-NR-0041,CGSRC-GOV-0013,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0004,ES-CG-01,CGP006-NR-0042,CGSRC-GOV-0014,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0004,ES-CG-01,CGP006-NR-0043,CGSRC-GOV-0134,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0004,ES-CG-01,CGP006-NR-0044,CGSRC-GOV-0138,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0004,ES-CG-01,CGP006-NR-0045,CGSRC-GOV-0139,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0004,ES-CG-01,CGP006-NR-0046,CGSRC-GOV-0140,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0004,ES-CG-01,CGP006-NR-0047,CGSRC-GOV-0141,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0004,ES-CG-01,CGP006-NR-0048,CGSRC-GOV-0152,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0004,ES-CG-01,CGP006-NR-0049,CGSRC-GOV-0153,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0004,ES-CG-01,CGP006-NR-0050,CGSRC-GOV-0018,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0004,ES-CG-01,CGP006-NR-0051,CGSRC-ARCH-0021,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0004,ES-CG-01,CGP006-NR-0052,CGSRC-ATLAS-0017,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0004,ES-CG-01,CGP006-NR-0053,CGSRC-ATLAS-0018,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0004,ES-CG-01,CGP006-NR-0054,CGSRC-ATLAS-0019,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0004,ES-CG-01,CGP006-NR-0055,CGSRC-ATLAS-0020,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0004,ES-CG-01,CGP006-NR-0056,CGSRC-ATLAS-0021,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0004,ES-CG-01,CGP006-NR-0057,CGSRC-CGP005-0005,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0004,ES-CG-01,CGP006-NR-0058,CGSRC-CGP005-0006,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0004,ES-CG-01,CGP006-NR-0059,CGSRC-CGP005-0010,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0004,ES-CG-01,CGP006-NR-0060,CGSRC-CGP005-0011,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0004,ES-CG-01,CGP006-NR-0061,CGSRC-CGP005-0202,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0004,ES-CG-01,CGP006-NR-0062,CGSRC-CGP005-0203,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0004,ES-CG-01,CGP006-NR-0063,CGSRC-CGP005-0204,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0005,ES-CG-01,CGP006-NR-0030,CGSRC-GOV-0002,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0005,ES-CG-01,CGP006-NR-0031,CGSRC-GOV-0003,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0005,ES-CG-01,CGP006-NR-0032,CGSRC-GOV-0004,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0005,ES-CG-01,CGP006-NR-0033,CGSRC-GOV-0005,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0005,ES-CG-01,CGP006-NR-0034,CGSRC-GOV-0006,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0005,ES-CG-01,CGP006-NR-0035,CGSRC-GOV-0007,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0005,ES-CG-01,CGP006-NR-0036,CGSRC-GOV-0008,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0005,ES-CG-01,CGP006-NR-0037,CGSRC-GOV-0009,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0005,ES-CG-01,CGP006-NR-0038,CGSRC-GOV-0010,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0005,ES-CG-01,CGP006-NR-0039,CGSRC-GOV-0011,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0005,ES-CG-01,CGP006-NR-0040,CGSRC-GOV-0012,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0005,ES-CG-01,CGP006-NR-0041,CGSRC-GOV-0013,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0005,ES-CG-01,CGP006-NR-0042,CGSRC-GOV-0014,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0005,ES-CG-01,CGP006-NR-0043,CGSRC-GOV-0134,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0005,ES-CG-01,CGP006-NR-0044,CGSRC-GOV-0138,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0005,ES-CG-01,CGP006-NR-0045,CGSRC-GOV-0139,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0005,ES-CG-01,CGP006-NR-0046,CGSRC-GOV-0140,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0005,ES-CG-01,CGP006-NR-0047,CGSRC-GOV-0141,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0005,ES-CG-01,CGP006-NR-0048,CGSRC-GOV-0152,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0005,ES-CG-01,CGP006-NR-0049,CGSRC-GOV-0153,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0005,ES-CG-01,CGP006-NR-0050,CGSRC-GOV-0018,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0005,ES-CG-01,CGP006-NR-0051,CGSRC-ARCH-0021,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0005,ES-CG-01,CGP006-NR-0052,CGSRC-ATLAS-0017,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0005,ES-CG-01,CGP006-NR-0053,CGSRC-ATLAS-0018,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0005,ES-CG-01,CGP006-NR-0054,CGSRC-ATLAS-0019,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0005,ES-CG-01,CGP006-NR-0055,CGSRC-ATLAS-0020,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0005,ES-CG-01,CGP006-NR-0056,CGSRC-ATLAS-0021,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0005,ES-CG-01,CGP006-NR-0057,CGSRC-CGP005-0005,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0005,ES-CG-01,CGP006-NR-0058,CGSRC-CGP005-0006,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0005,ES-CG-01,CGP006-NR-0059,CGSRC-CGP005-0010,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0005,ES-CG-01,CGP006-NR-0060,CGSRC-CGP005-0011,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0005,ES-CG-01,CGP006-NR-0061,CGSRC-CGP005-0202,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0005,ES-CG-01,CGP006-NR-0062,CGSRC-CGP005-0203,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0005,ES-CG-01,CGP006-NR-0063,CGSRC-CGP005-0204,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0006,ES-CG-01,CGP006-NR-0030,CGSRC-GOV-0002,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0006,ES-CG-01,CGP006-NR-0031,CGSRC-GOV-0003,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0006,ES-CG-01,CGP006-NR-0032,CGSRC-GOV-0004,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0006,ES-CG-01,CGP006-NR-0033,CGSRC-GOV-0005,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0006,ES-CG-01,CGP006-NR-0034,CGSRC-GOV-0006,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0006,ES-CG-01,CGP006-NR-0035,CGSRC-GOV-0007,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0006,ES-CG-01,CGP006-NR-0036,CGSRC-GOV-0008,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0006,ES-CG-01,CGP006-NR-0037,CGSRC-GOV-0009,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0006,ES-CG-01,CGP006-NR-0038,CGSRC-GOV-0010,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0006,ES-CG-01,CGP006-NR-0039,CGSRC-GOV-0011,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0006,ES-CG-01,CGP006-NR-0040,CGSRC-GOV-0012,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0006,ES-CG-01,CGP006-NR-0041,CGSRC-GOV-0013,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0006,ES-CG-01,CGP006-NR-0042,CGSRC-GOV-0014,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0006,ES-CG-01,CGP006-NR-0043,CGSRC-GOV-0134,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0006,ES-CG-01,CGP006-NR-0044,CGSRC-GOV-0138,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0006,ES-CG-01,CGP006-NR-0045,CGSRC-GOV-0139,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0006,ES-CG-01,CGP006-NR-0046,CGSRC-GOV-0140,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0006,ES-CG-01,CGP006-NR-0047,CGSRC-GOV-0141,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0006,ES-CG-01,CGP006-NR-0048,CGSRC-GOV-0152,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0006,ES-CG-01,CGP006-NR-0049,CGSRC-GOV-0153,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0006,ES-CG-01,CGP006-NR-0050,CGSRC-GOV-0018,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0006,ES-CG-01,CGP006-NR-0051,CGSRC-ARCH-0021,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0006,ES-CG-01,CGP006-NR-0052,CGSRC-ATLAS-0017,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0006,ES-CG-01,CGP006-NR-0053,CGSRC-ATLAS-0018,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0006,ES-CG-01,CGP006-NR-0054,CGSRC-ATLAS-0019,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0006,ES-CG-01,CGP006-NR-0055,CGSRC-ATLAS-0020,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0006,ES-CG-01,CGP006-NR-0056,CGSRC-ATLAS-0021,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0006,ES-CG-01,CGP006-NR-0057,CGSRC-CGP005-0005,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0006,ES-CG-01,CGP006-NR-0058,CGSRC-CGP005-0006,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0006,ES-CG-01,CGP006-NR-0059,CGSRC-CGP005-0010,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
