permitted_starting_state,permitted_next_state,permitted,required_authority,required_evidence,prohibited_transitions,reversal_rules,suspension_rules,supersession_rules,reactivation_rules,archival_rules
BLOCKED_EVIDENCE_REQUIRED,DRAFT_UNMERGED,YES,documentary drafting authority,evidence remediation plan,,"Reversal requires explicit rescission, rejection, remediation, or supersession evidence.",Suspension restricts active effect until reactivation evidence exists.,Supersession requires successor or documented basis.,Reactivation requires authority and evidence.,Historical retention preserves prior truth without present-tense control claims.
BLOCKED_EVIDENCE_REQUIRED,FOUNDER_REVIEW_READY,NO,NOT_APPLICABLE,PROHIBITED_TRANSITION,BLOCKED_EVIDENCE_REQUIRED_TO_FOUNDER_REVIEW_READY,"Reversal requires explicit rescission, rejection, remediation, or supersession evidence.",Suspension restricts active effect until reactivation evidence exists.,Supersession requires successor or documented basis.,Reactivation requires authority and evidence.,Historical retention preserves prior truth without present-tense control claims.
BLOCKED_EVIDENCE_REQUIRED,REMEDIATION_REQUIRED,NO,NOT_APPLICABLE,PROHIBITED_TRANSITION,BLOCKED_EVIDENCE_REQUIRED_TO_REMEDIATION_REQUIRED,"Reversal requires explicit rescission, rejection, remediation, or supersession evidence.",Suspension restricts active effect until reactivation evidence exists.,Supersession requires successor or documented basis.,Reactivation requires authority and evidence.,Historical retention preserves prior truth without present-tense control claims.
BLOCKED_EVIDENCE_REQUIRED,REJECTED,NO,NOT_APPLICABLE,PROHIBITED_TRANSITION,BLOCKED_EVIDENCE_REQUIRED_TO_REJECTED,"Reversal requires explicit rescission, rejection, remediation, or supersession evidence.",Suspension restricts active effect until reactivation evidence exists.,Supersession requires successor or documented basis.,Reactivation requires authority and evidence.,Historical retention preserves prior truth without present-tense control claims.
BLOCKED_EVIDENCE_REQUIRED,ADOPTED,NO,NOT_APPLICABLE,PROHIBITED_TRANSITION,BLOCKED_EVIDENCE_REQUIRED_TO_ADOPTED,"Reversal requires explicit rescission, rejection, remediation, or supersession evidence.",Suspension restricts active effect until reactivation evidence exists.,Supersession requires successor or documented basis.,Reactivation requires authority and evidence.,Historical retention preserves prior truth without present-tense control claims.
BLOCKED_EVIDENCE_REQUIRED,LOCKED,NO,NOT_APPLICABLE,PROHIBITED_TRANSITION,BLOCKED_EVIDENCE_REQUIRED_TO_LOCKED,"Reversal requires explicit rescission, rejection, remediation, or supersession evidence.",Suspension restricts active effect until reactivation evidence exists.,Supersession requires successor or documented basis.,Reactivation requires authority and evidence.,Historical retention preserves prior truth without present-tense control claims.
BLOCKED_EVIDENCE_REQUIRED,ACCESSIONED,NO,NOT_APPLICABLE,PROHIBITED_TRANSITION,BLOCKED_EVIDENCE_REQUIRED_TO_ACCESSIONED,"Reversal requires explicit rescission, rejection, remediation, or supersession evidence.",Suspension restricts active effect until reactivation evidence exists.,Supersession requires successor or documented basis.,Reactivation requires authority and evidence.,Historical retention preserves prior truth without present-tense control claims.
BLOCKED_EVIDENCE_REQUIRED,ACTIVE,NO,NOT_APPLICABLE,PROHIBITED_TRANSITION,BLOCKED_EVIDENCE_REQUIRED_TO_ACTIVE,"Reversal requires explicit rescission, rejection, remediation, or supersession evidence.",Suspension restricts active effect until reactivation evidence exists.,Supersession requires successor or documented basis.,Reactivation requires authority and evidence.,Historical retention preserves prior truth without present-tense control claims.
BLOCKED_EVIDENCE_REQUIRED,SUSPENDED,NO,NOT_APPLICABLE,PROHIBITED_TRANSITION,BLOCKED_EVIDENCE_REQUIRED_TO_SUSPENDED,"Reversal requires explicit rescission, rejection, remediation, or supersession evidence.",Suspension restricts active effect until reactivation evidence exists.,Supersession requires successor or documented basis.,Reactivation requires authority and evidence.,Historical retention preserves prior truth without present-tense control claims.
BLOCKED_EVIDENCE_REQUIRED,SUPERSEDED,NO,NOT_APPLICABLE,PROHIBITED_TRANSITION,BLOCKED_EVIDENCE_REQUIRED_TO_SUPERSEDED,"Reversal requires explicit rescission, rejection, remediation, or supersession evidence.",Suspension restricts active effect until reactivation evidence exists.,Supersession requires successor or documented basis.,Reactivation requires authority and evidence.,Historical retention preserves prior truth without present-tense control claims.
BLOCKED_EVIDENCE_REQUIRED,HISTORICAL_RETAINED,NO,NOT_APPLICABLE,PROHIBITED_TRANSITION,BLOCKED_EVIDENCE_REQUIRED_TO_HISTORICAL_RETAINED,"Reversal requires explicit rescission, rejection, remediation, or supersession evidence.",Suspension restricts active effect until reactivation evidence exists.,Supersession requires successor or documented basis.,Reactivation requires authority and evidence.,Historical retention preserves prior truth without present-tense control claims.
BLOCKED_EVIDENCE_REQUIRED,BLOCKED_EVIDENCE_REQUIRED,NO,NOT_APPLICABLE,PROHIBITED_TRANSITION,BLOCKED_EVIDENCE_REQUIRED_TO_BLOCKED_EVIDENCE_REQUIRED,"Reversal requires explicit rescission, rejection, remediation, or supersession evidence.",Suspension restricts active effect until reactivation evidence exists.,Supersession requires successor or documented basis.,Reactivation requires authority and evidence.,Historical retention preserves prior truth without present-tense control claims.
